vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-4.5234e-09	-1.6422e-10	1.5e-13	9.434e-07	-9.3992e-07	-4.8198e-09	1.1506e-10	-5.25e-12	9.7656e-07	-9.7204e-07	-5.3751e-09	8.0198e-10	3e-14	9.8544e-07	-9.806e-07	-7.136e-09	2.7116e-09	3.1e-13	9.9058e-07	-9.858e-07	-1.24536e-08	8.1908e-09	-6.96e-12	9.9454e-07	-9.9008e-07	-3.01382e-08	2.6003e-08	5.9e-13	9.98e-07	-9.938e-07	-9.6663e-08	9.2645e-08	7.3e-13	1.00076e-06	-9.9672e-07
0.005	-4.3565e-09	-1.7146e-10	-4.25e-12	9.4602e-07	-9.4148e-07	-4.5749e-09	1.0847e-10	-2.16e-12	9.7652e-07	-9.7208e-07	-5.1013e-09	7.7298e-10	1.07e-12	9.8482e-07	-9.8078e-07	-6.7935e-09	2.6156e-09	6.6e-13	9.8988e-07	-9.8598e-07	-1.19044e-08	7.9036e-09	-7.26e-12	9.9456e-07	-9.907e-07	-2.88158e-08	2.49466e-08	-2.54e-12	9.981e-07	-9.94e-07	-9.23824e-08	8.86034e-08	2.74e-12	1.00082e-06	-9.9706e-07
0.01	-4.136e-09	-1.7472e-10	-4.79e-12	9.4678e-07	-9.4242e-07	-4.3431e-09	1.0024e-10	-1.44e-12	9.769e-07	-9.7274e-07	-4.8347e-09	7.4412e-10	-5.5e-13	9.8518e-07	-9.8078e-07	-6.4738e-09	2.5232e-09	-5.5e-13	9.9028e-07	-9.8664e-07	-1.13802e-08	7.6148e-09	-8.99e-12	9.9514e-07	-9.9106e-07	-2.76042e-08	2.39468e-08	-1.17e-12	9.9792e-07	-9.9432e-07	-8.82874e-08	8.47024e-08	1.4e-13	1.00092e-06	-9.9714e-07
0.015	-3.927e-09	-1.7753e-10	-2.38e-12	9.477e-07	-9.4338e-07	-4.124e-09	9.74e-11	-5.2e-13	9.771e-07	-9.7306e-07	-4.5909e-09	7.1736e-10	-5.4e-13	9.85e-07	-9.813e-07	-6.1615e-09	2.43e-09	-2.09e-12	9.904e-07	-9.8678e-07	-1.08858e-08	7.3385e-09	-4.47e-12	9.9452e-07	-9.909e-07	-2.64418e-08	2.3031e-08	-1.3e-12	9.98e-07	-9.9482e-07	-8.44092e-08	8.10418e-08	8.6e-13	1.00094e-06	-9.9758e-07
0.02	-3.735e-09	-1.8041e-10	-5.5e-13	9.4816e-07	-9.4418e-07	-3.9182e-09	9.228e-11	-4.9e-13	9.7694e-07	-9.7316e-07	-4.3582e-09	6.8848e-10	-1.68e-12	9.8502e-07	-9.8146e-07	-5.8719e-09	2.3446e-09	-1.99e-12	9.905e-07	-9.8688e-07	-1.0417e-08	7.078e-09	-8.4e-12	9.9474e-07	-9.913e-07	-2.53346e-08	2.2127e-08	-5.3e-13	9.9798e-07	-9.948e-07	-8.06302e-08	7.75352e-08	-4.54e-12	1.00048e-06	-9.975e-07
0.025	-3.5541e-09	-1.8239e-10	2.21e-12	9.4906e-07	-9.4546e-07	-3.7171e-09	8.904e-11	-2.73e-12	9.771e-07	-9.735e-07	-4.1474e-09	6.6348e-10	-3.51e-12	9.8522e-07	-9.8182e-07	-5.6006e-09	2.2597e-09	-2.83e-12	9.9056e-07	-9.871e-07	-9.9726e-09	6.8213e-09	-2.35e-12	9.949e-07	-9.919e-07	-2.42826e-08	2.12762e-08	-6.9e-13	9.981e-07	-9.9502e-07	-7.71404e-08	7.4225e-08	-2.71e-12	1.0006e-06	-9.9766e-07
0.03	-3.379e-09	-1.8248e-10	4.07e-12	9.4988e-07	-9.4624e-07	-3.5361e-09	8.425e-11	-2.48e-12	9.77e-07	-9.7332e-07	-3.9328e-09	6.3669e-10	-2.27e-12	9.8546e-07	-9.8198e-07	-5.3346e-09	2.1807e-09	-1.15e-12	9.9026e-07	-9.8726e-07	-9.5763e-09	6.5763e-09	1.56e-12	9.9478e-07	-9.9154e-07	-2.32556e-08	2.0429e-08	1.9e-13	9.9804e-07	-9.9534e-07	-7.37922e-08	7.09988e-08	1.22e-12	1.0007e-06	-9.9786e-07
0.035	-3.2116e-09	-1.8212e-10	1.75e-12	9.502e-07	-9.4718e-07	-3.3601e-09	7.938e-11	-3.64e-12	9.7712e-07	-9.7386e-07	-3.7453e-09	6.0885e-10	-1.71e-12	9.8484e-07	-9.819e-07	-5.0872e-09	2.1031e-09	1e-14	9.9024e-07	-9.8764e-07	-9.1706e-09	6.3485e-09	-4.8e-13	9.9526e-07	-9.9228e-07	-2.22946e-08	1.96508e-08	8.4e-13	9.9806e-07	-9.9554e-07	-7.05348e-08	6.79804e-08	2.74e-12	1.00088e-06	-9.982e-07
0.04	-3.0537e-09	-1.8147e-10	-1.32e-12	9.5094e-07	-9.4794e-07	-3.2005e-09	7.792e-11	-6.21e-12	9.7694e-07	-9.738e-07	-3.562e-09	5.8348e-10	-1.27e-12	9.8506e-07	-9.8202e-07	-4.8474e-09	2.0303e-09	-7.1e-13	9.9046e-07	-9.8758e-07	-8.7831e-09	6.1221e-09	-3.4e-12	9.9478e-07	-9.919e-07	-2.13974e-08	1.89024e-08	2.38e-12	9.9808e-07	-9.9566e-07	-6.75046e-08	6.51066e-08	2.73e-12	1.00038e-06	-9.978e-07
0.045	-2.9005e-09	-1.8382e-10	-1.91e-12	9.5182e-07	-9.4874e-07	-3.0425e-09	7.012e-11	-5e-14	9.7704e-07	-9.7424e-07	-3.3823e-09	5.5834e-10	2.3e-12	9.8532e-07	-9.8244e-07	-4.6218e-09	1.9588e-09	6.4e-13	9.9046e-07	-9.8788e-07	-8.4073e-09	5.9005e-09	-4.26e-12	9.9456e-07	-9.9234e-07	-2.04978e-08	1.81616e-08	1.1e-13	9.9824e-07	-9.9572e-07	-6.46014e-08	6.23e-08	-1.32e-12	1.00036e-06	-9.9814e-07
