vg	id_vd = 0.8V	ig_vd = 0.8V	is_vd = 0.8V	iavdd_vd = 0.8V	ignd_vd = 0.8V	id_vd = 0.81V	ig_vd = 0.81V	is_vd = 0.81V	iavdd_vd = 0.81V	ignd_vd = 0.81V	id_vd = 0.82V	ig_vd = 0.82V	is_vd = 0.82V	iavdd_vd = 0.82V	ignd_vd = 0.82V	id_vd = 0.83V	ig_vd = 0.83V	is_vd = 0.83V	iavdd_vd = 0.83V	ignd_vd = 0.83V	id_vd = 0.84V	ig_vd = 0.84V	is_vd = 0.84V	iavdd_vd = 0.84V	ignd_vd = 0.84V	id_vd = 0.85V	ig_vd = 0.85V	is_vd = 0.85V	iavdd_vd = 0.85V	ignd_vd = 0.85V	id_vd = 0.86V	ig_vd = 0.86V	is_vd = 0.86V	iavdd_vd = 0.86V	ignd_vd = 0.86V	id_vd = 0.87V	ig_vd = 0.87V	is_vd = 0.87V	iavdd_vd = 0.87V	ignd_vd = 0.87V	id_vd = 0.88V	ig_vd = 0.88V	is_vd = 0.88V	iavdd_vd = 0.88V	ignd_vd = 0.88V	id_vd = 0.89V	ig_vd = 0.89V	is_vd = 0.89V	iavdd_vd = 0.89V	ignd_vd = 0.89V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-7.14548e-08	6.5032e-09	9.554e-11	4.361e-07	-3.71e-07	-7.08382e-08	6.6791e-09	9.34e-11	4.4e-07	-3.761e-07	-6.8769e-08	6.7138e-09	9.039e-11	4.3868e-07	-3.7698e-07	-6.64862e-08	6.7066e-09	8.926e-11	4.3708e-07	-3.7764e-07	-6.4693e-08	6.6834e-09	8.887e-11	4.3588e-07	-3.7804e-07	-6.26552e-08	6.6871e-09	8.807e-11	4.3428e-07	-3.7832e-07	-6.04464e-08	6.6724e-09	8.785e-11	4.3212e-07	-3.7868e-07	-5.86458e-08	6.6616e-09	8.69e-11	4.3068e-07	-3.7878e-07	-5.6452e-08	6.6483e-09	8.572e-11	4.2858e-07	-3.7886e-07	-5.47156e-08	6.6327e-09	8.778e-11	4.271e-07	-3.7904e-07	-5.27704e-08	6.5907e-09	8.665e-11	4.2486e-07	-3.7896e-07
1.195	-7.14758e-08	5.9505e-09	9.648e-11	4.3662e-07	-3.7112e-07	-7.0616e-08	6.0731e-09	9.124e-11	4.4034e-07	-3.759e-07	-6.83994e-08	6.079e-09	9.018e-11	4.3916e-07	-3.7674e-07	-6.60334e-08	6.0702e-09	9.076e-11	4.3756e-07	-3.775e-07	-6.4362e-08	6.0576e-09	9.014e-11	4.3598e-07	-3.7778e-07	-6.24684e-08	6.0673e-09	8.99e-11	4.3474e-07	-3.7826e-07	-6.00848e-08	6.0515e-09	8.929e-11	4.3252e-07	-3.7846e-07	-5.84588e-08	6.0378e-09	8.806e-11	4.3068e-07	-3.7846e-07	-5.61416e-08	6.0184e-09	8.679e-11	4.2884e-07	-3.7868e-07	-5.43802e-08	6.0026e-09	8.812e-11	4.2712e-07	-3.7888e-07	-5.24888e-08	5.9672e-09	8.685e-11	4.2518e-07	-3.7872e-07
1.19	-7.14068e-08	5.4183e-09	9.762e-11	4.3704e-07	-3.7122e-07	-7.047e-08	5.5259e-09	9.312e-11	4.4066e-07	-3.7576e-07	-6.82238e-08	5.5326e-09	9.318e-11	4.391e-07	-3.7656e-07	-6.59834e-08	5.5215e-09	9.161e-11	4.3768e-07	-3.772e-07	-6.42658e-08	5.5023e-09	9.085e-11	4.3632e-07	-3.7766e-07	-6.23478e-08	5.514e-09	8.854e-11	4.3484e-07	-3.78e-07	-5.99808e-08	5.5015e-09	9.087e-11	4.3268e-07	-3.7828e-07	-5.83292e-08	5.4881e-09	9.07e-11	4.3122e-07	-3.784e-07	-5.61148e-08	5.4641e-09	8.868e-11	4.2914e-07	-3.7862e-07	-5.4315e-08	5.452e-09	8.85e-11	4.2752e-07	-3.7866e-07	-5.24774e-08	5.4256e-09	8.753e-11	4.2566e-07	-3.7862e-07
1.185	-7.12686e-08	4.9551e-09	9.991e-11	4.3752e-07	-3.7124e-07	-7.03318e-08	5.0372e-09	9.443e-11	4.4082e-07	-3.7564e-07	-6.81344e-08	5.0481e-09	9.431e-11	4.3942e-07	-3.7642e-07	-6.5911e-08	5.0394e-09	9.132e-11	4.3786e-07	-3.7704e-07	-6.42176e-08	5.0163e-09	8.912e-11	4.365e-07	-3.7744e-07	-6.22738e-08	5.0334e-09	8.921e-11	4.3498e-07	-3.7784e-07	-5.99526e-08	5.0113e-09	8.901e-11	4.3298e-07	-3.7816e-07	-5.82842e-08	4.9981e-09	9.11e-11	4.315e-07	-3.7822e-07	-5.61166e-08	4.9784e-09	9.093e-11	4.2956e-07	-3.7838e-07	-5.42318e-08	4.97e-09	8.906e-11	4.2792e-07	-3.7862e-07	-5.24332e-08	4.9335e-09	8.706e-11	4.2582e-07	-3.785e-07
1.18	-7.12088e-08	4.5221e-09	1.0125e-10	4.3798e-07	-3.7134e-07	-7.02684e-08	4.592e-09	9.487e-11	4.4114e-07	-3.7558e-07	-6.80472e-08	4.596e-09	9.377e-11	4.3972e-07	-3.7628e-07	-6.57998e-08	4.5942e-09	9.255e-11	4.3802e-07	-3.7698e-07	-6.40902e-08	4.5716e-09	9.119e-11	4.368e-07	-3.7732e-07	-6.2123e-08	4.5802e-09	9.229e-11	4.3518e-07	-3.7774e-07	-5.982e-08	4.5663e-09	8.895e-11	4.3324e-07	-3.7802e-07	-5.82278e-08	4.5536e-09	9.216e-11	4.3168e-07	-3.7812e-07	-5.61188e-08	4.5359e-09	9.094e-11	4.2994e-07	-3.7836e-07	-5.42368e-08	4.5183e-09	8.875e-11	4.281e-07	-3.7856e-07	-5.23318e-08	4.5001e-09	8.905e-11	4.2614e-07	-3.7838e-07
1.175	-7.11406e-08	4.1447e-09	9.992e-11	4.3826e-07	-3.7136e-07	-7.01628e-08	4.2009e-09	9.584e-11	4.4132e-07	-3.7546e-07	-6.7897e-08	4.2056e-09	9.503e-11	4.3974e-07	-3.762e-07	-6.57578e-08	4.1927e-09	9.326e-11	4.3838e-07	-3.7676e-07	-6.40002e-08	4.1789e-09	9.228e-11	4.371e-07	-3.773e-07	-6.20982e-08	4.1846e-09	9.192e-11	4.3542e-07	-3.7756e-07	-5.97994e-08	4.1666e-09	9.074e-11	4.334e-07	-3.779e-07	-5.80462e-08	4.1574e-09	9.33e-11	4.3184e-07	-3.7796e-07	-5.59992e-08	4.138e-09	9.118e-11	4.3006e-07	-3.7818e-07	-5.4175e-08	4.1295e-09	8.99e-11	4.284e-07	-3.784e-07	-5.23004e-08	4.1108e-09	9.056e-11	4.264e-07	-3.7836e-07
1.17	-7.11644e-08	3.7937e-09	1.0174e-10	4.3872e-07	-3.7144e-07	-7.01004e-08	3.8407e-09	9.858e-11	4.4148e-07	-3.753e-07	-6.77822e-08	3.8426e-09	9.498e-11	4.4018e-07	-3.762e-07	-6.56774e-08	3.8342e-09	9.197e-11	4.3868e-07	-3.7666e-07	-6.39888e-08	3.8158e-09	9.46e-11	4.3726e-07	-3.772e-07	-6.19722e-08	3.8193e-09	9.237e-11	4.3546e-07	-3.7746e-07	-5.97912e-08	3.8056e-09	9.31e-11	4.337e-07	-3.7778e-07	-5.79994e-08	3.7957e-09	9.213e-11	4.3202e-07	-3.7794e-07	-5.5934e-08	3.7775e-09	9.308e-11	4.3032e-07	-3.7814e-07	-5.413e-08	3.7635e-09	9.201e-11	4.2864e-07	-3.7826e-07	-5.237e-08	3.7455e-09	9.347e-11	4.271e-07	-3.7822e-07
1.165	-7.10302e-08	3.4846e-09	1.0169e-10	4.3898e-07	-3.7142e-07	-6.98572e-08	3.523e-09	9.835e-11	4.414e-07	-3.7524e-07	-6.78206e-08	3.5189e-09	9.576e-11	4.4024e-07	-3.7602e-07	-6.55958e-08	3.5092e-09	9.51e-11	4.3878e-07	-3.7668e-07	-6.3907e-08	3.4933e-09	9.449e-11	4.374e-07	-3.7706e-07	-6.19242e-08	3.4922e-09	9.463e-11	4.3584e-07	-3.7746e-07	-5.96422e-08	3.4787e-09	9.364e-11	4.338e-07	-3.7782e-07	-5.7965e-08	3.4691e-09	9.181e-11	4.3216e-07	-3.778e-07	-5.58916e-08	3.4523e-09	9.236e-11	4.3032e-07	-3.7804e-07	-5.4071e-08	3.4395e-09	9.351e-11	4.2872e-07	-3.7826e-07	-5.237e-08	3.4249e-09	9.194e-11	4.2712e-07	-3.7816e-07
1.16	-7.09684e-08	3.2057e-09	1.0299e-10	4.3914e-07	-3.715e-07	-6.97592e-08	3.2327e-09	9.797e-11	4.4162e-07	-3.7514e-07	-6.77196e-08	3.2245e-09	9.674e-11	4.4042e-07	-3.7606e-07	-6.55924e-08	3.2095e-09	9.65e-11	4.39e-07	-3.7674e-07	-6.38118e-08	3.1979e-09	9.626e-11	4.3744e-07	-3.7698e-07	-6.18232e-08	3.1996e-09	9.596e-11	4.3612e-07	-3.7744e-07	-5.95218e-08	3.182e-09	9.692e-11	4.3386e-07	-3.7758e-07	-5.78968e-08	3.1669e-09	9.528e-11	4.3232e-07	-3.7768e-07	-5.57738e-08	3.1594e-09	9.31e-11	4.3052e-07	-3.7792e-07	-5.39916e-08	3.1448e-09	9.408e-11	4.2894e-07	-3.7808e-07	-5.2412e-08	3.1256e-09	9.33e-11	4.2734e-07	-3.7802e-07
1.155	-7.0958e-08	2.9484e-09	1.0452e-10	4.3944e-07	-3.716e-07	-6.96646e-08	2.9698e-09	9.951e-11	4.4192e-07	-3.753e-07	-6.7565e-08	2.9608e-09	9.928e-11	4.4058e-07	-3.7596e-07	-6.5433e-08	2.9527e-09	9.805e-11	4.3894e-07	-3.766e-07	-6.37458e-08	2.9396e-09	9.618e-11	4.3756e-07	-3.769e-07	-6.18446e-08	2.9365e-09	9.474e-11	4.36e-07	-3.7732e-07	-5.95524e-08	2.9175e-09	9.685e-11	4.3412e-07	-3.774e-07	-5.7808e-08	2.9078e-09	9.67e-11	4.3246e-07	-3.7762e-07	-5.57272e-08	2.8936e-09	9.451e-11	4.3066e-07	-3.7786e-07	-5.3925e-08	2.8793e-09	9.501e-11	4.2908e-07	-3.7806e-07	-5.23692e-08	2.8579e-09	9.34e-11	4.2752e-07	-3.7814e-07
