Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.15V	Ig,Vd=0.15V	Is,Vd=0.15V	Iavdd,Vd=0.15V	Ignd,Vd=0.15V	Id,Vd=0.3V	Ig,Vd=0.3V	Is,Vd=0.3V	Iavdd,Vd=0.3V	Ignd,Vd=0.3V	Id,Vd=0.45V	Ig,Vd=0.45V	Is,Vd=0.45V	Iavdd,Vd=0.45V	Ignd,Vd=0.45V	Id,Vd=0.6V	Ig,Vd=0.6V	Is,Vd=0.6V	Iavdd,Vd=0.6V	Ignd,Vd=0.6V	Id,Vd=0.75V	Ig,Vd=0.75V	Is,Vd=0.75V	Iavdd,Vd=0.75V	Ignd,Vd=0.75V	Id,Vd=0.9V	Ig,Vd=0.9V	Is,Vd=0.9V	Iavdd,Vd=0.9V	Ignd,Vd=0.9V
1.2	-5.41928e-08	2.3641e-09	-5.497e-11	4.851e-07	-4.3322e-07	-2.91778e-08	1.6698e-09	-6.175e-11	4.622e-07	-4.3462e-07	-1.54442e-08	1.1411e-09	-6.154e-11	4.4862e-07	-4.3424e-07	-7.5724e-09	7.529e-10	-6.293e-11	4.4108e-07	-4.34e-07	-3.3879e-09	4.7653e-10	-6.04e-11	4.3686e-07	-4.3378e-07	-1.199e-09	2.7869e-10	-6.481e-11	4.345e-07	-4.3334e-07	-6.621e-11	1.5959e-10	-6.575e-11	4.3322e-07	-4.332e-07
1.195	-5.38616e-08	2.3302e-09	-5.411e-11	4.8498e-07	-4.3328e-07	-2.90162e-08	1.6424e-09	-6.248e-11	4.6192e-07	-4.3438e-07	-1.53732e-08	1.1224e-09	-5.979e-11	4.4852e-07	-4.3412e-07	-7.5452e-09	7.3644e-10	-5.966e-11	4.4078e-07	-4.339e-07	-3.3804e-09	4.6383e-10	-5.942e-11	4.3662e-07	-4.3358e-07	-1.2053e-09	2.6823e-10	-6.007e-11	4.3442e-07	-4.3334e-07	-7.517e-11	1.5191e-10	-6.362e-11	4.3302e-07	-4.33e-07
1.19	-5.35808e-08	2.2985e-09	-5.549e-11	4.8472e-07	-4.3328e-07	-2.892e-08	1.616e-09	-5.511e-11	4.6148e-07	-4.3422e-07	-1.53386e-08	1.1001e-09	-5.745e-11	4.485e-07	-4.3408e-07	-7.5307e-09	7.2097e-10	-5.548e-11	4.4078e-07	-4.339e-07	-3.3665e-09	4.5147e-10	-5.884e-11	4.3662e-07	-4.3356e-07	-1.1953e-09	2.5844e-10	-5.631e-11	4.3448e-07	-4.3354e-07	-6.726e-11	1.4617e-10	-5.651e-11	4.331e-07	-4.3296e-07
1.185	-5.32732e-08	2.2698e-09	-5.456e-11	4.8424e-07	-4.3306e-07	-2.88488e-08	1.5932e-09	-4.826e-11	4.615e-07	-4.342e-07	-1.52918e-08	1.0819e-09	-5.475e-11	4.4838e-07	-4.3404e-07	-7.5112e-09	7.0559e-10	-5.541e-11	4.4076e-07	-4.3384e-07	-3.3649e-09	4.3903e-10	-5.363e-11	4.365e-07	-4.3342e-07	-1.1919e-09	2.4977e-10	-5.52e-11	4.3432e-07	-4.3332e-07	-6.278e-11	1.377e-10	-5.561e-11	4.3298e-07	-4.33e-07
1.18	-5.3088e-08	2.2367e-09	-4.549e-11	4.8404e-07	-4.331e-07	-2.87482e-08	1.5689e-09	-5.041e-11	4.6136e-07	-4.3406e-07	-1.52776e-08	1.0618e-09	-5.229e-11	4.483e-07	-4.3402e-07	-7.4996e-09	6.9128e-10	-5.334e-11	4.4076e-07	-4.3376e-07	-3.3511e-09	4.2646e-10	-4.852e-11	4.365e-07	-4.3348e-07	-1.1858e-09	2.405e-10	-5.221e-11	4.3442e-07	-4.333e-07	-7.429e-11	1.3142e-10	-5.523e-11	4.3308e-07	-4.329e-07
1.175	-5.27466e-08	2.2069e-09	-4.219e-11	4.8374e-07	-4.3306e-07	-2.86724e-08	1.5444e-09	-4.801e-11	4.6126e-07	-4.3402e-07	-1.52322e-08	1.0438e-09	-4.758e-11	4.4826e-07	-4.3392e-07	-7.4865e-09	6.772e-10	-4.803e-11	4.4062e-07	-4.3378e-07	-3.3437e-09	4.1631e-10	-4.983e-11	4.3648e-07	-4.3346e-07	-1.1837e-09	2.3177e-10	-4.79e-11	4.3434e-07	-4.3332e-07	-5.858e-11	1.2783e-10	-4.642e-11	4.3308e-07	-4.3306e-07
1.17	-5.25666e-08	2.1793e-09	-4.203e-11	4.835e-07	-4.333e-07	-2.8599e-08	1.5201e-09	-4.26e-11	4.6108e-07	-4.3394e-07	-1.5217e-08	1.0252e-09	-4.415e-11	4.4816e-07	-4.3382e-07	-7.4628e-09	6.6345e-10	-4.499e-11	4.4062e-07	-4.3366e-07	-3.3378e-09	4.0557e-10	-4.672e-11	4.3648e-07	-4.335e-07	-1.1762e-09	2.2465e-10	-4.573e-11	4.3432e-07	-4.3344e-07	-5.731e-11	1.2286e-10	-4.875e-11	4.3306e-07	-4.3296e-07
1.165	-5.23016e-08	2.1503e-09	-3.788e-11	4.8336e-07	-4.331e-07	-2.84978e-08	1.4971e-09	-3.963e-11	4.6098e-07	-4.339e-07	-1.5183e-08	1.0077e-09	-3.973e-11	4.481e-07	-4.339e-07	-7.4513e-09	6.5034e-10	-4.515e-11	4.405e-07	-4.3374e-07	-3.3292e-09	3.9469e-10	-3.934e-11	4.364e-07	-4.334e-07	-1.1684e-09	2.158e-10	-4.59e-11	4.3446e-07	-4.335e-07	-6.411e-11	1.1389e-10	-5.164e-11	4.333e-07	-4.3328e-07
1.16	-5.20962e-08	2.12e-09	-3.112e-11	4.8314e-07	-4.3306e-07	-2.8448e-08	1.4743e-09	-3.69e-11	4.6082e-07	-4.3386e-07	-1.51558e-08	9.8992e-10	-3.884e-11	4.4804e-07	-4.3378e-07	-7.4406e-09	6.3429e-10	-3.941e-11	4.4072e-07	-4.3378e-07	-3.3132e-09	3.8452e-10	-4.358e-11	4.3646e-07	-4.3336e-07	-1.1708e-09	2.0871e-10	-4.318e-11	4.3426e-07	-4.3322e-07	-5.394e-11	1.1026e-10	-4.299e-11	4.3324e-07	-4.3312e-07
1.155	-5.18906e-08	2.0919e-09	-2.74e-11	4.8294e-07	-4.33e-07	-2.83844e-08	1.4521e-09	-3.378e-11	4.6084e-07	-4.3392e-07	-1.51222e-08	9.7297e-10	-3.736e-11	4.4794e-07	-4.3368e-07	-7.4288e-09	6.2256e-10	-3.451e-11	4.4064e-07	-4.3376e-07	-3.3118e-09	3.7441e-10	-4.35e-11	4.3642e-07	-4.3342e-07	-1.163e-09	2.0159e-10	-3.869e-11	4.3424e-07	-4.332e-07	-5.041e-11	1.0591e-10	-4.476e-11	4.3302e-07	-4.3294e-07
1.15	-5.16982e-08	2.0648e-09	-2.842e-11	4.8276e-07	-4.33e-07	-2.83124e-08	1.4291e-09	-3.031e-11	4.607e-07	-4.3384e-07	-1.5091e-08	9.5621e-10	-3.416e-11	4.4788e-07	-4.3376e-07	-7.4127e-09	6.0895e-10	-3.592e-11	4.4042e-07	-4.336e-07	-3.3085e-09	3.6399e-10	-3.408e-11	4.3642e-07	-4.334e-07	-1.1589e-09	1.9475e-10	-3.854e-11	4.3422e-07	-4.3324e-07	-5.462e-11	9.988e-11	-4.698e-11	4.3304e-07	-4.3296e-07
1.145	-5.14964e-08	2.0358e-09	-2.446e-11	4.8254e-07	-4.3302e-07	-2.82448e-08	1.4088e-09	-2.485e-11	4.606e-07	-4.3366e-07	-1.5078e-08	9.3961e-10	-2.778e-11	4.479e-07	-4.3354e-07	-7.4072e-09	5.9705e-10	-3.34e-11	4.4044e-07	-4.336e-07	-3.2932e-09	3.5491e-10	-3.384e-11	4.364e-07	-4.3348e-07	-1.1518e-09	1.8656e-10	-3.649e-11	4.3424e-07	-4.3332e-07	-4.002e-11	9.653e-11	-3.268e-11	4.3306e-07	-4.3298e-07
1.14	-5.12772e-08	2.0091e-09	-1.756e-11	4.8238e-07	-4.3306e-07	-2.8199e-08	1.3868e-09	-2.409e-11	4.6046e-07	-4.3364e-07	-1.5055e-08	9.237e-10	-2.456e-11	4.4796e-07	-4.3388e-07	-7.3909e-09	5.8422e-10	-2.556e-11	4.404e-07	-4.336e-07	-3.2887e-09	3.4635e-10	-3.557e-11	4.3636e-07	-4.334e-07	-1.1553e-09	1.8015e-10	-3.112e-11	4.3424e-07	-4.3312e-07	-3.871e-11	8.936e-11	-2.735e-11	4.3302e-07	-4.33e-07
1.135	-5.10724e-08	1.9831e-09	-1.278e-11	4.8236e-07	-4.3328e-07	-2.81336e-08	1.3653e-09	-2.247e-11	4.6054e-07	-4.3364e-07	-1.50328e-08	9.0623e-10	-2.067e-11	4.4796e-07	-4.3378e-07	-7.3784e-09	5.7168e-10	-2.474e-11	4.4034e-07	-4.335e-07	-3.2841e-09	3.3628e-10	-2.642e-11	4.3632e-07	-4.3342e-07	-1.1489e-09	1.736e-10	-2.752e-11	4.3416e-07	-4.3316e-07	-6.692e-11	8.218e-11	-4.329e-11	4.3298e-07	-4.3282e-07
1.13	-5.0944e-08	1.9559e-09	-9.69e-12	4.8202e-07	-4.3302e-07	-2.80666e-08	1.3449e-09	-1.493e-11	4.6056e-07	-4.3376e-07	-1.4994e-08	8.9153e-10	-1.834e-11	4.4796e-07	-4.3376e-07	-7.3627e-09	5.601e-10	-2.453e-11	4.404e-07	-4.3352e-07	-3.2774e-09	3.2756e-10	-2.243e-11	4.3642e-07	-4.3338e-07	-1.1419e-09	1.6782e-10	-2.811e-11	4.3418e-07	-4.3324e-07	-6.069e-11	8.597e-11	-1.089e-11	4.332e-07	-4.3312e-07
1.125	-5.079e-08	1.93e-09	-4.17e-12	4.8188e-07	-4.3304e-07	-2.80312e-08	1.3253e-09	-7.54e-12	4.6036e-07	-4.3354e-07	-1.4991e-08	8.763e-10	-1.308e-11	4.4782e-07	-4.3364e-07	-7.3574e-09	5.49e-10	-1.786e-11	4.4044e-07	-4.3352e-07	-3.2685e-09	3.1834e-10	-2.302e-11	4.3644e-07	-4.3332e-07	-1.1407e-09	1.6122e-10	-2.501e-11	4.3424e-07	-4.3322e-07	-2.411e-11	8.075e-11	-3.354e-11	4.3322e-07	-4.3318e-07
1.12	-5.05894e-08	1.9026e-09	3.07e-12	4.818e-07	-4.3316e-07	-2.7984e-08	1.304e-09	-4.53e-12	4.6028e-07	-4.336e-07	-1.4954e-08	8.5899e-10	-1.092e-11	4.4778e-07	-4.335e-07	-7.3462e-09	5.3806e-10	-1.302e-11	4.4032e-07	-4.3348e-07	-3.2684e-09	3.1062e-10	-1.484e-11	4.3638e-07	-4.333e-07	-1.1412e-09	1.5599e-10	-1.885e-11	4.3446e-07	-4.3344e-07	-4.88e-11	7.261e-11	-4.201e-11	4.3286e-07	-4.328e-07
