|Vgs|	Gm_|Vds|=0.01V	Gm_|Vds|=0.02V	Gm_|Vds|=0.03V	Gm_|Vds|=0.04V	Gm_|Vds|=0.05V	Gm_|Vds|=0.06V	Gm_|Vds|=0.07V	Gm_|Vds|=0.08V	Gm_|Vds|=0.09V	Gm_|Vds|=0.1V
-0.3	6.00000000000031e-10	1.66000000000005e-09	1.56000000000002e-09	2.16000000000005e-09	2.08000000000002e-09	3.02000000000004e-09	2.10000000000003e-09	8.64000000000027e-10	3.74000000000008e-09	-5.53200000000012e-09
-0.295	9.63333333333348e-10	1.51000000000001e-09	1.525e-09	1.85499999999999e-09	2.10499999999999e-09	2.65666666666666e-09	1.92833333333333e-09	1.27650000000001e-09	3.12916666666668e-09	-3.30450000000002e-09
-0.29	1.11400000000001e-09	1.418e-09	1.469e-09	1.54e-09	1.86e-09	2.145e-09	1.788e-09	1.2751e-09	2.75700000000001e-09	-1.57960000000001e-09
-0.285	1.224e-09	1.27499999999999e-09	1.402e-09	1.37499999999999e-09	1.68399999999999e-09	1.78099999999999e-09	1.57199999999999e-09	1.4946e-09	2.39429999999999e-09	-2.96499999999987e-10
-0.28	1.32e-09	1.085e-09	1.41400000000001e-09	1.342e-09	1.426e-09	1.509e-09	1.391e-09	1.6354e-09	2.1088e-09	4.90999999999999e-10
-0.275	1.323e-09	1.068e-09	1.36900000000001e-09	1.299e-09	1.238e-09	1.322e-09	1.341e-09	1.5271e-09	2.0185e-09	6.59999999999999e-10
-0.27	1.208e-09	1.122e-09	1.196e-09	1.248e-09	1.161e-09	1.206e-09	1.216e-09	1.4681e-09	1.8469e-09	5.897e-10
-0.265	1.102e-09	1.063e-09	1.11200000000001e-09	1.278e-09	1.077e-09	1.18e-09	1.075e-09	1.4725e-09	1.6014e-09	5.263e-10
-0.26	1.077e-09	1.08799999999999e-09	1.131e-09	1.204e-09	1.069e-09	1.118e-09	1.13e-09	1.2842e-09	1.4667e-09	5.811e-10
-0.255	9.81999999999998e-10	1.20499999999999e-09	1.04e-09	9.96999999999995e-10	1.111e-09	1.001e-09	1.189e-09	1.1183e-09	1.2007e-09	7.111e-10
-0.25	8.06999999999999e-10	1.11799999999999e-09	9.40999999999994e-10	9.68999999999994e-10	1.05e-09	9.59000000000002e-10	1.103e-09	1.232e-09	8.88499999999999e-10	7.71799999999999e-10
-0.245	7.90000000000002e-10	9.55999999999999e-10	1.016e-09	1.039e-09	9.69000000000001e-10	9.36000000000001e-10	1.065e-09	1.3047e-09	8.88899999999998e-10	7.48499999999999e-10
-0.24	8.66e-10	9.38000000000002e-10	1.075e-09	9.98000000000003e-10	9.79e-10	8.69000000000001e-10	1.073e-09	1.1414e-09	1.0296e-09	7.13599999999999e-10
-0.235	8.13e-10	8.91000000000007e-10	8.99e-10	9.66000000000005e-10	9.80000000000005e-10	8.50000000000003e-10	9.82000000000002e-10	1.0826e-09	1.0274e-09	7.26700000000005e-10
-0.23	7.57999999999999e-10	7.5100000000001e-10	7.02000000000002e-10	9.92000000000009e-10	8.71000000000005e-10	8.21e-10	9.18000000000003e-10	1.1433e-09	1.0444e-09	7.37600000000004e-10
-0.225	8.23999999999999e-10	7.2300000000001e-10	6.49000000000006e-10	9.29000000000015e-10	8.48000000000004e-10	7.04e-10	9.72000000000003e-10	9.62800000000003e-10	1.1632e-09	7.11100000000005e-10
-0.22	8.35999999999999e-10	7.65000000000002e-10	5.59000000000003e-10	7.18000000000008e-10	9.04000000000005e-10	6.83e-10	9.60000000000004e-10	7.84300000000004e-10	1.0479e-09	6.77200000000005e-10
-0.215	7.29999999999999e-10	6.86999999999999e-10	4.08999999999999e-10	5.55e-10	7.54000000000006e-10	6.74000000000001e-10	8.50000000000003e-10	8.24200000000004e-10	6.92400000000005e-10	5.35900000000005e-10
-0.21	6.64e-10	5.94e-10	4.15999999999999e-10	4.94999999999998e-10	4.98000000000001e-10	5.15e-10	6.96999999999998e-10	6.679e-10	4.434e-10	3.11e-10
-0.205	6.63000000000004e-10	5.71000000000001e-10	4.87e-10	3.51e-10	4.4e-10	4.31000000000002e-10	4.50999999999999e-10	3.76499999999999e-10	3.55100000000001e-10	2.283e-10
