|Vgs|	Gm_|Vds|=0.15V	Gm_|Vds|=0.3V	Gm_|Vds|=0.45V	Gm_|Vds|=0.6V	Gm_|Vds|=0.75V	Gm_|Vds|=0.9V
-0.3	-7.80000000000008e-10	2.78000000000017e-09	3.00000000000016e-09	2.72000000000023e-09	-1.61199999999998e-08	-1.40000000000003e-07
-0.295	-4.28333333333336e-10	1.5183333333334e-09	2.0466666666667e-09	3.98000000000015e-09	-1.38633333333333e-08	-1.08000000000001e-07
-0.29	-5.99999999999993e-11	7.94000000000034e-10	1.45800000000005e-09	5.0600000000007e-10	-1.41959999999999e-08	-8.39220000000006e-08
-0.285	-1.43000000000001e-10	4.57000000000005e-10	6.58000000000004e-10	-1.53199999999996e-09	-1.2224e-08	-6.45739999999999e-08
-0.28	-1.60000000000049e-11	-1.36999999999996e-10	-8.20000000000003e-11	-3.29599999999998e-09	-9.93600000000006e-09	-4.71840000000001e-08
-0.275	-9.00000000000027e-11	-2.13000000000003e-10	-2.46000000000001e-10	-4.402e-09	-7.612e-09	-3.9516e-08
-0.27	-5.60000000000002e-10	2.11999999999999e-10	-4.86000000000008e-10	-3.53599999999999e-09	-5.65600000000004e-09	-3.87999999999998e-08
-0.265	-6.21000000000004e-10	1.23000000000009e-10	-8.04000000000014e-10	-1.766e-09	-4.60000000000005e-09	-3.71739999999997e-08
-0.26	-2.83000000000004e-10	-2.17999999999992e-10	-7.98000000000021e-10	-1.10600000000002e-09	-4.38999999999995e-09	-3.44879999999999e-08
-0.255	-4.16999999999999e-10	4.00000000000129e-12	-8.10000000000024e-10	-1.15200000000002e-09	-4.9619999999999e-09	-3.40519999999999e-08
-0.25	-8.37999999999996e-10	2.30000000000004e-10	-7.18000000000013e-10	-1.35000000000004e-09	-5.59399999999993e-09	-3.43939999999997e-08
-0.245	-8.25999999999996e-10	-1.10999999999997e-10	-5.16000000000009e-10	-2.06200000000003e-09	-5.348e-09	-3.31279999999998e-08
-0.24	-7.13999999999995e-10	-4.33000000000012e-10	-6.64000000000005e-10	-2.398e-09	-5.95200000000003e-09	-3.21259999999999e-08
-0.235	-9.90999999999997e-10	-4.3400000000002e-10	-7.01999999999997e-10	-1.29599999999999e-09	-7.31000000000006e-09	-3.2568e-08
-0.23	-1.081e-09	-4.41000000000009e-10	-2.21999999999999e-10	-2.95999999999985e-10	-8.07400000000008e-09	-3.4272e-08
-0.225	-5.88000000000006e-10	-5.18000000000012e-10	1.39999999999908e-11	-7.45999999999966e-10	-8.13000000000013e-09	-3.53760000000002e-08
-0.22	-3.46000000000011e-10	-4.01000000000014e-10	-1.60000000000021e-10	-1.26999999999998e-09	-7.82200000000009e-09	-3.34360000000004e-08
-0.215	-6.2700000000001e-10	-1.54e-10	5.59999999999788e-11	-9.91999999999999e-10	-7.26800000000004e-09	-3.13200000000004e-08
-0.21	-5.95e-10	-5.29999999999955e-11	6.31999999999995e-10	-9.76000000000034e-10	-5.85800000000005e-09	-3.04700000000002e-08
-0.205	-4.14999999999995e-10	-1.27999999999998e-10	8.63999999999999e-10	-8.80000000000037e-10	-3.94400000000005e-09	-2.78300000000003e-08
-0.2	-6.44999999999991e-10	-1.9699999999999e-10	7.95999999999995e-10	-3.24000000000016e-10	-3.02799999999995e-09	-2.49080000000002e-08
-0.195	-7.6499999999999e-10	-2.36999999999994e-10	8.83999999999989e-10	1.25999999999964e-10	-2.96799999999988e-09	-2.50059999999998e-08
-0.19	-4.73999999999996e-10	-3.58000000000002e-10	7.59999999999984e-10	-2.64000000000048e-10	-2.55999999999992e-09	-2.54099999999997e-08
-0.185	-4.05000000000004e-10	-4.14999999999999e-10	3.05999999999986e-10	-7.04000000000017e-10	-3.66800000000001e-09	-2.43199999999999e-08
-0.18	-5.96000000000008e-10	-2.67000000000003e-10	3.4000000000002e-11	-9.20000000000115e-11	-5.81000000000003e-09	-2.277e-08
-0.175	-5.68000000000008e-10	-1.88000000000008e-10	2.04000000000013e-10	3.33999999999995e-10	-6.01599999999999e-09	-2.079e-08
-0.17	-4.76000000000005e-10	-2.83999999999996e-10	8.06000000000023e-10	2.34000000000047e-10	-5.39600000000001e-09	-1.94880000000001e-08
-0.165	-5.48000000000002e-10	-2.81999999999987e-10	1.33800000000004e-09	6.20000000000769e-11	-5.35600000000003e-09	-1.79980000000002e-08
-0.16	-5.21999999999998e-10	-2.57999999999988e-10	1.44600000000002e-09	-5.41999999999926e-10	-4.10799999999992e-09	-1.53499999999999e-08
-0.155	-2.34999999999993e-10	-4.80999999999986e-10	1.34399999999998e-09	-9.43999999999958e-10	-2.38599999999985e-09	-1.52819999999997e-08
-0.15	-1.63999999999992e-10	-5.66999999999987e-10	1.14199999999996e-09	-3.32000000000019e-10	-2.43999999999992e-09	-1.73559999999997e-08
-0.145	-3.96999999999993e-10	-1.79000000000001e-10	6.77999999999968e-10	-1.46000000000053e-10	-2.73599999999998e-09	-1.62899999999999e-08
-0.14	-4.60999999999992e-10	1.1699999999999e-10	2.75999999999969e-10	-9.40000000000534e-11	-1.45799999999996e-09	-1.4116e-08
-0.135	-4.35999999999993e-10	1.99999999999234e-12	3.75999999999983e-10	6.67999999999956e-10	1.47999999999996e-10	-1.48520000000001e-08
-0.13	-6.31999999999999e-10	-1.36000000000008e-10	4.7600000000003e-10	6.55999999999969e-10	5.19999999999861e-10	-1.48360000000002e-08
-0.125	-6.60000000000008e-10	-6.00000000000101e-11	2.90000000000064e-10	4.05999999999984e-10	-1.8200000000018e-10	-1.28780000000001e-08
-0.12	-3.7200000000001e-10	-4.20000000000045e-11	4.6800000000006e-10	1.12600000000001e-09	-8.76000000000119e-10	-1.3192e-08
-0.115	-3.88000000000007e-10	-1.50000000000004e-10	9.62000000000038e-10	1.56000000000001e-09	-1.30000000000008e-09	-1.35459999999999e-08
-0.11	-6.12000000000008e-10	-7.10000000000102e-11	7.18000000000011e-10	1.4e-09	-3.18200000000008e-09	-1.14719999999997e-08
