vg	id_vd = 0.0V	ig_vd = 0.0V	is_vd = 0.0V	iavdd_vd = 0.0V	ignd_vd = 0.0V	id_vd = 0.15000000000000002V	ig_vd = 0.15000000000000002V	is_vd = 0.15000000000000002V	iavdd_vd = 0.15000000000000002V	ignd_vd = 0.15000000000000002V	id_vd = 0.30000000000000004V	ig_vd = 0.30000000000000004V	is_vd = 0.30000000000000004V	iavdd_vd = 0.30000000000000004V	ignd_vd = 0.30000000000000004V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6000000000000001V	ig_vd = 0.6000000000000001V	is_vd = 0.6000000000000001V	iavdd_vd = 0.6000000000000001V	ignd_vd = 0.6000000000000001V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-1.0162e-07	3.3078e-09	5.9997e-10	4.2368e-07	-3.2624e-07	-5.55782e-08	3.1263e-09	1.7761000000000002e-10	3.778e-07	-3.2534e-07	-2.969e-08	2.8231e-09	1.1407e-10	3.5208e-07	-3.2526e-07	-1.48782e-08	2.6091e-09	7.820000000000001e-11	3.365e-07	-3.243e-07	-6.7842e-09	2.473e-09	5.7480000000000005e-11	3.2864e-07	-3.2428e-07	-2.3664e-09	2.3826e-09	4.364e-11	3.2426e-07	-3.243e-07	4.2199e-10	2.227e-09	4.608e-11	3.226e-07	-3.2514e-07
1.195	-1.0092e-07	3.082e-09	6.132300000000001e-10	4.2338e-07	-3.2634e-07	-5.54976e-08	2.9603e-09	1.8952e-10	3.7772e-07	-3.2538e-07	-2.97036e-08	2.6603e-09	1.2952e-10	3.5224e-07	-3.2534e-07	-1.48932e-08	2.4456e-09	9.058e-11	3.3656e-07	-3.2432e-07	-6.7981e-09	2.3111e-09	6.509e-11	3.288e-07	-3.2436e-07	-2.3625e-09	2.2175e-09	4.956e-11	3.2438e-07	-3.2426e-07	4.1276e-10	2.0769e-09	4.527e-11	3.2268e-07	-3.252e-07
1.19	-1.007e-07	2.9648e-09	6.2981e-10	4.2326e-07	-3.2626e-07	-5.54746e-08	2.8321e-09	2.0182e-10	3.7784e-07	-3.2542e-07	-2.9747e-08	2.5281e-09	1.4080000000000002e-10	3.5228e-07	-3.2532e-07	-1.4897e-08	2.3182e-09	1.0215e-10	3.3678e-07	-3.2436e-07	-6.7969e-09	2.176e-09	7.124e-11	3.2888e-07	-3.2436e-07	-2.3606e-09	2.0936e-09	5.467e-11	3.2448e-07	-3.243e-07	4.0996000000000005e-10	1.9602e-09	5.779e-11	3.2274e-07	-3.2518e-07
1.185	-1.0048e-07	2.8579e-09	6.2523e-10	4.2312e-07	-3.2616e-07	-5.53566e-08	2.7127e-09	2.1678000000000003e-10	3.7784e-07	-3.253e-07	-2.97468e-08	2.4063e-09	1.4946000000000002e-10	3.5248e-07	-3.253e-07	-1.48884e-08	2.1948e-09	1.0892e-10	3.3684e-07	-3.2434e-07	-6.7804e-09	2.0608e-09	8.034e-11	3.2904e-07	-3.244e-07	-2.3718e-09	1.9721e-09	6.448e-11	3.2462e-07	-3.2424e-07	3.9771e-10	1.8449e-09	6.043e-11	3.2296e-07	-3.2528e-07
1.1800000000000002	-1.0022e-07	2.7638e-09	6.3417e-10	4.2302e-07	-3.2618e-07	-5.5286e-08	2.6034e-09	2.2913e-10	3.778e-07	-3.2538e-07	-2.96752e-08	2.297e-09	1.538e-10	3.5254e-07	-3.253e-07	-1.4908199999999998e-08	2.0857e-09	1.2178000000000002e-10	3.3698e-07	-3.2426e-07	-6.7892e-09	1.9553e-09	8.649e-11	3.2908e-07	-3.2432e-07	-2.3734e-09	1.864e-09	7.119e-11	3.2466e-07	-3.2424e-07	4.0787e-10	1.7426e-09	6.729000000000001e-11	3.2292e-07	-3.2524e-07
1.175	-9.99678e-08	2.6666e-09	6.415300000000001e-10	4.2282e-07	-3.2612e-07	-5.5287e-08	2.5007e-09	2.4339e-10	3.7796e-07	-3.2538e-07	-2.9659e-08	2.2e-09	1.7142e-10	3.5256e-07	-3.2532e-07	-1.4893799999999998e-08	1.9836e-09	1.2511000000000002e-10	3.3702e-07	-3.2432e-07	-6.8018e-09	1.8556e-09	1.0002e-10	3.2922e-07	-3.2434e-07	-2.3566e-09	1.7627e-09	7.577e-11	3.2484e-07	-3.2432e-07	4.073e-10	1.654e-09	7.293e-11	3.2302e-07	-3.2516e-07
1.1700000000000002	-9.9867e-08	2.5898e-09	6.4466e-10	4.229e-07	-3.2608e-07	-5.52304e-08	2.406e-09	2.5367e-10	3.779e-07	-3.2532e-07	-2.96136e-08	2.1094e-09	1.7723000000000002e-10	3.5252e-07	-3.2526e-07	-1.48828e-08	1.8951e-09	1.3523e-10	3.3652e-07	-3.2368e-07	-6.7897e-09	1.7611e-09	1.0066e-10	3.2924e-07	-3.2432e-07	-2.3647e-09	1.6761e-09	8.696e-11	3.2492e-07	-3.2432e-07	4.0523e-10	1.5674e-09	7.405e-11	3.2314e-07	-3.2516e-07
1.165	-9.97398e-08	2.5079e-09	6.5306e-10	4.227e-07	-3.2614e-07	-5.530659999999999e-08	2.3204e-09	2.625e-10	3.781e-07	-3.2536e-07	-2.96284e-08	2.027e-09	1.8798e-10	3.527e-07	-3.253e-07	-1.4894e-08	1.8104e-09	1.3842e-10	3.3726e-07	-3.2438e-07	-6.7824e-09	1.6811e-09	1.1007e-10	3.2932e-07	-3.2426e-07	-2.3644e-09	1.5873e-09	9.128e-11	3.2494e-07	-3.2432e-07	4.0679000000000005e-10	1.4849e-09	8.495e-11	3.231e-07	-3.2518e-07
1.16	-9.95018e-08	2.4331e-09	6.570100000000001e-10	4.2246e-07	-3.2608e-07	-5.51986e-08	2.2434e-09	2.7147000000000005e-10	3.7804e-07	-3.2538e-07	-2.96338e-08	1.9475e-09	1.9831e-10	3.5278e-07	-3.2534e-07	-1.48802e-08	1.7366e-09	1.5507e-10	3.3736e-07	-3.243e-07	-6.7965e-09	1.6057e-09	1.1859e-10	3.2942e-07	-3.2436e-07	-2.353e-09	1.5099e-09	9.486000000000001e-11	3.2508e-07	-3.2436e-07	4.1322000000000005e-10	1.4116e-09	8.716000000000001e-11	3.2328e-07	-3.2518e-07
1.155	-9.92566e-08	2.3639e-09	6.6581e-10	4.2238e-07	-3.261e-07	-5.52044e-08	2.1723e-09	2.8088e-10	3.7818e-07	-3.254e-07	-2.96662e-08	1.8735e-09	2.1056e-10	3.5288e-07	-3.2524e-07	-1.4879e-08	1.6621e-09	1.5967e-10	3.3742e-07	-3.2434e-07	-6.7927e-09	1.5291e-09	1.2366000000000002e-10	3.2942e-07	-3.2436e-07	-2.3512e-09	1.4421e-09	9.84e-11	3.2522e-07	-3.2434e-07	4.1286e-10	1.3461e-09	9.647e-11	3.233e-07	-3.2508e-07
