Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	4.953944e-05	0.00018652	0.0170112	0.0165444	0.0186984	0.0148048
0.005	4.684296e-05	0.001613028	0.0247107	0.0466710666666667	0.0615869333333333	0.0676199
0.01	4.1883976e-05	0.0019493664	0.026507	0.0575728	0.07789896	0.08814608
0.015	3.7424888e-05	0.0022607424	0.02813976	0.06737552	0.09264728	0.10668512
0.02	3.2550372e-05	0.0022791748	0.0281149	0.0717257	0.09988432	0.11609866
0.025	2.80212e-05	0.0019063096	0.02588918	0.06801176	0.0958208	0.11166414
0.03	2.41548e-05	0.00155928	0.0237058	0.0640412	0.0914202	0.1067688
0.035	2.09362e-05	0.0013716	0.0222886	0.0625916	0.090522	0.106192
0.04	1.82884e-05	0.00120818	0.0209276	0.061148	0.089608	0.10564
0.045	1.60592e-05	0.00106652	0.0196398	0.059668	0.088708	0.1051
0.05	1.42212e-05	0.00094452	0.0184368	0.058214	0.087824	0.10459
0.055	1.2703e-05	0.00083898	0.017281	0.05678	0.08688	0.10407
0.06	1.138e-05	0.00074778	0.0161528	0.055272	0.085852	0.103492
0.065	1.0265e-05	0.00066952	0.0150768	0.053756	0.084806	0.102876
0.07	9.30699999999999e-06	0.00060224	0.01405	0.052266	0.08375	0.10223
0.075	8.485e-06	0.0005456	0.013088	0.050768	0.082716	0.10161
0.08	7.853e-06	0.0004979	0.012202	0.04927	0.081676	0.10097
0.085	7.332e-06	0.00045668	0.011382	0.047788	0.08061	0.100252
0.09	6.899e-06	0.00042354	0.010614	0.046268	0.079474	0.099436
0.095	6.56700000000001e-06	0.0003977	0.00989400000000001	0.044736	0.078274	0.09862
0.1	6.223e-06	0.0003744	0.009224	0.04325	0.077072	0.098094
0.105	5.873e-06	0.00035378	0.008606	0.04179	0.075902	0.097848
0.11	5.63200000000001e-06	0.00033642	0.008038	0.040346	0.074746	0.09741
0.115	5.472e-06	0.00031856	0.007522	0.038938	0.073598	0.096694
0.12	5.36399999999999e-06	0.00029962	0.007054	0.037578	0.07244	0.09591
0.125	5.30799999999999e-06	0.0002844	0.006618	0.036216	0.07105	0.094862
0.13	5.21799999999999e-06	0.000273	0.006214	0.034834	0.06987	0.093532
0.135	5.089e-06	0.0002642	0.005838	0.03348	0.0692720000000001	0.09236
0.14	4.93300000000001e-06	0.0002586	0.0055	0.032184	0.0684	0.09148
0.145	4.77200000000001e-06	0.0002532	0.00520000000000001	0.030894	0.067044	0.0906
0.15	4.66300000000001e-06	0.0002468	0.00492000000000001	0.029618	0.065878	0.0896000000000001
0.155	4.64e-06	0.0002414	0.00465	0.028398	0.064474	0.08858
0.16	4.69e-06	0.0002372	0.004398	0.027222	0.062472	0.08764
0.165	4.71e-06	0.0002342	0.004184	0.026084	0.06078	0.08674
0.17	4.7e-06	0.0002338	0.004012	0.024988	0.05956	0.08588
0.175	4.715e-06	0.0002324	0.003854	0.023914	0.05828	0.08504
0.18	4.752e-06	0.0002276	0.00371600000000001	0.02286	0.05696	0.0841200000000001
0.185	4.77499999999999e-06	0.0002234	0.00362	0.021876	0.05566	0.08314
0.19	4.76899999999999e-06	0.0002204	0.003518	0.020948	0.05434	0.0821
0.195	4.83e-06	0.0002174	0.00338	0.020026	0.053	0.08098
0.2	4.933e-06	0.0002166	0.00325	0.019166	0.05162	0.07986
0.205	4.861e-06	0.0002184	0.003154	0.018376	0.05026	0.07878
0.21	4.68200000000001e-06	0.0002202	0.003058	0.017546	0.04892	0.07766
0.215	4.64100000000001e-06	0.0002206	0.002972	0.016738	0.0476	0.0765599999999999
0.22	4.642e-06	0.0002188	0.002916	0.016032	0.04634	0.0754799999999999
0.225	4.637e-06	0.0002172	0.00286800000000001	0.015344	0.04512	0.07438
0.23	4.76e-06	0.0002192	0.002816	0.014688	0.04388	0.07328
0.235	4.863e-06	0.0002206	0.00277199999999999	0.014102	0.0426	0.07218
0.24	4.92e-06	0.0002168	0.00272799999999999	0.013522	0.04134	0.07108
0.245	4.994e-06	0.000214999999999999	0.00266799999999999	0.012974	0.04012	0.06996
0.25	4.963e-06	0.000218	0.00261599999999999	0.012466	0.03896	0.0688
0.255	4.98e-06	0.0002184	0.002566	0.011956	0.0378400000000001	0.06762
0.26	5.089e-06	0.0002164	0.00253	0.011494	0.0367200000000001	0.06644
0.265	5.05999999999999e-06	0.0002168	0.002524	0.011056	0.03552	0.06516
0.27	4.963e-06	0.000218	0.00250400000000001	0.010622	0.03426	0.0639
0.275	4.982e-06	0.000217200000000001	0.00247800000000001	0.010228	0.0331	0.0627600000000001
0.28	4.99400000000001e-06	0.0002158	0.002478	0.00985200000000002	0.03202	0.06162
0.285	4.93700000000001e-06	0.0002142	0.002452	0.00951400000000003	0.03096	0.0604800000000001
0.29	4.936e-06	0.000213600000000001	0.00239	0.00926599999999999	0.02996	0.0593800000000001
0.295	4.992e-06	0.0002148	0.002366	0.00901999999999997	0.02902	0.05822
0.3	5.02999999999999e-06	0.0002148	0.00235399999999999	0.00873999999999997	0.0280599999999999	0.057
0.305	4.99199999999999e-06	0.0002124	0.002322	0.00850799999999996	0.0270599999999999	0.0557999999999999
0.31	4.96399999999999e-06	0.0002124	0.002306	0.00827599999999997	0.02606	0.0545399999999999
0.315	5.039e-06	0.000245	0.0023	0.00802000000000002	0.02514	0.0532599999999999
0.32	5.128e-06	0.0002764	0.002298	0.00778200000000003	0.02436	0.0520599999999999
0.325	5.121e-06	0.0002494	0.002298	0.00759	0.02354	0.0509
0.33	5.129e-06	0.0002246	0.002288	0.00741400000000002	0.02266	0.04976
0.335	5.25400000000001e-06	0.000228	0.00227	0.00724000000000002	0.02194	0.0486200000000001
0.34	5.27100000000001e-06	0.0002	0.002248	0.00709199999999999	0.02126	0.0474800000000001
0.345	5.12000000000001e-06	0.000169	0.002222	0.00695	0.02044	0.0464000000000001
0.35	5.11000000000001e-06	0.0001922	0.002212	0.00682000000000001	0.01968	0.0452800000000001
0.355	5.24800000000001e-06	0.000218	0.002224	0.00670799999999999	0.01904	0.0440600000000001
0.36	5.268e-06	0.000226799999999999	0.002236	0.00658999999999999	0.01836	0.04292
0.365	5.25399999999999e-06	0.0002348	0.002232	0.00645599999999999	0.0176999999999999	0.04186
0.37	5.44399999999999e-06	0.0002296	0.002214	0.00633599999999998	0.0171399999999999	0.0407199999999999
0.375	5.60699999999999e-06	0.000226400000000001	0.0022	0.006248	0.01662	0.0396399999999999
0.38	5.55099999999999e-06	0.0002264	0.002176	0.00618200000000002	0.0161599999999999	0.0386999999999999
0.385	5.60499999999999e-06	0.0002156	0.00213599999999999	0.00610000000000002	0.0157799999999999	0.0376799999999999
0.39	5.76899999999999e-06	0.0002046	0.00212199999999999	0.00602400000000002	0.01534	0.0365999999999999
0.395	5.691e-06	0.0002102	0.00213	0.00599600000000002	0.0148200000000001	0.0356
0.4	5.46100000000001e-06	0.0002196	0.002122	0.00590800000000002	0.0143400000000001	0.03462
0.405	5.47300000000001e-06	0.0002196	0.00211800000000001	0.00577	0.0139000000000001	0.0336200000000001
0.41	5.56300000000001e-06	0.0002138	0.00213600000000001	0.00574199999999998	0.0134200000000001	0.0326600000000001
0.415	5.50300000000001e-06	0.000213200000000001	0.00215000000000001	0.00570199999999997	0.01302	0.0317600000000001
0.42	5.6e-06	0.0002194	0.002142	0.00555199999999999	0.01274	0.03084
0.425	5.84e-06	0.0002226	0.00212	0.00547999999999999	0.01242	0.02988
0.43	5.839e-06	0.0002256	0.00210999999999999	0.005476	0.0120599999999999	0.0289399999999999
0.435	5.77999999999999e-06	0.0002326	0.00211199999999999	0.00540400000000001	0.0116999999999999	0.02808
0.44	6.04599999999999e-06	0.000233599999999999	0.00211199999999999	0.005362	0.0113599999999999	0.02728
0.445	6.251e-06	0.000227199999999999	0.00211199999999999	0.00538399999999999	0.01106	0.02648
0.45	6.109e-06	0.000226599999999999	0.00209399999999999	0.005354	0.01082	0.02566
0.455	5.93600000000001e-06	0.0002278	0.002054	0.00528599999999999	0.01064	0.0248600000000001
0.46	5.93600000000001e-06	0.0002246	0.00203800000000001	0.00522799999999999	0.01044	0.0241200000000001
0.465	5.93400000000001e-06	0.000226200000000001	0.00206000000000001	0.00513800000000001	0.0101800000000001	0.0234200000000001
0.47	5.818e-06	0.000229200000000001	0.00206800000000001	0.00506800000000001	0.00996000000000005	0.02276
0.475	5.89400000000001e-06	0.0002256	0.00206400000000001	0.00508200000000001	0.00978000000000005	0.02214
0.48	6.187e-06	0.0002264	0.00207600000000001	0.00510400000000001	0.00962000000000001	0.0215199999999999
0.485	6.29099999999999e-06	0.0002334	0.00207	0.00507200000000001	0.00949999999999995	0.02086
0.49	6.148e-06	0.000234	0.002038	0.005032	0.00933999999999993	0.02024
0.495	6.05700000000001e-06	0.0002316	0.002032	0.00503	0.00915999999999992	0.01966
0.5	6.181e-06	0.000232	0.002056	0.005006	0.00901999999999992	0.0190800000000001
0.505	6.32400000000001e-06	0.0002388	0.002074	0.004948	0.00883999999999999	0.0186
0.51	6.196e-06	0.0002456	0.002086	0.00493999999999997	0.00862000000000004	0.0181599999999999
0.515	6.01899999999999e-06	0.0002416	0.002078	0.00497799999999997	0.00850000000000003	0.0176199999999999
0.52	6.13899999999999e-06	0.000238	0.00204399999999999	0.004954	0.00844	0.01708
0.525	6.27599999999999e-06	0.0002388	0.00202399999999999	0.00487799999999998	0.00833999999999997	0.01656
0.53	6.28699999999998e-06	0.0002298	0.002016	0.00482399999999997	0.00819999999999994	0.016
0.535	6.46699999999999e-06	0.0002194	0.00199	0.00478800000000001	0.00809999999999994	0.0156
0.54	6.694e-06	0.000225	0.001972	0.00475000000000003	0.00803999999999995	0.01536
0.545	6.761e-06	0.000231199999999999	0.001998	0.00472000000000001	0.00789999999999998	0.0150399999999999
0.55	6.75900000000001e-06	0.0002312	0.002024	0.00470200000000003	0.00776000000000007	0.0146999999999999
0.555	6.79800000000003e-06	0.000235400000000001	0.00201000000000001	0.00467600000000004	0.00772000000000008	0.0143800000000001
0.56	6.81100000000003e-06	0.000242200000000001	0.00202000000000001	0.00461800000000002	0.00772000000000005	0.0139200000000001
0.565	6.69200000000002e-06	0.000244400000000001	0.00204800000000001	0.00479800000000001	0.00766000000000006	0.0134400000000001
0.57	6.60300000000003e-06	0.000242400000000001	0.00203000000000001	0.005304	0.00758000000000005	0.0131000000000001
0.575	6.63800000000001e-06	0.0002422	0.002024	0.005592	0.00752	0.0128000000000001
0.58	6.67999999999999e-06	0.0002412	0.002054	0.00556800000000001	0.0074	0.01254
0.585	6.68799999999999e-06	0.0002378	0.00202999999999999	0.00557600000000001	0.00732000000000003	0.0123599999999999
0.59	6.74199999999999e-06	0.000237399999999999	0.00199599999999999	0.005394	0.00730000000000001	0.0120999999999999
0.595	6.76899999999998e-06	0.000240599999999999	0.002028	0.004848	0.00715999999999997	0.0118
0.6	6.72499999999999e-06	0.0002416	0.002042	0.00446	0.00701999999999997	0.0116
0.605	6.805e-06	0.0002422	0.002018	0.00443999999999998	0.00701999999999997	0.0114
0.61	6.935e-06	0.000245	0.002014	0.00449999999999997	0.00697999999999993	0.01118
0.615	6.976e-06	0.0002452	0.001998	0.00449999999999999	0.00691999999999994	0.0110399999999999
0.62	7.11499999999999e-06	0.0002436	0.00196	0.00448	0.00694	0.0109199999999999
0.625	7.25999999999999e-06	0.0002418	0.001952	0.00448	0.00689999999999999	0.0107199999999999
0.63	7.14399999999999e-06	0.0002388	0.001962	0.00446000000000002	0.00677999999999998	0.01046
0.635	7.05499999999999e-06	0.0002368	0.001958	0.00442000000000003	0.00670000000000003	0.0101600000000001
0.64	7.197e-06	0.0002378	0.00196	0.00438000000000001	0.00668000000000008	0.00992000000000013
0.645	7.20900000000001e-06	0.0002408	0.001968	0.00435999999999999	0.00670000000000007	0.00980000000000008
0.65	7.084e-06	0.000245199999999999	0.00195999999999999	0.00437999999999999	0.00666000000000006	0.00968000000000003
0.655	7.11999999999999e-06	0.000250199999999999	0.001946	0.00439999999999997	0.00656000000000007	0.00952000000000001
0.66	7.312e-06	0.000253999999999999	0.001948	0.00437999999999997	0.00650000000000001	0.00944
0.665	7.446e-06	0.0002566	0.001972	0.00436	0.00639999999999994	0.00935999999999998
0.67	7.47299999999999e-06	0.0002572	0.001994	0.00438000000000001	0.00627999999999996	0.00918000000000001
0.675	7.60600000000001e-06	0.000258800000000001	0.00199600000000001	0.00442	0.00625999999999999	0.00902000000000008
0.68	7.76400000000003e-06	0.000257000000000002	0.00199000000000001	0.00438000000000002	0.00631999999999999	0.00894000000000002
0.685	7.68600000000002e-06	0.000246600000000002	0.001984	0.00426000000000003	0.00634000000000005	0.0089599999999999
0.69	7.58200000000002e-06	0.000242600000000001	0.00198000000000001	0.00420000000000002	0.00628000000000009	0.00893999999999995
0.695	7.69200000000002e-06	0.000248800000000001	0.00199000000000001	0.00424000000000002	0.00624000000000005	0.00870000000000006
0.7	7.74000000000001e-06	0.000247000000000001	0.002002	0.00426000000000002	0.00624000000000001	0.00848000000000003
0.705	7.657e-06	0.0002418	0.002004	0.00424	0.00615999999999998	0.00845999999999999
0.71	7.761e-06	0.000248199999999999	0.002008	0.00429999999999999	0.00605999999999995	0.00830000000000004
0.715	7.951e-06	0.000251199999999999	0.002006	0.00435999999999999	0.00609999999999992	0.00810000000000004
0.72	8.004e-06	0.000245799999999999	0.001966	0.00432	0.00615999999999991	0.00820000000000001
0.725	7.898e-06	0.000248199999999999	0.00192	0.00427999999999999	0.00615999999999995	0.00822000000000003
0.73	7.79399999999999e-06	0.000256	0.001926	0.00431999999999998	0.00614	0.00806000000000007
0.735	7.909e-06	0.0002606	0.001944	0.00436	0.00605999999999998	0.00808000000000002
0.74	8.139e-06	0.000264399999999999	0.00192999999999999	0.00432000000000001	0.00597999999999997	0.00803999999999998
0.745	8.22399999999999e-06	0.0002664	0.00193399999999999	0.00422	0.00594	0.00781999999999997
0.75	8.27499999999999e-06	0.000265	0.00196	0.00415999999999999	0.00588000000000001	0.00779999999999988
0.755	8.46699999999998e-06	0.0002662	0.00196	0.00413999999999999	0.00588000000000001	0.00779999999999988
0.76	8.44399999999998e-06	0.0002674	0.001962	0.00405999999999998	0.00592000000000002	0.00759999999999996
0.765	8.32699999999999e-06	0.0002626	0.001974	0.00401999999999997	0.00584000000000001	0.00749999999999993
0.77	8.47199999999999e-06	0.000257800000000001	0.00197	0.00411999999999999	0.00574000000000001	0.00751999999999995
0.775	8.64e-06	0.000257200000000001	0.001966	0.0042	0.00572000000000003	0.00750000000000007
0.78	8.58900000000001e-06	0.000258000000000001	0.00196599999999999	0.0042	0.00574000000000001	0.00748000000000005
0.785	8.604e-06	0.000258800000000001	0.001966	0.00422	0.00576	0.00741999999999999
0.79	8.682e-06	0.0002614	0.00198000000000001	0.00422	0.00578000000000002	0.00730000000000001
0.795	8.655e-06	0.000266999999999999	0.001984	0.00411999999999999	0.00578000000000002	0.00717999999999996
0.8	8.89400000000002e-06	0.0002738	0.001982	0.00402	0.00567999999999996	0.0070399999999999
0.805	9.14600000000003e-06	0.000274600000000001	0.00199600000000001	0.00400000000000002	0.00555999999999996	0.00689999999999992
0.81	9.00300000000003e-06	0.000270200000000001	0.001982	0.00402000000000001	0.00558000000000001	0.00681999999999998
0.815	8.83100000000003e-06	0.000269800000000001	0.001942	0.00408	0.00566000000000002	0.00682000000000005
0.82	8.67100000000003e-06	0.000272800000000002	0.001924	0.00410000000000002	0.00566000000000002	0.00680000000000003
0.825	8.432e-06	0.000272000000000001	0.00193	0.00408000000000003	0.00568000000000003	0.00667999999999996
0.83	8.36899999999998e-06	0.0002672	0.001926	0.0041	0.00573999999999998	0.00665999999999999
0.835	8.36399999999998e-06	0.000269999999999999	0.001928	0.00406	0.00573999999999994	0.00678000000000004
0.84	8.43099999999997e-06	0.000277399999999999	0.00196800000000001	0.00396	0.00567999999999999	0.00674000000000001
