vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-1.0008e-07	1.41278e-08	3.5069e-09	9.475e-07	-8.6554e-07	-6.09118e-08	1.42824e-08	1.8488e-09	9.5742e-07	-9.1294e-07	-3.65428e-08	1.3927e-08	1.0217e-09	9.3748e-07	-9.1616e-07	-2.1417e-08	1.3562e-08	6.2319e-10	9.215e-07	-9.1416e-07	-1.03938e-08	1.32246e-08	4.3001e-10	9.0874e-07	-9.1206e-07	-2.8124e-09	1.28766e-08	3.208e-10	8.9916e-07	-9.095e-07	2.3323e-09	1.25624e-08	2.1279e-10	8.9308e-07	-9.0826e-07
1.195	-1.0034e-07	1.29806e-08	3.8405e-09	9.4938e-07	-8.6594e-07	-6.05078e-08	1.29736e-08	2.0197e-09	9.5746e-07	-9.118e-07	-3.64036e-08	1.26368e-08	1.1091e-09	9.375e-07	-9.1468e-07	-2.1249e-08	1.22856e-08	6.6729e-10	9.2236e-07	-9.1388e-07	-1.02812e-08	1.19598e-08	4.5209e-10	9.096e-07	-9.1166e-07	-2.738e-09	1.16712e-08	3.3083e-10	9.0044e-07	-9.0924e-07	2.3765e-09	1.13878e-08	2.1386e-10	8.94e-07	-9.0806e-07
1.19	-1.004e-07	1.19476e-08	4.2343e-09	9.5074e-07	-8.6634e-07	-6.05912e-08	1.18844e-08	2.2168e-09	9.5742e-07	-9.1108e-07	-3.64292e-08	1.1555e-08	1.2117e-09	9.3766e-07	-9.139e-07	-2.12922e-08	1.12154e-08	7.1879e-10	9.2252e-07	-9.133e-07	-1.0279e-08	1.09076e-08	4.7812e-10	9.1006e-07	-9.1096e-07	-2.7256e-09	1.06232e-08	3.4695e-10	9.0094e-07	-9.091e-07	2.3902e-09	1.03448e-08	2.187e-10	8.951e-07	-9.0788e-07
1.185	-1.0064e-07	1.1041e-08	4.6655e-09	9.5142e-07	-8.6658e-07	-6.06196e-08	1.09108e-08	2.4356e-09	9.5766e-07	-9.1006e-07	-3.64804e-08	1.05902e-08	1.3233e-09	9.3768e-07	-9.1302e-07	-2.12886e-08	1.02612e-08	7.7431e-10	9.2302e-07	-9.1266e-07	-1.02798e-08	9.9766e-09	5.0501e-10	9.1076e-07	-9.1086e-07	-2.7333e-09	9.6838e-09	3.6218e-10	9.0176e-07	-9.0932e-07	2.4022e-09	9.4045e-09	2.1717e-10	8.9576e-07	-9.0778e-07
1.18	-1.0076e-07	1.02054e-08	5.1385e-09	9.5224e-07	-8.67e-07	-6.08296e-08	1.00224e-08	2.681e-09	9.576e-07	-9.0898e-07	-3.64922e-08	9.6723e-09	1.4464e-09	9.3726e-07	-9.117e-07	-2.13004e-08	9.35e-09	8.3519e-10	9.234e-07	-9.1196e-07	-1.02876e-08	9.0781e-09	5.3973e-10	9.1082e-07	-9.1034e-07	-2.7246e-09	8.7886e-09	3.8042e-10	9.0222e-07	-9.0844e-07	2.4315e-09	8.5523e-09	2.2273e-10	8.9646e-07	-9.0792e-07
1.175	-1.0106e-07	9.4234e-09	5.6691e-09	9.5344e-07	-8.6758e-07	-6.08272e-08	9.2129e-09	2.9528e-09	9.5664e-07	-9.0806e-07	-3.65188e-08	8.8702e-09	1.577e-09	9.366e-07	-9.1082e-07	-2.13062e-08	8.5658e-09	9.0772e-10	9.2326e-07	-9.1118e-07	-1.0292e-08	8.3048e-09	5.7579e-10	9.114e-07	-9.1006e-07	-2.6987e-09	8.027e-09	3.9803e-10	9.0302e-07	-9.0874e-07	2.4502e-09	7.7946e-09	2.2177e-10	8.9748e-07	-9.0784e-07
1.17	-1.0142e-07	8.726e-09	6.2726e-09	9.5438e-07	-8.6816e-07	-6.10124e-08	8.4881e-09	3.2591e-09	9.5586e-07	-9.0654e-07	-3.66036e-08	8.1256e-09	1.7399e-09	9.3642e-07	-9.0988e-07	-2.13786e-08	7.8472e-09	9.87e-10	9.2336e-07	-9.1088e-07	-1.0277e-08	7.574e-09	6.1525e-10	9.119e-07	-9.0978e-07	-2.6984e-09	7.3335e-09	4.1694e-10	9.0348e-07	-9.0824e-07	2.4669e-09	7.0927e-09	2.2722e-10	8.9796e-07	-9.0768e-07
1.165	-1.0182e-07	8.0947e-09	6.9362e-09	9.556e-07	-8.6884e-07	-6.12032e-08	7.8293e-09	3.6003e-09	9.5502e-07	-9.054e-07	-3.6684e-08	7.4869e-09	1.9096e-09	9.3636e-07	-9.0904e-07	-2.14496e-08	7.1939e-09	1.07652e-09	9.2304e-07	-9.099e-07	-1.03214e-08	6.9448e-09	6.6253e-10	9.1186e-07	-9.0942e-07	-2.7041e-09	6.7084e-09	4.4294e-10	9.0372e-07	-9.078e-07	2.4779e-09	6.4768e-09	2.2536e-10	8.9846e-07	-9.0778e-07
1.16	-1.0232e-07	7.5118e-09	7.6745e-09	9.5638e-07	-8.6952e-07	-6.15974e-08	7.2302e-09	3.979e-09	9.5504e-07	-9.0438e-07	-3.6757e-08	6.888e-09	2.1096e-09	9.361e-07	-9.0844e-07	-2.14656e-08	6.6048e-09	1.1738e-09	9.2264e-07	-9.0894e-07	-1.0335e-08	6.3579e-09	7.1319e-10	9.1238e-07	-9.09e-07	-2.7089e-09	6.1327e-09	4.6881e-10	9.04e-07	-9.0776e-07	2.4991e-09	5.9082e-09	2.3073e-10	8.989e-07	-9.0776e-07
1.155	-1.0306e-07	7.0055e-09	8.4975e-09	9.573e-07	-8.6996e-07	-6.1732e-08	6.6903e-09	4.4049e-09	9.5456e-07	-9.0382e-07	-3.70054e-08	6.3562e-09	2.3246e-09	9.3592e-07	-9.0772e-07	-2.15468e-08	6.0581e-09	1.288e-09	9.2252e-07	-9.0842e-07	-1.03428e-08	5.8318e-09	7.7278e-10	9.1262e-07	-9.0868e-07	-2.7073e-09	5.6116e-09	4.9986e-10	9.0434e-07	-9.0772e-07	2.5146e-09	5.3947e-09	2.3053e-10	8.9952e-07	-9.077e-07
