vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-3.1416e-05	2.66e-12	3.1328e-05	4.1682e-07	-3.2542e-07	-6.4418e-06	2.8e-13	6.3607e-06	3.7898e-07	-3.252e-07	-1.4002e-06	8.8e-13	1.3637e-06	3.5466e-07	-3.2518e-07	-3.1392e-07	-4e-14	2.9908e-07	3.3988e-07	-3.252e-07	-7.44234e-08	1.27e-12	6.80684e-08	3.3144e-07	-3.2524e-07	-2.10062e-08	8.9e-13	1.91756e-08	3.2712e-07	-3.2522e-07	4.6914e-10	2.5e-13	1.6608e-10	3.247e-07	-3.2538e-07
1.195	-3.1394e-05	3.4e-13	3.1196e-05	4.1668e-07	-3.2546e-07	-6.3758e-06	1.13e-12	6.3703e-06	3.7894e-07	-3.2522e-07	-1.3989e-06	3.02e-12	1.3692e-06	3.5464e-07	-3.2528e-07	-3.112e-07	1.11e-12	2.9772e-07	3.3978e-07	-3.2524e-07	-7.46768e-08	3e-13	6.80818e-08	3.3136e-07	-3.2512e-07	-2.10598e-08	1.68e-12	1.91904e-08	3.2712e-07	-3.252e-07	4.8518e-10	-1.02e-12	2.0706e-10	3.2468e-07	-3.2538e-07
1.19	-3.121e-05	1.15e-12	3.1314e-05	4.1682e-07	-3.2536e-07	-6.4454e-06	3.2e-13	6.3494e-06	3.7896e-07	-3.2518e-07	-1.4027e-06	1.3e-13	1.3623e-06	3.5462e-07	-3.2524e-07	-3.128e-07	9.4e-13	2.953e-07	3.3984e-07	-3.2522e-07	-7.47414e-08	9.9e-13	6.81382e-08	3.3142e-07	-3.2516e-07	-2.10464e-08	3.5e-13	1.91276e-08	3.271e-07	-3.2522e-07	4.9071e-10	1.95e-12	2.2902e-10	3.2468e-07	-3.2542e-07
1.185	-3.1258e-05	1.59e-12	3.0856e-05	4.1664e-07	-3.254e-07	-6.4772e-06	2.07e-12	6.3849e-06	3.7868e-07	-3.2518e-07	-1.3955e-06	8.7e-13	1.3696e-06	3.546e-07	-3.252e-07	-3.1138e-07	3.07e-12	2.9822e-07	3.3984e-07	-3.2518e-07	-7.44914e-08	1.28e-12	6.83548e-08	3.3136e-07	-3.2518e-07	-2.1061e-08	5.5e-13	1.91262e-08	3.2708e-07	-3.252e-07	5.0617e-10	-4.9e-13	1.4872e-10	3.247e-07	-3.2538e-07
1.18	-3.1238e-05	8.3e-13	3.1136e-05	4.167e-07	-3.2538e-07	-6.4275e-06	3.8e-13	6.3334e-06	3.7884e-07	-3.252e-07	-1.3953e-06	2.54e-12	1.371e-06	3.5466e-07	-3.2524e-07	-3.1232e-07	8.8e-13	2.963e-07	3.3982e-07	-3.2522e-07	-7.44246e-08	2e-14	6.8322e-08	3.3148e-07	-3.2518e-07	-2.10346e-08	2.03e-12	1.91314e-08	3.271e-07	-3.2514e-07	5.0526e-10	-1e-12	1.5762e-10	3.2468e-07	-3.254e-07
1.175	-3.1076e-05	2.2e-13	3.1086e-05	4.1662e-07	-3.255e-07	-6.4284e-06	8e-13	6.3709e-06	3.7888e-07	-3.2522e-07	-1.3927e-06	-7.5e-13	1.3638e-06	3.5462e-07	-3.2524e-07	-3.1096e-07	-1.21e-12	2.9722e-07	3.398e-07	-3.252e-07	-7.4386e-08	1.76e-12	6.8339e-08	3.3142e-07	-3.252e-07	-2.09948e-08	-1.9e-13	1.91446e-08	3.2708e-07	-3.252e-07	4.8852e-10	1.84e-12	1.6111e-10	3.2472e-07	-3.2538e-07
1.17	-3.12e-05	1.9e-12	3.1022e-05	4.167e-07	-3.2542e-07	-6.4308e-06	2.15e-12	6.4151e-06	3.788e-07	-3.252e-07	-1.3965e-06	2.21e-12	1.366e-06	3.5464e-07	-3.2524e-07	-3.1272e-07	2.49e-12	2.9616e-07	3.3984e-07	-3.2518e-07	-7.43654e-08	7.5e-13	6.79918e-08	3.3138e-07	-3.2518e-07	-2.1069e-08	1.91e-12	1.9071e-08	3.2712e-07	-3.2524e-07	5.0941e-10	-1.54e-12	1.6456e-10	3.247e-07	-3.2538e-07
1.165	-3.1264e-05	4.3e-13	3.1048e-05	4.1682e-07	-3.2542e-07	-6.4328e-06	-1e-13	6.4009e-06	3.7884e-07	-3.2524e-07	-1.3925e-06	-3e-14	1.3584e-06	3.546e-07	-3.2514e-07	-3.1312e-07	-2.7e-13	2.996e-07	3.3988e-07	-3.2524e-07	-7.43096e-08	-7e-14	6.78904e-08	3.3144e-07	-3.2522e-07	-2.10668e-08	7.9e-13	1.9196e-08	3.2712e-07	-3.2522e-07	4.8417e-10	2.4e-12	2.1079e-10	3.2468e-07	-3.253e-07
1.16	-3.1368e-05	1.85e-12	3.1182e-05	4.1682e-07	-3.2544e-07	-6.4646e-06	2.23e-12	6.3951e-06	3.7886e-07	-3.2524e-07	-1.4019e-06	-1.2e-13	1.3681e-06	3.5462e-07	-3.252e-07	-3.131e-07	-1e-14	2.9574e-07	3.398e-07	-3.252e-07	-7.42824e-08	7.2e-13	6.79472e-08	3.3142e-07	-3.2526e-07	-2.10496e-08	-5.2e-13	1.90932e-08	3.2716e-07	-3.2516e-07	4.8586e-10	-1.44e-12	1.8616e-10	3.2468e-07	-3.2534e-07
1.155	-3.121e-05	1.38e-12	3.1086e-05	4.168e-07	-3.2542e-07	-6.4611e-06	5.3e-13	6.3685e-06	3.789e-07	-3.2516e-07	-1.3983e-06	2.09e-12	1.3596e-06	3.5456e-07	-3.252e-07	-3.1162e-07	2.52e-12	2.968e-07	3.397e-07	-3.2512e-07	-7.40614e-08	9.5e-13	6.8086e-08	3.315e-07	-3.2516e-07	-2.11226e-08	1.93e-12	1.9061e-08	3.2708e-07	-3.2522e-07	4.7266e-10	1.34e-12	2.0145e-10	3.247e-07	-3.2536e-07
