Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.01V	Ig,Vd=0.01V	Is,Vd=0.01V	Iavdd,Vd=0.01V	Ignd,Vd=0.01V	Id,Vd=0.02V	Ig,Vd=0.02V	Is,Vd=0.02V	Iavdd,Vd=0.02V	Ignd,Vd=0.02V	Id,Vd=0.03V	Ig,Vd=0.03V	Is,Vd=0.03V	Iavdd,Vd=0.03V	Ignd,Vd=0.03V	Id,Vd=0.04V	Ig,Vd=0.04V	Is,Vd=0.04V	Iavdd,Vd=0.04V	Ignd,Vd=0.04V	Id,Vd=0.05V	Ig,Vd=0.05V	Is,Vd=0.05V	Iavdd,Vd=0.05V	Ignd,Vd=0.05V	Id,Vd=0.06V	Ig,Vd=0.06V	Is,Vd=0.06V	Iavdd,Vd=0.06V	Ignd,Vd=0.06V	Id,Vd=0.07V	Ig,Vd=0.07V	Is,Vd=0.07V	Iavdd,Vd=0.07V	Ignd,Vd=0.07V	Id,Vd=0.08V	Ig,Vd=0.08V	Is,Vd=0.08V	Iavdd,Vd=0.08V	Ignd,Vd=0.08V	Id,Vd=0.09V	Ig,Vd=0.09V	Is,Vd=0.09V	Iavdd,Vd=0.09V	Ignd,Vd=0.09V	Id,Vd=0.1V	Ig,Vd=0.1V	Is,Vd=0.1V	Iavdd,Vd=0.1V	Ignd,Vd=0.1V
1.2	-1.055e-07	4.973e-10	3.8664e-09	3.6052e-07	-2.5806e-07	-1.0304e-07	4.8425e-10	3.5974e-09	3.5924e-07	-2.6052e-07	-9.84022e-08	4.6999e-10	3.2803e-09	3.551e-07	-2.6048e-07	-9.38258e-08	4.5822e-10	3.1191e-09	3.506e-07	-2.605e-07	-9.05138e-08	4.4779e-10	2.9078e-09	3.4756e-07	-2.6056e-07	-8.68432e-08	4.3675e-10	2.813e-09	3.443e-07	-2.6074e-07	-8.26924e-08	4.2582e-10	2.5616e-09	3.401e-07	-2.607e-07	-7.97992e-08	4.1631e-10	2.5349e-09	3.3744e-07	-2.6064e-07	-7.64522e-08	4.0591e-10	2.3771e-09	3.3436e-07	-2.6074e-07	-7.33186e-08	3.973e-10	2.2888e-09	3.3122e-07	-2.6062e-07	-7.0251e-08	3.8455e-10	2.1892e-09	3.2778e-07	-2.6026e-07
1.195	-1.0686e-07	4.8861e-10	4.3038e-09	3.6026e-07	-2.581e-07	-1.0292e-07	4.7504e-10	3.8794e-09	3.5888e-07	-2.6034e-07	-9.84058e-08	4.6194e-10	3.5669e-09	3.5458e-07	-2.6032e-07	-9.37402e-08	4.4934e-10	3.3107e-09	3.5022e-07	-2.604e-07	-9.03634e-08	4.4058e-10	3.136e-09	3.4714e-07	-2.6034e-07	-8.67404e-08	4.2816e-10	3.0163e-09	3.4382e-07	-2.6054e-07	-8.26138e-08	4.1821e-10	2.8561e-09	3.3996e-07	-2.6046e-07	-7.97314e-08	4.0856e-10	2.7038e-09	3.3714e-07	-2.6046e-07	-7.6448e-08	3.9812e-10	2.5817e-09	3.3402e-07	-2.607e-07	-7.3277e-08	3.8934e-10	2.4923e-09	3.3096e-07	-2.6046e-07	-7.02242e-08	3.796e-10	2.3749e-09	3.2772e-07	-2.6016e-07
1.19	-1.0688e-07	4.7969e-10	4.6288e-09	3.5992e-07	-2.5812e-07	-1.0292e-07	4.6849e-10	4.1459e-09	3.5846e-07	-2.6014e-07	-9.83864e-08	4.5342e-10	3.8508e-09	3.5426e-07	-2.602e-07	-9.37836e-08	4.4114e-10	3.6245e-09	3.4992e-07	-2.601e-07	-9.05224e-08	4.3257e-10	3.4139e-09	3.4698e-07	-2.6024e-07	-8.68138e-08	4.2173e-10	3.2836e-09	3.4346e-07	-2.604e-07	-8.27816e-08	4.1176e-10	3.066e-09	3.3968e-07	-2.6034e-07	-7.98602e-08	4.0097e-10	2.9636e-09	3.37e-07	-2.6058e-07	-7.6536e-08	3.916e-10	2.7788e-09	3.3382e-07	-2.6034e-07	-7.3365e-08	3.803e-10	2.6931e-09	3.3064e-07	-2.6028e-07	-7.03422e-08	3.7414e-10	2.5857e-09	3.2746e-07	-2.6006e-07
1.185	-1.0688e-07	4.6902e-10	5.0286e-09	3.5988e-07	-2.5816e-07	-1.0298e-07	4.5981e-10	4.5314e-09	3.582e-07	-2.6002e-07	-9.85848e-08	4.4689e-10	4.1999e-09	3.5404e-07	-2.6002e-07	-9.39752e-08	4.3671e-10	3.9799e-09	3.4978e-07	-2.6008e-07	-9.06502e-08	4.2574e-10	3.7377e-09	3.4658e-07	-2.601e-07	-8.70502e-08	4.1397e-10	3.5185e-09	3.4322e-07	-2.6026e-07	-8.2932e-08	4.0505e-10	3.3424e-09	3.3936e-07	-2.6022e-07	-8.00238e-08	3.9451e-10	3.1944e-09	3.3664e-07	-2.602e-07	-7.67396e-08	3.8442e-10	3.0743e-09	3.3352e-07	-2.6024e-07	-7.35254e-08	3.7604e-10	2.9081e-09	3.3044e-07	-2.6016e-07	-7.04636e-08	3.6561e-10	2.7818e-09	3.2736e-07	-2.5996e-07
1.18	-1.074e-07	4.6137e-10	5.452e-09	3.5964e-07	-2.5808e-07	-1.0342e-07	4.5312e-10	5.0243e-09	3.5794e-07	-2.5986e-07	-9.8846e-08	4.3883e-10	4.6211e-09	3.5388e-07	-2.599e-07	-9.41548e-08	4.2783e-10	4.3177e-09	3.4934e-07	-2.5996e-07	-9.08428e-08	4.1877e-10	4.0699e-09	3.4638e-07	-2.6004e-07	-8.71816e-08	4.0691e-10	3.8242e-09	3.431e-07	-2.6012e-07	-8.30382e-08	3.9749e-10	3.5925e-09	3.3928e-07	-2.6028e-07	-8.02084e-08	3.8824e-10	3.4986e-09	3.364e-07	-2.601e-07	-7.69368e-08	3.7804e-10	3.3423e-09	3.3348e-07	-2.6004e-07	-7.36868e-08	3.6976e-10	3.1725e-09	3.3022e-07	-2.6008e-07	-7.06198e-08	3.5971e-10	3.0242e-09	3.2728e-07	-2.601e-07
1.175	-1.074e-07	4.5754e-10	5.8564e-09	3.5952e-07	-2.581e-07	-1.0368e-07	4.4503e-10	5.3878e-09	3.5758e-07	-2.5978e-07	-9.91642e-08	4.3247e-10	5.026e-09	3.5358e-07	-2.598e-07	-9.44118e-08	4.2193e-10	4.6734e-09	3.4924e-07	-2.599e-07	-9.10548e-08	4.1292e-10	4.382e-09	3.4614e-07	-2.5994e-07	-8.73722e-08	4.0153e-10	4.1694e-09	3.4286e-07	-2.5998e-07	-8.32306e-08	3.9072e-10	3.9308e-09	3.3888e-07	-2.5998e-07	-8.0376e-08	3.8172e-10	3.7814e-09	3.3622e-07	-2.6018e-07	-7.70424e-08	3.7127e-10	3.5947e-09	3.3322e-07	-2.6006e-07	-7.3943e-08	3.6388e-10	3.5013e-09	3.3016e-07	-2.5996e-07	-7.08356e-08	3.5277e-10	3.3132e-09	3.2694e-07	-2.5978e-07
1.17	-1.0798e-07	4.4947e-10	6.358e-09	3.592e-07	-2.5802e-07	-1.0392e-07	4.3859e-10	5.9039e-09	3.5732e-07	-2.5968e-07	-9.93652e-08	4.2509e-10	5.4832e-09	3.5312e-07	-2.5968e-07	-9.45996e-08	4.1335e-10	5.1248e-09	3.489e-07	-2.5978e-07	-9.12834e-08	4.0587e-10	4.7208e-09	3.461e-07	-2.599e-07	-8.76552e-08	3.9361e-10	4.5383e-09	3.4264e-07	-2.5992e-07	-8.35896e-08	3.8559e-10	4.3597e-09	3.3878e-07	-2.5988e-07	-8.07198e-08	3.7509e-10	4.1422e-09	3.3616e-07	-2.5984e-07	-7.73098e-08	3.6353e-10	4.0179e-09	3.3304e-07	-2.5996e-07	-7.41254e-08	3.5767e-10	3.7943e-09	3.3018e-07	-2.6006e-07	-7.0937e-08	3.4792e-10	3.5474e-09	3.2668e-07	-2.5964e-07
1.165	-1.0832e-07	4.4277e-10	6.9004e-09	3.591e-07	-2.5808e-07	-1.0444e-07	4.3167e-10	6.4132e-09	3.5714e-07	-2.5956e-07	-9.97562e-08	4.1915e-10	5.8962e-09	3.5298e-07	-2.5958e-07	-9.49982e-08	4.0751e-10	5.5156e-09	3.4874e-07	-2.5968e-07	-9.16316e-08	3.9924e-10	5.1614e-09	3.4572e-07	-2.5968e-07	-8.78736e-08	3.8916e-10	4.9397e-09	3.4246e-07	-2.5984e-07	-8.38594e-08	3.7885e-10	4.8282e-09	3.3864e-07	-2.6002e-07	-8.0978e-08	3.7041e-10	4.5189e-09	3.3592e-07	-2.598e-07	-7.74946e-08	3.5913e-10	4.2533e-09	3.3288e-07	-2.599e-07	-7.44376e-08	3.5003e-10	4.1386e-09	3.2978e-07	-2.5982e-07	-7.12198e-08	3.4185e-10	3.899e-09	3.2676e-07	-2.598e-07
1.16	-1.0886e-07	4.3679e-10	7.5021e-09	3.5914e-07	-2.5812e-07	-1.0476e-07	4.247e-10	6.9352e-09	3.5694e-07	-2.595e-07	-1.001312e-07	4.1388e-10	6.4802e-09	3.5276e-07	-2.595e-07	-9.52292e-08	4.0045e-10	5.958e-09	3.4854e-07	-2.5964e-07	-9.19224e-08	3.9239e-10	5.6152e-09	3.4556e-07	-2.5962e-07	-8.8158e-08	3.8228e-10	5.3705e-09	3.421e-07	-2.5974e-07	-8.42368e-08	3.7174e-10	5.2524e-09	3.3846e-07	-2.5978e-07	-8.131e-08	3.6364e-10	4.9551e-09	3.3568e-07	-2.598e-07	-7.79174e-08	3.5283e-10	4.7076e-09	3.327e-07	-2.5978e-07	-7.47024e-08	3.4471e-10	4.5175e-09	3.2968e-07	-2.598e-07	-7.15844e-08	3.3566e-10	4.3188e-09	3.2658e-07	-2.596e-07
1.155	-1.0926e-07	4.2931e-10	8.2069e-09	3.588e-07	-2.5808e-07	-1.0512e-07	4.1924e-10	7.6112e-09	3.5674e-07	-2.5946e-07	-1.005006e-07	4.0664e-10	6.9807e-09	3.5256e-07	-2.5946e-07	-9.56452e-08	3.9502e-10	6.4439e-09	3.4848e-07	-2.5946e-07	-9.23448e-08	3.8625e-10	6.1479e-09	3.4536e-07	-2.5964e-07	-8.86432e-08	3.7662e-10	5.8821e-09	3.4214e-07	-2.5972e-07	-8.47512e-08	3.6502e-10	5.6998e-09	3.3826e-07	-2.5978e-07	-8.16116e-08	3.5635e-10	5.3863e-09	3.3548e-07	-2.5964e-07	-7.82548e-08	3.4816e-10	5.1329e-09	3.3244e-07	-2.5974e-07	-7.505e-08	3.3947e-10	4.9377e-09	3.295e-07	-2.5966e-07	-7.18696e-08	3.3093e-10	4.6329e-09	3.2646e-07	-2.5956e-07
