Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	-0.04726	-2.8971e-10	0.047246	3.4442e-07	-2.681e-07	-0.032508	-1.4008e-10	0.032518	3.4824e-07	-2.658e-07	-0.018026	-5.713e-11	0.018034	3.518e-07	-2.6326e-07	-0.006243	-7.52e-12	0.006244	3.5532e-07	-2.6092e-07	-0.00081312	4.274e-11	0.00081242	3.5634e-07	-2.5948e-07	-3.7854e-05	1.0481e-10	3.7762e-05	3.5652e-07	-2.5918e-07	-1.3756e-06	1.8701e-10	1.2774e-06	3.563e-07	-2.5914e-07
0.005	-0.04716	-2.9113e-10	0.047164	3.4354e-07	-2.6826e-07	-0.032446	-1.3692e-10	0.032458	3.4686e-07	-2.659e-07	-0.017972	-5.967e-11	0.017982	3.5018e-07	-2.6334e-07	-0.0062078	-8.92e-12	0.0062074	3.5352e-07	-2.6082e-07	-0.0008041	4.277e-11	0.00080404	3.5454e-07	-2.5954e-07	-3.7346e-05	1.0312e-10	3.7246e-05	3.5466e-07	-2.5918e-07	-1.3517e-06	1.844e-10	1.2594e-06	3.5454e-07	-2.5914e-07
0.01	-0.04708	-2.8969e-10	0.047094	3.4226e-07	-2.6856e-07	-0.032372	-1.3733e-10	0.032384	3.4544e-07	-2.658e-07	-0.017918	-6.01e-11	0.017924	3.4882e-07	-2.6352e-07	-0.006175	-8.95e-12	0.0061772	3.5192e-07	-2.6082e-07	-0.00079658	4.058e-11	0.0007966	3.5288e-07	-2.5948e-07	-3.6752e-05	1.0232e-10	3.6704e-05	3.5308e-07	-2.5908e-07	-1.3292e-06	1.8034e-10	1.2374e-06	3.5274e-07	-2.5914e-07
0.015	-0.04701	-2.8998e-10	0.047024	3.4062e-07	-2.6826e-07	-0.032308	-1.3985e-10	0.032326	3.4396e-07	-2.6594e-07	-0.017862	-5.87e-11	0.017864	3.4692e-07	-2.6332e-07	-0.0061412	-1.102e-11	0.0061406	3.5016e-07	-2.6084e-07	-0.00078826	3.943e-11	0.00078782	3.511e-07	-2.595e-07	-3.6288e-05	9.802e-11	3.6182e-05	3.513e-07	-2.5926e-07	-1.3091e-06	1.776e-10	1.2185e-06	3.5096e-07	-2.591e-07
0.02	-0.046938	-2.9196e-10	0.046944	3.3934e-07	-2.6842e-07	-0.032246	-1.3723e-10	0.032252	3.425e-07	-2.6606e-07	-0.017804	-5.951e-11	0.01781	3.4536e-07	-2.6334e-07	-0.0061074	-1e-11	0.0061082	3.484e-07	-2.6086e-07	-0.00077962	3.857e-11	0.0007801	3.4944e-07	-2.5948e-07	-3.5754e-05	9.702e-11	3.5726e-05	3.4958e-07	-2.5924e-07	-1.285e-06	1.7574e-10	1.1973e-06	3.492e-07	-2.5906e-07
0.025	-0.046866	-2.8889e-10	0.046868	3.3802e-07	-2.685e-07	-0.032178	-1.3852e-10	0.03219	3.4098e-07	-2.6604e-07	-0.017746	-6.228e-11	0.017754	3.4378e-07	-2.6326e-07	-0.0060734	-1.19e-11	0.0060734	3.468e-07	-2.6084e-07	-0.0007718	3.741e-11	0.00077194	3.4762e-07	-2.5948e-07	-3.5242e-05	9.503e-11	3.5172e-05	3.4776e-07	-2.592e-07	-1.2629e-06	1.7232e-10	1.1771e-06	3.4744e-07	-2.5914e-07
0.03	-0.046786	-2.9017e-10	0.046794	3.3664e-07	-2.6846e-07	-0.032114	-1.3997e-10	0.032126	3.397e-07	-2.6606e-07	-0.017694	-6.013e-11	0.0177	3.4216e-07	-2.6326e-07	-0.0060404	-1.13e-11	0.0060402	3.45e-07	-2.608e-07	-0.00076454	3.473e-11	0.00076408	3.4596e-07	-2.5958e-07	-3.4772e-05	9.205e-11	3.4686e-05	3.4616e-07	-2.5922e-07	-1.2422e-06	1.6836e-10	1.1537e-06	3.458e-07	-2.5914e-07
0.035	-0.046702	-2.911e-10	0.046716	3.353e-07	-2.685e-07	-0.032048	-1.3803e-10	0.032052	3.3812e-07	-2.6612e-07	-0.017636	-6.072e-11	0.017642	3.4078e-07	-2.6326e-07	-0.0060076	-1.2e-11	0.0060072	3.436e-07	-2.6104e-07	-0.00075622	3.526e-11	0.00075618	3.4438e-07	-2.5956e-07	-3.4272e-05	9.208e-11	3.422e-05	3.4448e-07	-2.5924e-07	-1.2202e-06	1.6762e-10	1.1349e-06	3.44e-07	-2.5912e-07
0.04	-0.04663	-2.9024e-10	0.046642	3.3406e-07	-2.6854e-07	-0.031976	-1.3982e-10	0.031988	3.3692e-07	-2.66e-07	-0.017582	-6.077e-11	0.017592	3.4e-07	-2.635e-07	-0.0059718	-1.231e-11	0.0059716	3.4192e-07	-2.608e-07	-0.00074862	3.46e-11	0.00074872	3.427e-07	-2.595e-07	-3.3814e-05	9.047e-11	3.3722e-05	3.4282e-07	-2.592e-07	-1.1984e-06	1.648e-10	1.1183e-06	3.4242e-07	-2.5916e-07
0.045	-0.046558	-2.8918e-10	0.046568	3.327e-07	-2.6856e-07	-0.03191	-1.4142e-10	0.031922	3.3542e-07	-2.6604e-07	-0.017524	-6.202e-11	0.017528	3.3816e-07	-2.6324e-07	-0.0059386	-1.292e-11	0.005938	3.4026e-07	-2.6076e-07	-0.0007406	3.181e-11	0.00074078	3.4108e-07	-2.5948e-07	-3.33e-05	8.749e-11	3.3242e-05	3.4114e-07	-2.5918e-07	-1.1759e-06	1.6048e-10	1.0982e-06	3.4074e-07	-2.5902e-07
