Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	1.453416e-05	0.00170488	0.0173284	0.1175684	0.179804	0.203772
0.005	1.35472466666667e-05	0.00159092666666667	0.0317701666666667	0.120425933333333	0.178594	0.202776
0.01	1.1862576e-05	0.001401684	0.03523588	0.12134296	0.177012	0.2019452
0.015	1.0376744e-05	0.001233108	0.0383134	0.12147728	0.1754552	0.2009988
0.02	8.786792e-06	0.001052528	0.03831716	0.12045062	0.173771	0.2000714
0.025	7.344428e-06	0.000889128	0.03418018	0.1179494	0.1721156	0.1992256
0.03	6.145e-06	0.00075044	0.0300878	0.114828	0.170408	0.198334
0.035	5.1574e-06	0.00063252	0.0274758	0.111666	0.168706	0.197416
0.04	4.3268e-06	0.00053324	0.0250086	0.108362	0.16689	0.196358
0.045	3.6264e-06	0.00044922	0.0226848	0.105114	0.164994	0.195552
0.05	3.0636e-06	0.00037814	0.0205274	0.10196	0.163154	0.19508
0.055	2.6036e-06	0.00031872	0.018536	0.09872	0.16164	0.194346
0.06	2.2074e-06	0.00026958	0.016694	0.095452	0.160368	0.193466
0.065	1.8868e-06	0.00022828	0.015004	0.092282	0.158818	0.192756
0.07	1.6216e-06	0.0001933	0.013468	0.089082	0.157028	0.191642
0.075	1.3862e-06	0.0001642	0.012062	0.085812	0.155078	0.189996
0.08	1.2022e-06	0.00013982	0.010774	0.08254	0.152642	0.1886
0.085	1.0456e-06	0.00011932	0.009594	0.079218	0.149958	0.18742
0.09	9.00200000000001e-07	0.00010322	0.008534	0.075932	0.14762	0.18614
0.095	7.928e-07	8.982e-05	0.007586	0.072716	0.14532	0.18492
0.1	6.96000000000001e-07	7.69199999999999e-05	0.006732	0.069504	0.14302	0.18382
0.105	5.884e-07	6.636e-05	0.005962	0.066308	0.14082	0.18248
0.11	5.164e-07	5.85600000000001e-05	0.00528000000000001	0.063194	0.13846	0.18102
0.115	4.844e-07	5.138e-05	0.00468000000000001	0.060416	0.13604	0.17968
0.12	4.45600000000001e-07	4.49599999999999e-05	0.00415000000000001	0.057986	0.13374	0.17834
0.125	4.064e-07	4.15999999999999e-05	0.00369400000000001	0.05534	0.13144	0.17708
0.13	3.76599999999999e-07	3.966e-05	0.00329600000000001	0.05248	0.1291	0.17592
0.135	3.35199999999999e-07	3.448e-05	0.00294600000000001	0.049688	0.12676	0.17466
0.14	2.98399999999999e-07	2.866e-05	0.002638	0.046638	0.12426	0.17328
0.145	2.85199999999999e-07	2.6e-05	0.002352	0.043372	0.12162	0.17182
0.15	2.744e-07	2.316e-05	0.002098	0.04048	0.11902	0.1702
0.155	2.602e-07	1.93599999999999e-05	0.001888	0.03796	0.11642	0.16864
0.16	2.608e-07	1.90799999999999e-05	0.001696	0.03552	0.11358	0.16708
0.165	2.562e-07	2.094e-05	0.001522	0.03322	0.11092	0.1655
0.17	2.382e-07	2.04800000000001e-05	0.001382	0.0311	0.10852	0.16396
0.175	2.238e-07	1.91200000000001e-05	0.001254	0.0291	0.10582	0.16236
0.18	2.146e-07	1.92800000000001e-05	0.00113599999999999	0.02714	0.103	0.16074
0.185	2.098e-07	1.84800000000001e-05	0.00104999999999999	0.02528	0.10044	0.15912
0.19	2.43e-07	1.622e-05	0.000983999999999998	0.02352	0.09784	0.15746
0.195	2.718e-07	1.562e-05	0.000912000000000001	0.02176	0.09498	0.15576
0.2	2.27600000000001e-07	1.568e-05	0.000839999999999999	0.02012	0.0922	0.154
0.205	1.822e-07	1.482e-05	0.000790000000000001	0.01864	0.08956	0.15218
0.21	1.66400000000001e-07	1.464e-05	0.000754000000000002	0.01724	0.08684	0.1504
0.215	1.20600000000001e-07	1.454e-05	0.000703999999999995	0.016	0.0839999999999999	0.14848
0.22	8.4400000000001e-08	1.37599999999999e-05	0.000651999999999992	0.01488	0.08126	0.1465
0.225	1.27400000000001e-07	1.392e-05	0.000636	0.01372	0.07856	0.14458
0.23	1.738e-07	1.36e-05	0.000642000000000008	0.01266	0.07576	0.14254
0.235	1.85e-07	1.27e-05	0.000632000000000007	0.01178	0.07302	0.14044
0.24	1.872e-07	1.324e-05	0.000610000000000007	0.01082	0.0703800000000001	0.13852
0.245	1.77799999999999e-07	1.33e-05	0.00059200000000001	0.00983999999999998	0.0677600000000001	0.13662
0.25	1.69199999999999e-07	1.20199999999999e-05	0.000568000000000005	0.00908	0.0651400000000001	0.13458
0.255	1.67399999999999e-07	1.16599999999999e-05	0.000535999999999995	0.00842000000000002	0.06258	0.13256
0.26	1.69199999999999e-07	1.244e-05	0.000513999999999991	0.00774000000000002	0.06	0.13056
0.265	1.63799999999999e-07	1.31000000000001e-05	0.000511999999999995	0.00717999999999999	0.0573999999999999	0.12844
0.27	1.608e-07	1.39200000000001e-05	0.000509999999999994	0.00676	0.0548999999999999	0.12618
0.275	1.67e-07	1.44000000000002e-05	0.00050199999999999	0.00632000000000001	0.0524999999999999	0.12398
0.28	1.65e-07	1.43600000000001e-05	0.000497999999999992	0.00588000000000001	0.05014	0.1217
0.285	1.49800000000001e-07	1.41600000000001e-05	0.000487999999999995	0.00551999999999999	0.0478200000000001	0.11934
