Vgs	Gm_Vds=0.15V	Gm_Vds=0.3V	Gm_Vds=0.45V	Gm_Vds=0.6V	Gm_Vds=0.75V	Gm_Vds=0.9V
-0.3	5.07999999999973e-09	3.60000000000011e-09	-3.20800000000002e-08	-2.28400000000002e-08	-8.74400000000006e-08	-7.7920000000002e-08
-0.295	7.33333333331631e-11	-1.88999999999996e-09	-2.96733333333333e-08	-2.56966666666668e-08	-7.64433333333337e-08	-7.94433333333343e-08
-0.29	-2.99800000000008e-09	-6.36199999999993e-09	-2.77760000000001e-08	-3.30680000000002e-08	-6.92620000000004e-08	-8.10380000000007e-08
-0.285	-5.57200000000002e-09	-9.89599999999995e-09	-2.6948e-08	-3.57020000000002e-08	-6.33880000000002e-08	-8.25060000000003e-08
-0.28	-7.36199999999999e-09	-1.2426e-08	-2.5912e-08	-3.84900000000001e-08	-5.87840000000001e-08	-8.26760000000001e-08
-0.275	-7.452e-09	-1.28e-08	-2.47640000000001e-08	-3.87900000000001e-08	-5.62420000000001e-08	-8.0648e-08
-0.27	-7.17999999999999e-09	-1.2558e-08	-2.483e-08	-3.6612e-08	-5.4298e-08	-7.86339999999999e-08
-0.265	-7.32999999999999e-09	-1.3034e-08	-2.4922e-08	-3.53819999999999e-08	-5.23619999999999e-08	-7.6142e-08
-0.26	-7.26799999999999e-09	-1.3442e-08	-2.3554e-08	-3.44999999999999e-08	-5.12139999999999e-08	-7.31399999999999e-08
-0.255	-7.08399999999998e-09	-1.3478e-08	-2.2586e-08	-3.33019999999999e-08	-4.96079999999999e-08	-7.30399999999998e-08
-0.25	-6.81399999999998e-09	-1.3496e-08	-2.2552e-08	-3.25779999999999e-08	-4.76059999999999e-08	-7.3416e-08
-0.245	-6.09199999999998e-09	-1.3404e-08	-2.1572e-08	-3.1408e-08	-4.75099999999999e-08	-7.09660000000002e-08
-0.24	-5.362e-09	-1.29580000000001e-08	-2.0036e-08	-3.0514e-08	-4.782e-08	-6.91080000000001e-08
-0.235	-5.00000000000001e-09	-1.1966e-08	-1.93e-08	-3.12639999999999e-08	-4.624e-08	-6.76280000000001e-08
-0.23	-4.606e-09	-1.0914e-08	-1.9256e-08	-3.1558e-08	-4.529e-08	-6.47680000000002e-08
-0.225	-4.48999999999998e-09	-1.0718e-08	-1.878e-08	-2.9966e-08	-4.67e-08	-6.3636e-08
-0.22	-4.18799999999999e-09	-1.06379999999999e-08	-1.7606e-08	-2.91959999999999e-08	-4.65540000000001e-08	-6.45039999999999e-08
-0.215	-3.33800000000002e-09	-9.67599999999994e-09	-1.7064e-08	-2.9108e-08	-4.4442e-08	-6.42440000000001e-08
-0.21	-3.01400000000002e-09	-9.28599999999996e-09	-1.7132e-08	-2.77980000000001e-08	-4.3674e-08	-6.33440000000002e-08
-0.205	-3.09800000000002e-09	-9.52999999999999e-09	-1.6446e-08	-2.73240000000001e-08	-4.3186e-08	-6.2176e-08
-0.2	-2.85800000000002e-09	-8.67600000000003e-09	-1.5762e-08	-2.8028e-08	-4.08519999999999e-08	-6.071e-08
-0.195	-3.09600000000002e-09	-7.55800000000006e-09	-1.597e-08	-2.7328e-08	-3.89919999999999e-08	-6.0296e-08
-0.19	-3.818e-09	-7.02400000000004e-09	-1.607e-08	-2.5782e-08	-3.89279999999999e-08	-5.94319999999998e-08
-0.185	-3.60199999999999e-09	-6.24800000000003e-09	-1.5008e-08	-2.4854e-08	-3.80379999999999e-08	-5.72219999999999e-08
-0.18	-2.81799999999998e-09	-5.84800000000004e-09	-1.3676e-08	-2.4254e-08	-3.5968e-08	-5.5244e-08
