vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-0.02422	-5.7173e-09	0.024228	6.8754e-07	-6.0946e-07	-0.013124	-3.1325e-09	0.013142	7.0018e-07	-6.1786e-07	-0.004534	-1.5212e-09	0.0045324	7.0132e-07	-6.1704e-07	-0.00045352	-5.8364e-10	0.0004532	7.011e-07	-6.1606e-07	-5.914e-06	1.2321e-10	5.833e-06	7.0286e-07	-6.1722e-07	-1.3228e-07	5.6011e-10	4.593e-08	7.0426e-07	-6.1824e-07	-8.80996e-08	9.1661e-10	7.8745e-10	7.064e-07	-6.1992e-07
0.005	-0.024188	-5.7329e-09	0.024206	6.8892e-07	-6.1014e-07	-0.013122	-3.1466e-09	0.013138	6.9924e-07	-6.1804e-07	-0.00453	-1.5249e-09	0.0045308	7.0002e-07	-6.1696e-07	-0.00045296	-5.8571e-10	0.00045284	6.9988e-07	-6.1612e-07	-5.9066e-06	1.1564e-10	5.8244e-06	7.0144e-07	-6.1708e-07	-1.3104e-07	5.501e-10	4.59384e-08	7.0294e-07	-6.1834e-07	-8.68692e-08	9.0504e-10	7.8519e-10	7.0528e-07	-6.2002e-07
0.01	-0.024176	-5.7427e-09	0.024194	6.8808e-07	-6.1062e-07	-0.013116	-3.141e-09	0.01313	6.98e-07	-6.1806e-07	-0.0045262	-1.5285e-09	0.004528	6.9878e-07	-6.1688e-07	-0.00045238	-5.9136e-10	0.0004526	6.9846e-07	-6.1592e-07	-5.8996e-06	1.1207e-10	5.8166e-06	7.0026e-07	-6.171e-07	-1.297e-07	5.4123e-10	4.58602e-08	7.0176e-07	-6.1842e-07	-8.56644e-08	8.9546e-10	7.833e-10	7.0396e-07	-6.2002e-07
0.015	-0.024164	-5.7505e-09	0.024178	6.8742e-07	-6.112e-07	-0.013106	-3.1563e-09	0.013124	6.967e-07	-6.1822e-07	-0.0045236	-1.5305e-09	0.0045254	6.973e-07	-6.169e-07	-0.0004521	-5.9545e-10	0.000452	6.9714e-07	-6.161e-07	-5.8963e-06	1.0637e-10	5.8175e-06	6.9872e-07	-6.173e-07	-1.2832e-07	5.365e-10	4.58128e-08	7.0044e-07	-6.1842e-07	-8.43364e-08	8.8714e-10	7.8152e-10	7.0274e-07	-6.2012e-07
0.02	-0.024152	-5.7645e-09	0.024168	6.8676e-07	-6.115e-07	-0.013098	-3.1522e-09	0.013114	6.9568e-07	-6.1828e-07	-0.0045218	-1.5334e-09	0.0045224	6.9622e-07	-6.1714e-07	-0.0004518	-6.054e-10	0.00045176	6.9598e-07	-6.1608e-07	-5.8836e-06	1.0045e-10	5.8155e-06	6.976e-07	-6.1728e-07	-1.2702e-07	5.2886e-10	4.5753e-08	6.993e-07	-6.1852e-07	-8.28994e-08	8.7769e-10	7.8028e-10	7.0146e-07	-6.2008e-07
0.025	-0.024144	-5.7808e-09	0.02416	6.8592e-07	-6.1194e-07	-0.01309	-3.1604e-09	0.01311	6.9462e-07	-6.183e-07	-0.0045198	-1.5378e-09	0.0045186	6.9478e-07	-6.1698e-07	-0.00045136	-6.0851e-10	0.00045128	6.9462e-07	-6.1618e-07	-5.8808e-06	9.63e-11	5.7946e-06	6.9638e-07	-6.174e-07	-1.2546e-07	5.2184e-10	4.57324e-08	6.9784e-07	-6.1846e-07	-8.16364e-08	8.6737e-10	7.7889e-10	7.0006e-07	-6.2014e-07
0.03	-0.024128	-5.7859e-09	0.024144	6.8522e-07	-6.1228e-07	-0.013086	-3.1655e-09	0.0131	6.9324e-07	-6.1846e-07	-0.0045142	-1.5396e-09	0.0045152	6.9372e-07	-6.1702e-07	-0.00045116	-6.1109e-10	0.00045136	6.936e-07	-6.1616e-07	-5.88e-06	9.211e-11	5.8026e-06	6.9486e-07	-6.1724e-07	-1.2438e-07	5.1318e-10	4.57174e-08	6.9656e-07	-6.186e-07	-8.035e-08	8.5797e-10	7.7659e-10	6.9906e-07	-6.2022e-07
0.035	-0.024118	-5.7977e-09	0.024136	6.844e-07	-6.126e-07	-0.013078	-3.1667e-09	0.013092	6.9226e-07	-6.184e-07	-0.004512	-1.5455e-09	0.0045128	6.9222e-07	-6.1704e-07	-0.0004509	-6.1567e-10	0.00045052	6.9242e-07	-6.1622e-07	-5.8641e-06	8.582e-11	5.7946e-06	6.9376e-07	-6.173e-07	-1.2288e-07	5.0655e-10	4.56492e-08	6.9562e-07	-6.187e-07	-7.90708e-08	8.4734e-10	7.754e-10	6.9768e-07	-6.2042e-07
0.04	-0.024108	-5.8026e-09	0.024122	6.8352e-07	-6.13e-07	-0.013072	-3.1724e-09	0.013088	6.9124e-07	-6.1862e-07	-0.004509	-1.5855e-09	0.0045094	6.9108e-07	-6.171e-07	-0.0004504	-6.1832e-10	0.00045056	6.9106e-07	-6.1638e-07	-5.8675e-06	8.157e-11	5.789e-06	6.9266e-07	-6.1752e-07	-1.2166e-07	5.006e-10	4.5611e-08	6.9412e-07	-6.1854e-07	-7.77754e-08	8.3783e-10	7.737e-10	6.963e-07	-6.2024e-07
0.045	-0.024094	-5.8114e-09	0.024108	6.8268e-07	-6.134e-07	-0.013064	-3.1832e-09	0.01308	6.9008e-07	-6.187e-07	-0.004506	-1.5855e-09	0.004506	6.9024e-07	-6.1706e-07	-0.00044982	-6.2309e-10	0.00045	6.8982e-07	-6.1624e-07	-5.8579e-06	7.87e-11	5.7892e-06	6.914e-07	-6.1758e-07	-1.2052e-07	4.9432e-10	4.55804e-08	6.9282e-07	-6.1866e-07	-7.64614e-08	8.2825e-10	7.7229e-10	6.9536e-07	-6.204e-07
0.05	-0.024088	-5.8297e-09	0.024098	6.8194e-07	-6.136e-07	-0.013056	-3.1901e-09	0.013072	6.8892e-07	-6.1856e-07	-0.0045028	-1.5882e-09	0.0045036	6.8892e-07	-6.171e-07	-0.0004496	-6.2634e-10	0.00044954	6.8868e-07	-6.1624e-07	-5.8462e-06	7.076e-11	5.7837e-06	6.902e-07	-6.176e-07	-1.191e-07	4.889e-10	4.55238e-08	6.916e-07	-6.1846e-07	-7.52768e-08	8.191e-10	7.7138e-10	6.9402e-07	-6.2036e-07
0.055	-0.024072	-5.8423e-09	0.024086	6.8098e-07	-6.1362e-07	-0.013052	-3.1886e-09	0.013066	6.8796e-07	-6.1882e-07	-0.0045004	-1.5915e-09	0.0045	6.8766e-07	-6.1706e-07	-0.0004493	-6.2694e-10	0.00044932	6.8736e-07	-6.1616e-07	-5.8516e-06	6.785e-11	5.7693e-06	6.8922e-07	-6.175e-07	-1.18e-07	4.8164e-10	4.5533e-08	6.9054e-07	-6.1848e-07	-7.4035e-08	8.0851e-10	7.6994e-10	6.9268e-07	-6.2028e-07
0.06	-0.024056	-5.8609e-09	0.024072	6.8022e-07	-6.1406e-07	-0.013044	-3.1923e-09	0.013058	6.8674e-07	-6.1878e-07	-0.0044968	-1.5942e-09	0.0044962	6.8664e-07	-6.1708e-07	-0.00044878	-6.3234e-10	0.00044888	6.8646e-07	-6.1624e-07	-5.8393e-06	6.661e-11	5.7771e-06	6.8784e-07	-6.1784e-07	-1.1676e-07	4.7574e-10	4.55206e-08	6.8962e-07	-6.1884e-07	-7.27784e-08	8.0173e-10	7.6825e-10	6.9166e-07	-6.2034e-07
0.065	-0.024044	-5.8607e-09	0.02406	6.7928e-07	-6.1424e-07	-0.013036	-3.2007e-09	0.013052	6.8576e-07	-6.1878e-07	-0.0044934	-1.5975e-09	0.0044934	6.8564e-07	-6.1712e-07	-0.00044838	-6.3771e-10	0.00044856	6.8542e-07	-6.1634e-07	-5.8351e-06	6.001e-11	5.7713e-06	6.869e-07	-6.1756e-07	-1.155e-07	4.6921e-10	4.54896e-08	6.8852e-07	-6.1876e-07	-7.15836e-08	7.9244e-10	7.6665e-10	6.9046e-07	-6.203e-07
0.07	-0.024032	-5.8754e-09	0.02405	6.785e-07	-6.1438e-07	-0.013026	-3.2038e-09	0.013042	6.8458e-07	-6.1874e-07	-0.0044896	-1.6076e-09	0.0044914	6.8454e-07	-6.1698e-07	-0.00044824	-6.3704e-10	0.00044818	6.8412e-07	-6.1634e-07	-5.8265e-06	5.464e-11	5.7615e-06	6.8586e-07	-6.176e-07	-1.1426e-07	4.6291e-10	4.5423e-08	6.8746e-07	-6.1882e-07	-7.04568e-08	7.854e-10	7.65e-10	6.8932e-07	-6.2032e-07
0.075	-0.024022	-5.9695e-09	0.02404	6.7778e-07	-6.1446e-07	-0.013022	-3.2106e-09	0.013036	6.8374e-07	-6.189e-07	-0.0044862	-1.6041e-09	0.0044886	6.832e-07	-6.1704e-07	-0.0004479	-6.3951e-10	0.00044796	6.8314e-07	-6.164e-07	-5.8197e-06	5.086e-11	5.7526e-06	6.8462e-07	-6.1762e-07	-1.1322e-07	4.5716e-10	4.53912e-08	6.8634e-07	-6.1882e-07	-6.93058e-08	7.7852e-10	7.6489e-10	6.8802e-07	-6.2038e-07
0.08	-0.024008	-5.8928e-09	0.024024	6.766e-07	-6.1454e-07	-0.013012	-3.2136e-09	0.01303	6.8272e-07	-6.1918e-07	-0.004484	-1.6086e-09	0.0044848	6.8218e-07	-6.1696e-07	-0.0004474	-6.4629e-10	0.0004473	6.8202e-07	-6.1648e-07	-5.8207e-06	4.758e-11	5.7517e-06	6.8338e-07	-6.175e-07	-1.1198e-07	4.5239e-10	4.53486e-08	6.8504e-07	-6.1878e-07	-6.82456e-08	7.6915e-10	7.6282e-10	6.8732e-07	-6.2046e-07
0.085	-0.023994	-5.9032e-09	0.024012	6.7584e-07	-6.1492e-07	-0.013006	-3.2177e-09	0.01302	6.817e-07	-6.1906e-07	-0.0044816	-1.6095e-09	0.0044818	6.813e-07	-6.1716e-07	-0.00044694	-6.448e-10	0.00044734	6.8104e-07	-6.164e-07	-5.8075e-06	4.258e-11	5.7474e-06	6.8224e-07	-6.175e-07	-1.11e-07	4.479e-10	4.53094e-08	6.8414e-07	-6.1878e-07	-6.72308e-08	7.596e-10	7.6187e-10	6.8594e-07	-6.2038e-07
0.09	-0.02398	-5.9168e-09	0.023998	6.752e-07	-6.1508e-07	-0.012998	-3.2212e-09	0.013014	6.8088e-07	-6.1902e-07	-0.0044786	-1.6109e-09	0.004478	6.8026e-07	-6.1706e-07	-0.00044642	-6.4682e-10	0.000447	6.8006e-07	-6.1638e-07	-5.8069e-06	3.806e-11	5.7471e-06	6.8154e-07	-6.1768e-07	-1.0976e-07	4.4167e-10	4.5277e-08	6.8304e-07	-6.188e-07	-6.60934e-08	7.5241e-10	7.604e-10	6.849e-07	-6.2038e-07
0.095	-0.02397	-5.9278e-09	0.023986	6.742e-07	-6.1514e-07	-0.01299	-3.2274e-09	0.013004	6.7986e-07	-6.1908e-07	-0.0044744	-1.6151e-09	0.0044754	6.7908e-07	-6.171e-07	-0.00044648	-6.5108e-10	0.00044652	6.7884e-07	-6.1634e-07	-5.8013e-06	3.557e-11	5.7432e-06	6.8038e-07	-6.1768e-07	-1.089e-07	4.3546e-10	4.52584e-08	6.8204e-07	-6.1896e-07	-6.50302e-08	7.4401e-10	7.5802e-10	6.8394e-07	-6.2044e-07
0.1	-0.02396	-5.9313e-09	0.023974	6.7356e-07	-6.1548e-07	-0.012982	-3.2352e-09	0.012996	6.7906e-07	-6.1902e-07	-0.0044712	-1.6203e-09	0.0044724	6.781e-07	-6.1726e-07	-0.0004461	-6.55e-10	0.00044612	6.7786e-07	-6.1638e-07	-5.7908e-06	2.864e-11	5.7362e-06	6.7924e-07	-6.1768e-07	-1.0786e-07	4.2835e-10	4.52024e-08	6.812e-07	-6.189e-07	-6.39698e-08	7.3558e-10	7.5745e-10	6.8298e-07	-6.205e-07
0.105	-0.023946	-5.9412e-09	0.023962	6.7266e-07	-6.1544e-07	-0.012974	-3.2368e-09	0.012988	6.7776e-07	-6.1908e-07	-0.0044686	-1.6208e-09	0.0044694	6.7724e-07	-6.1716e-07	-0.00044538	-6.5693e-10	0.00044564	6.7706e-07	-6.1624e-07	-5.7919e-06	2.573e-11	5.731e-06	6.7844e-07	-6.1768e-07	-1.0666e-07	4.2443e-10	4.51982e-08	6.8012e-07	-6.1884e-07	-6.28162e-08	7.2714e-10	7.5535e-10	6.8202e-07	-6.2082e-07
0.11	-0.023936	-5.9118e-09	0.023946	6.717e-07	-6.1574e-07	-0.01297	-3.2463e-09	0.012982	6.772e-07	-6.1912e-07	-0.0044648	-1.6167e-09	0.0044656	6.7622e-07	-6.1714e-07	-0.00044526	-6.588e-10	0.00044524	6.7576e-07	-6.1638e-07	-5.7825e-06	2.352e-11	5.7239e-06	6.7762e-07	-6.1776e-07	-1.057e-07	4.1929e-10	4.5107e-08	6.79e-07	-6.1902e-07	-6.176e-08	7.2029e-10	7.5572e-10	6.8088e-07	-6.2048e-07
0.115	-0.023922	-5.9669e-09	0.023936	6.7112e-07	-6.1584e-07	-0.012958	-3.2526e-09	0.012974	6.7642e-07	-6.192e-07	-0.0044626	-1.6188e-09	0.0044614	6.753e-07	-6.173e-07	-0.00044478	-6.602e-10	0.00044496	6.749e-07	-6.1622e-07	-5.7744e-06	1.989e-11	5.7167e-06	6.7668e-07	-6.178e-07	-1.046e-07	4.1462e-10	4.51194e-08	6.7798e-07	-6.19e-07	-6.08516e-08	7.1253e-10	7.546e-10	6.7992e-07	-6.2054e-07
0.12	-0.023904	-5.9746e-09	0.023922	6.7016e-07	-6.159e-07	-0.012952	-3.2518e-09	0.012966	6.7528e-07	-6.192e-07	-0.0044578	-1.622e-09	0.0044594	6.7418e-07	-6.1722e-07	-0.00044456	-6.6334e-10	0.0004443	6.7416e-07	-6.1628e-07	-5.7705e-06	1.517e-11	5.7134e-06	6.7544e-07	-6.1768e-07	-1.0356e-07	4.0944e-10	4.51034e-08	6.7714e-07	-6.1886e-07	-5.98844e-08	7.051e-10	7.5294e-10	6.791e-07	-6.2044e-07
0.125	-0.023898	-5.9966e-09	0.02391	6.6962e-07	-6.16e-07	-0.012944	-3.2617e-09	0.012958	6.7444e-07	-6.1918e-07	-0.0044548	-1.6213e-09	0.0044564	6.7356e-07	-6.1728e-07	-0.00044404	-6.6731e-10	0.00044398	6.7328e-07	-6.165e-07	-5.7741e-06	1.151e-11	5.7127e-06	6.747e-07	-6.1784e-07	-1.0252e-07	4.0365e-10	4.50552e-08	6.7608e-07	-6.1904e-07	-5.89156e-08	6.9898e-10	7.5202e-10	6.7798e-07	-6.2054e-07
0.13	-0.023884	-6.0012e-09	0.023898	6.6886e-07	-6.1608e-07	-0.012936	-3.2671e-09	0.012952	6.7364e-07	-6.193e-07	-0.0044512	-1.6265e-09	0.0044522	6.7252e-07	-6.1738e-07	-0.0004436	-6.6823e-10	0.00044364	6.723e-07	-6.1656e-07	-5.7589e-06	9.64e-12	5.7014e-06	6.737e-07	-6.1782e-07	-1.0154e-07	3.9737e-10	4.5003e-08	6.7532e-07	-6.1896e-07	-5.79706e-08	6.9193e-10	7.5095e-10	6.7712e-07	-6.2062e-07
0.135	-0.023868	-6.0124e-09	0.023884	6.6786e-07	-6.163e-07	-0.012932	-3.272e-09	0.012946	6.7274e-07	-6.1934e-07	-0.0044484	-1.6268e-09	0.0044492	6.7174e-07	-6.1734e-07	-0.00044346	-6.7146e-10	0.0004436	6.7138e-07	-6.1646e-07	-5.7477e-06	5.6e-12	5.7024e-06	6.7278e-07	-6.1772e-07	-1.007e-07	3.9187e-10	4.4977e-08	6.7438e-07	-6.1902e-07	-5.70524e-08	6.8531e-10	7.5047e-10	6.762e-07	-6.2066e-07
0.14	-0.023854	-6.0222e-09	0.023872	6.6726e-07	-6.163e-07	-0.012918	-3.2752e-09	0.012936	6.716e-07	-6.1926e-07	-0.0044466	-1.6297e-09	0.0044462	6.7096e-07	-6.1746e-07	-0.00044298	-6.7303e-10	0.00044312	6.7034e-07	-6.166e-07	-5.7512e-06	4.1e-13	5.695e-06	6.72e-07	-6.1776e-07	-9.976e-08	3.8883e-10	4.49254e-08	6.7344e-07	-6.1906e-07	-5.60546e-08	6.7742e-10	7.4905e-10	6.753e-07	-6.2054e-07
0.145	-0.023842	-6.0369e-09	0.02386	6.6666e-07	-6.164e-07	-0.012912	-3.2617e-09	0.012928	6.7086e-07	-6.1926e-07	-0.0044418	-1.6348e-09	0.0044422	6.6986e-07	-6.1734e-07	-0.00044228	-6.7499e-10	0.00044258	6.6962e-07	-6.1646e-07	-5.7411e-06	-1.31e-12	5.6912e-06	6.7114e-07	-6.178e-07	-9.87586e-08	3.8384e-10	4.48972e-08	6.7272e-07	-6.192e-07	-5.51334e-08	6.6884e-10	7.4889e-10	6.7452e-07	-6.2072e-07
0.15	-0.023828	-6.05e-09	0.023844	6.6574e-07	-6.1648e-07	-0.012902	-3.2812e-09	0.012918	6.6986e-07	-6.192e-07	-0.004439	-1.6328e-09	0.0044392	6.6916e-07	-6.1744e-07	-0.00044202	-6.7751e-10	0.00044214	6.6862e-07	-6.165e-07	-5.7348e-06	-3.89e-12	5.6829e-06	6.7022e-07	-6.1782e-07	-9.78246e-08	3.7852e-10	4.48518e-08	6.7172e-07	-6.1908e-07	-5.4289e-08	6.6278e-10	7.4683e-10	6.738e-07	-6.206e-07
