Vds	Gds_Vgs=0.15V	Gds_Vgs=0.30V	Gds_Vgs=0.45V	Gds_Vgs=0.60V	Gds_Vgs=0.75V	Gds_Vgs=0.90V
0	5.474804e-06	0.000749199	0.01605498	0.0626022	0.106988	0.1314404
0.005	5.178414e-06	0.00071083	0.01660228	0.06304488	0.1066252	0.1313148
0.01	4.698008e-06	0.000648171	0.01716228	0.06342552	0.1059948	0.13112
0.015	4.124618e-06	0.000569776	0.01746568	0.06344776	0.1051332	0.1307592
0.02	3.480372e-06	0.000487372	0.01693076	0.06281404	0.1040008	0.13011
0.025	2.85764e-06	0.000411945	0.01535062	0.061284	0.1025828	0.1291296
0.03	2.368178e-06	0.00034377	0.0137982	0.0593876	0.1011492	0.128124
0.035	1.9724e-06	0.000286217	0.012645	0.0575396	0.099788	0.127218
0.04	1.616406e-06	0.00024056	0.0115554	0.055664	0.098366	0.126296
0.045	1.3466e-06	0.00020074	0.010518	0.05376	0.096922	0.125362
0.05	1.1364e-06	0.00016818	0.009564	0.051928	0.095534	0.124542
0.055	9.438e-07	0.00014462	0.0086842	0.05013	0.09412	0.123726
0.06	7.966e-07	0.00012346	0.0078568	0.048296	0.092638	0.122744
0.065	6.628e-07	0.00010258	0.0071044	0.046486	0.09114	0.121718
0.07	5.35e-07	8.414e-05	0.0064116	0.044708	0.089614	0.1207
0.075	4.384e-07	6.846e-05	0.0057606	0.042946	0.088092	0.119642
0.08	3.564e-07	5.646e-05	0.0051598	0.041174	0.086522	0.118916
0.085	3.116e-07	4.762e-05	0.0046078	0.039414	0.084944	0.118634
0.09	2.922e-07	4.094e-05	0.0041042	0.037698	0.083414	0.117982
0.095	2.384e-07	3.718e-05	0.003658	0.035996	0.081818	0.11682
0.1	1.972e-07	3.478e-05	0.003264	0.034278	0.080126	0.11555
0.105	1.916e-07	3.026e-05	0.0029092	0.032618	0.078508	0.11394
0.11	1.54e-07	2.528e-05	0.0025876	0.031066	0.076922	0.111952
0.115	1.198e-07	2.134e-05	0.0022966	0.029556	0.075642	0.11032
0.12	1.158e-07	1.676e-05	0.0020376	0.028064	0.074768	0.10918
0.125	9.64e-08	1.244e-05	0.0018052	0.026628	0.073534	0.10812
0.13	5.94e-08	1.016e-05	0.0016024	0.025234	0.07189	0.10698
0.135	3.4e-08	9.4e-06	0.0014326	0.023822	0.070218	0.10574
0.14	3e-08	1.036e-05	0.0012776	0.022432	0.06814	0.1045
0.145	4.04e-08	1.228e-05	0.0011322	0.021114	0.06567	0.1032
0.15	4.94e-08	1.272e-05	0.001009	0.019856	0.0636	0.10182
