vg	id_vd = 0.0V	ig_vd = 0.0V	is_vd = 0.0V	iavdd_vd = 0.0V	ignd_vd = 0.0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
-0.3	7.4553e-10	-3.2198e-09	8.0385e-10	3.2206e-07	-3.2024e-07	2.3764e-09	-4.5266e-09	7.9503e-10	3.2172e-07	-3.2038e-07	5.0774e-09	-6.7426e-09	7.9385e-10	3.2124e-07	-3.2024e-07	9.3751e-09	-1.0058e-08	7.9255e-10	3.2156e-07	-3.2162e-07	1.58444e-08	-1.4709e-08	7.9007e-10	3.2166e-07	-3.2336e-07	2.51658e-08	-2.0877e-08	7.9225e-10	3.2254e-07	-3.274e-07	3.85216e-08	-2.86784e-08	7.8975e-10	3.2278e-07	-3.3312e-07
-0.295	7.1665e-10	-2.9951e-09	7.7281e-10	3.2202e-07	-3.2044e-07	2.2927e-09	-4.2747e-09	7.6483e-10	3.2172e-07	-3.2052e-07	5.0161e-09	-6.4546e-09	7.6112e-10	3.2122e-07	-3.2044e-07	9.218e-09	-9.7172e-09	7.6155e-10	3.216e-07	-3.218e-07	1.56402e-08	-1.432e-08	7.6007e-10	3.2204e-07	-3.2404e-07	2.48272e-08	-2.04118e-08	7.5898e-10	3.2252e-07	-3.2768e-07	3.80682e-08	-2.81668e-08	7.5866e-10	3.2216e-07	-3.332e-07
-0.29	6.8902e-10	-2.7897e-09	7.4343e-10	3.2194e-07	-3.206e-07	2.239e-09	-4.0409e-09	7.3305e-10	3.2174e-07	-3.2056e-07	4.9129e-09	-6.1886e-09	7.3309e-10	3.2118e-07	-3.2062e-07	9.0778e-09	-9.4225e-09	7.3217e-10	3.2158e-07	-3.2192e-07	1.5437e-08	-1.39622e-08	7.3143e-10	3.2208e-07	-3.2412e-07	2.46132e-08	-1.999e-08	7.276e-10	3.2242e-07	-3.2772e-07	3.77386e-08	-2.76834e-08	7.265e-10	3.2268e-07	-3.3322e-07
-0.285	6.5794e-10	-2.5939e-09	7.1218e-10	3.2204e-07	-3.2068e-07	2.1858e-09	-3.8246e-09	7.0471e-10	3.217e-07	-3.208e-07	4.804e-09	-5.9316e-09	7.0429e-10	3.2114e-07	-3.2078e-07	8.9561e-09	-9.1261e-09	7.0146e-10	3.214e-07	-3.2202e-07	1.52456e-08	-1.36082e-08	6.9993e-10	3.2198e-07	-3.2426e-07	2.43734e-08	-1.95858e-08	7.001e-10	3.224e-07	-3.2774e-07	3.74608e-08	-2.72134e-08	6.9746e-10	3.2262e-07	-3.3346e-07
-0.28	6.2833e-10	-2.4203e-09	6.8552e-10	3.2196e-07	-3.2092e-07	2.1347e-09	-3.6175e-09	6.7514e-10	3.2172e-07	-3.2084e-07	4.7184e-09	-5.6984e-09	6.7569e-10	3.2116e-07	-3.2054e-07	8.8272e-09	-8.8457e-09	6.7291e-10	3.2146e-07	-3.2212e-07	1.5038e-08	-1.32782e-08	6.718e-10	3.2128e-07	-3.2352e-07	2.41356e-08	-1.92062e-08	6.736e-10	3.2224e-07	-3.2778e-07	3.7037e-08	-2.67664e-08	6.7079e-10	3.2252e-07	-3.3332e-07
-0.275	6.0146e-10	-2.255e-09	6.5723e-10	3.22e-07	-3.2094e-07	2.0784e-09	-3.4284e-09	6.4782e-10	3.219e-07	-3.2116e-07	4.627e-09	-5.472e-09	6.4742e-10	3.2118e-07	-3.2094e-07	8.6891e-09	-8.5836e-09	6.4367e-10	3.2148e-07	-3.2218e-07	1.48918e-08	-1.2965e-08	6.4523e-10	3.2188e-07	-3.2438e-07	2.3862e-08	-1.8825e-08	6.4271e-10	3.223e-07	-3.279e-07	3.67558e-08	-2.63344e-08	6.4198e-10	3.2242e-07	-3.334e-07
-0.27	5.7624e-10	-2.1082e-09	6.3035e-10	3.2198e-07	-3.2106e-07	2.0275e-09	-3.2506e-09	6.2061e-10	3.2178e-07	-3.2106e-07	4.5308e-09	-5.2611e-09	6.2144e-10	3.2112e-07	-3.2096e-07	8.5797e-09	-8.3236e-09	6.1784e-10	3.2144e-07	-3.223e-07	1.47282e-08	-1.2663e-08	6.1641e-10	3.2186e-07	-3.2442e-07	2.363e-08	-1.84688e-08	6.1538e-10	3.2228e-07	-3.2788e-07	3.6414e-08	-2.59118e-08	6.1283e-10	3.2242e-07	-3.3338e-07
-0.265	5.4846e-10	-1.9673e-09	6.0323e-10	3.2206e-07	-3.2116e-07	1.9729e-09	-3.0847e-09	5.9431e-10	3.2182e-07	-3.2124e-07	4.4565e-09	-5.0594e-09	5.9322e-10	3.2116e-07	-3.2044e-07	8.4353e-09	-8.089e-09	5.9068e-10	3.2142e-07	-3.2234e-07	1.45316e-08	-1.23704e-08	5.8934e-10	3.2184e-07	-3.2448e-07	2.34054e-08	-1.81304e-08	5.8889e-10	3.221e-07	-3.28e-07	3.59766e-08	-2.5511e-08	5.8636e-10	3.2228e-07	-3.3352e-07
-0.26	5.2698e-10	-1.8406e-09	5.7966e-10	3.2202e-07	-3.2124e-07	1.9227e-09	-2.9295e-09	5.6797e-10	3.2176e-07	-3.2128e-07	4.3682e-09	-4.873e-09	5.6718e-10	3.2118e-07	-3.2126e-07	8.2774e-09	-7.8564e-09	5.6432e-10	3.2146e-07	-3.2242e-07	1.43938e-08	-1.21004e-08	5.6642e-10	3.2178e-07	-3.2452e-07	2.31702e-08	-1.77992e-08	5.6304e-10	3.2208e-07	-3.2804e-07	3.5689e-08	-2.51192e-08	5.6272e-10	3.2246e-07	-3.3352e-07
-0.255	5.042e-10	-1.7188e-09	5.5246e-10	3.219e-07	-3.2124e-07	1.8709e-09	-2.7857e-09	5.4486e-10	3.2164e-07	-3.2122e-07	4.2807e-09	-4.6962e-09	5.4313e-10	3.2114e-07	-3.2126e-07	8.21e-09	-7.6426e-09	5.3996e-10	3.214e-07	-3.2246e-07	1.41888e-08	-1.18342e-08	5.407e-10	3.2178e-07	-3.2454e-07	2.29008e-08	-1.74734e-08	5.382e-10	3.2212e-07	-3.2814e-07	3.54348e-08	-2.47322e-08	5.3557e-10	3.2224e-07	-3.3348e-07
