|Vds|	Gm_|Vgs|=0.15V	Gm_|Vgs|=0.3V	Gm_|Vgs|=0.45V	Gm_|Vgs|=0.6V	Gm_|Vgs|=0.75V	Gm_|Vgs|=0.9V
0.9	4.01919999999999e-07	3.52760000000001e-07	3.91239999999998e-07	3.7508e-07	3.2852e-07	3.91439999999998e-07
0.895	3.80603333333332e-07	3.5689e-07	3.67339999999999e-07	3.56266666666667e-07	3.2062e-07	3.69813333333332e-07
0.89	3.70743999999999e-07	3.47614e-07	3.50189999999999e-07	3.36486e-07	3.11856e-07	3.42465999999999e-07
0.885	3.62146e-07	3.45126e-07	3.36782e-07	3.23138e-07	3.04436e-07	3.2515e-07
0.88	3.51352e-07	3.3928e-07	3.22184e-07	3.11668e-07	2.96758e-07	3.1327e-07
0.875	3.45216e-07	3.28376e-07	3.12814e-07	3.02814e-07	2.92492e-07	3.0521e-07
0.87	3.43254e-07	3.20758e-07	3.09546e-07	2.98218e-07	2.88404e-07	3.00812e-07
0.865	3.3755e-07	3.18206e-07	3.07484e-07	2.9578e-07	2.81258e-07	3.01256e-07
0.86	3.27404e-07	3.12846e-07	3.04498e-07	2.90568e-07	2.76732e-07	3.0066e-07
0.855	3.20182e-07	3.04964e-07	2.99858000000001e-07	2.83654e-07	2.7628e-07	2.9545e-07
0.85	3.16904e-07	3.01452e-07	2.95330000000001e-07	2.78534e-07	2.73716e-07	2.91206e-07
0.845	3.10658e-07	3.01832e-07	2.91316000000001e-07	2.74522e-07	2.7019e-07	2.91122e-07
0.84	3.01064000000001e-07	2.98274000000001e-07	2.83074000000001e-07	2.70458000000001e-07	2.69952000000001e-07	2.89188000000001e-07
0.835	2.95106000000001e-07	2.89948000000001e-07	2.74000000000001e-07	2.65562000000001e-07	2.67692000000001e-07	2.81612000000001e-07
0.83	2.9352e-07	2.82952e-07	2.73774e-07	2.60990000000001e-07	2.60872e-07	2.73802000000001e-07
0.825	2.90494e-07	2.79050000000001e-07	2.7396e-07	2.59774000000001e-07	2.56386000000001e-07	2.69446000000001e-07
0.82	2.84872000000001e-07	2.73994000000001e-07	2.6635e-07	2.58354000000001e-07	2.5426e-07	2.65618000000001e-07
0.815	2.80416e-07	2.64626e-07	2.59512e-07	2.51616e-07	2.50006e-07	2.61448e-07
0.81	2.78006e-07	2.56872e-07	2.55658e-07	2.44064e-07	2.46418e-07	2.60139999999999e-07
0.805	2.73658e-07	2.55836e-07	2.50366e-07	2.40482e-07	2.4506e-07	2.61768e-07
0.8	2.65906e-07	2.5485e-07	2.44548e-07	2.35592e-07	2.41948e-07	2.61262e-07
0.795	2.58382e-07	2.48126e-07	2.38638e-07	2.26656e-07	2.38592e-07	2.55536e-07
0.79	2.5356e-07	2.43328e-07	2.34896e-07	2.22556e-07	2.3862e-07	2.49026e-07
0.785	2.49248e-07	2.44278e-07	2.35504e-07	2.24946e-07	2.37306e-07	2.44566e-07
0.78	2.44282e-07	2.42072e-07	2.32854e-07	2.23814e-07	2.31052e-07	2.38794e-07
0.775	2.40648e-07	2.34434e-07	2.2538e-07	2.18662e-07	2.2626e-07	2.31372e-07
0.77	2.3859e-07	2.28406e-07	2.23596e-07	2.1634e-07	2.24858e-07	2.26632e-07
0.765	2.35754e-07	2.25654e-07	2.24022e-07	2.14454e-07	2.20876e-07	2.25364e-07
0.76	2.30374e-07	2.2114e-07	2.1517e-07	2.0787e-07	2.15954e-07	2.24018e-07
0.755	2.23166e-07	2.14338e-07	2.04698e-07	1.99654e-07	2.15122e-07	2.21442e-07
0.75	2.16118e-07	2.10952e-07	2.03004e-07	1.9428e-07	2.1539e-07	2.19868e-07
0.745	2.10238e-07	2.11026e-07	2.0197e-07	1.91842e-07	2.13008e-07	2.19068e-07
0.74	2.05468e-07	2.07944e-07	1.94772e-07	1.90146e-07	2.11216e-07	2.15816e-07
0.735	2.02376e-07	2.02876e-07	1.9044e-07	1.87836e-07	2.10444e-07	2.10574e-07
0.73	2.00056e-07	2.01106e-07	1.9244e-07	1.86844e-07	2.06246e-07	2.06234e-07
0.725	1.9805e-07	1.98708e-07	1.93068e-07	1.88366e-07	2.00228e-07	2.0333e-07
0.72	1.96512e-07	1.9158e-07	1.89636e-07	1.87938e-07	1.94424e-07	2.00158e-07
0.715	1.9398e-07	1.84446e-07	1.8462e-07	1.82086e-07	1.87556e-07	1.95338e-07
0.71	1.91482e-07	1.81254e-07	1.8025e-07	1.76182e-07	1.8369e-07	1.91406e-07
0.705	1.9042e-07	1.79014e-07	1.76974e-07	1.7479e-07	1.85988e-07	1.90794e-07
0.7	1.87638e-07	1.75066e-07	1.71452e-07	1.73314e-07	1.87144e-07	1.90344e-07
0.695	1.82932e-07	1.72556e-07	1.64704e-07	1.68624e-07	1.84604e-07	1.88244e-07
0.69	1.78752e-07	1.72882e-07	1.63892e-07	1.65698e-07	1.83838e-07	1.8725e-07
0.685	1.72822e-07	1.71082e-07	1.66478e-07	1.67946e-07	1.81886e-07	1.85822e-07
0.68	1.6637e-07	1.65612e-07	1.634e-07	1.69552e-07	1.74546e-07	1.8159e-07
0.675	1.64036e-07	1.61084e-07	1.5707e-07	1.65348e-07	1.66214e-07	1.77214e-07
0.67	1.62612e-07	1.58212e-07	1.55642e-07	1.61248e-07	1.62558e-07	1.73624e-07
0.665	1.5883e-07	1.54058e-07	1.5519e-07	1.6167e-07	1.62194e-07	1.69152e-07
0.66	1.57332e-07	1.4987e-07	1.4852e-07	1.60582e-07	1.60356e-07	1.66096e-07
0.655	1.57758e-07	1.47586e-07	1.42052e-07	1.54848e-07	1.58412e-07	1.66204e-07
