gm,Vd=0V	gm,Vd=0.15V	gm,Vd=0.3V	gm,Vd=0.45V	gm,Vd=0.6V	gm,Vd=0.75V	gm,Vd=0.9V
-6.58000000000017e-06	2.16000000000004e-06	7.36000000000014e-07	7.17600000000014e-08	-2.74320000000006e-07	-8.57200000000018e-08	-5.14000000000011e-10
-3.43000000000013e-06	1.99e-06	4.30000000000007e-07	8.82799999999993e-08	-1.29600000000003e-07	-4.36900000000009e-08	-4.70000000000103e-11
8.90000000000029e-07	1.31000000000002e-06	1.05999999999998e-07	3.62599999999991e-08	1.39399999999997e-08	-1.07999999999999e-09	2.14999999999995e-10
9.77999999999984e-06	-3.59999999999959e-07	1.99999999999996e-07	-1.52200000000002e-08	1.53399999999999e-08	1.69999999999996e-10	2.29999999999997e-11
5.37999999999966e-06	-9.89999999999998e-07	1.31999999999997e-07	3.49800000000009e-08	1.87e-08	1.68000000000004e-09	2.19999999999997e-11
-5.92000000000003e-06	-5.0000000000034e-08	3.39999999999996e-08	5.05800000000011e-08	1.30600000000002e-08	1.73000000000001e-09	1.31999999999997e-10
-3.28999999999989e-06	-2.50000000000011e-07	1.15999999999999e-07	2.39399999999999e-08	9.8400000000001e-09	1.61000000000001e-09	-3.10000000000064e-11
-7.19999999999986e-07	1.70000000000011e-07	7.19999999999979e-08	2.98199999999988e-08	5.44000000000018e-09	2.01e-09	-9.80000000000049e-11
1.31999999999996e-06	-1.3000000000006e-07	2.20000000000005e-07	-2.4200000000022e-09	3.70000000000002e-09	1.81999999999998e-09	6.99999999999756e-12
-2.11999999999988e-06	3.79999999999945e-07	-1.79999999999897e-08	-1.39200000000004e-08	8.25999999999999e-09	1.96000000000002e-09	3.09999999999969e-11
-2.09999999999805e-07	1.44999999999998e-06	-4.59999999999903e-08	3.52000000000067e-09	5.65999999999997e-09	1.41e-09	1.34999999999999e-10
5.21000000000001e-06	4.30000000000016e-07	7.60000000000076e-08	-5.83999999999967e-09	1.50000000000011e-09	8.09999999999999e-10	5.4000000000001e-11
-1.15000000000009e-06	-1.59999999999977e-07	-1.14e-07	1.36399999999993e-08	2.34000000000022e-09	1.14999999999999e-09	4.50000000000009e-11
-5.22000000000003e-06	-4.30000000000012e-07	-9.39999999999991e-08	2.9819999999999e-08	7.09999999999975e-09	1.05e-09	-9.79999999999959e-11
1.86000000000006e-06	-6.30000000000032e-07	1.80000000000086e-08	2.63200000000002e-08	4.77999999999998e-09	7.40000000000022e-10	-1.21999999999996e-10
6.62000000000017e-06	-1.00000000000001e-06	2.52000000000005e-07	2.19600000000008e-08	1.3800000000002e-09	1.56000000000006e-09	4.40000000000008e-11
-3.56999999999975e-06	-5.00000000000008e-07	1.18e-07	3.14399999999993e-08	8.17999999999979e-09	1.81999999999999e-09	6.99999999999996e-11
-5.74999999999983e-06	2.14000000000003e-06	-1.70000000000004e-07	-1.22800000000007e-08	3.15999999999954e-09	4.49999999999952e-10	-4.50000000000028e-11
3.6899999999999e-06	6.00000000000081e-07	-1.58000000000002e-07	-3.50000000000005e-08	-8.00000000000089e-10	5.4999999999998e-10	-1.00000000000002e-10
3.98999999999988e-06	-8.39999999999973e-07	1.10000000000006e-07	-6.96000000000042e-09	6.39999999999996e-09	1.45999999999999e-09	-1.49999999999999e-11
-2.70999999999983e-06	-1.19999999999977e-07	2.08000000000004e-07	1.44399999999995e-08	1.18999999999998e-08	8.10000000000011e-10	-9.9999999999999e-12
-1.40999999999983e-06	-4.8999999999995e-07	1.83999999999997e-07	4.79200000000001e-08	6.02e-09	3.89999999999998e-10	4.50000000000013e-11
8.80000000000055e-07	1.13999999999999e-06	2.00000000000005e-08	2.86600000000007e-08	-4.54000000000002e-09	7.9999999999999e-10	5.30000000000011e-11
