|Vgs|	Gm_|Vds|=0.01V	Gm_|Vds|=0.02V	Gm_|Vds|=0.03V	Gm_|Vds|=0.04V	Gm_|Vds|=0.05V	Gm_|Vds|=0.06V	Gm_|Vds|=0.07V	Gm_|Vds|=0.08V	Gm_|Vds|=0.09V	Gm_|Vds|=0.1V
-0.3	3.30000000000002e-06	1.32000000000004e-06	2.42000000000011e-06	-1.04000000000002e-05	-4.68000000000003e-06	5.34000000000013e-06	5.00000000000091e-07	-4.08000000000005e-06	3.56000000000009e-06	-1.52600000000004e-05
-0.295	2.35499999999999e-06	7.40000000000004e-07	7.48333333333387e-07	-6.99000000000001e-06	-1.14999999999987e-07	3.95333333333336e-06	7.35000000000032e-07	-8.63333333333321e-07	2.68333333333336e-06	-8.83833333333342e-06
-0.29	1.59599999999999e-06	5.53000000000004e-07	8.43000000000024e-07	-3.51600000000001e-06	-8.25999999999991e-07	2.12500000000003e-06	1.95000000000014e-07	5.62000000000012e-07	3.35100000000002e-06	-4.87400000000006e-06
-0.285	9.41999999999991e-07	4.82999999999997e-07	4.38000000000006e-07	-1.13199999999998e-06	4.88000000000013e-07	1.454e-06	-4.4999999999998e-08	1.09100000000003e-06	3.812e-06	-1.86099999999997e-06
-0.28	5.93e-07	1.4999999999999e-07	2.87000000000002e-07	8.90999999999988e-07	-3.61000000000004e-07	3.3700000000001e-07	-3.90000000000008e-08	1.42200000000002e-06	4.276e-06	3.36e-07
-0.275	4.43000000000001e-07	2.15999999999991e-07	5.38000000000002e-07	2.41499999999999e-06	-1.894e-06	-4.5899999999999e-07	2.87000000000002e-07	4.23000000000004e-07	4.57e-06	9.94999999999987e-07
-0.27	2.30000000000004e-07	1.049e-06	5.35000000000004e-07	2.436e-06	-1.488e-06	-5.99999999999611e-09	1.551e-06	-6.88e-07	4.214e-06	5.17999999999992e-07
-0.265	3.15e-07	2.00099999999999e-06	3.79999999999986e-08	1.075e-06	-1.206e-06	6.34000000000001e-07	2.08e-06	-3.54999999999999e-07	3.35299999999999e-06	4.19999999999989e-08
-0.26	4.51999999999995e-07	2.56299999999999e-06	-1.45000000000004e-07	3.09e-07	-1.57900000000001e-06	6.53000000000008e-07	4.52e-07	-1.90000000000077e-08	2.17499999999999e-06	-4.7600000000001e-07
-0.255	7.35999999999995e-07	2.78499999999999e-06	7.79999999999931e-08	-3.26999999999988e-07	-9.24000000000009e-07	8.08000000000009e-07	-9.26000000000005e-07	-1.78000000000009e-07	9.17999999999996e-07	-1.03800000000001e-06
