|Vgs|	Gm_|Vds|=0.15V	Gm_|Vds|=0.3V	Gm_|Vds|=0.45V	Gm_|Vds|=0.6V	Gm_|Vds|=0.75V	Gm_|Vds|=0.9V
-0.3	-8.57200000000018e-08	-2.74320000000006e-07	7.17600000000014e-08	7.36000000000014e-07	2.16000000000004e-06	-6.58000000000017e-06
-0.295	-5.76033333333336e-08	-1.78036666666667e-07	7.13500000000002e-08	5.29000000000001e-07	1.96166666666668e-06	-4.28500000000006e-06
-0.29	-3.44680000000002e-08	-1.00490000000001e-07	4.68900000000002e-08	3.81200000000001e-07	1.13700000000001e-06	1.19999999999607e-08
-0.285	-1.69829999999998e-08	-4.24499999999994e-08	4.1094e-08	2.50599999999998e-07	6.01e-07	1.27399999999999e-06
-0.28	-3.70799999999999e-09	2.31999999999972e-10	3.25420000000003e-08	1.49e-07	1.56000000000003e-07	1.35399999999999e-06
-0.275	1.131e-09	1.3326e-08	2.54640000000002e-08	1.142e-07	-1.81999999999997e-07	1.207e-06
-0.27	1.605e-09	1.1312e-08	2.60999999999999e-08	1.128e-07	-2.73000000000001e-07	1.99999999999998e-07
-0.265	1.798e-09	9.10400000000001e-09	2.24899999999998e-08	9.97999999999998e-08	-1.13000000000006e-07	-1.396e-06
-0.26	1.794e-09	7.31999999999999e-09	1.28939999999999e-08	7.67999999999997e-08	1.73999999999996e-07	-1.57499999999999e-06
-0.255	1.682e-09	5.74599999999998e-09	5.20999999999995e-09	6.47999999999998e-08	3.91999999999999e-07	-1.5399999999999e-07
-0.25	1.516e-09	4.60199999999999e-09	6.13999999999981e-10	4.22000000000002e-08	4.27e-07	6.53e-07
-0.245	1.353e-09	4.63199999999999e-09	2.22e-09	-7.79999999999983e-09	3.64000000000002e-07	-4.39999999999949e-08
-0.24	1.154e-09	4.62399999999999e-09	9.46800000000003e-09	-3.55999999999996e-08	2.33000000000002e-07	-2.99999999999997e-07
-0.235	1.04700000000001e-09	3.84800000000003e-09	1.53360000000001e-08	-2.19999999999872e-09	-1.13000000000001e-07	7.81000000000011e-07
-0.23	1.16300000000001e-09	4.08800000000004e-09	2.09079999999999e-08	3.18000000000006e-08	-4.51000000000001e-07	5.86000000000016e-07
-0.225	1.194e-09	4.838e-09	2.20439999999999e-08	3.04000000000001e-08	-3.14000000000006e-07	-7.51999999999978e-07
-0.22	1.074e-09	4.13e-09	1.29700000000001e-08	1.84000000000003e-08	1.89999999999915e-08	-3.20999999999982e-07
-0.215	1.096e-09	3.50200000000002e-09	3.16000000000012e-09	2.12000000000003e-08	1.00999999999993e-07	7.83000000000016e-07
-0.21	1.09299999999999e-09	4.71599999999997e-09	-9.20000000000114e-10	2.59999999999998e-08	1.67999999999996e-07	6.30000000000027e-08
-0.205	8.74999999999991e-10	5.55199999999998e-09	-2.40000000001058e-11	2.82000000000002e-08	2.56999999999996e-07	-6.53999999999993e-07
-0.2	7.66999999999995e-10	4.56600000000003e-09	5.71799999999989e-09	5.38000000000001e-08	1.57999999999999e-07	2.25000000000002e-07
-0.195	8.5e-10	3.63800000000005e-09	1.26179999999999e-08	7.12000000000002e-08	4.19999999999989e-08	1.61000000000006e-07
-0.19	8.83000000000005e-10	3.35800000000003e-09	1.72500000000001e-08	6.88000000000001e-08	1.52000000000003e-07	-7.26999999999984e-07
-0.185	7.97000000000008e-10	2.37000000000001e-09	1.98080000000002e-08	4.85999999999995e-08	4.58000000000009e-07	-1.67999999999996e-07
-0.18	6.59000000000007e-10	4.37999999999993e-10	1.79800000000003e-08	4.19999999999999e-09	5.73000000000007e-07	9.36999999999987e-07
