vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-7.5364e-06	1.57e-12	7.4653e-06	3.5872e-07	-3.0628e-07	-2.0589e-06	9.71e-12	2.039e-06	3.3584e-07	-3.0586e-07	-4.5782e-07	-7.67e-12	4.4374e-07	3.2198e-07	-3.06e-07	-9.01062e-08	2.14e-12	8.18478e-08	3.139e-07	-3.0594e-07	-1.80934e-08	4.8e-12	1.32224e-08	3.0962e-07	-3.0594e-07	-3.5011e-09	9.07e-12	1.8647e-09	3.073e-07	-3.0596e-07	-1.285e-11	-6.21e-12	1.083e-11	3.0572e-07	-3.057e-07
1.195	-7.5035e-06	-5.61e-12	7.4596e-06	3.5878e-07	-3.0626e-07	-2.0697e-06	4.5e-13	2.0432e-06	3.3578e-07	-3.058e-07	-4.615e-07	-1e-11	4.4598e-07	3.22e-07	-3.0592e-07	-9.0465e-08	-2.72e-12	8.24296e-08	3.1394e-07	-3.0602e-07	-1.67218e-08	6.36e-12	1.3205e-08	3.0954e-07	-3.0598e-07	-3.0725e-09	-5.42e-12	1.8375e-09	3.0728e-07	-3.0594e-07	-1.028e-11	1.024e-11	1.475e-11	3.0574e-07	-3.0574e-07
1.19	-7.5021e-06	1.557e-11	7.4725e-06	3.5874e-07	-3.0626e-07	-2.0788e-06	-1.064e-11	2.0519e-06	3.3608e-07	-3.0608e-07	-4.6212e-07	7.3e-13	4.4594e-07	3.2202e-07	-3.0608e-07	-9.0989e-08	1.414e-11	8.282e-08	3.1394e-07	-3.06e-07	-1.67974e-08	1.85e-12	1.33008e-08	3.0948e-07	-3.06e-07	-3.0642e-09	-1.08e-12	1.8291e-09	3.0722e-07	-3.0598e-07	-1.238e-11	-2.14e-12	1.296e-11	3.0574e-07	-3.057e-07
1.185	-7.5124e-06	-6.77e-12	7.4611e-06	3.5872e-07	-3.0628e-07	-2.0828e-06	1.743e-11	2.0529e-06	3.3602e-07	-3.0606e-07	-4.6256e-07	-1.762e-11	4.4628e-07	3.22e-07	-3.0598e-07	-9.08276e-08	1.159e-11	8.27588e-08	3.1398e-07	-3.06e-07	-1.68612e-08	4.91e-12	1.33576e-08	3.096e-07	-3.0604e-07	-3.0617e-09	1.048e-11	1.8297e-09	3.0724e-07	-3.0596e-07	-1.243e-11	-1.06e-12	1.494e-11	3.0572e-07	-3.0576e-07
1.18	-7.5999e-06	1.12e-12	7.5625e-06	3.5882e-07	-3.0628e-07	-2.0752e-06	6.19e-12	2.0509e-06	3.3598e-07	-3.0608e-07	-4.6412e-07	4.95e-12	4.4834e-07	3.2204e-07	-3.0604e-07	-9.08368e-08	-8.45e-12	8.26498e-08	3.1388e-07	-3.0608e-07	-1.69508e-08	4e-14	1.34602e-08	3.095e-07	-3.0604e-07	-3.0659e-09	1.96e-12	1.8318e-09	3.0736e-07	-3.0592e-07	-1.261e-11	1.38e-11	1.338e-11	3.0572e-07	-3.0574e-07
1.175	-7.5662e-06	3.99e-12	7.5195e-06	3.5882e-07	-3.063e-07	-2.0729e-06	-1.951e-11	2.0432e-06	3.3602e-07	-3.0602e-07	-4.6388e-07	-3.93e-12	4.4856e-07	3.22e-07	-3.061e-07	-9.11774e-08	-2.548e-11	8.29668e-08	3.1394e-07	-3.0604e-07	-1.70482e-08	-5.34e-12	1.3516e-08	3.0952e-07	-3.0608e-07	-3.0785e-09	-1.233e-11	1.8429e-09	3.0716e-07	-3.0594e-07	-1.265e-11	-2.28e-12	1.288e-11	3.057e-07	-3.0564e-07
1.17	-7.5407e-06	-8.46e-12	7.4882e-06	3.5878e-07	-3.0626e-07	-2.0747e-06	1.415e-11	2.0487e-06	3.3602e-07	-3.061e-07	-4.6446e-07	-1.682e-11	4.4526e-07	3.221e-07	-3.0598e-07	-9.13426e-08	-2.606e-11	8.30308e-08	3.139e-07	-3.0604e-07	-1.70814e-08	-1.102e-11	1.35546e-08	3.0948e-07	-3.06e-07	-3.0832e-09	-5.6e-13	1.8536e-09	3.0722e-07	-3.0592e-07	-1.393e-11	-7.68e-12	1.302e-11	3.0574e-07	-3.0568e-07
1.165	-7.5333e-06	6.64e-12	7.5126e-06	3.5876e-07	-3.0628e-07	-2.0704e-06	7.99e-12	2.0427e-06	3.359e-07	-3.06e-07	-4.6504e-07	2.088e-11	4.497e-07	3.2198e-07	-3.06e-07	-9.14168e-08	-1.152e-11	8.3372e-08	3.14e-07	-3.0602e-07	-1.71466e-08	-1.275e-11	1.35756e-08	3.0956e-07	-3.0604e-07	-3.0946e-09	7.88e-12	1.8628e-09	3.072e-07	-3.0596e-07	-1.234e-11	8.28e-12	1.342e-11	3.057e-07	-3.057e-07
1.16	-7.5335e-06	7.73e-12	7.4621e-06	3.5876e-07	-3.0616e-07	-2.0764e-06	-2.077e-11	2.0527e-06	3.3594e-07	-3.0604e-07	-4.6518e-07	-7.17e-12	4.4734e-07	3.2198e-07	-3.0602e-07	-9.16408e-08	3.35e-12	8.32512e-08	3.1398e-07	-3.0608e-07	-1.71358e-08	-1.246e-11	1.35936e-08	3.0954e-07	-3.0602e-07	-3.1033e-09	3e-14	1.871e-09	3.0728e-07	-3.0594e-07	-1.295e-11	7.85e-12	1.492e-11	3.0576e-07	-3.0566e-07
1.155	-7.5465e-06	-1.445e-11	7.4841e-06	3.5878e-07	-3.0626e-07	-2.0691e-06	1.078e-11	2.0532e-06	3.3596e-07	-3.0604e-07	-4.6724e-07	-6.65e-12	4.5e-07	3.2198e-07	-3.06e-07	-9.13926e-08	-1.01e-12	8.33108e-08	3.1396e-07	-3.061e-07	-1.71836e-08	-7e-14	1.3657e-08	3.0954e-07	-3.0596e-07	-3.1128e-09	-1.347e-11	1.871e-09	3.072e-07	-3.06e-07	-1.241e-11	-1.214e-11	9.7e-12	3.0574e-07	-3.0568e-07
