vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.01V	ig_vd = 0.01V	is_vd = 0.01V	iavdd_vd = 0.01V	ignd_vd = 0.01V	id_vd = 0.02V	ig_vd = 0.02V	is_vd = 0.02V	iavdd_vd = 0.02V	ignd_vd = 0.02V	id_vd = 0.03V	ig_vd = 0.03V	is_vd = 0.03V	iavdd_vd = 0.03V	ignd_vd = 0.03V	id_vd = 0.04V	ig_vd = 0.04V	is_vd = 0.04V	iavdd_vd = 0.04V	ignd_vd = 0.04V	id_vd = 0.05V	ig_vd = 0.05V	is_vd = 0.05V	iavdd_vd = 0.05V	ignd_vd = 0.05V	id_vd = 0.06V	ig_vd = 0.06V	is_vd = 0.06V	iavdd_vd = 0.06V	ignd_vd = 0.06V	id_vd = 0.07V	ig_vd = 0.07V	is_vd = 0.07V	iavdd_vd = 0.07V	ignd_vd = 0.07V	id_vd = 0.08V	ig_vd = 0.08V	is_vd = 0.08V	iavdd_vd = 0.08V	ignd_vd = 0.08V	id_vd = 0.09V	ig_vd = 0.09V	is_vd = 0.09V	iavdd_vd = 0.09V	ignd_vd = 0.09V	id_vd = 0.1V	ig_vd = 0.1V	is_vd = 0.1V	iavdd_vd = 0.1V	ignd_vd = 0.1V
1.2	-2.2594e-06	1.32e-12	2.2314e-06	5.9468e-07	-5.9612e-07	-1.9581e-06	2.12e-12	1.9507e-06	6.09e-07	-6.1028e-07	-1.8163e-06	5.68e-12	1.8199e-06	6.1206e-07	-6.1356e-07	-1.6863e-06	-1.2e-13	1.7011e-06	6.137e-07	-6.154e-07	-1.5837e-06	8.05e-12	1.5859e-06	6.1484e-07	-6.1686e-07	-1.443e-06	4.32e-12	1.4499e-06	6.1598e-07	-6.181e-07	-1.2347e-06	-4.07e-12	1.2456e-06	6.1688e-07	-6.1938e-07	-9.892e-07	3.82e-12	9.9676e-07	6.178e-07	-6.2014e-07	-7.3322e-07	4.52e-12	7.4084e-07	6.179e-07	-6.2092e-07	-4.1108e-07	6.88e-12	4.177e-07	6.1848e-07	-6.217e-07	-3.1272e-08	7.86e-12	3.54422e-08	6.1872e-07	-6.2234e-07
1.195	-2.2171e-06	-3.77e-12	2.2073e-06	5.9538e-07	-5.9646e-07	-1.9694e-06	3e-12	1.9621e-06	6.0912e-07	-6.1016e-07	-1.8225e-06	3.78e-12	1.8198e-06	6.1196e-07	-6.134e-07	-1.7069e-06	5.03e-12	1.7083e-06	6.1388e-07	-6.1558e-07	-1.5768e-06	8.21e-12	1.5751e-06	6.1506e-07	-6.1696e-07	-1.436e-06	-1.25e-12	1.4399e-06	6.1598e-07	-6.1812e-07	-1.2617e-06	1.87e-12	1.2494e-06	6.1694e-07	-6.1944e-07	-9.8964e-07	-1.6e-12	9.942e-07	6.176e-07	-6.2026e-07	-7.413e-07	5.14e-12	7.4238e-07	6.1796e-07	-6.2088e-07	-4.115e-07	4.71e-12	4.1372e-07	6.1848e-07	-6.2176e-07	-3.1772e-08	1.42e-12	3.48548e-08	6.1886e-07	-6.2248e-07
1.19	-2.2026e-06	-2.62e-12	2.2065e-06	5.9584e-07	-5.9686e-07	-1.9587e-06	-1.2e-12	1.9648e-06	6.0912e-07	-6.1026e-07	-1.813e-06	4.23e-12	1.812e-06	6.1204e-07	-6.1346e-07	-1.7011e-06	7.6e-13	1.7019e-06	6.1376e-07	-6.155e-07	-1.588e-06	1.16e-12	1.5798e-06	6.1504e-07	-6.1686e-07	-1.4523e-06	8.5e-13	1.4503e-06	6.16e-07	-6.1818e-07	-1.2355e-06	8.1e-13	1.2411e-06	6.1704e-07	-6.195e-07	-9.9882e-07	1.93e-12	1.00006e-06	6.1746e-07	-6.2018e-07	-7.3478e-07	3.01e-12	7.3614e-07	6.1796e-07	-6.2092e-07	-4.1138e-07	3.22e-12	4.1532e-07	6.1848e-07	-6.2176e-07	-3.1609e-08	-4.87e-12	3.51822e-08	6.1874e-07	-6.2234e-07
1.185	-2.1835e-06	-3e-12	2.193e-06	5.962e-07	-5.9726e-07	-1.9518e-06	3.17e-12	1.9558e-06	6.091e-07	-6.1032e-07	-1.8181e-06	5.22e-12	1.8085e-06	6.121e-07	-6.1348e-07	-1.7023e-06	4.08e-12	1.7215e-06	6.1376e-07	-6.1548e-07	-1.5857e-06	1.64e-12	1.5873e-06	6.1502e-07	-6.169e-07	-1.4521e-06	-2.74e-12	1.4502e-06	6.1594e-07	-6.1816e-07	-1.241e-06	-9.4e-13	1.2467e-06	6.1704e-07	-6.193e-07	-9.9888e-07	6.96e-12	9.99e-07	6.1752e-07	-6.2024e-07	-7.3554e-07	9.3e-13	7.4062e-07	6.1788e-07	-6.2104e-07	-4.1336e-07	1.91e-12	4.1706e-07	6.1844e-07	-6.2186e-07	-3.1744e-08	2.29e-12	3.53784e-08	6.187e-07	-6.2236e-07
1.18	-2.2075e-06	-5.8e-12	2.218e-06	5.9672e-07	-5.9778e-07	-1.9521e-06	7.29e-12	1.981e-06	6.092e-07	-6.1028e-07	-1.8221e-06	5.11e-12	1.825e-06	6.1228e-07	-6.1378e-07	-1.7052e-06	1.065e-11	1.7137e-06	6.1382e-07	-6.156e-07	-1.5792e-06	1.53e-12	1.5772e-06	6.1498e-07	-6.1704e-07	-1.4524e-06	-4.77e-12	1.4602e-06	6.1612e-07	-6.1824e-07	-1.2374e-06	3.5e-13	1.2397e-06	6.1688e-07	-6.1932e-07	-9.9716e-07	3.76e-12	1.00302e-06	6.1752e-07	-6.2026e-07	-7.328e-07	-6.5e-13	7.3944e-07	6.1784e-07	-6.2084e-07	-4.0934e-07	-2.44e-12	4.144e-07	6.1842e-07	-6.2168e-07	-3.18612e-08	-4e-13	3.5085e-08	6.187e-07	-6.2228e-07
1.175	-2.1884e-06	-6.4e-13	2.199e-06	5.97e-07	-5.9806e-07	-1.953e-06	7.62e-12	1.9676e-06	6.0914e-07	-6.1018e-07	-1.8326e-06	2.06e-12	1.8329e-06	6.121e-07	-6.1348e-07	-1.7004e-06	7.72e-12	1.705e-06	6.1394e-07	-6.1556e-07	-1.5886e-06	-4.15e-12	1.591e-06	6.1504e-07	-6.1702e-07	-1.4537e-06	1.42e-12	1.4489e-06	6.1606e-07	-6.1822e-07	-1.2351e-06	-4.32e-12	1.2299e-06	6.1708e-07	-6.194e-07	-9.9478e-07	6.2e-13	1.00096e-06	6.1746e-07	-6.2026e-07	-7.3256e-07	-5.82e-12	7.3736e-07	6.1804e-07	-6.209e-07	-4.1332e-07	-1.37e-12	4.1812e-07	6.1856e-07	-6.2176e-07	-3.14758e-08	-1.54e-12	3.51768e-08	6.1878e-07	-6.2232e-07
1.17	-2.1908e-06	7.9e-13	2.1881e-06	5.9734e-07	-5.9834e-07	-1.9545e-06	5.48e-12	1.9718e-06	6.092e-07	-6.1044e-07	-1.8214e-06	-6e-14	1.8244e-06	6.1208e-07	-6.1354e-07	-1.7038e-06	6.15e-12	1.7129e-06	6.1384e-07	-6.155e-07	-1.596e-06	-2.98e-12	1.5984e-06	6.1508e-07	-6.17e-07	-1.4591e-06	6.8e-13	1.4554e-06	6.1608e-07	-6.1838e-07	-1.2368e-06	-1.99e-12	1.2342e-06	6.1686e-07	-6.1936e-07	-9.9628e-07	1.83e-12	9.9708e-07	6.1746e-07	-6.202e-07	-7.353e-07	-3.09e-12	7.3498e-07	6.1806e-07	-6.2102e-07	-4.1592e-07	-3.38e-12	4.199e-07	6.1838e-07	-6.2176e-07	-3.18966e-08	4.2e-13	3.53934e-08	6.1884e-07	-6.2242e-07
1.165	-2.1742e-06	1.45e-12	2.1786e-06	5.9764e-07	-5.9858e-07	-1.9543e-06	8.18e-12	1.9509e-06	6.0936e-07	-6.1044e-07	-1.8058e-06	-1.77e-12	1.8109e-06	6.1214e-07	-6.136e-07	-1.7197e-06	4e-12	1.7203e-06	6.139e-07	-6.1548e-07	-1.5927e-06	-5.9e-13	1.5993e-06	6.1504e-07	-6.1704e-07	-1.4541e-06	-1.16e-12	1.4492e-06	6.1628e-07	-6.1822e-07	-1.2285e-06	-8.5e-13	1.2411e-06	6.1692e-07	-6.1932e-07	-1.00408e-06	-1.6e-12	1.00178e-06	6.174e-07	-6.2018e-07	-7.3462e-07	2.33e-12	7.364e-07	6.1796e-07	-6.2108e-07	-4.2048e-07	-2.79e-12	4.2054e-07	6.1832e-07	-6.2174e-07	-3.19168e-08	-1.72e-12	3.53222e-08	6.188e-07	-6.2246e-07
1.16	-2.1802e-06	2.98e-12	2.1909e-06	5.98e-07	-5.9898e-07	-1.9482e-06	4.74e-12	1.9586e-06	6.0928e-07	-6.1038e-07	-1.8143e-06	-1.52e-12	1.818e-06	6.121e-07	-6.1354e-07	-1.702e-06	2.46e-12	1.714e-06	6.138e-07	-6.155e-07	-1.6144e-06	-1.65e-12	1.6106e-06	6.1516e-07	-6.1692e-07	-1.4529e-06	1.51e-12	1.4572e-06	6.1594e-07	-6.1806e-07	-1.2323e-06	-3.65e-12	1.2318e-06	6.1692e-07	-6.1926e-07	-9.9094e-07	-1e-12	9.9904e-07	6.1756e-07	-6.202e-07	-7.3726e-07	4.21e-12	7.3804e-07	6.179e-07	-6.2092e-07	-4.1708e-07	6.58e-12	4.1736e-07	6.187e-07	-6.2198e-07	-3.20656e-08	5.42e-12	3.58304e-08	6.1874e-07	-6.224e-07
1.155	-2.1761e-06	3.2e-13	2.1889e-06	5.9804e-07	-5.9916e-07	-1.9604e-06	2.27e-12	1.9629e-06	6.0932e-07	-6.1042e-07	-1.8179e-06	-1.96e-12	1.8177e-06	6.1224e-07	-6.1348e-07	-1.6981e-06	8.3e-13	1.714e-06	6.1378e-07	-6.1556e-07	-1.5928e-06	-3.14e-12	1.5982e-06	6.1502e-07	-6.1706e-07	-1.4432e-06	3.49e-12	1.448e-06	6.16e-07	-6.1832e-07	-1.2234e-06	3.66e-12	1.2376e-06	6.169e-07	-6.193e-07	-9.9316e-07	-2.2e-12	9.9962e-07	6.1736e-07	-6.2006e-07	-7.38e-07	7.28e-12	7.407e-07	6.1802e-07	-6.2088e-07	-4.1556e-07	5.8e-12	4.1972e-07	6.1854e-07	-6.2178e-07	-3.23988e-08	-5.7e-12	3.55154e-08	6.187e-07	-6.2232e-07
