<<<<<<< HEAD
715.867 1.28061111497584e-07
738.014 1.24463051735851e-07
760.161 1.21982941847319e-07
782.307 5.4760403358277e-08
804.454 1.11729970559389e-07
826.601 1.13621664674643e-07
848.748 1.09536726138798e-07
870.895 9.40354396723549e-08
893.042 1.13525762530454e-07
915.189 8.19518013582039e-08
937.335 1.14668287662395e-07
959.482 1.2119849939116e-07
981.629 1.00284592096497e-07
1003.776 2.64113435358133e-07
1025.923 1.64199007127306e-07
1048.07 8.41373509578212e-08
1070.217 7.11866701542798e-08
1092.364 6.95736978523523e-08
1114.51 8.5753115475121e-08
1136.657 8.20552221302365e-08
1158.804 8.97248263000099e-08
1180.951 6.65956584245911e-08
1203.098 6.91543334141913e-08
1225.245 6.26162988459325e-08
1247.392 7.34264372535444e-08
1269.538 7.11330522852834e-08
1291.685 6.38378658670762e-08
1313.832 9.19419826037511e-08
1335.979 7.36344719787287e-08
1358.126 5.66569094519791e-08
1380.273 6.37720276614899e-08
1402.42 7.5184702121126e-08
1424.566 8.19368384472089e-08
1446.713 7.3523996867036e-08
1468.86 5.45065117436981e-08
1491.007 8.05085401491345e-08
1513.154 8.12208358813662e-08
1535.301 7.6908874472841e-08
1557.448 6.26421421598557e-08
1579.595 6.03592117520732e-08
1601.741 9.74587153970869e-08
1623.888 5.612104773096e-08
1646.035 7.17227391665723e-08
1668.182 5.84763824292455e-08
1690.329 7.10771316348101e-08
1712.476 7.18104640298116e-08
1734.623 7.56950211889128e-08
1756.769 7.20755449008475e-08
1778.916 5.78322596602269e-08
1801.063 8.93320122024247e-08
1823.21 8.02107629232794e-08
1824.21 6.67226287181798e-08
1882.531 6.50016074180063e-08
1940.853 8.53995668510037e-08
1999.174 1.45798769487825e-07
2057.495 1.05475150779465e-07
2115.817 5.82118489509043e-08
2174.138 6.06081940309241e-08
2232.46 6.57979186740866e-08
2290.781 6.34584665436851e-08
2349.102 6.22771218968973e-08
2407.424 6.11841844371192e-08
2465.745 6.68666646692663e-08
2524.066 5.77905187950125e-08
2582.388 5.90841837343742e-08
2640.709 4.56289815828603e-08
2699.031 4.74061358651286e-08
2757.352 5.22765679392894e-08
2815.673 6.27948637023952e-08
2873.995 4.98747059274285e-08
2932.316 5.12854581693452e-08
2990.637 1.02741697850988e-07
3048.959 1.13629342888689e-07
3107.28 7.22931210107557e-08
3165.602 4.75864346898682e-08
3223.923 5.35708236715413e-08
3282.244 5.13177862796376e-08
3340.566 3.17404242665334e-08
3398.887 3.21511853956875e-08
3457.208 3.90422488807843e-08
3515.53 5.25502065965938e-08
3573.851 4.34529640274971e-08
3632.173 4.54843624010475e-08
3690.494 5.00323567779414e-08
3748.815 4.99123857144724e-08
3807.137 3.22419168053113e-08
3865.458 3.86402359546923e-08
3923.779 6.06193574191383e-08
3982.101 6.27817284902902e-08
4040.422 6.22139593135356e-08
4098.744 5.1274738449743e-08
4157.065 5.08694605492148e-08
4215.386 5.46546167352895e-08
4273.708 4.04641964105748e-08
4332.029 4.82755361398689e-08
4390.35 4.81113355662731e-08
4448.672 3.82913059485831e-08
4506.993 4.14700380895171e-08
4565.315 4.00815242171354e-08
4623.636 4.10301400119116e-08
4681.957 4.30089898033477e-08
4740.279 4.1142268464395e-08
4798.6 4.63605886489357e-08
4799.6 4.00472642677448e-08
4953.131 4.25566736676964e-08
5106.663 3.74121337256143e-08
5260.194 3.34206338932006e-08
5413.725 4.12905327928504e-08
5567.257 4.95182635746216e-08
5720.788 4.92575578373372e-08
5874.32 5.20883244613858e-08
6027.851 5.13715427558735e-08
6181.382 4.69422759446323e-08
6334.914 3.0029850230148e-08
6488.445 2.66974077705781e-08
6641.976 2.9232424101653e-08
6795.508 3.55004506724225e-08
6949.039 3.9334181429113e-08
7102.571 4.33517768065187e-08
7256.102 4.54697456508822e-08
7409.633 3.88657386097307e-08
7563.165 2.77923335684925e-08
7716.696 3.39654209503338e-08
7870.227 3.49383913315924e-08
8023.759 4.34107798149679e-08
8177.29 4.4151401353557e-08
8330.822 3.09282531648859e-08
8484.353 2.99778091871277e-08
8637.884 2.99284181798205e-08
8791.416 3.51036996243551e-08
8944.947 2.79799717499824e-08
9098.478 2.15155803512561e-08
9252.01 2.17665276536147e-08
9405.541 2.17534374747707e-08
9559.073 2.36237676936579e-08
9712.604 3.13886071797377e-08
9866.135 3.23062382742397e-08
10019.667 2.82108103093288e-08
10173.198 3.32157890127965e-08
10326.729 2.58561247792731e-08
10480.261 2.43607465633871e-08
10633.792 2.3951355131615e-08
10787.324 2.27597397809012e-08
10940.855 2.34398013433968e-08
11094.386 2.74356401193799e-08
11247.918 3.17250712989866e-08
11401.449 2.89588535024253e-08
11554.98 3.04020736879194e-08
11708.512 3.21900783209834e-08
11862.043 2.76899205791338e-08
12015.575 3.82209776234231e-08
12169.106 3.72339778923917e-08
12322.637 2.59129196379446e-08
12476.169 2.78396506838846e-08
12629.7 3.37188795893544e-08
12630.7 3.86012640013058e-08
13034.822 3.87499452685963e-08
13438.943 3.18334364094962e-08
13843.065 2.19038683516104e-08
14247.186 2.07775071975896e-08
14651.308 2.18621276522091e-08
15055.429 2.08984065200345e-08
15459.551 2.25577847809825e-08
15863.673 2.54373366177312e-08
16267.794 2.76391401819469e-08
16671.916 2.90333215242041e-08
17076.037 2.37629923976613e-08
17480.159 2.40057434586948e-08
17884.28 1.9819688140779e-08
18288.402 1.90064965974356e-08
18692.524 1.92190455523172e-08
19096.645 1.80271149976805e-08
19500.767 1.97083074681598e-08
19904.888 2.00833264832291e-08
20309.01 2.37197159955127e-08
20713.131 2.67022199112899e-08
21117.253 2.34420069979025e-08
21521.375 2.18748355383147e-08
21925.496 2.02954284789438e-08
22329.618 1.82247150443495e-08
22733.739 1.62768020987068e-08
23137.861 1.83890628350889e-08
23541.982 2.06644461178822e-08
23946.104 2.14406958300789e-08
24350.225 2.03832361598865e-08
24754.347 2.28765841121618e-08
25158.469 2.10073324607454e-08
25562.59 2.00562275258757e-08
25966.712 1.67424017977683e-08
26370.833 1.45383872218083e-08
26774.955 1.60012688412273e-08
27179.076 2.0187534588758e-08
27583.198 2.19387946386098e-08
27987.32 2.17819649237748e-08
28391.441 1.9918548543829e-08
28795.563 2.08927355610243e-08
29199.684 2.40486041775832e-08
29603.806 2.16455749116647e-08
30007.927 1.73628969058666e-08
30412.049 1.41607386002414e-08
30816.171 1.5106009668433e-08
31220.292 1.43722571244843e-08
31624.414 1.64096621171212e-08
32028.535 2.08649284765803e-08
32432.657 2.15975830285918e-08
32836.778 2.0413502698663e-08
33240.9 1.81372091200931e-08
33241.9 1.55537100208457e-08
34305.559 1.55962599995526e-08
35369.218 1.53820307606279e-08
36432.876 1.775059787087e-08
37496.535 1.98543175007728e-08
38560.194 2.04170912373476e-08
39623.853 1.80188888813244e-08
40687.512 1.682199011994e-08
41751.171 1.67744964138453e-08
42814.829 1.80640675854471e-08
43878.488 1.84490773977792e-08
44942.147 1.98472493173002e-08
46005.806 1.97690229453487e-08
47069.465 1.84710981477397e-08
48133.124 1.77319415065923e-08
49196.782 1.82052648545662e-08
50260.441 1.71569799863597e-08
51324.1 1.32824272879487e-08
52387.759 1.24778734106973e-08
53451.418 1.35098507657176e-08
54515.076 1.67046908660429e-08
55578.735 1.62199352631919e-08
56642.394 1.46449412636677e-08
57706.053 1.2279448172131e-08
58769.712 1.12726807695922e-08
59833.371 1.38038267840574e-08
60897.029 1.52638625637466e-08
61960.688 1.56653096201839e-08
63024.347 1.6799392159666e-08
64088.006 1.69013305314134e-08
65151.665 1.42049300621599e-08
66215.324 1.2488823390831e-08
67278.982 1.09332742588344e-08
68342.641 1.18687606959271e-08
69406.3 1.1992859640527e-08
70469.959 1.22453785006495e-08
71533.618 1.25792751040807e-08
72597.276 1.26791675504751e-08
73660.935 1.24682294243583e-08
74724.594 1.31072594315653e-08
75788.253 1.22848475778589e-08
76851.912 1.00142546309644e-08
77915.571 9.40727931714537e-09
78979.229 8.63615627668633e-09
80042.888 9.98302481556859e-09
81106.547 9.88605463584028e-09
82170.206 1.03914829494256e-08
83233.865 1.27200689028124e-08
84297.524 1.28896096161215e-08
85361.182 1.37804445848173e-08
86424.841 1.33561595532113e-08
87488.5 1.3190189247804e-08
87489.5 1.46468326867853e-08
90289.039 1.33097171315334e-08
93088.578 1.24596332747115e-08
95888.118 9.67343403001595e-09
98687.657 1.02471703251902e-08
101487.196 1.07561739011166e-08
104286.735 1.22671210814183e-08
107086.275 1.11013225290761e-08
109885.814 1.05498668706596e-08
112685.353 9.96029761158445e-09
115484.892 9.95955234270033e-09
118284.431 1.28139031924342e-08
121083.971 1.56319641177948e-08
123883.51 1.44231953977442e-08
126683.049 1.32709828678538e-08
129482.588 1.26687263772197e-08
132282.127 1.14615340476838e-08
135081.667 1.28355396666566e-08
137881.206 1.33208787485556e-08
140680.745 1.26006524278985e-08
143480.284 1.28619430396406e-08
146279.824 1.21083687786658e-08
149079.363 1.10666342223157e-08
151878.902 1.12800559692206e-08
154678.441 1.12802859494139e-08
157477.98 1.04635834722929e-08
160277.52 9.53225759129732e-09
163077.059 8.74515553030542e-09
165876.598 9.4081104833225e-09
168676.137 9.08772763588635e-09
171475.676 8.62629232769181e-09
174275.216 7.59065851287557e-09
177074.755 7.06643322037223e-09
179874.294 8.2261416968698e-09
182673.833 9.26006121108684e-09
185473.373 9.46848369287003e-09
188272.912 8.88370200049719e-09
191072.451 8.40932767513513e-09
193871.99 9.9953589429757e-09
196671.529 1.17640478557471e-08
199471.069 1.13899777085794e-08
202270.608 1.07035407133946e-08
205070.147 9.13071660321804e-09
207869.686 7.7491494723052e-09
210669.225 9.11609702074904e-09
213468.765 9.93665095808608e-09
216268.304 1.03505655103201e-08
219067.843 1.08059965161059e-08
221867.382 1.07523778475633e-08
224666.922 1.04625583307586e-08
227466.461 1.05519822166632e-08
230266 1.09279499480654e-08
230267 8.93064739081717e-09
237635.294 7.62647635442133e-09
245003.588 8.81638070492036e-09
252371.882 6.06931141030649e-09
259740.176 2.89412448184612e-09
267108.471 8.12900883322019e-09
274476.765 8.64931518109097e-09
281845.059 6.99035026410243e-09
289213.353 8.29972820791813e-09
296581.647 9.77725569440777e-09
303949.941 8.4686524900791e-09
311318.235 8.55557180495721e-09
318686.529 1.00337085544531e-08
326054.824 8.60452779526913e-09
333423.118 6.95237193563912e-09
340791.412 6.59382172672151e-09
348159.706 7.17164916385925e-09
355528 9.49046135291987e-09
362896.294 1.09406075912117e-08
370264.588 8.8254642455052e-09
377632.882 1.02480317673284e-08
385001.176 7.18743608548742e-09
392369.471 7.90570100130935e-09
399737.765 8.43741047742861e-09
407106.059 8.18685522901617e-09
414474.353 7.73782967583711e-09
421842.647 8.10955031832045e-09
429210.941 8.90302822271051e-09
436579.235 6.64628175182096e-09
443947.529 7.53983549491859e-09
451315.824 8.58588828109321e-09
458684.118 7.79345008011803e-09
466052.412 8.90156714444055e-09
473420.706 6.02071855196348e-09
480789 9.60109744032868e-09
488157.294 8.60273210264531e-09
495525.588 6.7861253228387e-09
502893.882 7.12561778449315e-09
510262.176 6.49109392568525e-09
517630.471 6.14184774546551e-09
524998.765 5.98769245699935e-09
532367.059 4.89410213324404e-09
539735.353 7.11537941983867e-09
547103.647 8.40972384203458e-09
554471.941 8.01013532479562e-09
561840.235 8.88544515311562e-09
569208.529 7.72539417855167e-09
576576.824 6.97008334224814e-09
583945.118 5.8188769205802e-09
591313.412 7.97744875525853e-09
598681.706 6.9414177571794e-09
606050 8.23877338235557e-09
606051 6.87666202022893e-09
625444.118 9.12586083185537e-09
644837.235 7.74362233480558e-09
664230.353 7.62929235385966e-09
683623.471 4.39995930085756e-09
703016.588 7.23881432868226e-09
722409.706 6.05038000700453e-09
741802.824 7.48411377466402e-09
761195.941 5.33022065018632e-09
780589.059 5.78778392736284e-09
799982.176 6.50104526521207e-09
819375.294 6.18795875991856e-09
838768.412 5.09465375038707e-09
858161.529 3.97372377946197e-09
877554.647 5.66212470673781e-09
896947.765 6.16688959127347e-09
916340.882 5.64866710303257e-09
935734 6.49575684696451e-09
955127.118 7.19727989796512e-09
974520.235 6.53370559156944e-09
993913.353 5.94072288289784e-09
1013306.471 6.07007438009368e-09
1032699.588 4.48638847796406e-09
1052092.706 4.70677507818213e-09
1071485.824 5.70350421401716e-09
1090878.941 5.10834366195843e-09
1110272.059 4.79557927146698e-09
1129665.176 5.7156918573545e-09
1149058.294 6.61575559307627e-09
1168451.412 5.34535274905342e-09
1187844.529 5.19594882362243e-09
1207237.647 4.34970921053746e-09
1226630.765 5.31121640590542e-09
1246023.882 4.22811375095637e-09
1265417 5.16137943754955e-09
1284810.118 5.55706160801697e-09
1304203.235 5.41649662765302e-09
1323596.353 4.79286486817818e-09
1342989.471 4.48965114857259e-09
1362382.588 4.88513574065429e-09
1381775.706 5.16239025669092e-09
1401168.824 6.329589252808e-09
1420561.941 5.37274252836166e-09
1439955.059 4.86285964267967e-09
1459348.176 5.77961888740727e-09
1478741.294 4.77777702112659e-09
1498134.412 5.42976727233903e-09
1517527.529 5.67683886367527e-09
1536920.647 5.42276498651719e-09
1556313.765 3.24950632447665e-09
1575706.882 3.12865335452619e-09
1595100 4.96099422360756e-09
1595100 4.02045314589549e-09
1646141.765 5.71094734252273e-09
1697183.529 4.82183216394591e-09
1748225.294 6.22689131711564e-09
1799267.059 3.91900290294612e-09
1850308.824 4.41795425293852e-09
1901350.588 3.54233610043873e-09
1952392.353 4.05920099102155e-09
2003434.118 3.76318862802919e-09
2054475.882 4.80692275822734e-09
2105517.647 4.63580931019166e-09
2156559.412 3.50875293117451e-09
2207601.176 4.90252231392761e-09
2258642.941 3.03922286513181e-09
2309684.706 4.2064437378222e-09
2360726.471 3.75714250836279e-09
2411768.235 4.80154691147294e-09
2462810 4.87451488619215e-09
2513851.765 5.19358997040315e-09
2564893.529 5.15607196766988e-09
2615935.294 4.81863673244177e-09
2666977.059 3.42163098730108e-09
2718018.824 3.44711504843025e-09
2769060.588 5.4789163001943e-09
2820102.353 5.80677237852064e-09
2871144.118 5.32474849995081e-09
2922185.882 4.76760505696934e-09
2973227.647 6.03235679906816e-09
3024269.412 4.39480900091069e-09
3075311.176 5.41159424532583e-09
3126352.941 4.41311537919313e-09
3177394.706 4.78121382082031e-09
3228436.471 4.73351582546166e-09
3279478.235 3.59076905515646e-09
3330520 5.47485868907192e-09
3381561.765 5.17929099691333e-09
3432603.529 4.11038928780276e-09
3483645.294 3.62610717458118e-09
3534687.059 5.47044490975934e-09
3585728.824 4.10565567921923e-09
3636770.588 6.88193438137149e-09
3687812.353 3.89194053378107e-09
3738854.118 4.40858557322029e-09
3789895.882 4.79117478647748e-09
3840937.647 5.00345933065756e-09
3891979.412 4.32625476931703e-09
3943021.176 5.33309287947123e-09
3994062.941 4.82370296450488e-09
4045104.706 5.03751742102767e-09
4096146.471 4.2455978495736e-09
4147188.235 5.52997272787235e-09
4198230 4.55242783991392e-09
4198230 4.90114465909393e-09
4332570.588 4.00636988474565e-09
4466911.176 4.54232877134816e-09
4601251.765 5.00789653270076e-09
4735592.353 6.04494772983127e-09
4869932.941 3.29929711820378e-09
5004273.529 4.01728113729019e-09
5138614.118 4.43090023304088e-09
5272954.706 3.9051266824565e-09
5407295.294 5.0264351075311e-09
5541635.882 3.11432227027959e-09
5675976.471 5.10619819377975e-09
5810317.059 4.91009562739021e-09
5944657.647 3.58798020025777e-09
6078998.235 4.77618326159803e-09
6213338.824 3.65959150475647e-09
6347679.412 5.71345266441837e-09
6482020 4.29887743689804e-09
6616360.588 3.99191913469204e-09
6750701.176 3.50602344142698e-09
6885041.765 3.24644581646511e-09
7019382.353 4.33049069259397e-09
7153722.941 4.45982850375049e-09
7288063.529 4.03519538030582e-09
7422404.118 3.79746781570525e-09
7556744.706 3.78001128719322e-09
7691085.294 3.26321601413727e-09
7825425.882 4.14400677407544e-09
7959766.471 3.97047760032848e-09
8094107.059 4.54946212156926e-09
8228447.647 3.97166038832063e-09
8362788.235 3.66135317621973e-09
8497128.824 4.48369385895101e-09
8631469.412 3.75062378462462e-09
8765810 3.59571303097446e-09
8900150.588 3.86110250349843e-09
9034491.176 5.53819030562932e-09
9168831.765 3.35621749051587e-09
9303172.353 3.91714195369113e-09
9437512.941 4.35230555613795e-09
9571853.529 4.20336701011933e-09
9706194.118 4.54801130043691e-09
9840534.706 3.56897497191693e-09
9974875.294 3.06258799667419e-09
10109215.882 4.92441915627682e-09
10243556.471 2.84730692970088e-09
10377897.059 3.81280114874026e-09
10512237.647 4.33545987861182e-09
10646578.235 4.5058841508726e-09
10780918.824 4.74744165488307e-09
10915259.412 4.47634041861767e-09
11049600 5.19850307605645e-09
11049600 3.37213011526375e-09
11403174.51 3.54042913847173e-09
11756749.02 4.79533206030799e-09
12110323.529 4.26371314754199e-09
12463898.039 3.61947670416884e-09
12817472.549 3.22055597173846e-09
13171047.059 4.51819913539121e-09
13524621.569 4.20440393134344e-09
13878196.078 2.92833794128268e-09
14231770.588 3.32473499544044e-09
14585345.098 3.63675338354228e-09
14938919.608 2.86490615002479e-09
15292494.118 2.45729561972557e-09
15646068.627 3.3656152947008e-09
15999643.137 3.03821572431775e-09
16353217.647 2.77399320114096e-09
16706792.157 3.28708864035048e-09
17060366.667 3.68635539514178e-09
17413941.176 4.44579581253681e-09
17767515.686 2.97343073370512e-09
18121090.196 3.07497917380771e-09
18474664.706 3.31610144687552e-09
18828239.216 2.69976522604675e-09
19181813.725 2.28246856222471e-09
19535388.235 2.32785891556704e-09
19888962.745 2.6147241625684e-09
20242537.255 2.58199873291043e-09
20596111.765 2.01319609199943e-09
20949686.275 2.02844610296599e-09
21303260.784 2.87225345135717e-09
21656835.294 1.57617540444299e-09
22010409.804 2.80004124731696e-09
22363984.314 2.73053958528863e-09
22717558.824 1.66765217241862e-09
23071133.333 2.4090110762559e-09
23424707.843 1.56242191813801e-09
23778282.353 2.42786390117993e-09
24131856.863 3.14451351283013e-09
24485431.373 3.0485456679483e-09
24839005.882 3.07494012495753e-09
25192580.392 1.71844268051263e-09
25546154.902 2.39606521030613e-09
25899729.412 1.88725812778799e-09
26253303.922 2.11693069862025e-09
26606878.431 2.88867658250826e-09
26960452.941 2.68405268050875e-09
27314027.451 1.75207627774962e-09
27667601.961 2.03378197961389e-09
28021176.471 2.2353014153918e-09
28374750.98 1.64838435034826e-09
28728325.49 1.78841568391303e-09
29081900 1.30144345537374e-09
29081900 1.97534983607312e-09
30012498.039 1.71296141444574e-09
30943096.078 1.66040604344732e-09
31873694.118 2.00544343636418e-09
32804292.157 2.40121185634171e-09
33734890.196 1.86650161827016e-09
34665488.235 1.62315756606645e-09
35596086.275 1.74009712068414e-09
36526684.314 1.55539738143302e-09
37457282.353 2.05387302088011e-09
38387880.392 1.70416024264283e-09
39318478.431 1.47306843123886e-09
40249076.471 2.19424598703162e-09
41179674.51 1.98061631844904e-09
42110272.549 1.15663066807129e-09
43040870.588 1.49755794731885e-09
43971468.627 1.28121934137317e-09
44902066.667 1.530270049402e-09
45832664.706 1.97701955053215e-09
46763262.745 1.95183082390637e-09
47693860.784 1.65170886460212e-09
48624458.824 9.19511125362724e-10
49555056.863 1.41442588936019e-09
50485654.902 1.56285903545605e-09
51416252.941 1.89470346850389e-09
52346850.98 1.62930955280052e-09
53277449.02 1.85438535076006e-09
54208047.059 1.85927291687656e-09
55138645.098 1.73862265689705e-09
56069243.137 1.23274958387025e-09
56999841.176 1.27527667272022e-09
57930439.216 1.54374353595914e-09
58861037.255 1.14339149523977e-09
59791635.294 1.58754064100308e-09
60722233.333 1.87518547947001e-09
61652831.373 1.72122194194088e-09
62583429.412 1.78161986161731e-09
63514027.451 1.16803980923759e-09
64444625.49 1.46701320985876e-09
65375223.529 1.3776156071433e-09
66305821.569 1.46972832037693e-09
67236419.608 1.06137263834323e-09
68167017.647 1.39120564282025e-09
69097615.686 1.26975863960022e-09
70028213.725 1.65837226938046e-09
70958811.765 2.08535186715726e-09
71889409.804 1.33400529424258e-09
72820007.843 1.36547183017965e-09
73750605.882 1.33569279726469e-09
74681203.922 8.14993949696216e-10
75611801.961 -0
76542400 -0
76542400 1.27543460773044e-09
78991686.275 7.29554017579616e-10
81440972.549 2.06168963493357e-09
83890258.824 1.86771891700708e-09
86339545.098 2.19920774145619e-09
88788831.373 -0
91238117.647 -0
93687403.922 -0
96136690.196 2.59981351017257e-08
98585976.471 7.59772324551928e-10
101035262.745 -0
103484549.02 -0
105933835.294 1.47991044538817e-09
108383121.569 9.28076940509572e-10
110832407.843 1.04152448517979e-09
113281694.118 2.19745665986538e-09
115730980.392 1.69444706266532e-09
118180266.667 2.15207803761327e-09
120629552.941 1.43731312171403e-09
123078839.216 -0
125528125.49 -0
127977411.765 2.45429844777453e-10
130426698.039 2.15205503022097e-09
132875984.314 -0
135325270.588 1.98174881619711e-09
137774556.863 -0
140223843.137 2.18759567678124e-09
142673129.412 -0
145122415.686 1.84605275998349e-09
147571701.961 1.583682616921e-09
150020988.235 4.28789116595055e-10
152470274.51 1.08967174615621e-09
154919560.784 1.54586640558148e-09
157368847.059 -0
159818133.333 1.65147175947023e-09
162267419.608 -0
164716705.882 2.27466044318384e-09
167165992.157 2.11180143882954e-09
169615278.431 1.79649627311813e-09
172064564.706 4.56019581931564e-09
174513850.98 -0
176963137.255 2.24971070478309e-09
179412423.529 1.2351138726463e-09
181861709.804 -0
184310996.078 2.24958989046936e-09
186760282.353 -0
189209568.627 -0
191658854.902 -0
194108141.176 2.77060344211966e-09
196557427.451 2.93837397258367e-09
199006713.725 1.68535042604076e-09
201456000 3.01233552967035e-09
>>>>>>> c81c1e965d8174ecd32ba6bbfabf234a0cefd85a
