Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	4.07999999999999e-08	4.59399999999999e-08	5.976e-08	9.62400000000001e-08	2.2904e-07	7.84959999999999e-07
0.005	3.99433333333333e-08	4.446e-08	5.76783333333333e-08	9.30633333333334e-08	2.2396e-07	7.65863333333332e-07
0.01	3.8283e-08	4.2692e-08	5.4828e-08	8.8597e-08	2.14954e-07	7.35723999999999e-07
0.015	3.6591e-08	4.0936e-08	5.2367e-08	8.5175e-08	2.06702e-07	7.07238e-07
0.02	3.4661e-08	3.9025e-08	4.9829e-08	8.1433e-08	1.97586e-07	6.75294e-07
0.025	3.282e-08	3.7109e-08	4.764e-08	7.8198e-08	1.8879e-07	6.43658e-07
0.03	3.1101e-08	3.5239e-08	4.5749e-08	7.5491e-08	1.80558e-07	6.13124e-07
0.035	2.9591e-08	3.3546e-08	4.3867e-08	7.2615e-08	1.7289e-07	5.83798e-07
0.04	2.8455e-08	3.2012e-08	4.1973e-08	6.9643e-08	1.65596e-07	5.55874e-07
0.045	2.7479e-08	3.071e-08	4.021e-08	6.6817e-08	1.58512e-07	5.29644e-07
0.05	2.6477e-08	2.9678e-08	3.864e-08	6.4116e-08	1.51808e-07	5.05198e-07
0.055	2.5533e-08	2.8695e-08	3.7225e-08	6.1775e-08	1.45608e-07	4.82382e-07
0.06	2.4637e-08	2.7753e-08	3.5997e-08	5.9659e-08	1.3982e-07	4.61596e-07
0.065	2.3748e-08	2.6847e-08	3.4878e-08	5.7485e-08	1.3444e-07	4.42036e-07
0.07	2.2923e-08	2.5917e-08	3.3739e-08	5.5522e-08	1.29438e-07	4.22826e-07
0.075	2.2273e-08	2.5215e-08	3.2643e-08	5.3801e-08	1.24548e-07	4.04512e-07
0.08	2.1737e-08	2.463e-08	3.1611e-08	5.1933e-08	1.19634e-07	3.86898e-07
0.085	2.1163e-08	2.3748e-08	3.0609e-08	4.9999e-08	1.14886e-07	3.68802e-07
0.09	2.0616e-08	2.2981e-08	2.9745e-08	4.8333e-08	1.10572e-07	3.5181e-07
0.095	2.0172e-08	2.2553e-08	2.9061e-08	4.6857e-08	1.06506e-07	3.36888e-07
0.1	1.97087e-08	2.1926e-08	2.8312e-08	4.5528e-08	1.02666e-07	3.22526e-07
0.105	1.92687e-08	2.12497e-08	2.7387e-08	4.4377e-08	9.8788e-08	3.08474e-07
0.11	1.90714e-08	2.09932e-08	2.6567e-08	4.3289e-08	9.47750000000001e-08	2.95594e-07
0.115	1.89466e-08	2.07053e-08	2.5972e-08	4.2209e-08	9.11830000000001e-08	2.8332e-07
0.12	1.87494e-08	2.01672e-08	2.5459e-08	4.1143e-08	8.7869e-08	2.71006e-07
0.125	1.85284e-08	1.97726e-08	2.4947e-08	4.0052e-08	8.4775e-08	2.59226e-07
0.13	1.8229e-08	1.95234e-08	2.45802e-08	3.8936e-08	8.2418e-08	2.48392e-07
0.135	1.79404e-08	1.93276e-08	2.44645e-08	3.8147e-08	8.042e-08	2.38142e-07
0.14	1.76555e-08	1.9171e-08	2.41306e-08	3.7548e-08	7.8036e-08	2.28174e-07
0.145	1.73041e-08	1.89217e-08	2.33462e-08	3.6568e-08	7.5515e-08	2.18712e-07
0.15	1.71585e-08	1.86259e-08	2.26987e-08	3.5557e-08	7.3086e-08	2.096e-07
0.155	1.72801e-08	1.8388e-08	2.22933e-08	3.4797e-08	7.0757e-08	2.01166e-07
0.16	1.72884e-08	1.8215e-08	2.17442e-08	3.3889e-08	6.8568e-08	1.93354e-07
0.165	1.70483e-08	1.80755e-08	2.137e-08	3.2957e-08	6.6437e-08	1.85718e-07
0.17	1.67585e-08	1.78338e-08	2.15776e-08	3.2328e-08	6.4421e-08	1.78606e-07
0.175	1.65393e-08	1.75986e-08	2.16894e-08	3.1656e-08	6.2454e-08	1.71982e-07
0.18	1.64528e-08	1.74296e-08	2.15192e-08	3.08617e-08	6.0485e-08	1.6527e-07
0.185	1.65578e-08	1.70983e-08	2.13977e-08	3.04329e-08	5.8664e-08	1.588e-07
0.19	1.67598e-08	1.68391e-08	2.08949e-08	3.00539e-08	5.7076e-08	1.52836e-07
0.195	1.68049e-08	1.69265e-08	2.01774e-08	2.92955e-08	5.5663e-08	1.47082e-07
0.2	1.66004e-08	1.69264e-08	1.97664e-08	2.86836e-08	5.4286e-08	1.41484e-07
0.205	1.63452e-08	1.67983e-08	1.94031e-08	2.83181e-08	5.2843e-08	1.3607e-07
0.21	1.60868e-08	1.6774e-08	1.89068e-08	2.75785e-08	5.1376e-08	1.31054e-07
0.215	1.59597e-08	1.66793e-08	1.8733e-08	2.67705e-08	4.9902e-08	1.263e-07
