Vds,0Mrad,5Mrad,50Mrad,100Mrad,200Mrad,600Mrad,1000Mrad,3000Mrad,annealingMrad
0.15,0,0.00881600987392458,-0.564224631931586,-0.996209115754212,-0.458432513444415,-2.63598695230539,-3.4911399100767,-11.2315965793882,-6.14475888212996
0.3,0,-0.0385282219225634,-0.76574841071086,-1.27143132344442,-1.04026199190908,-3.7468695819688,-4.9653246002697,-13.643806588326,-7.76825274513581
0.45,0,-0.126492801071466,-0.974738643550734,-1.55139700137654,-1.68905093195431,-5.03366940734402,-6.62227017374158,-15.9938985825366,-9.56136761040217
0.6,0,-0.160368848351206,-1.06578463800073,-1.64378069559988,-1.93779025091043,-5.48261000300692,-7.14643680465069,-16.4946042564565,-10.0798503224082
0.75,0,-0.179093222735418,-1.08398529550381,-1.67782071825808,-1.96688346372577,-5.43563640933799,-7.08832123668584,-16.2754893643762,-9.97266471863512
0.9,0,-0.191812024216273,-1.08793382485165,-1.6543787088653,-1.93909968231134,-5.31379248336629,-6.92621231193431,-15.9743451417611,-9.72546904034047
