Vds,0Mrad,5Mrad,50Mrad,100Mrad,200Mrad,600Mrad,1000Mrad,3000Mrad,annealingMrad
0.15,0,-0.331657216219105,-1.17684818658392,-1.78666951963195,-2.18251845511928,-5.5418850968225,-7.44623943511286,-18.6476944474163,-10.2706750829143
0.3,0,-0.352583586626134,-1.41033434650456,-2.11550151975682,-2.79027355623101,-6.89969604863221,-9.16109422492401,-20.9665653495441,-12.273556231003
0.45,0,-0.395952485701722,-1.53492691988072,-2.29261377523586,-3.25560932688077,-7.85550178423034,-10.3045412328298,-22.1635625947109,-13.5748154665884
0.6,0,-0.426344539681125,-1.58102766798418,-2.36265932406625,-3.3619043389439,-8.00728338588621,-10.4321179553226,-22.0544477505884,-13.7185237820313
0.75,0,-0.443014168094629,-1.6174196514398,-2.37806661930037,-3.35186191331968,-7.87812930998454,-10.2394784135078,-21.6700798261378,-13.5035733689974
0.9,0,-0.43440140283755,-1.60210425633668,-2.35931771082416,-3.30384186194803,-7.69567989797545,-10.0111589351188,-21.2737127371274,-13.1994261119082
