Vds,0Mrad,5Mrad,50Mrad,100Mrad,200Mrad,600Mrad,1000Mrad,3000Mrad,annealingMrad
0.15,0,-0.0158478605388156,-0.736925515055462,-1.26782884310617,-1.38668779714738,-5.43581616481774,-7.94770206022186,-25.9350237717908,-13.486529318542
0.3,0,-0.059654919236413,-1.03707782672541,-1.75293685756241,-2.42749632892804,-7.79643906020558,-11.3390234948605,-31.6997063142438,-18.1580396475771
0.45,0,-0.183318056828595,-1.36724717384661,-2.30675221509319,-3.555606477238,-10.0901313779407,-14.4210204705163,-35.9417965169569,-22.1394744882371
0.6,0,-0.233789954337905,-1.48310502283105,-2.47671232876713,-3.87214611872146,-10.6593607305936,-15.1415525114155,-36.6977168949772,-23.0173515981735
0.75,0,-0.2689714531631,-1.50265385167121,-2.49964137139578,-3.9018792138861,-10.6584421173433,-15.1377133840195,-36.6626022091522,-23.0275426768039
0.9,0,-0.251256281407029,-1.49338240498266,-2.4948687097459,-3.87854766791705,-10.6129237737986,-15.0506051383679,-36.5524807134263,-22.9103262792837
