Vds,0Mrad,5Mrad,50Mrad,100Mrad,200Mrad,600Mrad,1000Mrad,3000Mrad,annealingMrad
0.15,0,0.0544780998038766,-0.168882109392023,-0.789932447156239,-0.2233602091959,-2.35890172150795,-3.12704292874265,-12.050555676618,-6.52647635650469
0.3,0,0.02047442159759,-0.383164175612037,-1.12901810523852,-0.818976863903582,-3.76436865658544,-5.08935622568662,-15.9554242592647,-9.12281728041182
0.45,0,-0.0843994314143641,-0.752931769722812,-1.59914712153518,-1.79237739872069,-5.89685501066099,-7.94465174129354,-20.7800284292822,-12.808724235963
0.6,0,-0.181013676588897,-0.985518905872883,-1.89058728881738,-2.38938053097345,-7.03338696701529,-9.38455349959775,-22.6186645213194,-14.5394207562349
0.75,0,0.006000600060012,-0.00400040003999412,-0.00600060005999812,0.01000100010002,-3.69036903690369,-6.11461146114611,-19.7559755975598,-11.4691469146915
0.9,0,0.00200016001280302,-0.00600048003839519,-0.0100008000640012,0.0080006400512121,-0.688055044403546,-3.15425234018722,-17.0673653892311,-8.6086886950956
