Vds,0Mrad,5Mrad,50Mrad,100Mrad,200Mrad,600Mrad,1000Mrad,3000Mrad,annealingMrad
0.15,0,-0.0559198820598881,-0.645620456509593,-0.981139748868904,-1.11839764119771,-3.88388999034112,-5.06329113924051,-14.8238523715114,-8.37273143205736
0.3,0,-0.220678137953651,-1.06760504577579,-1.63421107565682,-2.42745951749024,-6.35195180866609,-8.33805505024901,-20.2576566367459,-12.0209942444756
0.45,0,-0.318557846647744,-1.27917026793432,-1.96320533399186,-3.02506482281764,-7.41079145573528,-9.64316582294112,-21.8570193851093,-13.4065934065934
0.6,0,-0.3401132219015,-1.31346356089594,-1.98026448278178,-3.03864312725157,-7.32585979279944,-9.49184399543533,-21.4741223065047,-13.2286142623795
0.75,0,-0.348641749849548,-1.29703031938075,-1.93413161226057,-2.94892813414406,-7.08489841658539,-9.16014692759458,-20.9019030028846,-12.8416377861249
0.9,0,0.00200012000720243,-0,-0.0060003600216073,-0.104006240374415,-4.21625297517851,-6.24237454247255,-18.0810848650919,-9.95459727583656
