Coefficente_Inversione	Guadagno_Intrinseco
0.000141944594594595	0.113629336466515
0.000142182972972973	0.00419421503359071
0.000141714972972973	-0.0741458853823404
0.000141318972972973	-0.134169891596207
0.000140914216216216	-0.176906967938365
0.000140539621621622	-0.187584314090338
0.000140129027027027	-0.185721855543174
0.000139803081081081	-0.183519500633594
0.000139349675675676	-0.179195769856298
0.000139034918918919	-0.172005170361847
0.000138658378378378	-0.16257134488573
0.000138373783783784	-0.154026477646573
0.000138116918918919	-0.14683161621385
0.000137816756756757	-0.139876123876124
0.000137500540540541	-0.13621599512383
0.000137274324324324	-0.13313937601466
0.000136999945945946	-0.125582745882467
0.000136740162162162	-0.120598869233943
0.000136571351351351	-0.119521476863285
0.000136318378378378	-0.116686431866918
0.000136048378378378	-0.113917395521719
0.000135846486486486	-0.111893481457278
0.000135613945945946	-0.107206012378426
0.000135444648648649	-0.101519677027604
0.000135255405405405	-0.0973310208208317
0.000135054	-0.0945134012461669
0.000134885675675676	-0.0930118353939348
0.000134689621621622	-0.090335144253429
0.000134534918918919	-0.0860399970163844
0.000134344216216216	-0.0822916234062876
0.000134243027027027	-0.0777950387957538
0.000134051837837838	-0.0739001174207416
0.000133955027027027	-0.0714565452878933
0.000133800810810811	-0.0706236163902928
0.000133668972972973	-0.0706898857993205
0.000133546378378378	-0.0687770458597334
0.000133378540540541	-0.0640884719623417
0.000133255945945946	-0.0605654624410972
0.000133207297297297	-0.0574980052912275
0.000133077891891892	-0.0521366083445496
0.000132983513513514	-0.0496154915222833
0.000132875027027027	-0.0508092880458163
0.000132815675675676	-0.0492948242121602
0.000132680918918919	-0.0471321695760601
0.000132617189189189	-0.046407172977952
0.000132535945945946	-0.043972369657414
0.000132422594594595	-0.0401907183725365
0.000132387081081081	-0.0371775738972645
0.000132305837837838	-0.0325951327997011
0.000132258162162162	-0.026461590754589
0.000132207081081081	-0.0212807580100539
0.000132193945945946	-0.0153010438910676
0.000132163297297297	-0.00792590575702353
0.000132170594594595	0.000204361413159634
0.000132169135135135	0.00514031438606101
0.00013221827027027	0.0081828875364398
0.000132268378378378	0.0177295287475909
0.000132198810810811	0.0296943380743974
0.000132336486486486	0.0393461538461527
0.000132476108108108	0.054225677339901
0.000132565135135135	0.0753390062664788
0.000132760702702703	0.0958470964760643
0.000132923675675676	0.118307359975312
0.000133248648648649	0.145903801197134
0.000133559513513514	0.178181942790567
0.000133962324324324	0.215626926501816
0.000134408918918919	0.258163746197678
0.000134975675675676	0.308071541257974
0.000135664054054054	0.367064324680774
0.00013644827027027	0.435831305480343
0.000137422702702703	0.515221800939753
0.00013850027027027	0.609481015694605
0.000139829351351351	0.718621800087358
0.000141389027027027	0.846763218036618
0.000143218216216216	0.995562054281463
0.000145370918918919	1.17112409233586
0.000147918162162162	1.38427669188376
0.000150805459459459	1.64167652048738
0.000154428324324324	1.93868130363729
0.000158624756756757	2.28941228752361
0.000163656972972973	2.70143593331399
0.000169424756756757	3.17432353016327
0.000176389783783784	3.71175307426612
0.000184442108108108	4.34413278892242
0.000193888702702703	5.08532778355878
0.000204964054054054	6.00095902280623
0.000218210594594595	6.97170769474114
0.000234047675675676	8.07106880060376
0.000251694	9.45570956339595
0.000273331945945946	10.9889810618323
0.000297924324324324	12.9176295447577
0.000327648648648649	14.9223843686298
0.000362578378378378	17.5283635646688
0.000404416216216216	19.8416463878327
0.000451897297297297	22.6911111111111
0.000508913513513513	25.9765342960288
0.000573324324324324	30.3862984218077
0.00065374054054054	34.3363074811256
0.000743254054054054	38.330182529335
0.000856848648648649	41.4569277108433
0.000982702702702703	47.270222743259
0.00112777297297297	57.3172727272732
0.00130300540540541	61.4550997782708
0.00150572432432432	65.5853474320245
0.00174989189189189	71.2694986072426
0.00202976756756757	81.1512096774193
0.00236500540540541	90.1231485399913
0.00276032432432432	89.7606038820992
0.00322832432432432	81.4791666666668
0.00375421621621622	98.7994261119083
0.00439735135135135	96.7503597122301
0.00513875675675676	105.809497206704
0.00601224324324324	132.82338902148
0.00703556756756757	137.047743966421
0.00824448648648649	143.877118644068
0.00965918918918919	194.140997830803
0.0113042432432432	214.155260469866
0.0131974054054054	238.763929618769
0.0155264594594595	196.629488950276
0.0180761351351351	307.771217712176
0.021114	568.789051094881
0.0247337027027027	411.783378746591
0.0289848648648649	339.327884615381
0.0337037837837838	339.032967032965
0.0394540540540541	265.117777777779
0.0460216216216216	253.471189024393
0.0536010810810811	273.271186440679
0.0624210810810811	250.58705357143
0.0727832432432432	278.761802575109
