vg	id_vd = 0.8V	ig_vd = 0.8V	is_vd = 0.8V	iavdd_vd = 0.8V	ignd_vd = 0.8V	id_vd = 0.81V	ig_vd = 0.81V	is_vd = 0.81V	iavdd_vd = 0.81V	ignd_vd = 0.81V	id_vd = 0.82V	ig_vd = 0.82V	is_vd = 0.82V	iavdd_vd = 0.82V	ignd_vd = 0.82V	id_vd = 0.83V	ig_vd = 0.83V	is_vd = 0.83V	iavdd_vd = 0.83V	ignd_vd = 0.83V	id_vd = 0.84V	ig_vd = 0.84V	is_vd = 0.84V	iavdd_vd = 0.84V	ignd_vd = 0.84V	id_vd = 0.85V	ig_vd = 0.85V	is_vd = 0.85V	iavdd_vd = 0.85V	ignd_vd = 0.85V	id_vd = 0.86V	ig_vd = 0.86V	is_vd = 0.86V	iavdd_vd = 0.86V	ignd_vd = 0.86V	id_vd = 0.87V	ig_vd = 0.87V	is_vd = 0.87V	iavdd_vd = 0.87V	ignd_vd = 0.87V	id_vd = 0.88V	ig_vd = 0.88V	is_vd = 0.88V	iavdd_vd = 0.88V	ignd_vd = 0.88V	id_vd = 0.89V	ig_vd = 0.89V	is_vd = 0.89V	iavdd_vd = 0.89V	ignd_vd = 0.89V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-5.8444e-08	1.6832e-09	-7.548e-11	3.641e-07	-3.0702e-07	-5.663e-08	1.6364e-09	-6.471e-11	3.6278e-07	-3.0768e-07	-5.43804e-08	1.5996e-09	-7.493e-11	3.608e-07	-3.0762e-07	-5.22756e-08	1.5601e-09	-6.475e-11	3.5846e-07	-3.077e-07	-5.02372e-08	1.5251e-09	-7.382e-11	3.5644e-07	-3.077e-07	-4.82716e-08	1.4914e-09	-6.556e-11	3.546e-07	-3.0764e-07	-4.64108e-08	1.4591e-09	-7.337e-11	3.5274e-07	-3.0764e-07	-4.4553e-08	1.4183e-09	-6.61e-11	3.5066e-07	-3.0742e-07	-4.27998e-08	1.3823e-09	-6.427e-11	3.4916e-07	-3.0758e-07	-4.10904e-08	1.3577e-09	-6.613e-11	3.4744e-07	-3.0758e-07	-3.95306e-08	1.3151e-09	-7.712e-11	3.4578e-07	-3.0742e-07
1.195	-5.85286e-08	1.6595e-09	-7.178e-11	3.6398e-07	-3.0706e-07	-5.64416e-08	1.6091e-09	-6.525e-11	3.6266e-07	-3.0764e-07	-5.42686e-08	1.5709e-09	-6.551e-11	3.6042e-07	-3.077e-07	-5.21688e-08	1.5313e-09	-6.239e-11	3.5836e-07	-3.0762e-07	-5.01104e-08	1.5058e-09	-6.398e-11	3.563e-07	-3.0764e-07	-4.8189e-08	1.4616e-09	-6.261e-11	3.5442e-07	-3.0756e-07	-4.62898e-08	1.4332e-09	-7.31e-11	3.5258e-07	-3.076e-07	-4.44702e-08	1.393e-09	-7.349e-11	3.505e-07	-3.073e-07	-4.27414e-08	1.3594e-09	-6.244e-11	3.491e-07	-3.0758e-07	-4.10462e-08	1.3254e-09	-6.284e-11	3.4738e-07	-3.0752e-07	-3.94526e-08	1.2939e-09	-6.483e-11	3.4566e-07	-3.074e-07
1.19	-5.83422e-08	1.6276e-09	-6.816e-11	3.6382e-07	-3.0698e-07	-5.6265e-08	1.5809e-09	-6.202e-11	3.6232e-07	-3.0758e-07	-5.41028e-08	1.5575e-09	-7.237e-11	3.6016e-07	-3.0752e-07	-5.20088e-08	1.5182e-09	-7.042e-11	3.5824e-07	-3.0752e-07	-5.00054e-08	1.4807e-09	-7.144e-11	3.5618e-07	-3.0754e-07	-4.80402e-08	1.4393e-09	-6.195e-11	3.5426e-07	-3.075e-07	-4.61588e-08	1.4024e-09	-6.151e-11	3.524e-07	-3.0752e-07	-4.43702e-08	1.3702e-09	-6.38e-11	3.5038e-07	-3.0728e-07	-4.2636e-08	1.3457e-09	-6.988e-11	3.4894e-07	-3.0748e-07	-4.09592e-08	1.3134e-09	-6.995e-11	3.4732e-07	-3.0752e-07	-3.93718e-08	1.2704e-09	-6.119e-11	3.455e-07	-3.074e-07
1.185	-5.81574e-08	1.6048e-09	-5.778e-11	3.6354e-07	-3.0698e-07	-5.6121e-08	1.5691e-09	-6.832e-11	3.6218e-07	-3.075e-07	-5.39582e-08	1.5245e-09	-6.13e-11	3.5998e-07	-3.0746e-07	-5.18766e-08	1.4919e-09	-6.93e-11	3.5798e-07	-3.0742e-07	-4.98584e-08	1.4477e-09	-6.165e-11	3.5596e-07	-3.0752e-07	-4.79254e-08	1.4222e-09	-6.95e-11	3.5414e-07	-3.0752e-07	-4.60588e-08	1.3874e-09	-6.573e-11	3.5224e-07	-3.075e-07	-4.42578e-08	1.3557e-09	-6.895e-11	3.5024e-07	-3.0728e-07	-4.25438e-08	1.3175e-09	-6.094e-11	3.4878e-07	-3.0742e-07	-4.0889e-08	1.2815e-09	-6.162e-11	3.471e-07	-3.0744e-07	-3.9288e-08	1.2537e-09	-5.79e-11	3.4544e-07	-3.074e-07
1.18	-5.80164e-08	1.5696e-09	-5.346e-11	3.6354e-07	-3.0698e-07	-5.59344e-08	1.5342e-09	-5.884e-11	3.6196e-07	-3.074e-07	-5.38128e-08	1.5015e-09	-5.662e-11	3.5988e-07	-3.0744e-07	-5.17334e-08	1.4671e-09	-5.825e-11	3.5782e-07	-3.075e-07	-4.97452e-08	1.4245e-09	-5.801e-11	3.5604e-07	-3.0742e-07	-4.78044e-08	1.4004e-09	-6.715e-11	3.5394e-07	-3.074e-07	-4.59414e-08	1.3634e-09	-6.193e-11	3.5206e-07	-3.0738e-07	-4.41808e-08	1.3204e-09	-6.444e-11	3.5024e-07	-3.0724e-07	-4.24546e-08	1.2961e-09	-5.845e-11	3.4872e-07	-3.0738e-07	-4.0806e-08	1.27e-09	-6.554e-11	3.4712e-07	-3.0742e-07	-3.92122e-08	1.2294e-09	-5.577e-11	3.4544e-07	-3.0728e-07
1.175	-5.78556e-08	1.5499e-09	-5.288e-11	3.634e-07	-3.0696e-07	-5.57836e-08	1.5084e-09	-6.309e-11	3.618e-07	-3.0742e-07	-5.36554e-08	1.4789e-09	-5.375e-11	3.597e-07	-3.0746e-07	-5.1598e-08	1.4366e-09	-6.135e-11	3.577e-07	-3.0746e-07	-4.96176e-08	1.4104e-09	-6.099e-11	3.5574e-07	-3.0736e-07	-4.76988e-08	1.3691e-09	-5.455e-11	3.5378e-07	-3.0742e-07	-4.58528e-08	1.3368e-09	-5.279e-11	3.52e-07	-3.074e-07	-4.4077e-08	1.3024e-09	-5.315e-11	3.5008e-07	-3.0718e-07	-4.23698e-08	1.2816e-09	-5.537e-11	3.486e-07	-3.0736e-07	-4.0735e-08	1.2405e-09	-5.407e-11	3.469e-07	-3.0742e-07	-3.91332e-08	1.2163e-09	-6.324e-11	3.453e-07	-3.0726e-07
1.17	-5.76982e-08	1.5335e-09	-6.107e-11	3.6324e-07	-3.0704e-07	-5.5634e-08	1.4839e-09	-5.363e-11	3.6158e-07	-3.0738e-07	-5.35458e-08	1.4502e-09	-5.203e-11	3.5958e-07	-3.074e-07	-5.14728e-08	1.4139e-09	-5.205e-11	3.575e-07	-3.0732e-07	-4.94978e-08	1.3817e-09	-5.581e-11	3.5556e-07	-3.0736e-07	-4.7587e-08	1.348e-09	-5.149e-11	3.5378e-07	-3.0734e-07	-4.57448e-08	1.3219e-09	-5.877e-11	3.5192e-07	-3.0732e-07	-4.39852e-08	1.2879e-09	-5.89e-11	3.4996e-07	-3.0716e-07	-4.22794e-08	1.2585e-09	-5.907e-11	3.4852e-07	-3.0734e-07	-4.06458e-08	1.2205e-09	-5.183e-11	3.4686e-07	-3.076e-07	-3.90728e-08	1.1906e-09	-5.471e-11	3.4524e-07	-3.0726e-07
1.165	-5.75488e-08	1.5087e-09	-5.75e-11	3.6306e-07	-3.0694e-07	-5.54816e-08	1.4702e-09	-4.949e-11	3.6134e-07	-3.0728e-07	-5.3396e-08	1.4373e-09	-5.996e-11	3.5942e-07	-3.0738e-07	-5.13526e-08	1.3952e-09	-4.901e-11	3.5738e-07	-3.0728e-07	-4.93838e-08	1.3595e-09	-4.99e-11	3.5542e-07	-3.0734e-07	-4.74848e-08	1.3288e-09	-5.66e-11	3.5362e-07	-3.0734e-07	-4.56644e-08	1.2958e-09	-5.16e-11	3.5186e-07	-3.0734e-07	-4.38842e-08	1.2674e-09	-5.804e-11	3.4976e-07	-3.071e-07	-4.21894e-08	1.2307e-09	-5.545e-11	3.4836e-07	-3.0734e-07	-4.05852e-08	1.209e-09	-5.675e-11	3.4682e-07	-3.074e-07	-3.90178e-08	1.1771e-09	-5.121e-11	3.453e-07	-3.0726e-07
1.16	-5.73886e-08	1.4888e-09	-5.662e-11	3.6292e-07	-3.0694e-07	-5.53366e-08	1.4434e-09	-5.356e-11	3.6134e-07	-3.0728e-07	-5.32456e-08	1.4061e-09	-4.953e-11	3.592e-07	-3.073e-07	-5.12352e-08	1.3723e-09	-5.076e-11	3.573e-07	-3.0728e-07	-4.92682e-08	1.3475e-09	-4.883e-11	3.5532e-07	-3.073e-07	-4.73894e-08	1.3125e-09	-5.486e-11	3.5352e-07	-3.0736e-07	-4.55796e-08	1.2738e-09	-4.941e-11	3.5168e-07	-3.0728e-07	-4.38212e-08	1.2425e-09	-5.28e-11	3.497e-07	-3.0704e-07	-4.21476e-08	1.2181e-09	-4.756e-11	3.484e-07	-3.0736e-07	-4.0507e-08	1.1821e-09	-4.774e-11	3.4674e-07	-3.0734e-07	-3.89404e-08	1.1509e-09	-4.884e-11	3.4508e-07	-3.0722e-07
1.155	-5.72336e-08	1.4617e-09	-5.225e-11	3.628e-07	-3.0694e-07	-5.51978e-08	1.4229e-09	-5.586e-11	3.6118e-07	-3.0732e-07	-5.31386e-08	1.3885e-09	-4.825e-11	3.5924e-07	-3.073e-07	-5.11252e-08	1.3598e-09	-5.376e-11	3.5716e-07	-3.0728e-07	-4.91662e-08	1.3184e-09	-4.781e-11	3.5518e-07	-3.0726e-07	-4.73176e-08	1.2836e-09	-4.768e-11	3.5342e-07	-3.0736e-07	-4.54994e-08	1.2538e-09	-4.687e-11	3.5164e-07	-3.0724e-07	-4.37496e-08	1.2223e-09	-4.807e-11	3.4964e-07	-3.071e-07	-4.20512e-08	1.199e-09	-5.454e-11	3.4834e-07	-3.0728e-07	-4.04364e-08	1.1696e-09	-4.761e-11	3.4662e-07	-3.0734e-07	-3.88644e-08	1.1298e-09	-4.603e-11	3.4502e-07	-3.0726e-07
