gm,Vd=0V	gm,Vd=0.15V	gm,Vd=0.3V	gm,Vd=0.45V	gm,Vd=0.6V	gm,Vd=0.75V	gm,Vd=0.9V
2.8784e-07	1.8468e-07	-2.8764e-07	-2.80399999999998e-08	8.46400000000001e-08	-6.87200000000002e-08	-8.2920000000001e-08
1.4629e-07	1.861e-08	-1.2888e-07	-4.12e-08	-9.34599999999999e-08	-6.03199999999999e-08	-7.72800000000005e-08
2.78999999999998e-09	-5.692e-08	3.142e-08	-3.00000000000001e-08	-5.71599999999998e-08	-5.30199999999999e-08	-7.35799999999996e-08
-1.46600000000001e-08	4.41300000000002e-08	4.32400000000003e-08	-8.61400000000007e-08	-7.22000000000092e-09	-5.11400000000001e-08	-7.05799999999999e-08
-1.09000000000002e-08	5.13200000000002e-08	4.55600000000003e-08	-1.91800000000009e-08	-7.8740000000001e-08	-4.79600000000002e-08	-6.59400000000004e-08
4.97999999999999e-09	-1.303e-08	-1.032e-08	-1.996e-08	-1.932e-08	-4.96400000000001e-08	-6.84799999999998e-08
1.582e-08	-7.28199999999999e-08	-7.24299999999999e-08	-1.3168e-07	-2.746e-08	-5.39799999999999e-08	-7.08999999999996e-08
-1.143e-08	-9.90000000000011e-10	-1.929e-08	-8.42299999999999e-08	6.00200000000001e-08	-5.29e-08	-6.49000000000001e-08
-5.38599999999999e-08	2.38e-08	2.65000000000003e-09	2.033e-08	-4.73199999999999e-08	-5.06000000000001e-08	-6.65600000000005e-08
-4.75699999999999e-08	-3.68499999999999e-08	-5.612e-08	3.56899999999999e-08	-1.94e-07	-4.86199999999999e-08	-6.87800000000001e-08
2.795e-08	-6.292e-08	-7.64499999999999e-08	-5.53099999999998e-08	-3.386e-08	-4.67999999999998e-08	-6.43599999999993e-08
5.679e-08	-6.98899999999999e-08	-7.08399999999999e-08	-7.92299999999999e-08	1.1602e-07	-4.76199999999998e-08	-6.52599999999997e-08
9.09000000000001e-09	-5.36499999999999e-08	-5.408e-08	-8.542e-08	1.57400000000001e-08	-4.80600000000001e-08	-6.18400000000001e-08
-5.37400000000003e-08	-3.219e-08	-3.93000000000001e-08	-6.85300000000002e-08	-1.70340000000001e-07	-4.82400000000003e-08	-6.11400000000001e-08
-1.51700000000003e-08	4.13999999999999e-08	-3.00900000000001e-08	-4.68300000000001e-08	-1.39540000000001e-07	-4.61000000000001e-08	-6.25200000000006e-08
3.992e-08	7.31099999999999e-08	-2.081e-08	-3.428e-08	6.12e-08	-4.53199999999998e-08	-6.23999999999999e-08
3.85999999999998e-09	4.049e-08	6.53999999999997e-09	-3.06399999999999e-08	1.0348e-07	-4.872e-08	-6.40999999999998e-08
-1.109e-08	3.641e-08	2.73799999999999e-08	-1.187e-08	-7.736e-08	-4.49799999999999e-08	-6.13e-08
-1.429e-08	2.822e-08	2.461e-08	1.222e-08	-1.8972e-07	-4.194e-08	-6.10200000000001e-08
5.40000000000003e-09	1.576e-08	2.34100000000001e-08	1.627e-08	-3.88799999999997e-08	-4.61400000000003e-08	-5.91200000000007e-08
9.80000000000003e-09	1.176e-08	3.298e-08	1.381e-08	1.2586e-07	-4.594e-08	-5.92599999999997e-08
-2.10000000000002e-10	7.87999999999997e-09	3.732e-08	2.102e-08	-9.30599999999999e-08	-4.32199999999997e-08	-5.41199999999995e-08
-2.321e-08	-2.233e-08	2.821e-08	3.004e-08	-1.1802e-07	-4.13199999999999e-08	-5.38400000000003e-08
-3.665e-08	-5.067e-08	1.127e-08	2.5e-08	1.1336e-07	-4.25600000000001e-08	-6.03000000000002e-08
1.739e-08	-4.99999999999999e-08	6.26000000000001e-09	1.19399999999999e-08	3.75e-08	-4.02599999999998e-08	-5.51999999999997e-08
2.22399999999999e-08	-4.91000000000001e-08	5.34999999999995e-09	-5.4999999999998e-10	-1.2784e-07	-4.06000000000001e-08	-5.55000000000002e-08
-3.342e-08	-5.93500000000001e-08	-1.304e-08	-2.18000000000002e-09	-1.7172e-07	-4.43400000000002e-08	-5.77e-08
9.94e-09	-6.20699999999999e-08	-4.42499999999999e-08	-9.46999999999996e-09	-2.97399999999999e-08	-4.19999999999999e-08	-5.04999999999996e-08
1.589e-08	7.01099999999999e-08	-5.34299999999999e-08	-4.06299999999999e-08	1.2828e-07	-4.008e-08	-5.52400000000002e-08
-3.367e-08	1.1232e-07	-4.789e-08	-6.071e-08	4.59399999999999e-08	-3.874e-08	-5.36000000000002e-08
8.87e-09	1.415e-08	-5.918e-08	-5.792e-08	-1.484e-07	-3.61599999999998e-08	-5.274e-08
2.04099999999999e-08	-2.71300000000001e-08	-6.73700000000001e-08	-6.02700000000001e-08	-1.4772e-07	-4.01400000000001e-08	-5.37399999999999e-08
-2.771e-08	-4.53500000000001e-08	-6.65700000000001e-08	-7.34e-08	1.44399999999997e-08	-4.04400000000001e-08	-4.846e-08
5.13e-09	-4.489e-08	-5.39199999999999e-08	-8.01699999999999e-08	1.1688e-07	-3.664e-08	-5.16600000000002e-08
1.962e-08	-6.60399999999999e-08	-3.124e-08	-6.577e-08	3.702e-08	-3.62400000000002e-08	-5.17200000000001e-08
