Vsg	Vsd = 150	Vsd = 300	Vsd = 450	Vsd = 600	Vsd = 750	Vsd = 900
-0.23	-3.83180000000002e-08	-7.68730000000003e-08	-1.52216000000001e-07	-2.93128000000001e-07	-5.56240000000002e-07	-1.0178e-06
-0.225	-4.31210000000002e-08	-8.69360000000003e-08	-1.71756000000001e-07	-3.31636000000001e-07	-6.27452000000002e-07	-1.1548e-06
-0.22	-4.87100000000001e-08	-9.80260000000003e-08	-1.93886000000001e-07	-3.74928000000001e-07	-7.07588000000002e-07	-1.2952e-06
-0.215	-5.53380000000001e-08	-1.10702e-07	-2.18714000000001e-07	-4.22080000000001e-07	-7.95820000000002e-07	-1.4532e-06
-0.21	-6.304e-08	-1.25044e-07	-2.46234e-07	-4.75048e-07	-8.91943999999999e-07	-1.633e-06
-0.205	-7.14259999999999e-08	-1.41732e-07	-2.7727e-07	-5.3429e-07	-1.000478e-06	-1.8316e-06
-0.2	-8.06779999999999e-08	-1.60892e-07	-3.12172e-07	-5.98521999999999e-07	-1.122856e-06	-2.0572e-06
-0.195	-9.11719999999999e-08	-1.82202e-07	-3.51312e-07	-6.70541999999999e-07	-1.261734e-06	-2.3186e-06
-0.19	-1.03268e-07	-2.06166e-07	-3.95371999999999e-07	-7.53079999999999e-07	-1.42076e-06	-2.6122e-06
-0.185	-1.17185e-07	-2.32982e-07	-4.45066e-07	-8.47129999999999e-07	-1.597764e-06	-2.9328e-06
-0.18	-1.32843e-07	-2.62928e-07	-5.01654e-07	-9.54069999999999e-07	-1.7941e-06	-3.2856e-06
-0.175	-1.50497e-07	-2.96966e-07	-5.66228e-07	-1.074526e-06	-2.0136e-06	-3.682e-06
-0.17	-1.70505e-07	-3.35594e-07	-6.39655999999999e-07	-1.20943e-06	-2.2574e-06	-4.1308e-06
-0.165	-1.92984e-07	-3.79364e-07	-7.23127999999999e-07	-1.361288e-06	-2.5306e-06	-4.628e-06
-0.16	-2.18688e-07	-4.29574e-07	-8.17797999999999e-07	-1.533372e-06	-2.8412e-06	-5.1724e-06
-0.155	-2.48194e-07	-4.86352e-07	-9.23877999999999e-07	-1.727344e-06	-3.191e-06	-5.7838e-06
-0.15	-2.81513e-07	-5.49946e-07	-1.043078e-06	-1.943938e-06	-3.584e-06	-6.48399999999999e-06
-0.145	-3.19553e-07	-6.22385999999999e-07	-1.177948e-06	-2.188278e-06	-4.0274e-06	-7.26899999999999e-06
-0.14	-3.62943e-07	-7.04905999999999e-07	-1.329976e-06	-2.46581e-06	-4.5262e-06	-8.14459999999999e-06
-0.135	-4.11338e-07	-7.97753999999999e-07	-1.501846e-06	-2.779022e-06	-5.08579999999999e-06	-9.14299999999999e-06
-0.13	-4.65976e-07	-9.03391999999999e-07	-1.697898e-06	-3.1352e-06	-5.71839999999999e-06	-1.02664e-05
-0.125	-5.28514e-07	-1.023958e-06	-1.921722e-06	-3.5368e-06	-6.43459999999999e-06	-1.14942e-05
-0.12	-5.99251999999999e-07	-1.1598e-06	-2.172218e-06	-3.9876e-06	-7.23979999999999e-06	-1.28616e-05
-0.115	-6.79357999999999e-07	-1.313654e-06	-2.453286e-06	-4.4986e-06	-8.14739999999999e-06	-1.44196e-05
-0.11	-7.70914000000002e-07	-1.489636e-06	-2.77549200000001e-06	-5.07660000000001e-06	-9.16860000000002e-06	-1.61778e-05
-0.105	-8.75254000000001e-07	-1.689254e-06	-3.14087000000001e-06	-5.73200000000001e-06	-1.03222e-05	-1.81188e-05
-0.1	-9.94106000000001e-07	-1.914288e-06	-3.551674e-06	-6.47400000000001e-06	-1.16226e-05	-2.02774e-05
-0.095	-1.129072e-06	-2.169206e-06	-4.019e-06	-7.30920000000001e-06	-1.30666e-05	-2.27392e-05
-0.09	-1.282106e-06	-2.459798e-06	-4.5524e-06	-8.25320000000001e-06	-1.47004e-05	-2.553e-05
-0.085	-1.45531e-06	-2.789294e-06	-5.156e-06	-9.32099999999999e-06	-1.65616e-05	-2.86772e-05
-0.08	-1.651848e-06	-3.162262e-06	-5.83839999999999e-06	-1.05226e-05	-1.86028e-05	-3.22742e-05
-0.075	-1.875912e-06	-3.586084e-06	-6.61279999999999e-06	-1.188e-05	-2.08598e-05	-3.636e-05
-0.07	-2.129622e-06	-4.071072e-06	-7.49259999999999e-06	-1.3417e-05	-2.3486e-05	-4.0936e-05
-0.0649999999999999	-2.416982e-06	-4.6244e-06	-8.48379999999999e-06	-1.51538e-05	-2.6502e-05	-4.6029e-05
-0.0599999999999999	-2.746356e-06	-5.2516e-06	-9.59899999999999e-06	-1.71242e-05	-2.98962e-05	-5.1721e-05
-0.0549999999999999	-3.122662e-06	-5.9606e-06	-1.08644e-05	-1.93156e-05	-3.37842e-05	-5.8176e-05
-0.0499999999999999	-3.55001000000001e-06	-6.75700000000001e-06	-1.2311e-05	-2.17694e-05	-3.82192000000001e-05	-6.55140000000001e-05
-0.0449999999999999	-4.03573400000002e-06	-7.65420000000003e-06	-1.39524000000001e-05	-2.46048000000001e-05	-4.31770000000002e-05	-7.37640000000003e-05
-0.0399999999999999	-4.58617800000002e-06	-8.67820000000003e-06	-1.58050000000001e-05	-2.78374000000001e-05	-4.87180000000002e-05	-8.30510000000003e-05
-0.035	-5.20720000000002e-06	-9.85400000000003e-06	-1.79124000000001e-05	-3.14776000000001e-05	-5.49340000000002e-05	-9.35480000000003e-05
-0.03	-5.91640000000002e-06	-1.11946e-05	-2.02642000000001e-05	-3.56820000000001e-05	-6.19640000000002e-05	-0.000105335
-0.025	-6.72960000000001e-06	-1.27102e-05	-2.2879e-05	-4.05064e-05	-6.99460000000001e-05	-0.000118562
-0.02	-7.6526e-06	-1.4435e-05	-2.59056e-05	-4.5887e-05	-7.89529999999999e-05	-0.000133498
-0.015	-8.69839999999999e-06	-1.64016e-05	-2.9394e-05	-5.1904e-05	-8.91609999999999e-05	-0.000149959
-0.01	-9.89079999999999e-06	-1.8626e-05	-3.3325e-05	-5.8732e-05	-0.000100751	-0.000168071
-0.005	-1.12374e-05	-2.11114e-05	-3.78092e-05	-6.64469999999999e-05	-0.000113684	-0.0001889
0	-1.27566e-05	-2.392e-05	-4.2963e-05	-7.51129999999999e-05	-0.00012821	-0.000213281
0.005	-1.45022e-05	-2.71462e-05	-4.8798e-05	-8.49389999999999e-05	-0.000144746	-0.000241055
0.01	-1.64936e-05	-3.08238e-05	-5.5387e-05	-9.62099999999999e-05	-0.000163364	-0.00027232
0.015	-1.87486e-05	-3.49806e-05	-6.28219999999999e-05	-0.000108995	-0.00018434	-0.000307423
0.02	-2.12958e-05	-3.97246e-05	-7.11969999999999e-05	-0.000123311	-0.000208327	-0.000346428
0.025	-2.41608e-05	-4.5191e-05	-8.07299999999999e-05	-0.000139487	-0.000235508	-0.000389899
0.03	-2.74172e-05	-5.139e-05	-9.15319999999999e-05	-0.000157924	-0.00026592	-0.00043838
0.035	-3.1147e-05	-5.83809999999999e-05	-0.000103696	-0.000178663	-0.000300227	-0.00049274
0.04	-3.54324e-05	-6.63519999999999e-05	-0.000117567	-0.000201947	-0.00033894	-0.000554279999999999
0.045	-4.03324e-05	-7.53879999999999e-05	-0.000133381	-0.00022837	-0.00038222	-0.000623279999999999
0.05	-4.5901e-05	-8.56119999999999e-05	-0.000151198	-0.000258255	-0.000430751	-0.0007001
0.055	-5.22079999999999e-05	-9.71869999999999e-05	-0.000171353	-0.000292147	-0.00048536	-0.000786479999999999
0.0600000000000001	-5.93069999999999e-05	-0.000110181	-0.000194162	-0.000330338	-0.00054648	-0.000884119999999999
0.0650000000000001	-6.73269999999999e-05	-0.0001249	-0.000219805	-0.000373287	-0.000615639999999999	-0.000995199999999999
0.0700000000000001	-7.64199999999999e-05	-0.000141706	-0.000248824	-0.000421811	-0.000694339999999999	-0.00112016
0.0750000000000001	-8.68370000000002e-05	-0.000160878	-0.000281908000000001	-0.000476420000000001	-0.000783200000000002	-0.0012594
0.0800000000000001	-9.87500000000004e-05	-0.000182591000000001	-0.000319334000000001	-0.000538100000000002	-0.000882920000000004	-0.00141540000000001
0.0850000000000001	-0.000112234	-0.000207352000000001	-0.000361711000000001	-0.000608360000000002	-0.000995140000000004	-0.00158996000000001
0.09	-0.000127501	-0.000235389000000001	-0.000409645000000001	-0.000687400000000002	-0.0011214	-0.00178408000000001
0.095	-0.000144869	-0.000266903000000001	-0.000463880000000001	-0.000776240000000002	-0.00126284	-0.00199884000000001
0.1	-0.000164515	-0.000302632	-0.00052528	-0.000876820000000001	-0.0014216	-0.00223722
0.105	-0.000186727	-0.000343144	-0.00059458	-0.000989959999999999	-0.0015998	-0.00250568
0.11	-0.000212004	-0.000388994	-0.000672059999999999	-0.00111672	-0.00179908	-0.00280944
0.115	-0.000240633	-0.000440776	-0.000759279999999999	-0.00125884	-0.0020202	-0.00314972
0.12	-0.000272997	-0.0004994	-0.000858019999999999	-0.00141856	-0.00226494	-0.00352944
0.125	-0.000309784	-0.000565819999999999	-0.000969599999999999	-0.00159878	-0.00254102	-0.0039555
0.13	-0.000351421	-0.000640719999999999	-0.00109594	-0.00180142	-0.0028557	-0.00443
0.135	-0.000398311	-0.00072576	-0.00123872	-0.00202744	-0.00320852	-0.0049536
0.14	-0.000451403	-0.000821719999999999	-0.00139936	-0.0022785	-0.00360114	-0.0055308
0.145	-0.00051216	-0.000929439999999999	-0.00158068	-0.00256146	-0.00404252	-0.00617039999999999
0.15	-0.00058082	-0.00105136	-0.00178478	-0.00288266	-0.0045334	-0.00687879999999999
0.155	-0.0006576	-0.00118936	-0.00201006	-0.00324386	-0.0050732	-0.00766059999999999
0.16	-0.000744399999999999	-0.00134482	-0.00226008	-0.00364676	-0.0056712	-0.00852279999999999
0.165	-0.000842519999999999	-0.00152008	-0.00254532	-0.00409814	-0.00633939999999999	-0.00947499999999999
0.17	-0.000953079999999999	-0.00171778	-0.00286804	-0.0046036	-0.00707979999999999	-0.0105244
0.175	-0.00107872	-0.00193758	-0.00322804	-0.0051638	-0.00789479999999999	-0.011669
0.18	-0.00122042	-0.00218192	-0.00363554	-0.0057824	-0.00879679999999999	-0.0129152
0.185	-0.00137934	-0.00245956	-0.00409624	-0.0064698	-0.00979399999999999	-0.0142858
0.19	-0.00155874	-0.00277454	-0.0046044	-0.00723279999999999	-0.0108822	-0.0157834
0.195	-0.00175898	-0.00312386	-0.0051604	-0.0080668	-0.0120626	-0.01739
0.2	-0.00198216	-0.00351610000000001	-0.00578440000000001	-0.00898520000000002	-0.0133672	-0.019142
0.205	-0.00223358000000001	-0.00396198000000002	-0.00648360000000003	-0.010005	-0.0147996000000001	-0.0210600000000001
0.21	-0.00251826000000001	-0.00446400000000002	-0.00725280000000003	-0.0111358	-0.0163580000000001	-0.0231168000000001
0.215	-0.00284048000000001	-0.00501920000000002	-0.00810320000000003	-0.0123802	-0.0180656000000001	-0.0253302000000001
0.22	-0.00320460000000001	-0.00563200000000002	-0.00905380000000003	-0.0137472	-0.0199290000000001	-0.0277300000000001
0.225	-0.0036116	-0.00631700000000001	-0.010101	-0.0152372	-0.0219286	-0.030291
0.23	-0.00406588	-0.00708259999999999	-0.0112492	-0.016851	-0.0240764	-0.033018
0.235	-0.0045738	-0.00792539999999999	-0.0125148	-0.0186084	-0.0264	-0.035934
0.24	-0.0051398	-0.00885259999999999	-0.0139004	-0.0205198	-0.0289038	-0.039032
0.245	-0.00576659999999999	-0.00988499999999999	-0.0154146	-0.0225806	-0.0315696	-0.042306
0.25	-0.00646199999999999	-0.0110228	-0.0170708	-0.0248124	-0.034392	-0.045764
0.255	-0.00723639999999999	-0.0122634	-0.0188598	-0.0272258	-0.037398	-0.049392
0.26	-0.00808999999999999	-0.0136232	-0.0207918	-0.029791	-0.040598	-0.053178
0.265	-0.00902839999999999	-0.0151178	-0.0229054	-0.0325148	-0.04397	-0.0571199999999999
0.27	-0.0100666	-0.0167476	-0.0251848	-0.03544	-0.04752	-0.0612119999999999
0.275	-0.011209	-0.0185124	-0.027601	-0.038542	-0.051262	-0.0654739999999999
0.28	-0.0124628	-0.0204326	-0.0301994	-0.041792	-0.0551659999999999	-0.069888
0.285	-0.0138342	-0.0225102	-0.0329922	-0.045244	-0.0592159999999999	-0.0744219999999999
0.29	-0.0153258	-0.0247436	-0.035932	-0.048916	-0.06341	-0.0790879999999999
0.295	-0.0169496	-0.0271538	-0.03903	-0.05272	-0.0677599999999999	-0.0838739999999999
0.3	-0.0187122	-0.0297372	-0.042344	-0.0566619999999999	-0.0722459999999999	-0.0887359999999999
0.305	-0.0206118	-0.0324808	-0.045866	-0.0608119999999999	-0.0768479999999999	-0.0936799999999999
0.31	-0.02266	-0.035412	-0.049542	-0.0650999999999999	-0.0815959999999999	-0.0987599999999999
0.315	-0.0248542	-0.038504	-0.053378	-0.0694879999999999	-0.0864359999999999	-0.103876
0.32	-0.0271986	-0.041738	-0.057386	-0.0740039999999999	-0.0913119999999999	-0.108962
0.325	-0.0297192	-0.0451580000000001	-0.0615060000000001	-0.0786340000000001	-0.0962980000000002	-0.114106
0.33	-0.0324042000000001	-0.0487420000000002	-0.0657320000000003	-0.0833900000000003	-0.101372	-0.11929
0.335	-0.0352160000000001	-0.0524640000000002	-0.0701180000000003	-0.0882300000000003	-0.106414	-0.124292
0.34	-0.0381680000000001	-0.0563500000000002	-0.0746200000000003	-0.0930700000000003	-0.11148	-0.1291
0.345	-0.0412860000000001	-0.0603980000000002	-0.0792100000000003	-0.0979960000000003	-0.116634	-0.134042
0.35	-0.044534	-0.0645900000000001	-0.0839320000000001	-0.103052	-0.121818	-0.139172
0.355	-0.047908	-0.0688939999999999	-0.0887599999999999	-0.108122	-0.12675	-0.144314
0.36	-0.051442	-0.0732619999999999	-0.0936019999999999	-0.113152	-0.1314	-0.149464
0.365	-0.05509	-0.0777219999999999	-0.0984559999999999	-0.118212	-0.136286	-0.15475
0.37	-0.058824	-0.0822799999999999	-0.103396	-0.1231	-0.141404	-0.15998
0.375	-0.0626579999999999	-0.0868839999999999	-0.108398	-0.127698	-0.146362	-0.1648
0.38	-0.0665439999999999	-0.0915459999999999	-0.113366	-0.13243	-0.151448	-0.16942
0.385	-0.0704599999999999	-0.0962859999999999	-0.11826	-0.13739	-0.1567	-0.17414
0.39	-0.0744619999999999	-0.10106	-0.122934	-0.14235	-0.16158	-0.17872
0.395	-0.0784879999999999	-0.10581	-0.127458	-0.147426	-0.16618	-0.18312
0.4	-0.0824859999999999	-0.110524	-0.132128	-0.152616	-0.17068	-0.18758
0.405	-0.0865179999999999	-0.115214	-0.13676	-0.15744	-0.1751	-0.19186
0.41	-0.0905419999999999	-0.119874	-0.1414	-0.16196	-0.17964	-0.19582
0.415	-0.0945219999999999	-0.124258	-0.14638	-0.1665	-0.18406	-0.19978
0.42	-0.09843	-0.12836	-0.15126	-0.17092	-0.18816	-0.20374
0.425	-0.10221	-0.132598	-0.15574	-0.17512	-0.19224	-0.2075
0.43	-0.105894	-0.136978	-0.1602	-0.17932	-0.19622	-0.21112
0.435	-0.109526	-0.141278	-0.16456	-0.18356	-0.19992	-0.21476
0.44	-0.112948	-0.145734	-0.1687	-0.1875	-0.20362	-0.21832
0.445	-0.115912	-0.150396	-0.17282	-0.19126	-0.20742	-0.2217
0.45	-0.118682	-0.15472	-0.17686	-0.1951	-0.21106	-0.22504
0.455	-0.121596	-0.15866	-0.18076	-0.19888	-0.21442	-0.22826
0.46	-0.124366	-0.16254	-0.18458	-0.20244	-0.21772	-0.2312
0.465	-0.126978	-0.1663	-0.1883	-0.20592	-0.22098	-0.2341
0.47	-0.12983	-0.1698	-0.19188	-0.20934	-0.22404	-0.23706
0.475	-0.132536	-0.17322	-0.1953	-0.2126	-0.22702	-0.23978
0.48	-0.13462	-0.17664	-0.19864	-0.21572	-0.23	-0.2424
0.485	-0.13642	-0.17986	-0.2019	-0.21872	-0.23276	-0.24508
0.49	-0.138	-0.18296	-0.20494	-0.2216	-0.23528	-0.24756
0.495	-0.13912	-0.18606	-0.20792	-0.22438	-0.23776	-0.24978
0.5	-0.13992	-0.189	-0.21094	-0.22712	-0.24026	-0.25186
0.505	-0.14058	-0.19162	-0.21374	-0.22962	-0.24276	-0.25394
0.51	-0.14102	-0.19406	-0.21628	-0.23196	-0.24518	-0.25608
0.515	-0.14114	-0.19642	-0.21882	-0.23448	-0.24744	-0.2581
0.52	-0.14106	-0.19866	-0.22132	-0.2369	-0.2495	-0.25996
0.525	-0.14082	-0.20082	-0.22358	-0.23906	-0.2515	-0.262
0.53	-0.14022	-0.203	-0.22574	-0.2413	-0.25356	-0.26404
0.535	-0.13926	-0.20504	-0.22796	-0.24348	-0.2556	-0.26566
0.54	-0.1381	-0.20676	-0.23008	-0.24532	-0.2575	-0.26722
0.545	-0.13676	-0.20836	-0.2321	-0.24718	-0.2593	-0.26894
0.55	-0.1352	-0.2098	-0.23406	-0.24916	-0.26094	-0.27036
0.555	-0.13338	-0.21096	-0.23582	-0.25082	-0.26228	-0.2716
0.56	-0.13132	-0.21206	-0.2374	-0.25226	-0.26366	-0.2731
0.565	-0.1292	-0.2132	-0.23888	-0.25384	-0.2652	-0.274400000000001
0.57	-0.1269	-0.21402	-0.2404	-0.25548	-0.26656	-0.27534
0.575	-0.12428	-0.21454	-0.24192	-0.25684	-0.26786	-0.27654
0.58	-0.12168	-0.21514	-0.24336	-0.25818	-0.2693	-0.27788
0.585	-0.11908	-0.21566	-0.24482	-0.2598	-0.2705	-0.27894
0.59	-0.11614	-0.21584	-0.24608	-0.26122	-0.2716	-0.28
0.595	-0.11314	-0.2159	-0.24698	-0.26224	-0.27296	-0.28112
0.6	-0.11028	-0.21602	-0.24784	-0.26324	-0.27406	-0.28202
0.605	-0.1072	-0.21582	-0.24872	-0.26438	-0.274760000000001	-0.28278
0.61	-0.10402	-0.21496	-0.24926	-0.26512	-0.27544	-0.28346
0.615	-0.10104	-0.21388	-0.24992	-0.26568	-0.27624	-0.28418
0.62	-0.0979800000000002	-0.2129	-0.2508	-0.26668	-0.2769	-0.28486
0.625	-0.0948400000000002	-0.21176	-0.25142	-0.26782	-0.27756	-0.28544
0.63	-0.09188	-0.21044	-0.25208	-0.26864	-0.27852	-0.28612
0.635	-0.08896	-0.2092	-0.2529	-0.26942	-0.27952	-0.28696
0.64	-0.08602	-0.20784	-0.25338	-0.27026	-0.28016	-0.2877
0.645	-0.0832199999999999	-0.20604	-0.25362	-0.27074	-0.2807	-0.28828
0.65	-0.0804799999999999	-0.2039	-0.2539	-0.27104	-0.28136	-0.28884
0.655	-0.0776799999999999	-0.2016	-0.25394	-0.27144	-0.28182	-0.28928
0.66	-0.0749799999999999	-0.1991	-0.25386	-0.27188	-0.28222	-0.2896
0.665	-0.0724799999999999	-0.19638	-0.2538	-0.27224	-0.28272	-0.28986
0.67	-0.0700199999999999	-0.1936	-0.25358	-0.2726	-0.28326	-0.29026
0.675	-0.0674199999999999	-0.19062	-0.2532	-0.27304	-0.283679999999999	-0.2907
0.68	-0.0649399999999999	-0.18736	-0.25282	-0.27344	-0.28398	-0.29094
0.685	-0.06268	-0.18408	-0.25244	-0.27378	-0.28428	-0.29102
0.69	-0.0603400000000001	-0.18066	-0.252000000000001	-0.273980000000001	-0.28448	-0.29116
0.695	-0.0580200000000001	-0.17692	-0.251400000000001	-0.274000000000001	-0.28446	-0.27754
0.7	-0.0560400000000001	-0.17326	-0.25056	-0.27396	-0.28444	-0.235580000000001
0.705	-0.0542200000000001	-0.1696	-0.24932	-0.27368	-0.28446	-0.178320000000001
0.71	-0.0523	-0.16576	-0.24796	-0.27342	-0.28446	-0.12024
0.715	-0.0504200000000001	-0.16186	-0.24674	-0.273279999999999	-0.27782	-0.0620400000000001
0.72	-0.0487400000000002	-0.15788	-0.24544	-0.27306	-0.25024	-0.0174600000000001
0.725	-0.0471400000000002	-0.1539	-0.24402	-0.27286	-0.20088	-0.00112000000000015
0.73	-0.0454400000000001	-0.14994	-0.24266	-0.272860000000001	-0.14406	-0.00012000000000012
0.735	-0.0438	-0.1459	-0.24112	-0.272780000000001	-0.0871200000000002	0
0.74	-0.04232	-0.14198	-0.2392	-0.2692	-0.0368000000000003	4.000000000004e-05
0.745	-0.0407999999999999	-0.13816	-0.23724	-0.24886	-0.00754000000000004	4.000000000004e-05
0.75	-0.0393399999999998	-0.13406	-0.23536	-0.2046	-2.000000000002e-05	6.000000000006e-05
0.755	-0.0380999999999999	-0.13002	-0.23332	-0.15004	2.000000000002e-05	6.000000000006e-05
0.76	-0.0368600000000001	-0.12624	-0.2309	-0.0956000000000002	2.000000000002e-05	2.000000000002e-05
0.765	-0.03548	-0.12234	-0.22834	-0.0446000000000003	0	-2.000000000002e-05
0.77	-0.03426	-0.1185	-0.22574	-0.0104400000000002	-2.000000000002e-05	-2.000000000002e-05
0.775	-0.0332800000000001	-0.11496	-0.22288	-6.000000000006e-05	-4.000000000004e-05	0
0.78	-0.0322	-0.11144	-0.21982	-2.000000000002e-05	-4.000000000004e-05	-4.000000000004e-05
0.785	-0.0310599999999999	-0.10794	-0.21174	2.000000000002e-05	-6.000000000006e-05	-2.000000000002e-05
0.79	-0.0301399999999999	-0.1046	-0.18824	4.000000000004e-05	-8.00000000000799e-05	6.000000000006e-05
0.795	-0.0292799999999999	-0.10134	-0.14932	2.000000000002e-05	-6.000000000006e-05	2.000000000002e-05
0.8	-0.0281599999999999	-0.0981400000000001	-0.10582	-2.000000000002e-05	-2.000000000002e-05	-2.000000000002e-05
0.805	-0.0270599999999999	-0.0949599999999998	-0.0631000000000002	0	2.000000000002e-05	4.000000000004e-05
0.81	-0.02622	-0.0917599999999998	-0.0261400000000002	6.000000000006e-05	6.000000000006e-05	-3.3881317890172e-21
0.815	-0.0255	-0.0887799999999999	-0.00518000000000004	4.000000000004e-05	6.000000000006e-05	-8.00000000000799e-05
0.82	-0.02478	-0.08604	-2.00000000000204e-05	-6.64073830647371e-19	4.00000000000397e-05	-4.000000000004e-05
0.825	-0.02414	-0.0832399999999999	-6.00000000000604e-05	2.00000000000193e-05	4.00000000000397e-05	-2.000000000002e-05
0.83	-0.02354	-0.0805000000000001	-0.0001000000000001	2.00000000000193e-05	-2.20228566286118e-19	-2.000000000002e-05
0.835	-0.0228600000000001	-0.0780400000000003	-8.00000000000802e-05	-5.99999999999221e-05	-2.00000000000202e-05	2.00000000000202e-05
0.84	-0.0221400000000001	-0.0756200000000003	-2.20228566286118e-19	-9.99999999998232e-05	4.00000000000397e-05	6.00000000000602e-05
0.845	-0.0213400000000001	-0.07308	4.00000000000402e-05	-1.99999999998814e-05	6.000000000006e-05	8.00000000000802e-05
0.85	-0.0206000000000002	-0.07068	4.00000000000402e-05	2.00000000000198e-05	2.000000000002e-05	6.00000000000602e-05
0.855	-0.0201000000000001	-0.0685	4.00000000000402e-05	-2.00000000000202e-05	0	2.00000000000202e-05
0.86	-0.0196600000000001	-0.0663199999999999	1.38777878078145e-16	-1.38771101814567e-16	-4.000000000004e-05	0
0.865	-0.0190600000000001	-0.0642199999999999	-5.99999999997824e-05	3.99999999997624e-05	-8.00000000000799e-05	-2.000000000002e-05
0.87	-0.01852	-0.0622800000000001	-5.99999999999212e-05	-1.38777878078145e-16	-4.000000000004e-05	-6.000000000006e-05
0.875	-0.01808	-0.0603400000000002	-4.000000000004e-05	-2.000000000002e-05	-3.99999999999012e-05	-8.00000000000799e-05
0.88	-0.0175399999999999	-0.0584200000000001	-2.000000000002e-05	0	-5.99999999997824e-05	-6.000000000006e-05
0.885	-0.0169399999999999	-0.0565599999999999	3.99999999999012e-05	-2.000000000002e-05	1.38777878078145e-16	-2.000000000002e-05
0.89	-0.0164399999999998	-0.0548399999999997	0.000119999999999842	-4.000000000004e-05	3.99999999999012e-05	2.000000000002e-05
0.895	-0.0158999999999998	-0.0530999999999994	0.000166666666666833	-6.66666666667333e-05	3.33333333329041e-05	0.000133333333333467
0.9	-0.0151999999999999	-0.051799999999999	0.0002000000000002	-0.0002000000000002	0.000199999999998812	0.0002000000000002
