Vgs	Gm_Vds=0.15V	Gm_Vds=0.30V	Gm_Vds=0.45V	Gm_Vds=0.60V	Gm_Vds=0.75V	Gm_Vds=0.90V
-0.295	-2.9799e-09	-4.629e-09	-1.3115e-08	-1.7473e-08	-2.3324e-08	-4.7404e-08
-0.29	-3.0129e-09	-4.599e-09	-1.167e-08	-1.4586e-08	-2.65e-08	-5.0684e-08
-0.285	-3e-09	-4.635e-09	-1.0145e-08	-1.4432e-08	-2.7002e-08	-5.7126e-08
-0.28	-2.9132e-09	-4.627e-09	-8.954e-09	-1.5953e-08	-2.3972e-08	-5.8998e-08
-0.275	-2.722e-09	-4.543e-09	-8.037e-09	-1.4998e-08	-2.2684e-08	-5.4936e-08
-0.27	-2.4521e-09	-4.431e-09	-7.763e-09	-1.3697e-08	-2.1566e-08	-4.9008e-08
-0.265	-2.4975e-09	-4.379e-09	-8.184e-09	-1.4996e-08	-1.8588e-08	-4.4834e-08
-0.26	-2.8259e-09	-4.445e-09	-8.401e-09	-1.5289e-08	-1.7716e-08	-4.5046e-08
-0.255	-2.9409e-09	-4.595e-09	-8.076e-09	-1.2196e-08	-1.5162e-08	-4.6452e-08
-0.25	-2.9889e-09	-4.75e-09	-7.796e-09	-1.0192e-08	-9.846e-09	-4.5518e-08
-0.245	-3.0931e-09	-4.836e-09	-7.771e-09	-1.2259e-08	-9.374e-09	-4.8018e-08
-0.24	-2.8351e-09	-4.801e-09	-7.325e-09	-1.4024e-08	-1.0538e-08	-5.1176e-08
-0.235	-2.3301e-09	-4.592e-09	-6.556e-09	-1.2498e-08	-9.666e-09	-4.4364e-08
-0.23	-2.0886e-09	-4.26e-09	-6.288e-09	-1.1433e-08	-1.4346e-08	-3.6422e-08
-0.225	-2.0017e-09	-3.937e-09	-6.338e-09	-1.2351e-08	-2.121e-08	-4.032e-08
-0.22	-1.9368e-09	-3.774e-09	-6.377e-09	-1.089e-08	-1.9774e-08	-3.9158e-08
-0.215	-1.935e-09	-3.76e-09	-6.636e-09	-8.194e-09	-1.4068e-08	-2.4714e-08
