Coefficente_Inversione	Guadagno_Intrinseco
0.000196565351351351	-0.162619173892136
0.00019613772972973	-0.191971836164427
0.000195483405405405	-0.249654823836881
0.000194771189189189	-0.309754616056875
0.000193894540540541	-0.318780258329024
0.000192275513513514	-0.29883289861754
0.000191607567567568	-0.312151826120211
0.000192240486486486	-0.283934558726028
0.000190440972972973	-0.221827659123191
0.000189914594594595	-0.219690758255592
0.00018998172972973	-0.259689349587749
0.000188981513513513	-0.263350822737959
0.000188749945945946	-0.256277738846064
0.000186942162162162	-0.279286769528378
0.000187249621621622	-0.281656000265279
0.000186000810810811	-0.252615974304355
0.000185935621621622	-0.208404596472475
0.000185048756756757	-0.187963250482659
0.000185121243243243	-0.18041664140955
0.000184475675675676	-0.172632298313159
0.000184338972972973	-0.159569728430731
0.000183345567567568	-0.159459847723028
0.000183616054054054	-0.163499418260497
0.000182910162162162	-0.160070561378022
0.000182770540540541	-0.178444764622758
0.000182166810810811	-0.208714566861167
0.000181890486486486	-0.193620069690289
0.000180343459459459	-0.184699822380105
0.00018110772972973	-0.18675446531883
0.000180619297297297	-0.141362806532787
0.000179840432432432	-0.0964586570121294
0.000180057405405405	-0.113022671277131
0.000179831675675676	-0.135205098988748
0.000179574810810811	-0.138782878869563
0.000179034324324324	-0.165845077991216
0.000178385837837838	-0.177509064539522
0.000178206324324324	-0.147885179949984
0.000177481459459459	-0.127476834314353
0.000178187351351351	-0.122753885074087
0.000177542756756757	-0.120191852461524
0.000177081081081081	-0.126297514486012
0.000176799405405405	-0.132683228169263
0.000176248216216216	-0.116737073838282
0.000176469081081081	-0.0921681695817837
0.000176361081081081	-0.0707664989205803
0.000176072108108108	-0.0552845708711179
0.000175934918918919	-0.0658464654229376
0.000175871189189189	-0.0860188784008878
0.000175661513513514	-0.0896715004439172
0.000175464	-0.0817006094841677
0.000174905513513514	-0.0806058353465898
0.000175234378378378	-0.0751232707091111
0.000174873891891892	-0.0554603631053934
0.000174839837837838	-0.0445272947596151
0.000174798972972973	-0.0565820033905146
0.000174642810810811	-0.0598598904788189
0.00017448227027027	-0.0587717194129183
0.000174183567567568	-0.0708978817578237
0.000174370378378378	-0.0717804521426161
0.000173885351351351	-0.055356146409882
0.000173884864864865	-0.0375350583551985
0.000173807027027027	-0.03205079720449
0.000173911135135135	-0.0294244278268752
0.000173975837837838	-0.0218939524562758
0.000173572540540541	-0.0242337928677225
0.000173641621621622	-0.0245008041756443
0.000173659135135135	0.00301350412374199
0.000173415405405405	0.0350225767264886
0.000174067783783784	0.0492444633149592
0.000174013783783784	0.072455185294854
0.000174153891891892	0.0925894967210493
0.000174299837837838	0.0809655193439213
0.000174716756756757	0.0741088251382726
0.000174776108108108	0.093892433910666
0.000174741081081081	0.131165919282512
0.000175154594594595	0.186997087236872
