vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.01V	ig_vd = 0.01V	is_vd = 0.01V	iavdd_vd = 0.01V	ignd_vd = 0.01V	id_vd = 0.02V	ig_vd = 0.02V	is_vd = 0.02V	iavdd_vd = 0.02V	ignd_vd = 0.02V	id_vd = 0.03V	ig_vd = 0.03V	is_vd = 0.03V	iavdd_vd = 0.03V	ignd_vd = 0.03V	id_vd = 0.04V	ig_vd = 0.04V	is_vd = 0.04V	iavdd_vd = 0.04V	ignd_vd = 0.04V	id_vd = 0.05V	ig_vd = 0.05V	is_vd = 0.05V	iavdd_vd = 0.05V	ignd_vd = 0.05V	id_vd = 0.06V	ig_vd = 0.06V	is_vd = 0.06V	iavdd_vd = 0.06V	ignd_vd = 0.06V	id_vd = 0.07V	ig_vd = 0.07V	is_vd = 0.07V	iavdd_vd = 0.07V	ignd_vd = 0.07V	id_vd = 0.08V	ig_vd = 0.08V	is_vd = 0.08V	iavdd_vd = 0.08V	ignd_vd = 0.08V	id_vd = 0.09V	ig_vd = 0.09V	is_vd = 0.09V	iavdd_vd = 0.09V	ignd_vd = 0.09V	id_vd = 0.1V	ig_vd = 0.1V	is_vd = 0.1V	iavdd_vd = 0.1V	ignd_vd = 0.1V
1.2	-1.5527e-09	1.2494e-09	-1.65e-12	6.2424e-07	-6.2378e-07	-1.3952e-09	1.2539e-09	-2.84e-12	6.2508e-07	-6.2472e-07	-1.2205e-09	1.2425e-09	-2.94e-12	6.2462e-07	-6.248e-07	-1.0385e-09	1.2394e-09	-2.38e-12	6.2466e-07	-6.2446e-07	-8.5721e-10	1.2403e-09	-2.57e-12	6.2426e-07	-6.2462e-07	-6.77e-10	1.231e-09	-2.48e-12	6.2412e-07	-6.2456e-07	-4.8996e-10	1.23e-09	-3.07e-12	6.2354e-07	-6.245e-07	-3.0193e-10	1.2308e-09	-3.13e-12	6.2372e-07	-6.2474e-07	-1.0494e-10	1.2285e-09	-2.98e-12	6.2308e-07	-6.2438e-07	1.1141e-10	1.2252e-09	-3.53e-12	6.2318e-07	-6.2432e-07	3.4586e-10	1.2201e-09	-3.02e-12	6.2284e-07	-6.2416e-07
1.195	-1.5582e-09	1.1289e-09	-6.5e-13	6.243e-07	-6.2406e-07	-1.391e-09	1.1312e-09	-1.34e-12	6.2518e-07	-6.2484e-07	-1.2081e-09	1.1227e-09	-1.84e-12	6.2502e-07	-6.2492e-07	-1.0309e-09	1.1222e-09	-2.13e-12	6.2454e-07	-6.246e-07	-8.5708e-10	1.1215e-09	-2.23e-12	6.2452e-07	-6.2462e-07	-6.7578e-10	1.1131e-09	-2.27e-12	6.2402e-07	-6.2434e-07	-4.8661e-10	1.1119e-09	-2.61e-12	6.2388e-07	-6.243e-07	-3.0075e-10	1.1112e-09	-1.89e-12	6.2376e-07	-6.246e-07	-1.0109e-10	1.1085e-09	-1.56e-12	6.2348e-07	-6.2426e-07	1.1379e-10	1.1054e-09	-2.91e-12	6.2308e-07	-6.2434e-07	3.4738e-10	1.1019e-09	-1.77e-12	6.229e-07	-6.2426e-07
1.19	-1.5599e-09	1.0264e-09	-9e-14	6.2442e-07	-6.2402e-07	-1.3727e-09	1.0295e-09	-6.6e-13	6.2506e-07	-6.2438e-07	-1.2076e-09	1.0246e-09	-8.2e-13	6.2478e-07	-6.2458e-07	-1.0298e-09	1.0173e-09	-1.08e-12	6.2442e-07	-6.2448e-07	-8.5112e-10	1.0143e-09	-1.09e-12	6.2462e-07	-6.2478e-07	-6.7437e-10	1.0091e-09	-9.4e-13	6.2434e-07	-6.2456e-07	-4.9067e-10	1.0068e-09	-8.5e-13	6.239e-07	-6.2444e-07	-2.9647e-10	1.0073e-09	-8e-13	6.24e-07	-6.247e-07	-9.934e-11	1.0028e-09	-1.53e-12	6.2338e-07	-6.243e-07	1.1412e-10	1.0005e-09	-8e-13	6.235e-07	-6.2442e-07	3.4855e-10	9.972e-10	-1.07e-12	6.2316e-07	-6.2432e-07
1.185	-1.5642e-09	9.3025e-10	1.17e-12	6.2462e-07	-6.2394e-07	-1.3813e-09	9.3296e-10	8.9e-13	6.2502e-07	-6.246e-07	-1.2078e-09	9.2931e-10	1e-12	6.252e-07	-6.2464e-07	-1.0279e-09	9.2063e-10	-6.3e-13	6.2454e-07	-6.246e-07	-8.5072e-10	9.1922e-10	-2e-14	6.2454e-07	-6.248e-07	-6.7199e-10	9.1494e-10	-1.1e-13	6.2444e-07	-6.2458e-07	-4.8493e-10	9.1074e-10	-4e-14	6.241e-07	-6.2442e-07	-2.9863e-10	9.1132e-10	5e-14	6.2414e-07	-6.2488e-07	-9.571e-11	9.0647e-10	-4e-14	6.2362e-07	-6.245e-07	1.1775e-10	9.0391e-10	4.1e-13	6.2344e-07	-6.2438e-07	3.4999e-10	9.0259e-10	7.5e-13	6.2326e-07	-6.2416e-07
1.18	-1.5572e-09	8.4705e-10	2.35e-12	6.2444e-07	-6.2378e-07	-1.3737e-09	8.4811e-10	1.33e-12	6.2504e-07	-6.2462e-07	-1.2007e-09	8.4449e-10	1.24e-12	6.252e-07	-6.2472e-07	-1.0246e-09	8.3526e-10	8.4e-13	6.2466e-07	-6.2454e-07	-8.486e-10	8.3557e-10	1.04e-12	6.2496e-07	-6.2492e-07	-6.7023e-10	8.2982e-10	1.56e-12	6.2442e-07	-6.2468e-07	-4.8434e-10	8.2468e-10	9e-13	6.2408e-07	-6.245e-07	-2.9691e-10	8.251e-10	6.4e-13	6.2418e-07	-6.2488e-07	-9.831e-11	8.2105e-10	1.35e-12	6.2348e-07	-6.243e-07	1.1843e-10	8.1911e-10	1.18e-12	6.2356e-07	-6.2426e-07	3.512e-10	8.1889e-10	1.22e-12	6.2356e-07	-6.2432e-07
1.175	-1.5567e-09	7.6916e-10	3.79e-12	6.2476e-07	-6.2378e-07	-1.3832e-09	7.6849e-10	1.96e-12	6.2504e-07	-6.2434e-07	-1.2018e-09	7.6587e-10	1.87e-12	6.2492e-07	-6.2434e-07	-1.0212e-09	7.5694e-10	2.73e-12	6.249e-07	-6.246e-07	-8.4947e-10	7.566e-10	2.81e-12	6.2502e-07	-6.248e-07	-6.7198e-10	7.5155e-10	1.52e-12	6.2462e-07	-6.2492e-07	-4.8293e-10	7.4882e-10	2.47e-12	6.2394e-07	-6.2438e-07	-2.9553e-10	7.4775e-10	1.33e-12	6.2426e-07	-6.2474e-07	-9.439e-11	7.4587e-10	2.25e-12	6.2404e-07	-6.245e-07	1.1879e-10	7.415e-10	1.92e-12	6.2316e-07	-6.241e-07	3.5234e-10	7.4353e-10	1.97e-12	6.2344e-07	-6.2438e-07
1.17	-1.5639e-09	6.9863e-10	3.68e-12	6.2454e-07	-6.2342e-07	-1.3778e-09	6.9766e-10	3.77e-12	6.2502e-07	-6.2452e-07	-1.1958e-09	6.9481e-10	3.32e-12	6.2518e-07	-6.2462e-07	-1.0352e-09	6.8699e-10	2.12e-12	6.2508e-07	-6.2448e-07	-8.4625e-10	6.8591e-10	3.2e-12	6.2504e-07	-6.249e-07	-6.738e-10	6.8138e-10	2.94e-12	6.2478e-07	-6.246e-07	-4.7979e-10	6.7843e-10	2.99e-12	6.2416e-07	-6.2422e-07	-2.9618e-10	6.792e-10	2.93e-12	6.242e-07	-6.2454e-07	-9.659e-11	6.7519e-10	3.27e-12	6.2386e-07	-6.2456e-07	1.2206e-10	6.738e-10	2.3e-12	6.2356e-07	-6.2424e-07	3.5438e-10	6.7088e-10	1.91e-12	6.2324e-07	-6.2434e-07
1.165	-1.5505e-09	6.3626e-10	4.63e-12	6.2484e-07	-6.2368e-07	-1.384e-09	6.349e-10	4.66e-12	6.252e-07	-6.2472e-07	-1.1902e-09	6.3198e-10	3.81e-12	6.2514e-07	-6.244e-07	-1.0287e-09	6.2493e-10	3.92e-12	6.25e-07	-6.245e-07	-8.3962e-10	6.2343e-10	3.85e-12	6.2532e-07	-6.2506e-07	-6.6791e-10	6.1853e-10	3.7e-12	6.2492e-07	-6.2502e-07	-4.809e-10	6.1752e-10	3.54e-12	6.2438e-07	-6.2444e-07	-2.9286e-10	6.1486e-10	4.26e-12	6.2402e-07	-6.2448e-07	-9.289e-11	6.1068e-10	4.22e-12	6.2424e-07	-6.246e-07	1.2222e-10	6.0894e-10	3.85e-12	6.235e-07	-6.2416e-07	3.552e-10	6.0938e-10	4.13e-12	6.2354e-07	-6.2448e-07
1.16	-1.5668e-09	5.7846e-10	5.07e-12	6.249e-07	-6.2392e-07	-1.3785e-09	5.7555e-10	4.94e-12	6.254e-07	-6.2454e-07	-1.1967e-09	5.7522e-10	4.8e-12	6.252e-07	-6.2488e-07	-1.0242e-09	5.6804e-10	4.76e-12	6.25e-07	-6.2454e-07	-8.3975e-10	5.6777e-10	5.32e-12	6.251e-07	-6.2472e-07	-6.6526e-10	5.6192e-10	5.2e-12	6.2498e-07	-6.2468e-07	-4.7816e-10	5.6022e-10	5.41e-12	6.2456e-07	-6.245e-07	-2.9187e-10	5.5754e-10	4.55e-12	6.245e-07	-6.243e-07	-9.075e-11	5.5419e-10	5.08e-12	6.2426e-07	-6.245e-07	1.2375e-10	5.5493e-10	5.5e-12	6.2378e-07	-6.2434e-07	3.5645e-10	5.5339e-10	3.93e-12	6.2366e-07	-6.2462e-07
1.155	-1.5487e-09	5.2797e-10	6.66e-12	6.2498e-07	-6.2406e-07	-1.3821e-09	5.2593e-10	5.86e-12	6.2552e-07	-6.2472e-07	-1.1954e-09	5.2364e-10	5.84e-12	6.2546e-07	-6.249e-07	-1.0209e-09	5.159e-10	5.1e-12	6.2506e-07	-6.2468e-07	-8.4055e-10	5.1562e-10	5.28e-12	6.2516e-07	-6.2502e-07	-6.6673e-10	5.1093e-10	5.58e-12	6.2478e-07	-6.246e-07	-4.7501e-10	5.0941e-10	5.67e-12	6.2454e-07	-6.2474e-07	-2.8793e-10	5.0761e-10	6.07e-12	6.246e-07	-6.2474e-07	-9.046e-11	5.0385e-10	6.23e-12	6.2414e-07	-6.2452e-07	1.2475e-10	5.0349e-10	5.18e-12	6.2402e-07	-6.2454e-07	3.5669e-10	5.0172e-10	5.75e-12	6.2354e-07	-6.2448e-07
