vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-6.3654e-09	-3.6507e-10	-1.5002e-09	4.4863e-06	-4.4716e-06	3.0642e-10	-8.042e-11	-7.8814e-09	4.3299e-06	-4.321e-06	4.913e-07	4.9667e-10	-5.3188e-07	4.3285e-06	-4.3259e-06	-1.733e-06	2.1842e-09	1.8239e-06	4.3162e-06	-4.3053e-06	-1.17218e-05	7.529e-09	1.1501e-05	4.3277e-06	-4.3131e-06	1.604e-06	2.68226e-08	1.6444e-05	4.3196e-06	-4.3131e-06	-1.4726e-05	1.0536e-07	2.1014e-05	4.3311e-06	-4.3239e-06
0.005	-1.4027e-10	-3.674e-10	-7.7273e-09	4.4683e-06	-4.4574e-06	1.9759e-08	-8.077e-11	-2.76142e-08	4.3334e-06	-4.3215e-06	1.7251e-06	4.8466e-10	-1.73e-06	4.3333e-06	-4.3238e-06	3.2602e-05	2.1316e-09	-3.2094e-05	4.3294e-06	-4.3217e-06	0.000101866	7.3818e-09	-0.00012902	4.3207e-06	-4.3174e-06	7.4302e-05	2.62132e-08	-0.0002301	4.3219e-06	-4.314e-06	7.0296e-05	1.0262e-07	-0.000303	4.3307e-06	-4.3229e-06
0.01	6.0718e-09	-3.7093e-10	-1.38526e-08	4.4406e-06	-4.4307e-06	3.68782e-08	-8.262e-11	-4.468e-08	4.3327e-06	-4.3226e-06	2.7295e-06	4.7113e-10	-2.736e-06	4.3319e-06	-4.3209e-06	6.3454e-05	2.1039e-09	-6.4294e-05	4.332e-06	-4.3208e-06	0.00026708	7.2281e-09	-0.000267	4.3153e-06	-4.3147e-06	0.00047866	2.56532e-08	-0.0004793	4.328e-06	-4.3197e-06	0.00063404	9.98542e-08	-0.00063474	4.3345e-06	-4.3196e-06
0.015	1.21184e-08	-3.6771e-10	-1.98e-08	4.4377e-06	-4.4328e-06	5.25454e-08	-8.725e-11	-6.03708e-08	4.3335e-06	-4.3212e-06	3.5802e-06	4.5915e-10	-3.615e-06	4.3349e-06	-4.3211e-06	9.3082e-05	2.0649e-09	-9.3776e-05	4.3271e-06	-4.3173e-06	0.00040214	7.0896e-09	-0.00040158	4.3212e-06	-4.3115e-06	0.00072848	2.50304e-08	-0.00072738	4.3224e-06	-4.3175e-06	0.0009666	9.7321e-08	-0.0009685	4.327e-06	-4.3142e-06
0.02	1.79588e-08	-3.7105e-10	-2.53952e-08	4.4325e-06	-4.4249e-06	6.63828e-08	-8.745e-11	-7.41158e-08	4.3351e-06	-4.3215e-06	4.313e-06	4.4771e-10	-4.3182e-06	4.3266e-06	-4.32e-06	0.00012046	2.0255e-09	-0.0001204	4.3247e-06	-4.3194e-06	0.00053024	6.957e-09	-0.00052986	4.3228e-06	-4.308e-06	0.00096972	2.44728e-08	-0.0009686	4.3191e-06	-4.3063e-06	0.0012942	9.4842e-08	-0.001293	4.3231e-06	-4.3141e-06
0.025	2.35832e-08	-3.7255e-10	-3.0943e-08	4.4335e-06	-4.4226e-06	7.94798e-08	-8.803e-11	-8.71512e-08	4.3364e-06	-4.3286e-06	4.9149e-06	4.3904e-10	-4.9669e-06	4.3288e-06	-4.3193e-06	0.00014506	1.9931e-09	-0.00014498	4.3348e-06	-4.3264e-06	0.00065576	6.809e-09	-0.00065538	4.3242e-06	-4.3103e-06	0.0012102	2.38924e-08	-0.0012114	4.3169e-06	-4.3115e-06	0.0016208	9.25252e-08	-0.0016196	4.3266e-06	-4.3153e-06
0.03	2.9045e-08	-3.7492e-10	-3.63452e-08	4.4306e-06	-4.4233e-06	9.0795e-08	-9.191e-11	-9.8529e-08	4.3297e-06	-4.3221e-06	5.4599e-06	4.2824e-10	-5.4764e-06	4.3299e-06	-4.3199e-06	0.00016712	1.9561e-09	-0.0001669	4.3246e-06	-4.3194e-06	0.00077484	6.6867e-09	-0.00077462	4.3208e-06	-4.3124e-06	0.0014432	2.3386e-08	-0.0014434	4.3287e-06	-4.3166e-06	0.0019404	9.02382e-08	-0.0019392	4.3239e-06	-4.3114e-06
0.035	3.46054e-08	-3.7422e-10	-4.15706e-08	4.4253e-06	-4.4129e-06	1.02317e-07	-9.264e-11	-1.090888e-07	4.3283e-06	-4.3141e-06	5.9345e-06	4.1938e-10	-5.9004e-06	4.3248e-06	-4.3138e-06	0.00018722	1.9173e-09	-0.00018706	4.3302e-06	-4.3215e-06	0.00089054	6.5628e-09	-0.0008906	4.3222e-06	-4.3095e-06	0.0016762	2.28572e-08	-0.001676	4.3187e-06	-4.311e-06	0.0022614	8.796e-08	-0.00226	4.3197e-06	-4.3134e-06
0.04	3.95726e-08	-3.7756e-10	-4.6484e-08	4.419e-06	-4.404e-06	1.11633e-07	-9.664e-11	-1.19e-07	4.3236e-06	-4.3157e-06	6.2999e-06	4.1028e-10	-6.2527e-06	4.3332e-06	-4.3231e-06	0.0002053	1.8962e-09	-0.00020518	4.3281e-06	-4.3119e-06	0.00100048	6.4219e-09	-0.00100054	4.329e-06	-4.318e-06	0.0019006	2.23552e-08	-0.0019	4.3254e-06	-4.3156e-06	0.0025742	8.57948e-08	-0.0025736	4.319e-06	-4.3113e-06
0.045	4.46538e-08	-3.7813e-10	-5.12054e-08	4.4129e-06	-4.4051e-06	1.2084e-07	-9.374e-11	-1.2778e-07	4.3302e-06	-4.3225e-06	6.5995e-06	4.0344e-10	-6.5885e-06	4.3342e-06	-4.3224e-06	0.0002219	1.8507e-09	-0.00022184	4.3241e-06	-4.3158e-06	0.00110756	6.3255e-09	-0.00110776	4.3259e-06	-4.3194e-06	0.0021244	2.18888e-08	-0.0021244	4.3223e-06	-4.3171e-06	0.0028896	8.3707e-08	-0.0028896	4.3244e-06	-4.3129e-06
