Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	1.4321e-09	-1.528e-11	-2.2401e-09	3.1762e-07	-3.1714e-07	1.7504e-07	2.098e-11	-1.7428e-07	3.1724e-07	-3.1688e-07	1.2604e-07	1.2866e-10	3.2774e-07	3.1726e-07	-3.1688e-07	1.0204e-05	7.2138e-10	1.7254e-05	3.1726e-07	-3.1714e-07	-1.6564e-05	2.8765e-09	3.3114e-05	3.1762e-07	-3.1742e-07	-1.6004e-05	1.029e-08	4.0536e-05	3.184e-07	-3.1804e-07	-1.6216e-05	4.008e-08	4.6428e-05	3.1884e-07	-3.1874e-07
0.005	6.0535e-09	-1.46e-11	-6.3712e-09	3.1742e-07	-3.1716e-07	5.7478e-07	1.862e-11	-6.0692e-07	3.1758e-07	-3.1722e-07	8.591e-07	1.2597e-10	-2.7134e-05	3.1726e-07	-3.1694e-07	7.869e-05	7.0557e-10	-0.0002922	3.1748e-07	-3.1692e-07	7.9294e-05	2.811e-09	-0.00062684	3.1776e-07	-3.1724e-07	5.9576e-05	1.00278e-08	-0.00080702	3.183e-07	-3.18e-07	5.199e-05	3.90604e-08	-0.00089996	3.1868e-07	-3.1844e-07
0.01	1.0252e-08	-1.489e-11	-1.06127e-08	3.1746e-07	-3.1702e-07	9.5948e-07	2.154e-11	-9.9446e-07	3.173e-07	-3.1698e-07	5.138e-05	1.2268e-10	-5.1762e-05	3.1752e-07	-3.1696e-07	0.00059352	6.8751e-10	-0.00059394	3.1728e-07	-3.1712e-07	0.0012882	2.7636e-09	-0.00129	3.1756e-07	-3.1736e-07	0.0016698	9.8032e-09	-0.0016674	3.1804e-07	-3.179e-07	0.0018628	3.80394e-08	-0.0018656	3.1868e-07	-3.184e-07
0.015	1.41354e-08	-1.685e-11	-1.44174e-08	3.176e-07	-3.1724e-07	1.3391e-06	1.844e-11	-1.3319e-06	3.1732e-07	-3.1718e-07	7.378e-05	1.1871e-10	-7.4344e-05	3.1752e-07	-3.17e-07	0.000885	6.7185e-10	-0.00088634	3.173e-07	-3.169e-07	0.0019498	2.685e-09	-0.0019534	3.1756e-07	-3.174e-07	0.0025412	9.5798e-09	-0.0025398	3.1798e-07	-3.177e-07	0.0028384	3.708e-08	-0.0028394	3.1856e-07	-3.1838e-07
0.02	1.74798e-08	-1.434e-11	-1.77764e-08	3.1756e-07	-3.1716e-07	1.6295e-06	1.884e-11	-1.6185e-06	3.1752e-07	-3.1722e-07	9.4068e-05	1.1406e-10	-9.4484e-05	3.1736e-07	-3.1712e-07	0.00115008	6.576e-10	-0.0011622	3.175e-07	-3.1722e-07	0.002595	2.6253e-09	-0.0025966	3.1764e-07	-3.1724e-07	0.0033902	9.3701e-09	-0.0033926	3.1822e-07	-3.1766e-07	0.0037962	3.61676e-08	-0.0037978	3.1846e-07	-3.1814e-07
0.025	2.05646e-08	-1.713e-11	-2.09176e-08	3.1754e-07	-3.1712e-07	1.8898e-06	1.475e-11	-1.9135e-06	3.1752e-07	-3.1698e-07	0.000112502	1.1656e-10	-0.000113138	3.1732e-07	-3.17e-07	0.001431	6.4103e-10	-0.0014296	3.1748e-07	-3.169e-07	0.0032414	2.5634e-09	-0.0032414	3.1754e-07	-3.1716e-07	0.0042516	9.1412e-09	-0.0042512	3.1792e-07	-3.1782e-07	0.0047698	3.52432e-08	-0.0047688	3.1842e-07	-3.1804e-07
0.03	2.33406e-08	-1.731e-11	-2.377e-08	3.1762e-07	-3.17e-07	2.1556e-06	1.853e-11	-2.1497e-06	3.1732e-07	-3.1706e-07	0.00013022	1.1281e-10	-0.00012992	3.1728e-07	-3.1718e-07	0.0016796	6.241e-10	-0.0016818	3.1724e-07	-3.1696e-07	0.0038662	2.5169e-09	-0.0038656	3.1776e-07	-3.1744e-07	0.0050934	8.9371e-09	-0.0050924	3.18e-07	-3.1764e-07	0.0057216	3.43684e-08	-0.0057222	3.1836e-07	-3.1806e-07
0.035	2.5948e-08	-1.639e-11	-2.65168e-08	3.1744e-07	-3.1704e-07	2.3596e-06	1.897e-11	-2.3831e-06	3.1746e-07	-3.171e-07	0.00014508	1.0813e-10	-0.00014528	3.1726e-07	-3.1688e-07	0.0019212	6.0841e-10	-0.0019234	3.1744e-07	-3.1712e-07	0.0044904	2.459e-09	-0.0044896	3.1756e-07	-3.1746e-07	0.0059426	8.7578e-09	-0.0059422	3.1786e-07	-3.1764e-07	0.006688	3.34954e-08	-0.0066888	3.1856e-07	-3.1818e-07
0.04	2.85494e-08	-1.47e-11	-2.8831e-08	3.174e-07	-3.1706e-07	2.5717e-06	1.608e-11	-2.5782e-06	3.1748e-07	-3.1712e-07	0.000159	1.0826e-10	-0.00015922	3.1728e-07	-3.171e-07	0.0021518	5.9647e-10	-0.0021552	3.173e-07	-3.1712e-07	0.0050964	2.4025e-09	-0.0050938	3.1752e-07	-3.1726e-07	0.0067756	8.5729e-09	-0.0067722	3.18e-07	-3.1778e-07	0.0076356	3.26738e-08	-0.007636	3.1828e-07	-3.1798e-07
0.045	3.07232e-08	-1.545e-11	-3.105e-08	3.1742e-07	-3.1728e-07	2.7539e-06	1.527e-11	-2.7563e-06	3.1726e-07	-3.1712e-07	0.00017156	1.0574e-10	-0.00017208	3.1742e-07	-3.1692e-07	0.0023712	5.8442e-10	-0.002374	3.1732e-07	-3.172e-07	0.0056916	2.3565e-09	-0.0056926	3.179e-07	-3.1754e-07	0.0075998	8.3864e-09	-0.0075998	3.1794e-07	-3.1756e-07	0.0085804	3.18772e-08	-0.00858	3.1844e-07	-3.1814e-07
