gm,Vd=0V	gm,Vd=0.15V	gm,Vd=0.3V	gm,Vd=0.45V	gm,Vd=0.6V	gm,Vd=0.75V	gm,Vd=0.9V
-8.44000000000002e-09	-1.642e-08	-2.69800000000001e-08	-3.29599999999998e-08	-5.75200000000001e-08	-7.62399999999998e-08	-9.71600000000008e-08
-8.01999999999999e-09	-1.597e-08	-2.577e-08	-3.80799999999999e-08	-5.39599999999998e-08	-7.128e-08	-9.57800000000003e-08
-7.71499999999998e-09	-1.501e-08	-2.41e-08	-3.92399999999999e-08	-4.94000000000001e-08	-6.60400000000002e-08	-9.728e-08
-7.60000000000004e-09	-1.473e-08	-2.38900000000001e-08	-3.57400000000001e-08	-4.97000000000003e-08	-6.70400000000004e-08	-9.45000000000004e-08
-7.36800000000003e-09	-1.46500000000001e-08	-2.35700000000001e-08	-3.56000000000002e-08	-4.89000000000001e-08	-6.56400000000001e-08	-8.38199999999999e-08
-7.254e-09	-1.398e-08	-2.076e-08	-3.63399999999999e-08	-4.78400000000001e-08	-6.40000000000001e-08	-8.30799999999998e-08
-6.952e-09	-1.381e-08	-2.27599999999999e-08	-3.60800000000001e-08	-4.768e-08	-6.40000000000001e-08	-8.776e-08
-6.76199999999999e-09	-1.374e-08	-2.521e-08	-3.356e-08	-4.72399999999997e-08	-6.30999999999997e-08	-8.49600000000002e-08
-6.56499999999999e-09	-1.344e-08	-2.241e-08	-3.29599999999998e-08	-4.62999999999999e-08	-6.22999999999998e-08	-8.62200000000001e-08
-6.267e-09	-1.314e-08	-2.134e-08	-3.21200000000001e-08	-4.41200000000001e-08	-6.28e-08	-8.536e-08
-6.11399999999999e-09	-1.233e-08	-2.12899999999999e-08	-3.15600000000001e-08	-4.574e-08	-6.29999999999999e-08	-7.98999999999999e-08
-6.00199999999999e-09	-1.277e-08	-2.11e-08	-3.18099999999998e-08	-4.556e-08	-6.05399999999999e-08	-7.86399999999999e-08
