vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-9.30924e-08	-1.565e-11	2.86e-12	4.201e-07	-3.2554e-07	-9.12226e-08	2.434e-11	-1.01e-12	4.1638e-07	-3.2524e-07	-9.05854e-08	1.0949e-10	-1.63e-12	4.1578e-07	-3.2514e-07	-9.09592e-08	2.5611e-10	-2e-13	4.1604e-07	-3.2506e-07	-9.20714e-08	5.1044e-10	-2.7e-13	4.1676e-07	-3.2508e-07	-9.3953e-08	8.9441e-10	1.5e-13	4.182e-07	-3.2508e-07	-9.70802e-08	1.4425e-09	-5.6e-13	4.2062e-07	-3.25e-07
0.005	-9.32578e-08	-1.831e-11	3.72e-12	4.1882e-07	-3.255e-07	-8.98866e-08	2.176e-11	8e-14	4.1508e-07	-3.2524e-07	-8.92212e-08	1.0435e-10	3e-14	4.1414e-07	-3.2512e-07	-8.96252e-08	2.4903e-10	-3e-13	4.1444e-07	-3.2506e-07	-9.0563e-08	4.9938e-10	3e-13	4.1516e-07	-3.2508e-07	-9.2444e-08	8.7968e-10	-6.2e-13	4.167e-07	-3.2514e-07	-9.52818e-08	1.422e-09	-6.1e-13	4.189e-07	-3.2502e-07
0.01	-9.17704e-08	-1.537e-11	-8.9e-13	4.1734e-07	-3.2556e-07	-8.84444e-08	1.758e-11	1.45e-12	4.1348e-07	-3.2526e-07	-8.77764e-08	9.899e-11	-2.4e-13	4.1284e-07	-3.2512e-07	-8.79696e-08	2.4264e-10	4.3e-13	4.1288e-07	-3.2508e-07	-8.89918e-08	4.8784e-10	4.7e-13	4.1358e-07	-3.2508e-07	-9.08038e-08	8.6296e-10	4.7e-13	4.1504e-07	-3.2508e-07	-9.35388e-08	1.4008e-09	-1.03e-12	4.1718e-07	-3.2508e-07
0.015	-9.03662e-08	-1.509e-11	-2e-13	4.1582e-07	-3.2552e-07	-8.6976e-08	1.912e-11	2.6e-13	4.1216e-07	-3.2522e-07	-8.62666e-08	9.579e-11	-1.93e-12	4.1134e-07	-3.2522e-07	-8.64688e-08	2.3877e-10	1.68e-12	4.1124e-07	-3.2506e-07	-8.74882e-08	4.7882e-10	4.2e-13	4.1192e-07	-3.2506e-07	-8.9205e-08	8.518e-10	1.35e-12	4.1352e-07	-3.2516e-07	-9.18786e-08	1.3824e-09	-1.71e-12	4.156e-07	-3.2502e-07
0.02	-8.897e-08	-1.697e-11	4.4e-13	4.1442e-07	-3.2556e-07	-8.55082e-08	1.939e-11	6e-13	4.1072e-07	-3.2522e-07	-8.48042e-08	9.285e-11	-1.06e-12	4.099e-07	-3.252e-07	-8.50302e-08	2.3141e-10	1.28e-12	4.0986e-07	-3.2508e-07	-8.5975e-08	4.7244e-10	8.9e-13	4.1056e-07	-3.2506e-07	-8.76184e-08	8.3751e-10	8.7e-13	4.1192e-07	-3.2514e-07	-9.02834e-08	1.3632e-09	3e-13	4.139e-07	-3.25e-07
0.025	-8.74848e-08	-2e-11	2e-14	4.1154e-07	-3.2542e-07	-8.4139e-08	1.719e-11	-5.4e-13	4.0924e-07	-3.2522e-07	-8.34186e-08	8.917e-11	9.3e-13	4.0844e-07	-3.2516e-07	-8.35692e-08	2.2637e-10	-3.8e-13	4.0854e-07	-3.2512e-07	-8.44482e-08	4.6457e-10	-4.9e-13	4.0908e-07	-3.2506e-07	-8.6059e-08	8.2648e-10	5.7e-13	4.1038e-07	-3.2508e-07	-8.8697e-08	1.3418e-09	-9e-14	4.1232e-07	-3.2506e-07
0.03	-8.46304e-08	-1.973e-11	-7.6e-13	4.102e-07	-3.2554e-07	-8.27592e-08	1.45e-11	-4.1e-13	4.0816e-07	-3.2526e-07	-8.20418e-08	8.381e-11	-1e-13	4.07e-07	-3.2514e-07	-8.21004e-08	2.2287e-10	2.01e-12	4.0692e-07	-3.2508e-07	-8.2984e-08	4.5336e-10	3.8e-13	4.0748e-07	-3.2508e-07	-8.4525e-08	8.0965e-10	2e-13	4.0888e-07	-3.2508e-07	-8.70608e-08	1.3226e-09	-1.16e-12	4.1086e-07	-3.2502e-07
0.035	-8.33282e-08	-2.027e-11	2.4e-13	4.0888e-07	-3.255e-07	-8.1569e-08	1.304e-11	-8.5e-13	4.0674e-07	-3.2518e-07	-8.05002e-08	8.13e-11	7.2e-13	4.055e-07	-3.2518e-07	-8.0686e-08	2.171e-10	-4e-14	4.0566e-07	-3.2514e-07	-8.14148e-08	4.4437e-10	-1.45e-12	4.0604e-07	-3.2502e-07	-8.30556e-08	7.9833e-10	-7.2e-13	4.072e-07	-3.2508e-07	-8.5403e-08	1.305e-09	7e-13	4.0908e-07	-3.2506e-07
0.04	-8.20026e-08	-2.403e-11	6.1e-13	4.0752e-07	-3.2552e-07	-8.01686e-08	1.334e-11	2.9e-13	4.0524e-07	-3.252e-07	-7.91826e-08	8.026e-11	1.29e-12	4.0426e-07	-3.2514e-07	-7.92954e-08	2.1052e-10	-5e-14	4.0412e-07	-3.251e-07	-7.99266e-08	4.3569e-10	-1.55e-12	4.0456e-07	-3.2506e-07	-8.14756e-08	7.8549e-10	-8.8e-13	4.0572e-07	-3.2502e-07	-8.37978e-08	1.2877e-09	1.08e-12	4.0754e-07	-3.2498e-07
0.045	-8.069e-08	-2.241e-11	-4.3e-13	4.0626e-07	-3.256e-07	-7.87738e-08	1.022e-11	-1.04e-12	4.0402e-07	-3.2518e-07	-7.77954e-08	7.775e-11	-5e-14	4.0292e-07	-3.2514e-07	-7.78682e-08	2.0285e-10	-1.42e-12	4.028e-07	-3.2512e-07	-7.85622e-08	4.2663e-10	-4.3e-13	4.0324e-07	-3.2502e-07	-8.00792e-08	7.6964e-10	-1.25e-12	4.0436e-07	-3.2502e-07	-8.23324e-08	1.2706e-09	8.9e-13	4.061e-07	-3.2506e-07
0.05	-7.9395e-08	-2.126e-11	1.85e-12	4.0496e-07	-3.255e-07	-7.7448e-08	7.24e-12	-3e-14	4.0278e-07	-3.2526e-07	-7.65494e-08	7.5e-11	6.5e-13	4.0156e-07	-3.2516e-07	-7.6552e-08	1.9797e-10	-1.3e-13	4.0146e-07	-3.2512e-07	-7.73398e-08	4.1629e-10	3.3e-13	4.0192e-07	-3.2502e-07	-7.85876e-08	7.5492e-10	-1.06e-12	4.0298e-07	-3.2502e-07	-8.08336e-08	1.2503e-09	-5.5e-13	4.0448e-07	-3.25e-07
0.055	-7.81356e-08	-2.267e-11	2.15e-12	4.0364e-07	-3.255e-07	-7.61732e-08	6.46e-12	1.1e-13	4.0144e-07	-3.2524e-07	-7.51838e-08	7.151e-11	-6.7e-13	4.0026e-07	-3.2516e-07	-7.52624e-08	1.9256e-10	1.8e-13	3.9996e-07	-3.25e-07	-7.5924e-08	4.0533e-10	-2.6e-13	4.0062e-07	-3.2514e-07	-7.7254e-08	7.4053e-10	-6.9e-13	4.0142e-07	-3.25e-07	-7.9332e-08	1.2356e-09	-1e-13	4.0306e-07	-3.2498e-07
0.06	-7.68448e-08	-2.373e-11	8.5e-13	4.0228e-07	-3.2556e-07	-7.50124e-08	7.19e-12	0	4.002e-07	-3.2526e-07	-7.39434e-08	7.249e-11	-1.02e-12	3.9886e-07	-3.2506e-07	-7.38096e-08	1.8647e-10	1.65e-12	3.9886e-07	-3.2508e-07	-7.4541e-08	4.0059e-10	1.08e-12	3.9916e-07	-3.2514e-07	-7.58546e-08	7.313e-10	1.59e-12	4.0008e-07	-3.2506e-07	-7.78264e-08	1.2168e-09	1.8e-13	4.0158e-07	-3.2504e-07
0.065	-7.55388e-08	-2.331e-11	1.71e-12	4.0124e-07	-3.255e-07	-7.37618e-08	6.39e-12	1.09e-12	3.9898e-07	-3.2528e-07	-7.26458e-08	6.752e-11	-1.8e-13	3.9762e-07	-3.2512e-07	-7.25944e-08	1.8338e-10	-1.4e-13	3.9754e-07	-3.2512e-07	-7.32122e-08	3.9105e-10	1.9e-13	3.9786e-07	-3.251e-07	-7.44028e-08	7.1763e-10	5.6e-13	3.988e-07	-3.2502e-07	-7.64452e-08	1.1982e-09	-1.27e-12	4.0036e-07	-3.2506e-07
0.07	-7.42576e-08	-2.308e-11	5.8e-13	4e-07	-3.255e-07	-7.25226e-08	3.58e-12	1.9e-13	3.9774e-07	-3.2524e-07	-7.13868e-08	6.254e-11	-1.33e-12	3.9648e-07	-3.2518e-07	-7.12818e-08	1.7927e-10	-2.6e-13	3.962e-07	-3.2514e-07	-7.19654e-08	3.8375e-10	7e-14	3.9666e-07	-3.251e-07	-7.29914e-08	7.0444e-10	9e-14	3.9736e-07	-3.251e-07	-7.49802e-08	1.1797e-09	-7.3e-13	3.9882e-07	-3.2508e-07
0.075	-7.31818e-08	-2.503e-11	-1.48e-12	3.987e-07	-3.255e-07	-7.13346e-08	5.88e-12	-4e-13	3.9658e-07	-3.252e-07	-7.00962e-08	6.017e-11	-1.32e-12	3.9512e-07	-3.2514e-07	-6.99962e-08	1.7575e-10	1.04e-12	3.9496e-07	-3.2516e-07	-7.06724e-08	3.7578e-10	2.1e-13	3.9534e-07	-3.2508e-07	-7.17412e-08	6.9442e-10	-3.4e-13	3.9614e-07	-3.2512e-07	-7.35894e-08	1.1613e-09	-8e-13	3.9736e-07	-3.2506e-07
0.08	-7.18868e-08	-2.666e-11	5e-13	3.9748e-07	-3.2556e-07	-7.006e-08	6.14e-12	-7.3e-13	3.9524e-07	-3.252e-07	-6.88812e-08	5.745e-11	-4e-13	3.94e-07	-3.2518e-07	-6.86648e-08	1.7015e-10	-1.42e-12	3.9368e-07	-3.2512e-07	-6.93158e-08	3.6863e-10	5e-13	3.9398e-07	-3.2504e-07	-7.04038e-08	6.8212e-10	-3.6e-13	3.9484e-07	-3.2514e-07	-7.22296e-08	1.1448e-09	-8.1e-13	3.9618e-07	-3.2512e-07
0.085	-7.05672e-08	-2.908e-11	-5.7e-13	3.9612e-07	-3.255e-07	-6.89002e-08	3.21e-12	-3.5e-13	3.9422e-07	-3.2518e-07	-6.77302e-08	5.618e-11	3.6e-13	3.928e-07	-3.2518e-07	-6.7493e-08	1.6433e-10	-3.6e-13	3.924e-07	-3.2514e-07	-6.80318e-08	3.6184e-10	3.3e-13	3.9274e-07	-3.2508e-07	-6.91324e-08	6.7087e-10	-3.5e-13	3.9356e-07	-3.2508e-07	-7.08958e-08	1.1275e-09	1.24e-12	3.9496e-07	-3.2512e-07
0.09	-6.93788e-08	-2.877e-11	-7.8e-13	3.9494e-07	-3.2548e-07	-6.77462e-08	3.5e-13	-9.4e-13	3.9302e-07	-3.2526e-07	-6.65086e-08	5.264e-11	-2.9e-13	3.9154e-07	-3.2516e-07	-6.62308e-08	1.6083e-10	-9.3e-13	3.913e-07	-3.2514e-07	-6.6864e-08	3.5108e-10	-9.6e-13	3.9152e-07	-3.2512e-07	-6.77906e-08	6.546e-10	-6.4e-13	3.922e-07	-3.2514e-07	-6.95814e-08	1.1111e-09	-4.6e-13	3.9352e-07	-3.25e-07
0.095	-6.81834e-08	-3.166e-11	6.4e-13	3.936e-07	-3.2548e-07	-6.65744e-08	-6.8e-13	-4.5e-13	3.9186e-07	-3.2526e-07	-6.53412e-08	5.118e-11	-8e-14	3.9048e-07	-3.2514e-07	-6.5118e-08	1.5498e-10	-1.25e-12	3.9006e-07	-3.2514e-07	-6.5566e-08	3.4345e-10	-1.6e-13	3.903e-07	-3.252e-07	-6.65678e-08	6.44e-10	-9.9e-13	3.9102e-07	-3.2518e-07	-6.82712e-08	1.0953e-09	3.3e-13	3.9222e-07	-3.251e-07
0.1	-6.69718e-08	-3.563e-11	5.8e-13	3.9252e-07	-3.2548e-07	-6.54024e-08	5.9e-13	6e-14	3.9066e-07	-3.253e-07	-6.42286e-08	5.148e-11	6.4e-13	3.8924e-07	-3.2514e-07	-6.3959e-08	1.497e-10	1.2e-13	3.8902e-07	-3.2512e-07	-6.44192e-08	3.3429e-10	-8.4e-13	3.8902e-07	-3.2514e-07	-6.52874e-08	6.3457e-10	-6.3e-13	3.8974e-07	-3.2508e-07	-6.703e-08	1.0803e-09	-6e-14	3.9092e-07	-3.2506e-07
0.105	-6.58084e-08	-3.235e-11	1.9e-13	3.9136e-07	-3.2556e-07	-6.43626e-08	-1.84e-12	-2e-14	3.8956e-07	-3.2528e-07	-6.3092e-08	4.891e-11	-9.6e-13	3.8828e-07	-3.2512e-07	-6.28228e-08	1.4494e-10	1.9e-13	3.8786e-07	-3.2512e-07	-6.32086e-08	3.2867e-10	2.2e-13	3.8792e-07	-3.2508e-07	-6.40858e-08	6.1964e-10	4.2e-13	3.8866e-07	-3.2518e-07	-6.57166e-08	1.0643e-09	7.3e-13	3.8976e-07	-3.2504e-07
0.11	-6.46908e-08	-3.36e-11	8.7e-13	3.9018e-07	-3.255e-07	-6.3152e-08	-4.16e-12	4.8e-13	3.8846e-07	-3.2522e-07	-6.19648e-08	4.601e-11	9.6e-13	3.8712e-07	-3.252e-07	-6.16634e-08	1.4312e-10	8.5e-13	3.8666e-07	-3.2514e-07	-6.20296e-08	3.1907e-10	4.9e-13	3.8688e-07	-3.2514e-07	-6.28996e-08	6.0857e-10	5.9e-13	3.8724e-07	-3.2514e-07	-6.44768e-08	1.049e-09	-7.4e-13	3.8836e-07	-3.251e-07
0.115	-6.34432e-08	-3.592e-11	4e-13	3.89e-07	-3.2556e-07	-6.21262e-08	-1.27e-12	4.4e-13	3.8732e-07	-3.2524e-07	-6.09148e-08	4.291e-11	-1.42e-12	3.8584e-07	-3.2512e-07	-6.04698e-08	1.3921e-10	-4.2e-13	3.8558e-07	-3.2522e-07	-6.0814e-08	3.1301e-10	-8.7e-13	3.857e-07	-3.2512e-07	-6.16558e-08	5.9942e-10	8e-14	3.8614e-07	-3.2518e-07	-6.31904e-08	1.0319e-09	-1.17e-12	3.8722e-07	-3.2514e-07
