Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	2.584e-08	3.80599999999999e-08	5.26400000000001e-08	1.0496e-07	2.99920000000001e-07	1.048e-06
0.005	2.44616666666667e-08	3.41266666666666e-08	4.96066666666667e-08	1.00956666666667e-07	2.8966e-07	1.031e-06
0.01	2.2537e-08	3.0857e-08	4.6429e-08	9.5704e-08	2.76508e-07	9.93338000000001e-07
0.015	2.1053e-08	2.8218e-08	4.3659e-08	9.0739e-08	2.64574e-07	9.57974000000001e-07
0.02	1.9425e-08	2.5877e-08	4.1199e-08	8.595e-08	2.52754e-07	9.18028e-07
0.025	1.8096e-08	2.4329e-08	3.9358e-08	8.2057e-08	2.42292e-07	8.7631e-07
0.03	1.7264e-08	2.3311e-08	3.7858e-08	7.8725e-08	2.3272e-07	8.36948e-07
0.035	1.66286e-08	2.2317e-08	3.6747e-08	7.6039e-08	2.23662e-07	8.01652e-07
0.04	1.60752e-08	2.1154e-08	3.5791e-08	7.3677e-08	2.14392e-07	7.6736e-07
0.045	1.56435e-08	2.0183e-08	3.4621e-08	7.1104e-08	2.04938e-07	7.32736e-07
0.05	1.51894e-08	1.9631e-08	3.3524e-08	6.8647e-08	1.96048e-07	6.98792e-07
0.055	1.47689e-08	1.91294e-08	3.2584e-08	6.6447e-08	1.87874e-07	6.66788e-07
0.06	1.4458e-08	1.85905e-08	3.152e-08	6.4215e-08	1.8042e-07	6.36918e-07
0.065	1.41224e-08	1.81253e-08	3.0584e-08	6.2055e-08	1.73442e-07	6.08342e-07
0.07	1.38883e-08	1.75862e-08	2.9933e-08	6.0131e-08	1.66808e-07	5.8211e-07
0.075	1.38388e-08	1.69677e-08	2.914e-08	5.8215e-08	1.60278e-07	5.58228e-07
0.08	1.38491e-08	1.63283e-08	2.8364e-08	5.6031e-08	1.535e-07	5.34572e-07
0.085	1.36346e-08	1.59712e-08	2.7844e-08	5.3922e-08	1.47116e-07	5.11336e-07
0.09	1.31215e-08	1.59278e-08	2.724e-08	5.2334e-08	1.41714e-07	4.89742e-07
0.095	1.27323e-08	1.57026e-08	2.649e-08	5.0936e-08	1.36582e-07	4.68512e-07
