Vds	Gds_Vgs=0.15V	Gds_Vgs=0.30V	Gds_Vgs=0.45V	Gds_Vgs=0.60V	Gds_Vgs=0.75V	Gds_Vgs=0.90V
0.31	1.324e-07	1.952e-05	0.000518	0.0047	0.04352	0.11722
0.315	1.552e-07	1.348e-05	0.000516	0.00438	0.0413	0.11478
0.32	9.84e-08	8.2e-06	0.000536	0.00422	0.03922	0.11234
0.325	7.24e-08	5.24e-06	0.000542	0.00404	0.03716	0.10996
0.33	7.54e-08	4.68e-06	0.000506	0.00386	0.03518	0.10756
0.335	5.36e-08	7.26e-06	0.00048	0.00376	0.03332	0.10514
0.34	4.86e-08	1.21e-05	0.000482	0.00358	0.03152	0.10262
0.345	1.064e-07	1.676e-05	0.000462	0.00336	0.02982	0.10006
0.35	1.546e-07	1.714e-05	0.000442	0.00324	0.02808	0.09764
0.355	1.542e-07	1.504e-05	0.00046	0.0031	0.02632	0.09518
0.36	1.892e-07	1.616e-05	0.000468	0.00292	0.0248	0.09256
0.365	2.168e-07	1.826e-05	0.000456	0.0028	0.02338	0.0901
0.37	1.962e-07	1.638e-05	0.000456	0.0028	0.02196	0.0878
0.375	1.938e-07	1.468e-05	0.000452	0.00282	0.02068	0.08524
0.38	2.016e-07	1.462e-05	0.000442	0.00272	0.01942	0.08256
0.385	1.332e-07	1.228e-05	0.000448	0.00262	0.01818	0.08012
0.39	4.14e-08	8.44e-06	0.000452	0.0026	0.01716	0.07768
0.395	3.72e-08	5.76e-06	0.000446	0.0025	0.01622	0.07512
0.4	7.06e-08	7.6e-06	0.000446	0.00232	0.01522	0.07272
0.405	5.18e-08	1.048e-05	0.000438	0.00226	0.01438	0.07044
0.41	4.96e-08	9.6e-06	0.000424	0.00232	0.01364	0.068
0.415	1.178e-07	9.92e-06	0.000432	0.00228	0.0128	0.06552
0.42	9.94e-08	1.382e-05	0.000446	0.00212	0.01202	0.06316
0.425	2.6e-09	1.41e-05	0.000442	0.0021	0.01136	0.06086
0.43	2.86e-08	1.27e-05	0.000434	0.00218	0.01068	0.05864
0.435	1.576e-07	1.462e-05	0.000434	0.00212	0.01002	0.0565
0.44	2.002e-07	1.446e-05	0.000426	0.00206	0.00942	0.05432
0.445	1.52e-07	1.096e-05	0.000412	0.0021	0.0089	0.05212
0.45	1.328e-07	8.34e-06	0.000416	0.00204	0.00856	0.04996
0.455	9.56e-08	7.74e-06	0.00043	0.00198	0.00824	0.0478
0.46	3e-09	7.86e-06	0.000432	0.00204	0.00786	0.04574
0.465	-4.2e-08	7.92e-06	0.000424	0.00208	0.00754	0.04386
0.47	3.44e-08	7.62e-06	0.000424	0.00206	0.00724	0.04198
0.475	1.63e-07	8.9e-06	0.000434	0.00202	0.00684	0.04002
0.48	2.232e-07	1.132e-05	0.000434	0.00196	0.0064	0.03816
0.485	1.834e-07	1.36e-05	0.00041	0.00188	0.0061	0.0364
0.49	1.124e-07	1.392e-05	0.00039	0.0019	0.0059	0.03466
0.495	3.22e-08	1.08e-05	0.00039	0.002	0.0056	0.03302
0.5	-5.24e-08	8.18e-06	0.000376	0.002	0.00534	0.0315
0.505	2.2e-09	7.22e-06	0.000366	0.00194	0.00532	0.02998
0.51	1.38e-07	6.18e-06	0.000396	0.0019	0.0052	0.02844
0.515	1.272e-07	9.26e-06	0.000418	0.00182	0.00494	0.027
0.52	9.78e-08	1.6e-05	0.000404	0.00176	0.00486	0.02568
0.525	1.782e-07	1.568e-05	0.0004	0.00178	0.00478	0.02444
0.53	1.334e-07	1.13e-05	0.000408	0.00172	0.0046	0.02328
0.535	-2e-09	1.182e-05	0.000398	0.00166	0.00458	0.0222
0.54	7.64e-08	1.156e-05	0.000398	0.0017	0.00462	0.02114
0.545	2.176e-07	8.74e-06	0.000402	0.0017	0.0045	0.02
0.55	1.788e-07	1.066e-05	0.000386	0.0017	0.00434	0.0188
0.555	1.402e-07	1.476e-05	0.000384	0.00178	0.00418	0.01774
0.56	2.23e-07	1.268e-05	0.000394	0.00182	0.004	0.01684
0.565	2.692e-07	9.42e-06	0.000386	0.00178	0.00396	0.0159
0.57	2.718e-07	1.164e-05	0.000366	0.00178	0.00398	0.01504
0.575	3.184e-07	1.446e-05	0.000358	0.00178	0.00386	0.01444
0.58	4.208e-07	1.362e-05	0.000374	0.00176	0.00378	0.01382
0.585	5.82e-07	1.132e-05	0.000398	0.00174	0.00384	0.01306
0.59	7.086e-07	1.078e-05	0.000398	0.00168	0.00376	0.0124
0.595	7.308e-07	1.016e-05	0.000396	0.00164	0.00358	0.01186
0.6	6.814e-07	7.6e-06	0.000414	0.00166	0.00352	0.01128
0.605	5.28e-07	6.82e-06	0.000422	0.00168	0.0035	0.01068
0.61	2.688e-07	1.088e-05	0.000406	0.00168	0.00342	0.01018
0.615	6.16e-08	1.358e-05	0.00038	0.0017	0.00334	0.00978
0.62	-4.8e-09	1.252e-05	0.000382	0.00172	0.00334	0.0094
0.625	8.58e-08	1.258e-05	0.000398	0.0017	0.00342	0.00898
0.63	2.276e-07	1.32e-05	0.000376	0.0017	0.00348	0.00866
0.635	2.78e-07	1.108e-05	0.000356	0.00174	0.0034	0.00846
0.64	3.012e-07	8.32e-06	0.000376	0.0017	0.0033	0.00816
0.645	2.594e-07	7.3e-06	0.000366	0.0016	0.00324	0.0078
0.65	7.14e-08	8.18e-06	0.000334	0.00156	0.0032	0.00746
0.655	-2.88e-08	9.92e-06	0.000348	0.0015	0.00318	0.00704
0.66	2.7e-08	1.16e-05	0.00036	0.00148	0.00316	0.00672
0.665	5.02e-08	1.296e-05	0.000354	0.00158	0.0032	0.00662
0.67	3.94e-08	1.294e-05	0.000378	0.00164	0.00324	0.0065
0.675	8.6e-08	1.322e-05	0.000406	0.00162	0.00314	0.00638
0.68	1.398e-07	1.95e-05	0.000404	0.0016	0.003	0.00638
0.685	1.124e-07	2.404e-05	0.000394	0.00162	0.00298	0.00618
0.69	6.24e-08	1.436e-05	0.000394	0.00164	0.00298	0.00572
0.695	8.68e-08	5.62e-06	0.000398	0.00156	0.00296	0.0054
0.7	1.632e-07	6.74e-06	0.00039	0.00146	0.00298	0.0053
0.705	1.896e-07	4.18e-06	0.000374	0.0015	0.00306	0.0052
0.71	1.842e-07	1.8e-07	0.000378	0.00152	0.0031	0.00514
0.715	2.186e-07	8.44e-06	0.000388	0.00146	0.003	0.0052
0.72	2.52e-07	1.65e-05	0.000382	0.00154	0.00294	0.00522
0.725	1.894e-07	1.19e-05	0.00037	0.00166	0.003	0.00518
0.73	7.8e-08	7.56e-06	0.00037	0.00162	0.00294	0.00506
0.735	5.26e-08	9.32e-06	0.000376	0.00156	0.0028	0.00486
0.74	9.12e-08	1.022e-05	0.000372	0.00154	0.0028	0.00474
0.745	7.6e-08	1.02e-05	0.000372	0.00146	0.00282	0.00464
0.75	5.96e-08	1.386e-05	0.00037	0.00142	0.0028	0.00446
0.755	1.23e-07	1.424e-05	0.000342	0.00144	0.00282	0.00436
0.76	1.412e-07	9.34e-06	0.00032	0.00142	0.00282	0.00436
0.765	8.44e-08	8.24e-06	0.000336	0.00146	0.00282	0.00436
0.77	9.96e-08	9.38e-06	0.000352	0.00156	0.00282	0.00434
0.775	1.496e-07	8.24e-06	0.000356	0.00158	0.0027	0.00428
0.78	9.46e-08	8.32e-06	0.000364	0.00154	0.00262	0.0042
0.785	5.64e-08	1.31e-05	0.000368	0.0015	0.00272	0.00418
0.79	8.9e-08	1.68e-05	0.000362	0.00146	0.00274	0.00414
0.795	1.078e-07	1.388e-05	0.000348	0.00142	0.00268	0.004
0.8	1.572e-07	1.1e-05	0.000342	0.00138	0.00282	0.00388
0.805	1.878e-07	1.134e-05	0.00036	0.00138	0.00292	0.00386
0.81	1.376e-07	9.16e-06	0.000382	0.00144	0.00278	0.00384
0.815	1.068e-07	6.7e-06	0.000366	0.00148	0.00268	0.00378
0.82	1.202e-07	7.74e-06	0.000344	0.00146	0.0027	0.00386
0.825	8.36e-08	7.88e-06	0.000368	0.00148	0.0027	0.00394
0.83	8.06e-08	6.74e-06	0.000392	0.00154	0.00264	0.00384
0.835	1.884e-07	7.04e-06	0.000358	0.0015	0.00264	0.00372
0.84	2.574e-07	7.64e-06	0.000326	0.00142	0.00268	0.00366
0.845	2.41e-07	9.84e-06	0.00035	0.00148	0.00262	0.0036
0.85	2.068e-07	1.228e-05	0.000346	0.00158	0.00254	0.00356
0.855	1.234e-07	1.118e-05	0.000302	0.0015	0.00252	0.00356
0.86	8.8e-09	1.156e-05	0.000314	0.0014	0.00244	0.0035
0.865	-1.7e-08	1.224e-05	0.000364	0.00144	0.00238	0.00338
0.87	1.32e-08	1.112e-05	0.000372	0.00144	0.00246	0.00336
0.875	3.84e-08	1.236e-05	0.000372	0.00138	0.0025	0.00346
0.88	1.324e-07	1.168e-05	0.000396	0.00136	0.00252	0.00346
0.885	2.474e-07	7.1e-06	0.000392	0.0014	0.00264	0.00344
0.89	2.598e-07	5.02e-06	0.000358	0.00142	0.00272	0.00352
0.895	2.378e-07	4.96e-06	0.000324	0.0014	0.00268	0.00348
0.9	2.608e-07	1.4e-06	0.0003	0.0013	0.00262	0.00328
