Vgs	Gm_Vds=0.15V	Gm_Vds=0.3V	Gm_Vds=0.45V	Gm_Vds=0.6V	Gm_Vds=0.75V	Gm_Vds=0.9V
-0.3	-1.728e-08	-2.47e-08	-3.70799999999999e-08	-5.02800000000003e-08	-7.48400000000002e-08	-1.06799999999999e-07
-0.295	-1.56983333333333e-08	-2.39716666666667e-08	-3.57599999999999e-08	-4.89300000000002e-08	-6.72800000000001e-08	-9.75466666666663e-08
-0.29	-1.4671e-08	-2.2724e-08	-3.3888e-08	-4.68400000000001e-08	-6.30380000000001e-08	-8.67619999999999e-08
-0.285	-1.3804e-08	-2.1974e-08	-3.255e-08	-4.51100000000001e-08	-5.95840000000001e-08	-8.0966e-08
-0.28	-1.2978e-08	-2.1118e-08	-3.1577e-08	-4.3334e-08	-5.73920000000001e-08	-7.64780000000002e-08
-0.275	-1.2781e-08	-2.0504e-08	-3.1644e-08	-4.2052e-08	-5.86580000000001e-08	-7.43160000000001e-08
-0.27	-1.2684e-08	-2.0319e-08	-3.1759e-08	-4.1522e-08	-5.91840000000001e-08	-7.3614e-08
-0.265	-1.2199e-08	-2.0092e-08	-3.1424e-08	-4.1214e-08	-5.7798e-08	-7.38079999999999e-08
-0.26	-1.1913e-08	-1.9644e-08	-3.1051e-08	-4.0648e-08	-5.6752e-08	-7.49319999999999e-08
-0.255	-1.1802e-08	-1.9397e-08	-3.024e-08	-4.0162e-08	-5.5236e-08	-7.40419999999999e-08
-0.25	-1.145e-08	-1.9211e-08	-2.9153e-08	-4.0128e-08	-5.3842e-08	-7.2646e-08
-0.245	-1.1207e-08	-1.8821e-08	-2.8586e-08	-3.9662e-08	-5.29459999999999e-08	-7.258e-08
-0.24	-1.1149e-08	-1.8589e-08	-2.8111e-08	-3.9052e-08	-5.11859999999999e-08	-7.0386e-08
-0.235	-1.09e-08	-1.8475e-08	-2.7638e-08	-3.9198e-08	-5.0448e-08	-6.6028e-08
-0.23	-1.0612e-08	-1.8096e-08	-2.7314e-08	-3.926e-08	-5.0814e-08	-6.4028e-08
-0.225	-1.0452e-08	-1.777e-08	-2.68e-08	-3.8686e-08	-4.8538e-08	-6.566e-08
-0.22	-1.0185e-08	-1.7599e-08	-2.6224e-08	-3.8038e-08	-4.7608e-08	-6.57959999999999e-08
-0.215	-9.857e-09	-1.7087e-08	-2.5888e-08	-3.7346e-08	-5.0062e-08	-6.5194e-08
-0.21	-9.676e-09	-1.6596e-08	-2.5714e-08	-3.653e-08	-5.0196e-08	-6.64280000000001e-08
-0.205	-9.505e-09	-1.6405e-08	-2.5535e-08	-3.5754e-08	-4.864e-08	-6.76260000000001e-08
-0.2	-9.23e-09	-1.609e-08	-2.5086e-08	-3.4708e-08	-4.876e-08	-6.5828e-08
-0.195	-9.043e-09	-1.5744e-08	-2.4431e-08	-3.4016e-08	-4.8172e-08	-6.3628e-08
-0.19	-8.88099999999999e-09	-1.567e-08	-2.4152e-08	-3.3894e-08	-4.668e-08	-6.44219999999999e-08
-0.185	-8.541e-09	-1.5508e-08	-2.3778e-08	-3.3556e-08	-4.668e-08	-6.48319999999999e-08
-0.18	-8.261e-09	-1.5121e-08	-2.3013e-08	-3.3402e-08	-4.6358e-08	-6.224e-08
-0.175	-8.09e-09	-1.4872e-08	-2.2841e-08	-3.3614e-08	-4.54420000000001e-08	-6.0826e-08
-0.17	-7.77400000000001e-09	-1.4519e-08	-2.2885e-08	-3.342e-08	-4.5464e-08	-6.2138e-08
-0.165	-7.47000000000001e-09	-1.3957e-08	-2.2206e-08	-3.2958e-08	-4.4958e-08	-5.949e-08
-0.16	-7.279e-09	-1.3612e-08	-2.1729e-08	-3.2638e-08	-4.3784e-08	-5.55119999999999e-08
-0.155	-6.935e-09	-1.3272e-08	-2.1707e-08	-3.1712e-08	-4.399e-08	-5.50479999999999e-08
-0.15	-6.506e-09	-1.2709e-08	-2.1267e-08	-3.039e-08	-4.4524e-08	-5.3708e-08
-0.145	-6.234e-09	-1.2441e-08	-2.0802e-08	-2.9938e-08	-4.4246e-08	-5.16580000000001e-08
-0.14	-5.979e-09	-1.2226e-08	-2.0529e-08	-2.9884e-08	-4.382e-08	-5.29420000000001e-08
-0.135	-5.65e-09	-1.1639e-08	-1.9919e-08	-2.9506e-08	-4.3398e-08	-5.54460000000001e-08
-0.13	-5.227e-09	-1.1214e-08	-1.8501e-08	-2.931e-08	-4.149e-08	-5.6738e-08
-0.125	-4.722e-09	-1.0807e-08	-1.7257e-08	-2.8752e-08	-3.8442e-08	-5.678e-08
-0.12	-4.285e-09	-9.996e-09	-1.724e-08	-2.747e-08	-3.6624e-08	-5.4894e-08
-0.115	-3.723e-09	-9.26400000000001e-09	-1.7165e-08	-2.6536e-08	-3.5196e-08	-5.2638e-08
-0.11	-2.985e-09	-8.733e-09	-1.6637e-08	-2.5614e-08	-3.3924e-08	-5.129e-08
-0.105	-2.391e-09	-7.964e-09	-1.6472e-08	-2.4522e-08	-3.4328e-08	-5.0174e-08
-0.1	-1.757e-09	-7.12300000000001e-09	-1.586e-08	-2.4144e-08	-3.4914e-08	-5.01160000000001e-08
-0.095	-6.87e-10	-6.33600000000001e-09	-1.4088e-08	-2.3366e-08	-3.429e-08	-4.98220000000001e-08
-0.09	5.08e-10	-5.243e-09	-1.2428e-08	-2.1214e-08	-3.316e-08	-4.7606e-08
-0.085	1.622e-09	-3.925e-09	-1.0947e-08	-1.9248e-08	-3.2112e-08	-4.45359999999999e-08
-0.08	3.056e-09	-2.56000000000001e-09	-9.26099999999999e-09	-1.8034e-08	-3.1358e-08	-4.0328e-08
-0.075	4.7e-09	-9.13000000000003e-10	-7.774e-09	-1.5836e-08	-2.9016e-08	-3.6408e-08
-0.07	6.365e-09	1.09e-09	-5.80799999999999e-09	-1.311e-08	-2.4998e-08	-3.4782e-08
-0.065	8.442e-09	3.308e-09	-3.12099999999999e-09	-1.1134e-08	-2.14400000000001e-08	-3.3194e-08
-0.06	1.1015e-08	5.99400000000001e-09	-2.65000000000002e-10	-8.78600000000001e-09	-1.76860000000001e-08	-3.038e-08
-0.055	1.3865e-08	9.32200000000001e-09	2.82200000000001e-09	-5.392e-09	-1.32020000000001e-08	-2.8538e-08
-0.05	1.7263e-08	1.2989e-08	6.53900000000002e-09	-1.51399999999999e-09	-9.25600000000003e-09	-2.4694e-08
-0.045	2.1535e-08	1.7043e-08	1.0874e-08	3.01600000000001e-09	-5.51399999999998e-09	-1.7172e-08
-0.04	2.6382e-08	2.192e-08	1.5852e-08	8.81600000000002e-09	-9.47999999999976e-10	-1.1308e-08
-0.035	3.1859e-08	2.7623e-08	2.1638e-08	1.5922e-08	5.52000000000001e-09	-6.94200000000004e-09
-0.03	3.8397e-08	3.4114e-08	2.848e-08	2.3694e-08	1.3472e-08	1.57999999999939e-10
-0.025	4.6233e-08	4.2009e-08	3.6812e-08	3.1904e-08	2.1422e-08	8.07999999999996e-09
-0.02	5.5411e-08	5.1594e-08	4.6609e-08	4.1874e-08	3.1918e-08	1.7e-08
-0.015	6.5936e-08	6.2893e-08	5.7913e-08	5.3984e-08	4.5884e-08	3.2314e-08
-0.01	7.8556e-08	7.6485e-08	7.1519e-08	6.8e-08	6.0236e-08	4.9722e-08
-0.005	9.3988e-08	9.2651e-08	8.7722e-08	8.4634e-08	7.6454e-08	6.7038e-08
0	1.12032e-07	1.11274e-07	1.06674e-07	1.0446e-07	9.73e-08	8.9038e-08
0.005	1.33312e-07	1.32801e-07	1.29381e-07	1.28234e-07	1.21584e-07	1.12526e-07
0.01	1.58559e-07	1.57219e-07	1.56999e-07	1.57484e-07	1.48488e-07	1.38352e-07
0.015	1.87187e-07	1.8603e-07	1.89414e-07	1.9227e-07	1.81364e-07	1.73868e-07
0.02	2.21297e-07	2.22349e-07	2.26124e-07	2.30968e-07	2.22676e-07	2.16134e-07
0.025	2.63793e-07	2.65777e-07	2.68663e-07	2.74796e-07	2.7035e-07	2.63954e-07
0.03	3.13383e-07	3.15337e-07	3.18519e-07	3.27558e-07	3.2458e-07	3.21476e-07
0.035	3.70254e-07	3.73064e-07	3.76952e-07	3.9014e-07	3.8973e-07	3.87678e-07
0.04	4.38189e-07	4.41856e-07	4.45837e-07	4.6219e-07	4.67204e-07	4.64344e-07
0.045	5.18729e-07	5.23064e-07	5.2907e-07	5.49958e-07	5.56552e-07	5.55052e-07
0.05	6.13898e-07	6.16867e-07	6.28906e-07	6.5652e-07	6.61288e-07	6.62924e-07
0.055	7.25784e-07	7.2831e-07	7.44616e-07	7.8201e-07	7.87024e-07	7.93696e-07
0.06	8.57016e-07	8.6523e-07	8.83332e-07	9.29444e-07	9.38172e-07	9.47464e-07
0.065	1.014202e-06	1.026856e-06	1.049506e-06	1.099374e-06	1.116144e-06	1.122712e-06
0.07	1.200368e-06	1.213886e-06	1.240632e-06	1.303548e-06	1.328332e-06	1.337728e-06
0.075	1.417794e-06	1.439132e-06	1.46749e-06	1.54899e-06	1.581334e-06	1.598424e-06
0.08	1.678272e-06	1.707056e-06	1.742476e-06	1.834528e-06	1.877876e-06	1.899596e-06
0.085	1.986932e-06	2.014568e-06	2.065266e-06	2.170496e-06	2.223288e-06	2.253182e-06
0.09	2.351968e-06	2.371732e-06	2.453538e-06	2.569816e-06	2.632686e-06	2.67431e-06
0.095	2.787994e-06	2.81299e-06	2.912132e-06	3.043858e-06	3.117736e-06	3.165582e-06
0.1	3.293398e-06	3.358014e-06	3.43447e-06	3.604184e-06	3.688794e-06	3.746994e-06
0.105	3.880294e-06	3.970796e-06	4.045002e-06	4.25852e-06	4.377572e-06	4.44221e-06
0.11	4.585804e-06	4.66353e-06	4.781814e-06	5.04378e-06	5.179252e-06	5.263064e-06
0.115	5.41691e-06	5.52495e-06	5.655808e-06	5.99139e-06	6.082906e-06	6.2528e-06
0.12	6.395816e-06	6.570264e-06	6.68399e-06	7.0954e-06	7.1748e-06	7.4256e-06
