Vds,0Mrad,5Mrad,50Mrad,100Mrad,200Mrad,600Mrad,1000Mrad,3000Mrad,annealingMrad
0.15,0,0.56582151554218,0.694742873513822,-0.0931098696461886,-0.136083655636728,-0.945423291792008,-1.92665807190947,-4.10399656209712,-4.74144105429022
0.3,0,0.560512468542673,0.983756577442238,-0.903683367650414,-0.968504537481891,-1.67772439563791,-2.63860291313963,-5.16662853656676,-5.98261267444521
0.45,0,0.570170486620754,1.59478378683526,-2.33713446991081,-2.35689285311054,-2.8706108163035,-3.72304392006323,-6.49204019419669,-7.49407248504009
0.6,0,0.472575905974532,2.00538687561215,-3.64348677766896,-3.5969637610186,-3.90548481880509,-4.63761018609207,-7.3800195886386,-8.49167482859941
0.75,0,0.348733845417456,1.75278645180407,-4.25774394274383,-4.18252683883027,-4.40361953821257,-5.0509424931051,-7.67442390536321,-8.80495977024595
0.9,0,0.212655151462549,1.27376095825015,-4.59378526169604,-4.50481729016579,-4.69143303532679,-5.30769898446315,-7.79880218731013,-8.90764690565055
