Vds,0Mrad,5Mrad,50Mrad,100Mrad,200Mrad,600Mrad,1000Mrad,3000Mrad,annealingMrad
0.15,0,0.689202494256652,0.601684717208177,-0.0109397221310498,0.464938190569969,-0.339131386062792,-0.979105130729672,-2.10589651022864,-3.1014112241549
0.3,0,0.654996853726904,0.749385046622042,-0.849493736056286,-0.48052170928437,-1.21846576282822,-1.90492534752016,-3.4465991648075,-4.57067673474058
0.45,0,0.601065807411079,1.02656256454745,-2.94956004461519,-2.62320816292808,-3.21394637914653,-3.89143636138306,-5.90944768042301,-7.24790349898789
0.6,0,0.00199988000720157,0,0.00199988000720157,-0.00599964002159083,-0.00599964002159083,-0.00399976001440314,-0.00399976001440314,-0.00199988000720157
0.75,0,0.00199992000320187,0.00399984000640374,0,-0.00199992000320187,0.00199992000320187,-0.00199992000320187,0,0
0.9,0,-0.209199617758735,0.23760944239261,-11.6686897905421,-11.3742606988817,-11.3071102042925,-11.6945169038457,-14.2307394302539,-16.3614762777964
