Vds,0Mrad,5Mrad,50Mrad,100Mrad,200Mrad,600Mrad,1000Mrad,3000Mrad,annealingMrad
0.15,0,0.719061435599846,1.61473445187334,-0.542449854926197,-0.49198940330517,-1.04705437113662,-2.09410874227325,-4.93250914595685,-5.48757411378831
0.3,0,0.731689990765083,2.14534346806848,-3.07593947574057,-2.96227889465084,-3.25353413369326,-4.15571499609291,-7.29558854869645,-8.04148611209774
0.45,0,0.602206213417377,2.80841963079694,-6.18527690229626,-5.9882935614588,-5.9882935614588,-6.69180549302116,-9.82102656461054,-10.6990094552004
0.6,0,0.303466721530707,2.75691801255014,-7.88499125604362,-7.62267256455097,-7.47865445941776,-8.05472687995063,-11.0276720502006,-11.9226417035284
0.75,0,0.167248757932015,2.16931477200059,-8.63790643907718,-8.34276157213832,-8.18043189532196,-8.69201633134931,-11.5204879728467,-12.381327168085
0.9,0,0.0762195121951155,1.55773628048781,-9.14634146341464,-8.86528201219513,-8.68426067073172,-9.14634146341464,-11.8521341463415,-12.6524390243902
