Vgs	Gm_Vds=0.15V	Gm_Vds=0.30V	Gm_Vds=0.45V	Gm_Vds=0.60V	Gm_Vds=0.75V	Gm_Vds=0.90V
-0.295	-3.4398e-09	-5.632e-09	-1.0919e-08	-8.337e-09	-1.0016e-08	-5.0486e-08
-0.29	-3.1139e-09	-5.596e-09	-9.962e-09	-9.306e-09	-1.6084e-08	-5.3958e-08
-0.285	-3.0544e-09	-5.398e-09	-9.282e-09	-1.058e-08	-2.1572e-08	-5.5478e-08
-0.28	-3.1083e-09	-4.981e-09	-8.717e-09	-1.1817e-08	-2.2434e-08	-5.5148e-08
-0.275	-2.9435e-09	-4.821e-09	-7.963e-09	-1.3476e-08	-2.3008e-08	-5.525e-08
-0.27	-2.9779e-09	-4.839e-09	-7.842e-09	-1.3485e-08	-2.4474e-08	-5.4006e-08
-0.265	-3.1599e-09	-4.556e-09	-7.986e-09	-1.2541e-08	-2.1538e-08	-5.104e-08
-0.26	-2.9016e-09	-4.339e-09	-7.55e-09	-1.3858e-08	-1.7914e-08	-4.6014e-08
-0.255	-2.4438e-09	-4.453e-09	-7.438e-09	-1.3786e-08	-1.9562e-08	-4.0284e-08
-0.25	-2.3748e-09	-4.416e-09	-7.817e-09	-1.1204e-08	-2.14e-08	-3.7864e-08
-0.245	-2.3868e-09	-4.273e-09	-7.718e-09	-1.0766e-08	-2.0096e-08	-3.554e-08
-0.24	-2.2174e-09	-4.368e-09	-7.62e-09	-1.1117e-08	-1.925e-08	-3.527e-08
-0.235	-2.1142e-09	-4.363e-09	-7.893e-09	-1.0557e-08	-1.8576e-08	-4.0078e-08
-0.23	-2.1463e-09	-4.163e-09	-7.543e-09	-1.0966e-08	-1.7394e-08	-4.0616e-08
-0.225	-2.0638e-09	-4.405e-09	-6.854e-09	-1.1643e-08	-1.7288e-08	-3.832e-08
-0.22	-1.8772e-09	-5.03e-09	-6.58e-09	-1.2646e-08	-1.6342e-08	-3.9222e-08
-0.215	-1.9073e-09	-5.213e-09	-6.382e-09	-1.3549e-08	-1.5674e-08	-3.6224e-08
-0.21	-1.942e-09	-5.183e-09	-6.197e-09	-1.1457e-08	-1.6468e-08	-3.2008e-08
-0.205	-1.813e-09	-5.197e-09	-6.371e-09	-8.483e-09	-1.7102e-08	-3.6262e-08
-0.2	-1.8266e-09	-4.687e-09	-6.424e-09	-6.139e-09	-1.5972e-08	-3.8276e-08
-0.195	-1.9528e-09	-3.961e-09	-6.052e-09	-3.308e-09	-1.2838e-08	-3.268e-08
-0.19	-1.8462e-09	-3.582e-09	-5.976e-09	-2.831e-09	-1.1834e-08	-3.254e-08
-0.185	-1.6967e-09	-3.29e-09	-5.875e-09	-4.988e-09	-1.5028e-08	-3.7778e-08
-0.18	-1.7531e-09	-3.048e-09	-5.508e-09	-7.124e-09	-1.6676e-08	-3.4338e-08
-0.175	-1.7166e-09	-2.963e-09	-5.604e-09	-9.62e-09	-1.5678e-08	-2.7218e-08
-0.17	-1.5403e-09	-2.787e-09	-5.967e-09	-1.0907e-08	-1.7402e-08	-2.7896e-08
-0.165	-1.5341e-09	-2.665e-09	-5.981e-09	-9.681e-09	-1.7296e-08	-2.5642e-08
-0.16	-1.6561e-09	-2.788e-09	-5.938e-09	-8.571e-09	-1.3554e-08	-1.7772e-08
-0.155	-1.588e-09	-2.841e-09	-5.864e-09	-8.369e-09	-1.4914e-08	-1.9002e-08
