Vgs	Gm_Vds=0.01V	Gm_Vds=0.02V	Gm_Vds=0.03V	Gm_Vds=0.04V	Gm_Vds=0.05V	Gm_Vds=0.06V	Gm_Vds=0.07V	Gm_Vds=0.08V	Gm_Vds=0.09V	Gm_Vds=0.10V
-0.295	-9.2044e-09	-6.175e-09	-6.564e-09	-6.278e-09	-9.951e-09	-8.881e-09	-1.0256e-08	-9.21e-09	-1.001e-08	-1.1657e-08
-0.29	-8.8736e-09	-6.652e-09	-7.169e-09	-6.989e-09	-9.613e-09	-8.778e-09	-1.0131e-08	-9.43e-09	-1.0262e-08	-1.1356e-08
-0.285	-8.3077e-09	-6.9625e-09	-7.51e-09	-7.494e-09	-9.343e-09	-8.903e-09	-9.974e-09	-9.569e-09	-1.0196e-08	-1.1167e-08
-0.28	-7.4245e-09	-7.307e-09	-7.5531e-09	-7.808e-09	-8.841e-09	-9.031e-09	-9.482e-09	-9.423e-09	-1.0048e-08	-1.0822e-08
-0.275	-6.89e-09	-7.6205e-09	-7.864e-09	-8.269e-09	-8.229e-09	-8.875e-09	-8.974e-09	-9.484e-09	-1.0047e-08	-1.031e-08
-0.27	-7.0684e-09	-7.3227e-09	-7.8551e-09	-8.2817e-09	-8.223e-09	-8.804e-09	-9.018e-09	-9.799e-09	-9.615e-09	-1.0252e-08
-0.265	-6.8965e-09	-6.9553e-09	-7.1023e-09	-7.6628e-09	-8.347e-09	-8.881e-09	-9.007e-09	-9.514e-09	-9.072e-09	-1.0295e-08
-0.26	-6.3378e-09	-7.0311e-09	-6.7613e-09	-7.3181e-09	-7.857e-09	-8.491e-09	-8.507e-09	-8.874e-09	-9.317e-09	-9.75e-09
-0.255	-6.3339e-09	-6.7569e-09	-7.0175e-09	-7.4414e-09	-7.4959e-09	-7.776e-09	-8.308e-09	-8.792e-09	-9.696e-09	-9.297e-09
-0.25	-6.3752e-09	-6.2717e-09	-6.7649e-09	-7.2299e-09	-7.6939e-09	-7.619e-09	-8.508e-09	-8.765e-09	-9.405e-09	-9.426e-09
-0.245	-5.8232e-09	-6.3865e-09	-6.3575e-09	-6.6652e-09	-7.4423e-09	-7.7647e-09	-8.198e-09	-8.209e-09	-9.123e-09	-9.343e-09
-0.24	-5.5786e-09	-6.3125e-09	-6.5844e-09	-6.5946e-09	-6.8011e-09	-7.3657e-09	-7.589e-09	-7.919e-09	-9.157e-09	-8.888e-09
-0.235	-5.8956e-09	-5.6412e-09	-6.6361e-09	-6.8975e-09	-6.7689e-09	-7.0045e-09	-7.563e-09	-8.256e-09	-8.744e-09	-8.855e-09
-0.23	-5.6713e-09	-5.4441e-09	-6.0201e-09	-6.6633e-09	-6.8089e-09	-7.2801e-09	-7.6821e-09	-8.23e-09	-7.959e-09	-8.997e-09
-0.225	-5.0749e-09	-5.7397e-09	-5.7372e-09	-6.1951e-09	-6.2703e-09	-7.2609e-09	-7.2568e-09	-7.623e-09	-7.694e-09	-8.504e-09
-0.22	-5.1122e-09	-5.4948e-09	-5.9705e-09	-6.2538e-09	-6.0497e-09	-6.6815e-09	-6.9591e-09	-7.4684e-09	-7.841e-09	-7.869e-09
-0.215	-5.2369e-09	-5.0873e-09	-5.7188e-09	-6.1842e-09	-6.3111e-09	-6.5925e-09	-7.173e-09	-7.6547e-09	-7.585e-09	-7.859e-09
-0.21	-4.7316e-09	-5.3358e-09	-5.2566e-09	-5.4954e-09	-6.0379e-09	-6.7839e-09	-6.9952e-09	-7.1665e-09	-7.15e-09	-7.877e-09
-0.205	-4.5014e-09	-5.3861e-09	-5.4129e-09	-5.1951e-09	-5.5033e-09	-6.293e-09	-6.3188e-09	-6.5759e-09	-7.2387e-09	-7.413e-09
-0.2	-4.7671e-09	-4.7607e-09	-5.39e-09	-5.4308e-09	-5.5849e-09	-5.7537e-09	-6.1236e-09	-6.6974e-09	-7.3339e-09	-7.22e-09
-0.195	-4.4267e-09	-4.5285e-09	-4.7413e-09	-5.1421e-09	-5.6715e-09	-5.8216e-09	-6.2599e-09	-6.6184e-09	-6.8408e-09	-7.322e-09
-0.19	-3.8742e-09	-4.6546e-09	-4.5596e-09	-4.7245e-09	-5.1946e-09	-5.6004e-09	-5.8342e-09	-5.9786e-09	-6.4457e-09	-7.0697e-09
