Vgs	Gm_Vds=0.15V	Gm_Vds=0.30V	Gm_Vds=0.45V	Gm_Vds=0.60V	Gm_Vds=0.75V	Gm_Vds=0.90V
-0.295	-1.2491e-08	-2.2447e-08	-3.2428e-08	-4.9116e-08	-4.6544e-08	-7.208e-08
-0.29	-1.2847e-08	-2.1926e-08	-3.1984e-08	-4.7122e-08	-4.806e-08	-7.4504e-08
-0.285	-1.2935e-08	-2.1549e-08	-3.1552e-08	-4.554e-08	-5.303e-08	-7.5178e-08
-0.28	-1.3112e-08	-2.1094e-08	-3.0944e-08	-4.4534e-08	-6.079e-08	-7.6326e-08
-0.275	-1.3275e-08	-2.0448e-08	-3.053e-08	-4.3146e-08	-6.4372e-08	-7.8072e-08
-0.27	-1.2619e-08	-2.0349e-08	-3.0913e-08	-4.2044e-08	-6.3348e-08	-7.6038e-08
-0.265	-1.1896e-08	-2.0567e-08	-3.1055e-08	-4.1842e-08	-6.3192e-08	-7.1982e-08
-0.26	-1.2008e-08	-2.0091e-08	-3.1092e-08	-4.1406e-08	-6.2008e-08	-7.1472e-08
-0.255	-1.2029e-08	-1.9373e-08	-3.2198e-08	-4.0492e-08	-5.74e-08	-7.203e-08
-0.25	-1.1335e-08	-1.9305e-08	-3.2545e-08	-3.9536e-08	-5.3534e-08	-7.0408e-08
-0.245	-1.0959e-08	-1.9085e-08	-3.1278e-08	-3.8532e-08	-5.2384e-08	-6.9678e-08
-0.24	-1.1201e-08	-1.8238e-08	-3.0591e-08	-3.7766e-08	-5.1482e-08	-7.105e-08
-0.235	-1.1012e-08	-1.7922e-08	-3.0167e-08	-3.737e-08	-4.9624e-08	-7.0038e-08
-0.23	-1.045e-08	-1.8237e-08	-2.8585e-08	-3.7284e-08	-4.8512e-08	-6.7174e-08
-0.225	-1.0423e-08	-1.7903e-08	-2.7191e-08	-3.765e-08	-5.015e-08	-6.6554e-08
-0.22	-1.058e-08	-1.717e-08	-2.681e-08	-3.8348e-08	-5.1792e-08	-6.67e-08
-0.215	-1.0073e-08	-1.7099e-08	-2.6494e-08	-3.8586e-08	-5.0796e-08	-6.5894e-08
-0.21	-9.461e-09	-1.711e-08	-2.5883e-08	-3.7406e-08	-5.0106e-08	-6.5664e-08
-0.205	-9.475e-09	-1.6473e-08	-2.5168e-08	-3.553e-08	-5.0432e-08	-6.632e-08
-0.2	-9.434e-09	-1.5998e-08	-2.4867e-08	-3.4438e-08	-4.9018e-08	-6.5288e-08
-0.195	-8.811e-09	-1.6195e-08	-2.4821e-08	-3.3816e-08	-4.6986e-08	-6.4046e-08
-0.19	-8.454e-09	-1.6034e-08	-2.4277e-08	-3.3568e-08	-4.767e-08	-6.3728e-08
-0.185	-8.68e-09	-1.5082e-08	-2.358e-08	-3.4362e-08	-4.8954e-08	-6.1622e-08
-0.18	-8.451e-09	-1.4563e-08	-2.3448e-08	-3.487e-08	-4.7438e-08	-6.049e-08
-0.175	-7.727e-09	-1.4726e-08	-2.3287e-08	-3.4076e-08	-4.5608e-08	-6.1068e-08
-0.17	-7.593e-09	-1.4378e-08	-2.255e-08	-3.3192e-08	-4.5204e-08	-5.7098e-08
-0.165	-7.802e-09	-1.3734e-08	-2.2128e-08	-3.2256e-08	-4.466e-08	-5.3114e-08
-0.16	-7.364e-09	-1.3836e-08	-2.218e-08	-3.107e-08	-4.383e-08	-5.6852e-08
-0.155	-6.812e-09	-1.3868e-08	-2.1766e-08	-3.0804e-08	-4.3404e-08	-5.9128e-08
-0.15	-6.889e-09	-1.2821e-08	-2.092e-08	-3.2566e-08	-4.3174e-08	-5.8038e-08
-0.145	-6.7e-09	-1.1922e-08	-2.0553e-08	-3.514e-08	-4.261e-08	-6.2258e-08
-0.14	-5.738e-09	-1.1974e-08	-2.048e-08	-3.6142e-08	-4.1776e-08	-6.4444e-08
-0.135	-5.172e-09	-1.1728e-08	-1.9844e-08	-3.597e-08	-4.0124e-08	-5.926e-08
-0.13	-5.159e-09	-1.0896e-08	-1.8925e-08	-3.505e-08	-3.958e-08	-5.3948e-08
-0.125	-4.568e-09	-1.0652e-08	-1.8375e-08	-3.2e-08	-4.0866e-08	-5.2824e-08
-0.12	-3.879e-09	-1.0633e-08	-1.7781e-08	-2.8154e-08	-4.088e-08	-5.2978e-08
-0.115	-3.914e-09	-9.664e-09	-1.6728e-08	-2.6052e-08	-3.8542e-08	-5.1688e-08
-0.11	-3.554e-09	-8.5e-09	-1.5727e-08	-2.478e-08	-3.6058e-08	-5.2674e-08
-0.105	-2.365e-09	-8.099e-09	-1.5285e-08	-2.3778e-08	-3.569e-08	-5.5302e-08
-0.1	-1.595e-09	-7.506e-09	-1.4713e-08	-2.3776e-08	-3.4832e-08	-5.1028e-08
-0.095	-1.043e-09	-6.052e-09	-1.3356e-08	-2.3566e-08	-3.2148e-08	-4.3054e-08
-0.09	3.87e-10	-4.703e-09	-1.1997e-08	-2.2458e-08	-3.1202e-08	-4.205e-08
-0.085	2.013e-09	-3.721e-09	-1.0955e-08	-2.0916e-08	-3.1428e-08	-4.1824e-08
-0.08	3.043e-09	-2.107e-09	-9.246e-09	-1.8552e-08	-2.8784e-08	-3.7226e-08
-0.075	4.476e-09	1.14e-10	-6.401e-09	-1.5744e-08	-2.5148e-08	-3.6194e-08
-0.07	6.899e-09	1.922e-09	-3.27e-09	-1.335e-08	-2.318e-08	-3.9006e-08
-0.065	9.237e-09	3.725e-09	-3.04e-10	-1.0636e-08	-2.086e-08	-3.7094e-08
-0.06	1.1322e-08	6.653e-09	3.101e-09	-7.386e-09	-1.7542e-08	-3.091e-08
-0.055	1.4362e-08	1.0168e-08	6.532e-09	-4.386e-09	-1.2276e-08	-2.8528e-08
-0.05	1.8243e-08	1.3483e-08	9.184e-09	-7.06e-10	-4.89e-09	-2.6924e-08
-0.045	2.2028e-08	1.7496e-08	1.2267e-08	4.728e-09	1.6e-09	-1.9566e-08
-0.04	2.641e-08	2.2807e-08	1.706e-08	1.0444e-08	7.568e-09	-1.154e-08
-0.035	3.2397e-08	2.8981e-08	2.3238e-08	1.597e-08	1.3908e-08	-5.584e-09
-0.03	3.938e-08	3.6087e-08	3.062e-08	2.2962e-08	1.9486e-08	4.452e-09
-0.025	4.7045e-08	4.4393e-08	3.931e-08	3.2012e-08	2.5342e-08	1.7296e-08
-0.02	5.6273e-08	5.4187e-08	4.9378e-08	4.262e-08	3.445e-08	2.717e-08
-0.015	6.7543e-08	6.5915e-08	6.1387e-08	5.4816e-08	4.6806e-08	3.9922e-08
-0.01	8.0792e-08	7.9505e-08	7.5443e-08	6.9572e-08	6.165e-08	5.8056e-08
