vg	id_vd = 0.0V	ig_vd = 0.0V	is_vd = 0.0V	iavdd_vd = 0.0V	ignd_vd = 0.0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
-0.3	9.3249e-10	-3.429e-09	9.0826e-10	3.2056e-07	-3.1894e-07	2.8041e-09	-4.9827e-09	8.988e-10	3.201e-07	-3.1874e-07	5.8972e-09	-7.5972e-09	8.9311e-10	3.2022e-07	-3.1938e-07	1.07956e-08	-1.15028e-08	8.9238e-10	3.206e-07	-3.2076e-07	1.8114e-08	-1.69736e-08	8.9178e-10	3.21e-07	-3.2292e-07	2.8559e-08	-2.4206e-08	8.9519e-10	3.2168e-07	-3.2668e-07	4.30878e-08	-3.34326e-08	8.9208e-10	3.2164e-07	-3.3198e-07
-0.295	9.0608e-10	-3.203e-09	8.6991e-10	3.2056e-07	-3.1898e-07	2.7246e-09	-4.7226e-09	8.6256e-10	3.201e-07	-3.1898e-07	5.7806e-09	-7.2941e-09	8.5999e-10	3.2018e-07	-3.195e-07	1.067e-08	-1.11466e-08	8.6099e-10	3.2058e-07	-3.2082e-07	1.79056e-08	-1.65478e-08	8.6006e-10	3.2094e-07	-3.231e-07	2.81066e-08	-2.37152e-08	8.5847e-10	3.216e-07	-3.2682e-07	4.26384e-08	-3.2844e-08	8.5644e-10	3.2158e-07	-3.3216e-07
-0.29	8.7476e-10	-2.9974e-09	8.3797e-10	3.2114e-07	-3.198e-07	2.6695e-09	-4.4835e-09	8.2989e-10	3.2012e-07	-3.1916e-07	5.6641e-09	-7.0152e-09	8.2586e-10	3.2014e-07	-3.1964e-07	1.05064e-08	-1.08162e-08	8.2556e-10	3.2056e-07	-3.2092e-07	1.76532e-08	-1.61556e-08	8.2193e-10	3.209e-07	-3.2308e-07	2.79074e-08	-2.32602e-08	8.2499e-10	3.216e-07	-3.2708e-07	4.23038e-08	-3.2334e-08	8.1979e-10	3.216e-07	-3.3244e-07
-0.285	8.183e-10	-2.7932e-09	8.0426e-10	3.2044e-07	-3.192e-07	2.583e-09	-4.2552e-09	7.9829e-10	3.2012e-07	-3.1918e-07	5.563e-09	-6.7399e-09	7.9091e-10	3.2018e-07	-3.198e-07	1.03452e-08	-1.04956e-08	7.9364e-10	3.205e-07	-3.2104e-07	1.74126e-08	-1.57812e-08	7.9292e-10	3.2088e-07	-3.233e-07	2.75504e-08	-2.27962e-08	7.9148e-10	3.2146e-07	-3.2704e-07	4.18822e-08	-3.18134e-08	7.902e-10	3.2152e-07	-3.324e-07
-0.28	7.9734e-10	-2.6208e-09	7.7007e-10	3.2044e-07	-3.1932e-07	2.5064e-09	-4.0484e-09	7.6751e-10	3.201e-07	-3.1938e-07	5.4702e-09	-6.4903e-09	7.5894e-10	3.2016e-07	-3.1974e-07	1.02012e-08	-1.01942e-08	7.6112e-10	3.205e-07	-3.212e-07	1.72494e-08	-1.54196e-08	7.6111e-10	3.2086e-07	-3.2326e-07	2.7312e-08	-2.2386e-08	7.5848e-10	3.2152e-07	-3.2706e-07	4.13796e-08	-3.13084e-08	7.5557e-10	3.214e-07	-3.3214e-07
-0.275	7.699e-10	-2.4465e-09	7.3919e-10	3.2098e-07	-3.1948e-07	2.4587e-09	-3.8456e-09	7.3209e-10	3.2018e-07	-3.1944e-07	5.3584e-09	-6.2521e-09	7.2954e-10	3.2012e-07	-3.1996e-07	1.00428e-08	-9.904e-09	7.2825e-10	3.2046e-07	-3.2124e-07	1.7018e-08	-1.50728e-08	7.2885e-10	3.2088e-07	-3.2346e-07	2.70396e-08	-2.19668e-08	7.2953e-10	3.2136e-07	-3.2718e-07	4.11386e-08	-3.08182e-08	7.2653e-10	3.213e-07	-3.3236e-07
-0.27	7.2678e-10	-2.2977e-09	7.0998e-10	3.2096e-07	-3.2022e-07	2.4015e-09	-3.6576e-09	7.0325e-10	3.201e-07	-3.195e-07	5.2465e-09	-6.0301e-09	6.9946e-10	3.201e-07	-3.2008e-07	9.8924e-09	-9.6504e-09	6.984e-10	3.205e-07	-3.2132e-07	1.67926e-08	-1.47424e-08	6.9879e-10	3.2082e-07	-3.235e-07	2.6529e-08	-2.1579e-08	6.9855e-10	3.2134e-07	-3.2682e-07	4.07174e-08	-3.03508e-08	6.9551e-10	3.2124e-07	-3.323e-07
-0.265	6.9305e-10	-2.1503e-09	6.7939e-10	3.205e-07	-3.1962e-07	2.3255e-09	-3.4845e-09	6.7343e-10	3.2014e-07	-3.196e-07	5.1616e-09	-5.8133e-09	6.6945e-10	3.201e-07	-3.2008e-07	9.758e-09	-9.3903e-09	6.6923e-10	3.2042e-07	-3.2138e-07	1.65658e-08	-1.44324e-08	6.6692e-10	3.2076e-07	-3.235e-07	2.62498e-08	-2.11926e-08	6.6731e-10	3.2128e-07	-3.2688e-07	4.03476e-08	-2.98846e-08	6.6362e-10	3.2124e-07	-3.3254e-07
-0.26	6.7727e-10	-2.0198e-09	6.5133e-10	3.2094e-07	-3.1976e-07	2.2666e-09	-3.3221e-09	6.4389e-10	3.2006e-07	-3.1962e-07	5.0573e-09	-5.6117e-09	6.4266e-10	3.2016e-07	-3.2014e-07	9.5666e-09	-9.1409e-09	6.3941e-10	3.2034e-07	-3.2136e-07	1.63858e-08	-1.41228e-08	6.386e-10	3.2076e-07	-3.2354e-07	2.6006e-08	-2.08188e-08	6.369e-10	3.2122e-07	-3.2698e-07	3.99084e-08	-2.94554e-08	6.3825e-10	3.2128e-07	-3.3242e-07
-0.255	6.4198e-10	-1.8887e-09	6.2507e-10	3.2054e-07	-3.1986e-07	2.2213e-09	-3.1705e-09	6.1418e-10	3.201e-07	-3.1974e-07	4.9492e-09	-5.4185e-09	6.1664e-10	3.2012e-07	-3.202e-07	9.4155e-09	-8.8948e-09	6.0983e-10	3.2038e-07	-3.2142e-07	1.6186e-08	-1.3826e-08	6.1311e-10	3.2064e-07	-3.2366e-07	2.57236e-08	-2.04626e-08	6.0966e-10	3.2118e-07	-3.2692e-07	3.96796e-08	-2.90088e-08	6.0613e-10	3.2124e-07	-3.3236e-07
-0.25	5.9708e-10	-1.7824e-09	5.9824e-10	3.2046e-07	-3.2002e-07	2.1557e-09	-3.0233e-09	5.8856e-10	3.201e-07	-3.1974e-07	4.8494e-09	-5.2346e-09	5.8742e-10	3.2014e-07	-3.2034e-07	9.2873e-09	-8.6701e-09	5.8037e-10	3.203e-07	-3.2156e-07	1.59874e-08	-1.35452e-08	5.8426e-10	3.207e-07	-3.2362e-07	2.54416e-08	-2.0107e-08	5.7966e-10	3.2122e-07	-3.271e-07	3.93142e-08	-2.85884e-08	5.8191e-10	3.2122e-07	-3.3258e-07
-0.245	5.7705e-10	-1.6683e-09	5.6998e-10	3.2054e-07	-3.1996e-07	2.0918e-09	-2.8884e-09	5.603e-10	3.201e-07	-3.198e-07	4.7764e-09	-5.0602e-09	5.575e-10	3.2004e-07	-3.2032e-07	9.0799e-09	-8.4398e-09	5.5337e-10	3.2042e-07	-3.216e-07	1.57766e-08	-1.32656e-08	5.584e-10	3.2064e-07	-3.2362e-07	2.51126e-08	-1.97686e-08	5.5647e-10	3.2108e-07	-3.2698e-07	3.8919e-08	-2.8163e-08	5.569e-10	3.2112e-07	-3.3252e-07
-0.24	5.6085e-10	-1.5694e-09	5.4861e-10	3.2048e-07	-3.2006e-07	2.045e-09	-2.7543e-09	5.3133e-10	3.2012e-07	-3.1988e-07	4.6735e-09	-4.8912e-09	5.324e-10	3.2016e-07	-3.2034e-07	8.9187e-09	-8.2359e-09	5.3182e-10	3.2034e-07	-3.2154e-07	1.55792e-08	-1.2997e-08	5.3103e-10	3.2064e-07	-3.2374e-07	2.49406e-08	-1.94442e-08	5.2949e-10	3.21e-07	-3.2702e-07	3.85658e-08	-2.77844e-08	5.2784e-10	3.211e-07	-3.3248e-07
