vd	id_vg = 0.0V	ig_vg = 0.0V	is_vg = 0.0V	iavdd_vg = 0.0V	ignd_vg = 0.0V	id_vg = 0.15000000000000002V	ig_vg = 0.15000000000000002V	is_vg = 0.15000000000000002V	iavdd_vg = 0.15000000000000002V	ignd_vg = 0.15000000000000002V	id_vg = 0.30000000000000004V	ig_vg = 0.30000000000000004V	is_vg = 0.30000000000000004V	iavdd_vg = 0.30000000000000004V	ignd_vg = 0.30000000000000004V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6000000000000001V	ig_vg = 0.6000000000000001V	is_vg = 0.6000000000000001V	iavdd_vg = 0.6000000000000001V	ignd_vg = 0.6000000000000001V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0.0	-0.093594	-1.888e-09	0.093506	3.9018e-07	-3.3754e-07	-0.061392	3.5673e-10	0.061702	3.9826e-07	-3.3532e-07	-0.031294	1.4875e-09	0.03135	4.0654e-07	-3.3064e-07	-0.0078424	2.2831e-09	0.0078268	4.1484e-07	-3.2764e-07	-0.0003001	2.9918e-09	0.0002989	4.1804e-07	-3.2586e-07	-3.5274000000000003e-06	3.6441e-09	3.4277e-06	4.197e-07	-3.2518e-07	-1.3652e-07	4.2876e-09	3.5094e-08	4.2162e-07	-3.2536e-07
0.005	-0.093372	-1.9015e-09	0.093376	3.903e-07	-3.3764e-07	-0.061642	2.2794e-10	0.061644	3.9758e-07	-3.3528e-07	-0.031302	1.4075e-09	0.031298	4.0496e-07	-3.3066e-07	-0.0078018	2.2222e-09	0.0078024	4.1338e-07	-3.274e-07	-0.00029722	2.9285e-09	0.00029728	4.164e-07	-3.2576e-07	-3.4982e-06	3.5224e-09	3.4058000000000005e-06	4.1794e-07	-3.2522e-07	-1.3366e-07	4.1446e-09	3.4851399999999994e-08	4.1984e-07	-3.254e-07
0.01	-0.09329	-1.9232e-09	0.093288	3.8932e-07	-3.3802e-07	-0.06157	1.6631000000000002e-10	0.06158	3.9642e-07	-3.3534e-07	-0.03125	1.3631e-09	0.031252	4.0336e-07	-3.308e-07	-0.0077786	2.1391e-09	0.0077766	4.117e-07	-3.273e-07	-0.00029546	2.8412e-09	0.00029554	4.145e-07	-3.2542e-07	-3.4783e-06	3.4371e-09	3.3840000000000005e-06	4.1616e-07	-3.2524e-07	-1.3154e-07	4.0703e-09	3.46362e-08	4.1806e-07	-3.2536e-07
0.015	-0.093192	-1.9119e-09	0.093198	3.8838e-07	-3.382e-07	-0.0615	1.4211e-10	0.06151	3.953e-07	-3.3562e-07	-0.031204	1.337e-09	0.031198	4.0206e-07	-3.3086e-07	-0.0077524	2.0613e-09	0.007754	4.0994e-07	-3.2724e-07	-0.00029382	2.7561e-09	0.00029368	4.1288e-07	-3.2552e-07	-3.4556000000000004e-06	3.3851e-09	3.3627000000000004e-06	4.1416e-07	-3.2532e-07	-1.2946e-07	3.9997e-09	3.4394799999999994e-08	4.1614e-07	-3.2532e-07
0.02	-0.093102	-1.927e-09	0.093112	3.8786e-07	-3.3828e-07	-0.061436	1.3328e-10	0.061438	3.9422e-07	-3.3572e-07	-0.031154	1.283e-09	0.03116	4.0088e-07	-3.309e-07	-0.0077286	2.0342e-09	0.00773	4.0824e-07	-3.274e-07	-0.00029218	2.7162e-09	0.00029196	4.1108e-07	-3.2572e-07	-3.4322000000000004e-06	3.3422e-09	3.3375e-06	4.1236e-07	-3.2544e-07	-1.274e-07	3.9337e-09	3.4177e-08	4.1436e-07	-3.2536e-07
0.025	-0.09301	-1.9707e-09	0.093012	3.87e-07	-3.3824e-07	-0.06137	9.12e-11	0.061376	3.9338e-07	-3.3556e-07	-0.031106	1.2212e-09	0.03111	3.9974e-07	-3.3072e-07	-0.0077064	1.996e-09	0.0077066	4.068e-07	-3.2744e-07	-0.00029016	2.6786e-09	0.00029042	4.095e-07	-3.2578e-07	-3.4057000000000003e-06	3.2793e-09	3.3202000000000004e-06	4.107e-07	-3.2548e-07	-1.2524e-07	3.8652e-09	3.39506e-08	4.1258e-07	-3.2536e-07
0.03	-0.092914	-2.0093e-09	0.09293	3.8594e-07	-3.382e-07	-0.061298	2.975e-11	0.061304	3.9244e-07	-3.3538e-07	-0.031056	1.1597e-09	0.031064	3.9838e-07	-3.3068e-07	-0.0076826	1.9347e-09	0.007683	4.054e-07	-3.273e-07	-0.00028886	2.6131e-09	0.00028898	4.0804e-07	-3.255e-07	-3.3839000000000003e-06	3.2162e-09	3.2999000000000004e-06	4.0936e-07	-3.2534e-07	-1.2324e-07	3.8029e-09	3.37362e-08	4.108e-07	-3.253e-07
0.035	-0.092828	-1.9996e-09	0.092826	3.8502e-07	-3.3852e-07	-0.06123	-1.856e-11	0.061226	3.9138e-07	-3.3548e-07	-0.031002	1.0937e-09	0.03101	3.9708e-07	-3.3074e-07	-0.0076576	1.8615e-09	0.0076572	4.0386e-07	-3.2718e-07	-0.00028662	2.5372e-09	0.00028708	4.0644e-07	-3.255e-07	-3.3575000000000005e-06	3.1374e-09	3.2750000000000004e-06	4.0764e-07	-3.2518e-07	-1.2128e-07	3.738e-09	3.3487999999999995e-08	4.0924e-07	-3.2532e-07
0.04	-0.092742	-2.0027e-09	0.092742	3.8422e-07	-3.3844e-07	-0.061162	-3.46e-11	0.061168	3.9016e-07	-3.3568e-07	-0.030954	1.0608e-09	0.030958	3.9558e-07	-3.3086e-07	-0.0076332	1.8181e-09	0.0076328	4.0234e-07	-3.2722e-07	-0.00028532	2.4663e-09	0.00028554	4.0476e-07	-3.2552e-07	-3.3341000000000004e-06	3.0621e-09	3.2589000000000003e-06	4.0606e-07	-3.2512e-07	-1.1926e-07	3.6795e-09	3.3239199999999995e-08	4.0762e-07	-3.2536e-07
0.045	-0.09264	-2.036e-09	0.09265	3.835e-07	-3.3836e-07	-0.061096	-4.6890000000000006e-11	0.061098	3.8922e-07	-3.357e-07	-0.030902	1.047e-09	0.03091	3.9448e-07	-3.3098e-07	-0.0076114	1.7884e-09	0.00761	4.0068e-07	-3.2738e-07	-0.00028396	2.4428e-09	0.00028382	4.0324e-07	-3.257e-07	-3.3140000000000004e-06	3.0032e-09	3.2352000000000004e-06	4.0442e-07	-3.2522e-07	-1.174e-07	3.6192e-09	3.30738e-08	4.0582e-07	-3.2538e-07
