Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	-0.056048	-1.3664e-09	0.056026	4.7618e-07	-4.3808e-07	-0.036286	-7.7484e-10	0.036298	4.7772e-07	-4.3678e-07	-0.017544	-3.9267e-10	0.01754	4.7884e-07	-4.352e-07	-0.0038816	-6.672e-11	0.0038794	4.7934e-07	-4.34e-07	-0.00014746	2.6518e-10	0.00014742	4.7938e-07	-4.331e-07	-2.0498e-06	6.0766e-10	2.0038e-06	4.7916e-07	-4.3304e-07	-7.08106e-08	1.0132e-09	2.3242e-08	4.7968e-07	-4.3302e-07
0.005	-0.055946	-1.3747e-09	0.055948	4.7592e-07	-4.3824e-07	-0.03625	-7.754e-10	0.03625	4.77e-07	-4.3684e-07	-0.017512	-3.9577e-10	0.01751	4.7804e-07	-4.3524e-07	-0.003866	-7.342e-11	0.0038654	4.7852e-07	-4.3406e-07	-0.00014648	2.5712e-10	0.00014644	4.7848e-07	-4.331e-07	-2.0328e-06	5.9711e-10	1.9908e-06	4.7846e-07	-4.3318e-07	-6.98292e-08	9.974e-10	2.3097e-08	4.7886e-07	-4.331e-07
0.01	-0.0559	-1.3604e-09	0.055896	4.7524e-07	-4.3824e-07	-0.036208	-7.7759e-10	0.03621	4.7626e-07	-4.3686e-07	-0.017478	-3.978e-10	0.01748	4.7714e-07	-4.3514e-07	-0.0038524	-7.765e-11	0.0038508	4.776e-07	-4.34e-07	-0.00014552	2.5122e-10	0.00014554	4.7774e-07	-4.3324e-07	-2.0233e-06	5.8716e-10	1.9749e-06	4.7762e-07	-4.3318e-07	-6.88286e-08	9.8285e-10	2.29472e-08	4.7792e-07	-4.3312e-07
0.015	-0.055842	-1.3499e-09	0.055844	4.747e-07	-4.3826e-07	-0.03616	-7.8042e-10	0.036164	4.7566e-07	-4.3688e-07	-0.017444	-4.009e-10	0.017446	4.7644e-07	-4.3532e-07	-0.003841	-8.179e-11	0.0038392	4.7668e-07	-4.3382e-07	-0.00014466	2.4389e-10	0.00014466	4.77e-07	-4.3318e-07	-2.0051e-06	5.7695e-10	1.9614e-06	4.7676e-07	-4.3316e-07	-6.77854e-08	9.688e-10	2.2798e-08	4.7724e-07	-4.332e-07
0.02	-0.055784	-1.3446e-09	0.055784	4.7398e-07	-4.3824e-07	-0.036112	-7.8117e-10	0.036118	4.75e-07	-4.3682e-07	-0.017414	-4.0352e-10	0.017416	4.7566e-07	-4.3512e-07	-0.0038264	-8.716e-11	0.0038258	4.7582e-07	-4.337e-07	-0.00014384	2.3685e-10	0.00014384	4.7624e-07	-4.3318e-07	-1.9906e-06	5.6599e-10	1.9511e-06	4.7604e-07	-4.331e-07	-6.68708e-08	9.5431e-10	2.26e-08	4.766e-07	-4.3324e-07
0.025	-0.055734	-1.3464e-09	0.055732	4.7338e-07	-4.3834e-07	-0.036078	-7.8253e-10	0.036072	4.7428e-07	-4.37e-07	-0.017382	-4.0533e-10	0.017384	4.7486e-07	-4.352e-07	-0.0038118	-9.244e-11	0.0038138	4.7518e-07	-4.3376e-07	-0.00014294	2.2988e-10	0.00014298	4.7546e-07	-4.3318e-07	-1.975e-06	5.5685e-10	1.937e-06	4.753e-07	-4.3318e-07	-6.58772e-08	9.4171e-10	2.2478e-08	4.7572e-07	-4.333e-07
0.03	-0.055678	-1.3494e-09	0.055676	4.7284e-07	-4.3832e-07	-0.036026	-7.8565e-10	0.036034	4.7362e-07	-4.3692e-07	-0.017348	-4.069e-10	0.01735	4.742e-07	-4.3524e-07	-0.0037996	-9.569e-11	0.0037998	4.7434e-07	-4.3366e-07	-0.00014222	2.2348e-10	0.00014224	4.747e-07	-4.3318e-07	-1.9587e-06	5.4631e-10	1.9226e-06	4.7444e-07	-4.331e-07	-6.49962e-08	9.2727e-10	2.22858e-08	4.75e-07	-4.3324e-07
0.035	-0.055626	-1.353e-09	0.05562	4.721e-07	-4.382e-07	-0.03599	-7.8842e-10	0.03599	4.7286e-07	-4.369e-07	-0.017316	-4.0957e-10	0.017316	4.7344e-07	-4.3522e-07	-0.0037858	-1.001e-10	0.0037868	4.7362e-07	-4.3378e-07	-0.0001413	2.1693e-10	0.00014136	4.739e-07	-4.3316e-07	-1.949e-06	5.3642e-10	1.9069e-06	4.7376e-07	-4.331e-07	-6.40328e-08	9.1367e-10	2.21466e-08	4.7428e-07	-4.3322e-07
0.04	-0.055574	-1.3599e-09	0.055572	4.7148e-07	-4.383e-07	-0.03594	-7.8793e-10	0.035938	4.7228e-07	-4.3694e-07	-0.017286	-4.1253e-10	0.017286	4.7274e-07	-4.3524e-07	-0.003773	-1.0422e-10	0.0037726	4.7298e-07	-4.3378e-07	-0.00014044	2.0984e-10	0.00014046	4.7328e-07	-4.3316e-07	-1.9379e-06	5.271e-10	1.8917e-06	4.7318e-07	-4.334e-07	-6.30932e-08	8.9975e-10	2.2026e-08	4.735e-07	-4.3336e-07
0.045	-0.055514	-1.3597e-09	0.055518	4.7096e-07	-4.384e-07	-0.035896	-7.9101e-10	0.035898	4.717e-07	-4.3692e-07	-0.01725	-4.1497e-10	0.01725	4.7208e-07	-4.3528e-07	-0.0037606	-1.0858e-10	0.0037614	4.7228e-07	-4.3388e-07	-0.00013956	2.0299e-10	0.0001395	4.7248e-07	-4.3324e-07	-1.9215e-06	5.1841e-10	1.88e-06	4.7248e-07	-4.3334e-07	-6.21938e-08	8.8641e-10	2.18668e-08	4.7266e-07	-4.3326e-07
