Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	0.00015656	0.01308306	0.0195336	0.0135564	0.233284	0.246436
0.005	0.000185204666666667	0.01232444	0.0734724	0.118355333333333	0.231980666666667	0.245507666666667
0.01	0.0001765604	0.011478704	0.09122944	0.15770408	0.230888	0.244792
0.015	0.0001697604	0.010454092	0.10712072	0.1932808	0.2298092	0.2440348
0.02	0.0001539308	0.009368073	0.11269268	0.21051046	0.228697	0.243374
0.025	0.0001292536	0.00829524	0.10351	0.20011288	0.2276956	0.2428854
0.03	0.000107882	0.00719996	0.093976	0.188974	0.226738	0.242398
0.035	9.3118e-05	0.006254	0.089052	0.186522	0.22571	0.24209
0.04	8.0643e-05	0.0055012	0.084152	0.183816	0.224572	0.241756
0.045	6.9789e-05	0.0048566	0.079406	0.181018	0.223624	0.241216
0.05	6.0947e-05	0.0043042	0.074854	0.178422	0.222636	0.240726
0.055	5.3779e-05	0.003817	0.070418	0.17592	0.221392	0.240232
0.06	4.7532e-05	0.0034004	0.066132	0.1732	0.220242	0.239514
0.065	4.2619e-05	0.0030504	0.062076	0.170318	0.219182	0.238878
0.07	3.8671e-05	0.0027428	0.058142	0.16737	0.217926	0.23836
0.075	3.5122e-05	0.002476	0.054276	0.164078	0.21656	0.23768
0.08	3.2249e-05	0.00225	0.050646	0.160562	0.21526	0.237
0.085	2.9455e-05	0.0020534	0.047286	0.1572	0.2139	0.23638
0.09	2.6637e-05	0.0018896	0.044086	0.15394	0.21242	0.23574
0.095	2.4835e-05	0.0017586	0.040998	0.15054	0.21076	0.2349
0.1	2.3924e-05	0.001647	0.038134	0.14716	0.20918	0.23404
0.105	2.2793e-05	0.0015444	0.035464	0.14378	0.2077	0.23336
0.11	2.1413e-05	0.0014548	0.032888	0.1402	0.20612	0.23268
0.115	2.044e-05	0.0013776	0.030518	0.13652	0.20452	0.2319
0.12	1.9812e-05	0.0013084	0.028476	0.13294	0.203	0.2313
0.125	1.8876e-05	0.0012526	0.026634	0.12932	0.20138	0.23076
0.13	1.8158e-05	0.0012132	0.024912	0.12552	0.1996	0.22998
0.135	1.8388e-05	0.0011848	0.02338	0.1217	0.19788	0.22916
0.14	1.8679e-05	0.0011584	0.02196	0.11804	0.19614	0.22834
0.145	1.8282e-05	0.0011324	0.020604	0.11444	0.19424	0.22744
0.15	1.7702e-05	0.0011054	0.019344	0.11058	0.19208	0.22638
0.155	1.764e-05	0.0010818	0.018196	0.10666	0.18992	0.22534
0.16	1.7491e-05	0.0010626	0.017134	0.10298	0.1879	0.22438
0.165	1.6994e-05	0.0010418	0.016186	0.0993000000000001	0.18578	0.22344
0.17	1.6625e-05	0.001023	0.015432	0.0955000000000001	0.1836	0.22246
0.175	1.6589e-05	0.0010134	0.014764	0.0919000000000001	0.1817	0.2215
0.18	1.6711e-05	0.0010068	0.014056	0.08846	0.1798	0.22064
0.185	1.6678e-05	0.0010002	0.013426	0.08494	0.17748	0.21978
0.19	1.667e-05	0.0010028	0.012918	0.08136	0.17506	0.21886
0.195	1.66e-05	0.001003	0.012362	0.07782	0.1726	0.21768
0.2	1.6566e-05	0.0010012	0.011826	0.0744799999999999	0.17008	0.21644
0.205	1.666e-05	0.001003	0.011462	0.07126	0.16756	0.21524
0.21	1.6571e-05	0.0009938	0.011138	0.06804	0.16496	0.21388
0.215	1.6644e-05	0.000984599999999999	0.01083	0.0649999999999999	0.1624	0.2125
0.22	1.7113e-05	0.000989799999999999	0.010592	0.06226	0.16006	0.21148
0.225	1.72e-05	0.0009846	0.010378	0.0595600000000001	0.15756	0.21056
0.23	1.6846e-05	0.000973600000000001	0.010198	0.05672	0.15476	0.20934
0.235	1.6864e-05	0.0009778	0.01002	0.054	0.15198	0.20804
0.24	1.6989e-05	0.0009702	0.00984200000000005	0.05158	0.14914	0.2067
0.245	1.7035e-05	0.0009512	0.00967600000000004	0.04922	0.14616	0.20522
0.25	1.7238e-05	0.000955599999999999	0.009448	0.04674	0.14306	0.20356
0.255	1.721e-05	0.000966399999999997	0.00922799999999999	0.0445200000000001	0.14	0.202
0.26	1.7113e-05	0.000963799999999999	0.00912199999999999	0.0429000000000001	0.13706	0.2006
0.265	1.7335e-05	0.0009706	0.00897799999999998	0.04124	0.13408	0.19912
0.27	1.7526e-05	0.000983200000000001	0.008796	0.0390599999999999	0.13102	0.1976
0.275	1.7464e-05	0.000982800000000003	0.00885800000000004	0.0374399999999999	0.12812	0.19616
0.28	1.7664e-05	0.000976400000000003	0.00894800000000004	0.03624	0.12522	0.19458
0.285	1.8161e-05	0.000975200000000002	0.00875600000000002	0.0342	0.12214	0.19284
0.29	1.786e-05	0.000980000000000001	0.00856800000000001	0.03226	0.11914	0.19122
0.295	1.7208e-05	0.000985	0.00851199999999998	0.03118	0.11608	0.18956
0.3	1.7598e-05	0.000983599999999997	0.00833799999999997	0.0299200000000001	0.11282	0.18776
0.305	1.817e-05	0.000983999999999997	0.00813599999999999	0.0286	0.1096	0.18598
0.31	1.8318e-05	0.000989799999999998	0.008146	0.0278399999999999	0.10648	0.18414
0.315	1.844e-05	0.000984999999999999	0.008184	0.0272	0.10326	0.18194
0.32	1.87e-05	0.000975799999999999	0.00813200000000001	0.02638	0.10006	0.17974
0.325	1.878e-05	0.000981200000000001	0.00808200000000001	0.0252999999999999	0.0970599999999999	0.17784
0.33	1.838e-05	0.000985000000000002	0.008006	0.0242599999999999	0.0941400000000001	0.17586
0.335	1.836e-05	0.000977600000000003	0.00793000000000001	0.0234800000000001	0.0911800000000002	0.17378
0.34	1.882e-05	0.000977600000000003	0.00792200000000001	0.0226600000000001	0.0883000000000002	0.1719
0.345	1.858e-05	0.000982400000000002	0.00788799999999999	0.02204	0.0855200000000002	0.16994
0.35	1.806e-05	0.000975600000000001	0.00779799999999998	0.02186	0.0826600000000002	0.167760000000001
0.355	1.846e-05	0.000972	0.00773799999999998	0.0214400000000001	0.0798	0.1656
0.36	1.882e-05	0.000983399999999998	0.00772199999999998	0.0207600000000001	0.07704	0.16334
0.365	1.882e-05	0.000992799999999998	0.007704	0.0202000000000001	0.0742399999999999	0.161
0.37	1.93e-05	0.000997799999999999	0.00767400000000002	0.0196000000000001	0.0714799999999999	0.15874
0.375	1.958e-05	0.0010036	0.00778800000000002	0.0190200000000001	0.0689599999999999	0.1564
0.38	1.922e-05	0.001005	0.00794000000000001	0.0186799999999999	0.06656	0.15396
0.385	1.912e-05	0.0009976	0.00773999999999998	0.0182399999999998	0.0642199999999999	0.1516
0.39	1.934e-05	0.0009936	0.00751599999999996	0.0177399999999998	0.0619599999999999	0.14918
0.395	1.928e-05	0.0009984	0.00761399999999997	0.0177799999999999	0.0597200000000001	0.14664
0.4	1.91200000000001e-05	0.0010026	0.00752200000000001	0.01784	0.0574400000000001	0.14412
0.405	1.878e-05	0.0010036	0.00729000000000002	0.01758	0.05516	0.14158
0.41	1.84e-05	0.0010084	0.00742800000000001	0.0175800000000001	0.0530200000000001	0.13898
0.415	1.886e-05	0.0010166	0.00756800000000001	0.0176000000000001	0.0512600000000001	0.13644
0.42	1.958e-05	0.0010148	0.00741000000000001	0.0170800000000001	0.0495999999999999	0.1339
0.425	1.996e-05	0.0010064	0.00733799999999999	0.01654	0.0476399999999999	0.13124
0.43	2.05e-05	0.0010048	0.00752999999999998	0.0163200000000001	0.04626	0.12852
0.435	2.056e-05	0.0010146	0.00769399999999998	0.0161800000000001	0.0453	0.12578
0.44	2.012e-05	0.0010242	0.00765399999999999	0.016	0.0430999999999999	0.12298
0.445	2.034e-05	0.0010264	0.00769199999999999	0.0157999999999999	0.0406399999999998	0.1202
0.45	2.078e-05	0.0010332	0.00773399999999998	0.0155799999999999	0.0395199999999998	0.11754
0.455	2.084e-05	0.0010464	0.00736800000000001	0.0152399999999999	0.0382199999999999	0.11488
0.46	2.114e-05	0.0010386	0.00700600000000003	0.0150399999999999	0.0363000000000001	0.11218
0.465	2.13e-05	0.0010166	0.00714000000000002	0.0151199999999999	0.0355400000000002	0.10956
0.47	2.102e-05	0.0010144	0.00726000000000002	0.01516	0.0353200000000001	0.1069
0.475	2.114e-05	0.001019	0.00732000000000002	0.0155	0.0339200000000001	0.10414
0.48	2.146e-05	0.0010176	0.0076	0.0158800000000001	0.03228	0.10152
0.485	2.124e-05	0.0010212	0.00765999999999999	0.0157800000000001	0.0317199999999998	0.0989799999999998
0.49	2.074e-05	0.0010334	0.00741999999999999	0.0155800000000001	0.0309799999999999	0.0962599999999999
0.495	2.062e-05	0.001036	0.00723999999999998	0.015	0.0297	0.0935199999999998
0.5	2.078e-05	0.0010268	0.00709999999999998	0.01412	0.02942	0.0908999999999998
0.505	2.102e-05	0.0010292	0.00696	0.01376	0.02928	0.08834
0.51	2.166e-05	0.0010466	0.00700000000000002	0.01352	0.02816	0.0857600000000001
0.515	2.236e-05	0.0010554	0.00706000000000003	0.0131799999999999	0.02746	0.08314
0.52	2.236e-05	0.0010562	0.00698000000000002	0.01362	0.0273000000000001	0.0807
0.525	2.154e-05	0.0010646	0.00694000000000001	0.01406	0.0266000000000002	0.0783800000000002
0.53	2.12e-05	0.0010624	0.00702000000000001	0.0140199999999999	0.0258400000000001	0.07588
0.535	2.162e-05	0.0010534	0.00707999999999998	0.0142399999999999	0.0253199999999999	0.0734799999999997
0.54	2.166e-05	0.0010562	0.00703999999999997	0.01404	0.0247799999999998	0.0714199999999997
0.545	2.202e-05	0.0010652	0.00703999999999999	0.0134	0.0240199999999999	0.06926
0.55	2.29e-05	0.0010744	0.00708	0.01334	0.0232999999999999	0.0670200000000001
0.555	2.24600000000001e-05	0.00108200000000001	0.00705999999999999	0.0134400000000001	0.0232799999999999	0.0647000000000001
0.56	2.17600000000001e-05	0.00108680000000001	0.00702	0.0134200000000001	0.0233200000000001	0.0592200000000002
0.565	2.30000000000001e-05	0.00109000000000001	0.00702000000000002	0.0137800000000001	0.0229200000000002	0.0484600000000003
0.57	2.36000000000001e-05	0.0010844	0.00704000000000002	0.0141200000000001	0.0228600000000002	0.0355600000000001
0.575	2.318e-05	0.0010684	0.00696000000000002	0.01404	0.023	0.0229199999999999
0.58	2.42399999999999e-05	0.0010626	0.00682000000000002	0.01356	0.0222	0.0109399999999998
0.585	2.462e-05	0.00107259999999999	0.00678000000000003	0.01322	0.02116	0.00261999999999998
0.59	2.294e-05	0.0010774	0.00680000000000001	0.0135199999999999	0.02102	-8.00000000000799e-05
0.595	2.246e-05	0.001083	0.00681999999999998	0.0134599999999999	0.02122	-0.00012000000000012
0.6	2.324e-05	0.0010982	0.00691999999999998	0.0130199999999999	0.0209999999999999	-6.7762635780344e-21
0.605	2.252e-05	0.001102	0.00695999999999998	0.0132199999999999	0.02068	4.000000000004e-05
0.61	2.222e-05	0.0010984	0.00685999999999997	0.0132599999999999	0.0206400000000001	-2.000000000002e-05
0.615	2.34999999999999e-05	0.0011066	0.00681999999999998	0.01266	0.0203599999999999	0
0.62	2.39199999999999e-05	0.0011196	0.00682000000000002	0.0126	0.0199199999999999	2.000000000002e-05
0.625	2.38599999999999e-05	0.0011276	0.00680000000000001	0.0128800000000001	0.0195800000000001	-4.000000000004e-05
0.63	2.464e-05	0.001131	0.00687999999999999	0.0128800000000001	0.01962	-6.000000000006e-05
0.635	2.47e-05	0.0011226	0.00696	0.0129000000000001	0.0198399999999998	-2.000000000002e-05
0.64	2.404e-05	0.0011072	0.00690000000000001	0.0129600000000001	0.0197	0
0.645	2.404e-05	0.0010964	0.00681999999999998	0.01292	0.0192800000000001	2.000000000002e-05
0.65	2.38800000000001e-05	0.001097	0.00677999999999998	0.0126799999999999	0.01866	8.00000000000799e-05
0.655	2.374e-05	0.0011114	0.00676000000000001	0.0125599999999999	0.0179	0.0001000000000001
0.66	2.45199999999999e-05	0.0011292	0.00678000000000001	0.01248	0.01754	8.00000000000799e-05
0.665	2.54799999999999e-05	0.0011376	0.00682	0.01226	0.0177400000000001	6.000000000006e-05
0.67	2.54599999999999e-05	0.0011346	0.00684000000000002	0.0123599999999999	0.01732	2.000000000002e-05
0.675	2.51e-05	0.0011292	0.00684000000000003	0.01266	0.0169799999999998	-2.000000000002e-05
0.68	2.57400000000001e-05	0.0011254	0.00684000000000001	0.0128	0.0179199999999999	-2.000000000002e-05
0.685	2.61400000000001e-05	0.0011216	0.00684	0.01312	0.0185400000000001	0
0.69	2.52200000000001e-05	0.0011292	0.00681999999999999	0.01324	0.0182000000000001	-4.000000000004e-05
0.695	2.50800000000001e-05	0.0011544	0.00674	0.0126600000000001	0.01828	-8.00000000000799e-05
0.7	2.64800000000001e-05	0.0011748	0.00664000000000001	0.01224	0.0180800000000001	-0.0001000000000001
0.705	2.656e-05	0.0011528	0.00668000000000001	0.0121	0.0167	-0.00012000000000012
0.71	2.552e-05	0.001117	0.00684000000000002	0.01176	0.0161599999999999	-0.0001000000000001
0.715	2.594e-05	0.0011296	0.00686	0.0117599999999999	0.0165399999999999	-4.000000000004e-05
0.72	2.672e-05	0.0011476	0.00685999999999999	0.01218	0.0167600000000001	0
0.725	2.652e-05	0.00114	0.00695999999999998	0.0123400000000001	0.0176600000000003	4.000000000004e-05
0.73	2.664e-05	0.001166	0.00685999999999999	0.0123	0.0187200000000002	0.0001000000000001
0.735	2.732e-05	0.00121	0.00663999999999999	0.01228	0.0181	8.00000000000799e-05
0.74	2.786e-05	0.0012	0.00662000000000001	0.0122	0.0169	4.000000000004e-05
0.745	2.832e-05	0.00117	0.00668	0.01218	0.0166999999999999	1.38771101814567e-16
0.75	2.77999999999999e-05	0.001162	0.00663999999999997	0.0121599999999999	0.0164999999999998	-7.99999999998024e-05
0.755	2.66199999999999e-05	0.001166	0.00659999999999999	0.0120199999999999	0.01636	-9.99999999999611e-05
0.76	2.648e-05	0.001172	0.0066	0.01186	0.0167800000000001	-6.00000000000599e-05
0.765	2.694e-05	0.001166	0.00663999999999999	0.0118	0.01726	-2.000000000002e-05
0.77	2.65399999999999e-05	0.001178	0.0067	0.0118	0.0172599999999999	5.99999999999212e-05
0.775	2.676e-05	0.00120599999999999	0.00672000000000002	0.01184	0.0170599999999998	0.000119999999999842
0.78	2.84e-05	0.00120799999999999	0.00674	0.0118400000000001	0.0166999999999998	7.99999999999412e-05
0.785	2.864e-05	0.001202	0.00671999999999998	0.0119000000000001	0.0168399999999998	6.000000000006e-05
0.79	2.756e-05	0.001208	0.00665999999999999	0.01202	0.0169399999999999	4.000000000004e-05
0.795	2.774e-05	0.001204	0.00666000000000001	0.01192	0.0160199999999999	-4.000000000004e-05
0.8	2.85400000000001e-05	0.00120200000000001	0.00670000000000001	0.01178	0.0158	-4.000000000004e-05
0.805	2.85600000000001e-05	0.00121600000000001	0.00674000000000002	0.0118	0.01608	6.00000000000608e-05
0.81	2.89800000000001e-05	0.00122	0.00680000000000003	0.01162	0.0152	0.000100000000000101
0.815	2.99600000000001e-05	0.001216	0.00682000000000003	0.0113400000000001	0.0144800000000001	4.00000000000409e-05
0.82	2.98600000000001e-05	0.001214	0.00672000000000002	0.0114200000000001	0.0150200000000002	8.80914265144472e-19
0.825	2.882e-05	0.001212	0.00662	0.0115800000000001	0.0150000000000002	-2.00000000000191e-05
0.83	2.836e-05	0.00121	0.0066	0.01164	0.0149600000000001	-0.0001000000000001
0.835	2.844e-05	0.00121	0.00661999999999999	0.01184	0.01588	-0.00016000000000016
0.84	2.906e-05	0.001228	0.00667999999999998	0.01198	0.0165999999999999	-8.00000000000799e-05
0.845	3.066e-05	0.001242	0.00675999999999999	0.0119	0.0164799999999998	2.000000000002e-05
0.85	3.148e-05	0.001238	0.00677999999999999	0.01184	0.0159199999999998	4.000000000004e-05
0.855	3.136e-05	0.001242	0.00671999999999998	0.0117199999999999	0.01566	4.000000000004e-05
0.86	3.206e-05	0.001242	0.00663999999999999	0.01164	0.0155800000000002	2.000000000002e-05
0.865	3.20799999999999e-05	0.001234	0.00652000000000001	0.01166	0.0149600000000002	-4.000000000004e-05
0.87	3.02799999999999e-05	0.001236	0.00640000000000001	0.0115199999999999	0.0147000000000003	-0.000119999999999981
0.875	2.944e-05	0.00123	0.00642	0.0110399999999999	0.0159400000000001	-0.000139999999999862
0.88	3.028e-05	0.001224	0.00659999999999999	0.01074	0.0166199999999998	-5.99999999999212e-05
0.885	3.04599999999999e-05	0.001248	0.00673999999999999	0.01102	0.0159399999999997	8.00000000000799e-05
0.89	3.006e-05	0.001272	0.00679999999999998	0.0115399999999999	0.0156799999999997	0.00024000000000024
0.895	3.22333333333333e-05	0.00130333333333334	0.00699999999999997	0.0123666666666666	0.0155333333333331	0.000533333333333404
0.9	3.11999999999999e-05	0.00134	0.0066	0.0141999999999996	0.0128000000000003	0.0006000000000006
