Vgs	Gm_Vds=0.15V	Gm_Vds=0.3V	Gm_Vds=0.45V	Gm_Vds=0.6V	Gm_Vds=0.75V	Gm_Vds=0.9V
-0.3	-2.958e-09	-8.69999999999997e-09	-1.07e-08	-5.22000000000002e-09	-1.31999999999991e-09	-1.47199999999999e-08
-0.295	-2.97383333333333e-09	-7.37166666666665e-09	-1.16133333333333e-08	-9.92666666666666e-09	-7.82333333333329e-09	-2.61599999999999e-08
-0.29	-3.0777e-09	-6.279e-09	-1.0062e-08	-9.38600000000001e-09	-1.6692e-08	-3.9692e-08
-0.285	-3.0324e-09	-5.475e-09	-9.34100000000001e-09	-1.1832e-08	-2.2098e-08	-5.16300000000001e-08
-0.28	-2.9213e-09	-4.83700000000001e-09	-8.753e-09	-1.5303e-08	-2.2746e-08	-5.76240000000001e-08
-0.275	-2.722e-09	-4.54300000000001e-09	-8.037e-09	-1.4998e-08	-2.26840000000001e-08	-5.4936e-08
-0.27	-2.4521e-09	-4.431e-09	-7.763e-09	-1.3697e-08	-2.1566e-08	-4.9008e-08
-0.265	-2.4975e-09	-4.379e-09	-8.18399999999999e-09	-1.4996e-08	-1.8588e-08	-4.4834e-08
-0.26	-2.8259e-09	-4.445e-09	-8.40099999999999e-09	-1.5289e-08	-1.7716e-08	-4.5046e-08
-0.255	-2.9409e-09	-4.59499999999999e-09	-8.07599999999999e-09	-1.2196e-08	-1.5162e-08	-4.6452e-08
-0.25	-2.9889e-09	-4.74999999999999e-09	-7.79599999999999e-09	-1.0192e-08	-9.84599999999998e-09	-4.5518e-08
-0.245	-3.0931e-09	-4.836e-09	-7.77099999999999e-09	-1.2259e-08	-9.37399999999999e-09	-4.8018e-08
-0.24	-2.8351e-09	-4.801e-09	-7.32499999999999e-09	-1.4024e-08	-1.0538e-08	-5.1176e-08
-0.235	-2.3301e-09	-4.592e-09	-6.556e-09	-1.2498e-08	-9.66600000000001e-09	-4.4364e-08
-0.23	-2.0886e-09	-4.26e-09	-6.288e-09	-1.1433e-08	-1.4346e-08	-3.6422e-08
-0.225	-2.0017e-09	-3.937e-09	-6.33800000000001e-09	-1.2351e-08	-2.121e-08	-4.032e-08
-0.22	-1.9368e-09	-3.774e-09	-6.377e-09	-1.089e-08	-1.9774e-08	-3.9158e-08
-0.215	-1.935e-09	-3.76e-09	-6.636e-09	-8.19400000000001e-09	-1.4068e-08	-2.4714e-08
-0.21	-1.7554e-09	-3.745e-09	-7.012e-09	-8.771e-09	-1.3372e-08	-1.7636e-08
-0.205	-1.3959e-09	-3.653e-09	-7.20200000000001e-09	-9.86299999999999e-09	-1.5918e-08	-1.7694e-08
-0.2	-1.1252e-09	-3.50900000000001e-09	-7.08900000000001e-09	-9.07599999999998e-09	-1.667e-08	-1.237e-08
-0.195	-9.756e-10	-3.353e-09	-6.39900000000001e-09	-1.0083e-08	-1.7798e-08	-1.169e-08
-0.19	-9.48499999999999e-10	-3.132e-09	-5.90100000000001e-09	-1.2239e-08	-2.0784e-08	-2.0088e-08
-0.185	-1.1897e-09	-2.947e-09	-5.86300000000001e-09	-1.1836e-08	-2.0548e-08	-2.7052e-08
-0.18	-1.5511e-09	-2.965e-09	-5.44700000000001e-09	-1.1551e-08	-1.826e-08	-3.1384e-08
-0.175	-1.7668e-09	-3.076e-09	-5.298e-09	-1.1859e-08	-1.6956e-08	-3.4046e-08
-0.17	-1.8541e-09	-3.122e-09	-5.786e-09	-1.0561e-08	-1.5036e-08	-3.8136e-08
-0.165	-1.784e-09	-3.147e-09	-5.929e-09	-9.773e-09	-1.6108e-08	-3.814e-08
-0.16	-1.5811e-09	-3.148e-09	-5.74799999999999e-09	-9.76599999999999e-09	-1.8468e-08	-2.9462e-08
-0.155	-1.447e-09	-3.012e-09	-5.56199999999999e-09	-7.78799999999998e-09	-1.5968e-08	-2.5726e-08
