vd	id_vg = 0.0V	ig_vg = 0.0V	is_vg = 0.0V	iavdd_vg = 0.0V	ignd_vg = 0.0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0.05	7.642e-11	-9.93e-12	5.1e-13	3.191e-07	-3.1916e-07	3.806e-11	2.44e-11	-9.2e-13	3.1892e-07	-3.1902e-07	-1.6048e-10	2.1051e-10	2.3e-12	3.1906e-07	-3.1902e-07	-8.5045e-10	9.0904e-10	1.4e-13	3.1904e-07	-3.191e-07	-3.4381e-09	3.5038e-09	3.8e-13	3.1898e-07	-3.1904e-07	-1.18368e-08	1.19562e-08	6e-13	3.1906e-07	-3.1908e-07	-4.25368e-08	4.2711e-08	3.87e-12	3.1902e-07	-3.1902e-07
0.055	8.853e-11	-1.184e-11	-4.4e-13	3.1912e-07	-3.1908e-07	5.266e-11	2.034e-11	-2.61e-12	3.1902e-07	-3.1902e-07	-1.4097e-10	2.0141e-10	3.58e-12	3.1898e-07	-3.1902e-07	-7.9648e-10	8.6534e-10	-6.9e-13	3.1912e-07	-3.1914e-07	-3.2789e-09	3.3564e-09	2.38e-12	3.1902e-07	-3.1904e-07	-1.13452e-08	1.14838e-08	-1.34e-12	3.1902e-07	-3.1908e-07	-4.06772e-08	4.0797e-08	-3.05e-12	3.1902e-07	-3.1908e-07
0.06	1.013e-10	-1.433e-11	1.7e-13	3.1912e-07	-3.191e-07	6.211e-11	1.632e-11	9.47e-12	3.1896e-07	-3.1904e-07	-1.1839e-10	1.9057e-10	4.76e-12	3.1904e-07	-3.1906e-07	-7.4611e-10	8.2597e-10	2.47e-12	3.1908e-07	-3.1916e-07	-3.1314e-09	3.2189e-09	2.3e-12	3.1896e-07	-3.191e-07	-1.0887e-08	1.10254e-08	7.3e-13	3.1908e-07	-3.1902e-07	-3.8901e-08	3.90406e-08	-2.8e-13	3.1904e-07	-3.1904e-07
0.065	1.113e-10	-1.634e-11	2.88e-12	3.1916e-07	-3.1924e-07	8.253e-11	1.951e-11	1.156e-11	3.1902e-07	-3.1904e-07	-9.721e-11	1.8008e-10	1.5e-12	3.1902e-07	-3.1908e-07	-6.9459e-10	7.8328e-10	1.72e-12	3.1914e-07	-3.1916e-07	-2.986e-09	3.0788e-09	-4e-13	3.191e-07	-3.1916e-07	-1.04264e-08	1.05674e-08	9e-14	3.1898e-07	-3.1902e-07	-3.7186e-08	3.7333e-08	4.46e-12	3.1896e-07	-3.1902e-07
0.07	1.2114e-10	-1.641e-11	2.95e-12	3.191e-07	-3.1926e-07	9.011e-11	1.187e-11	2.29e-12	3.1898e-07	-3.1908e-07	-7.912e-11	1.7306e-10	4.8e-13	3.1898e-07	-3.1908e-07	-6.4557e-10	7.4293e-10	1.73e-12	3.1904e-07	-3.1916e-07	-2.8515e-09	2.9505e-09	-1.79e-12	3.1904e-07	-3.1912e-07	-9.9938e-09	1.0156e-08	-2.33e-12	3.1896e-07	-3.1902e-07	-3.54936e-08	3.5671e-08	-2.83e-12	3.1898e-07	-3.1902e-07
0.075	1.2725e-10	-2.166e-11	3.35e-12	3.1914e-07	-3.1916e-07	9.533e-11	1.244e-11	-8.72e-12	3.1902e-07	-3.1912e-07	-5.865e-11	1.6223e-10	-8.5e-13	3.19e-07	-3.1908e-07	-6.0067e-10	7.0906e-10	3.01e-12	3.191e-07	-3.1916e-07	-2.7164e-09	2.8251e-09	-1.71e-12	3.1898e-07	-3.1916e-07	-9.6018e-09	9.7474e-09	3.15e-12	3.1906e-07	-3.1906e-07	-3.3958e-08	3.41256e-08	-2.53e-12	3.1904e-07	-3.1904e-07
0.08	1.3837e-10	-1.883e-11	4.61e-12	3.1912e-07	-3.1922e-07	1.0263e-10	1.797e-11	-3.43e-12	3.1898e-07	-3.1914e-07	-4.171e-11	1.5315e-10	-1.4e-12	3.1906e-07	-3.1908e-07	-5.5199e-10	6.7346e-10	2.75e-12	3.1908e-07	-3.1916e-07	-2.5898e-09	2.706e-09	3e-14	3.1906e-07	-3.1912e-07	-9.2202e-09	9.3359e-09	-1.88e-12	3.1898e-07	-3.1904e-07	-3.24924e-08	3.26858e-08	5.35e-12	3.1896e-07	-3.1908e-07
0.085	1.5089e-10	-2.041e-11	1.49e-12	3.1914e-07	-3.1926e-07	1.1821e-10	1.26e-11	-9.29e-12	3.1908e-07	-3.1912e-07	-2.499e-11	1.4566e-10	-3.25e-12	3.1902e-07	-3.191e-07	-5.0345e-10	6.4073e-10	1.64e-12	3.1904e-07	-3.192e-07	-2.4609e-09	2.5861e-09	-2.52e-12	3.1902e-07	-3.1908e-07	-8.8256e-09	8.9675e-09	-1.3e-12	3.19e-07	-3.1914e-07	-3.10644e-08	3.12504e-08	-5.24e-12	3.1898e-07	-3.1912e-07
0.09	1.6013e-10	-2.398e-11	2.01e-12	3.1914e-07	-3.1922e-07	1.2419e-10	1.758e-11	-1.025e-11	3.1908e-07	-3.1914e-07	-7.9e-12	1.3675e-10	-7.4e-13	3.1888e-07	-3.1902e-07	-4.6334e-10	6.0764e-10	1.33e-12	3.191e-07	-3.1916e-07	-2.3419e-09	2.4802e-09	-9.6e-13	3.1902e-07	-3.1912e-07	-8.4697e-09	8.6067e-09	-1.3e-12	3.19e-07	-3.191e-07	-2.9754e-08	2.99236e-08	-1.3e-13	3.1892e-07	-3.1908e-07
0.095	1.7229e-10	-2.488e-11	-6.3e-13	3.1918e-07	-3.1926e-07	1.374e-10	6.59e-12	-4.56e-12	3.1896e-07	-3.191e-07	7.73e-12	1.289e-10	-8.5e-13	3.1888e-07	-3.1904e-07	-4.2372e-10	5.8415e-10	3.3e-13	3.1906e-07	-3.1918e-07	-2.2181e-09	2.371e-09	6.2e-13	3.1898e-07	-3.192e-07	-8.1067e-09	8.2589e-09	1.69e-12	3.1898e-07	-3.191e-07	-2.84426e-08	2.86488e-08	2.79e-12	3.1898e-07	-3.191e-07
0.1	1.8454e-10	-2.554e-11	-5.3e-13	3.1904e-07	-3.192e-07	1.4796e-10	1.204e-11	-2.23e-12	3.1898e-07	-3.1914e-07	2.83e-11	1.192e-10	-2.91e-12	3.1892e-07	-3.1908e-07	-3.9062e-10	5.4948e-10	9.5e-13	3.1904e-07	-3.192e-07	-2.1038e-09	2.2675e-09	-1.78e-12	3.1904e-07	-3.191e-07	-7.771e-09	7.9293e-09	1.3e-13	3.1906e-07	-3.1916e-07	-2.72246e-08	2.74782e-08	-4.57e-12	3.1896e-07	-3.191e-07
0.105	1.9808e-10	-2.672e-11	-1.1e-12	3.191e-07	-3.1928e-07	1.6009e-10	6.01e-12	-9.1e-13	3.1898e-07	-3.1912e-07	4.389e-11	1.1136e-10	-6.1e-13	3.189e-07	-3.191e-07	-3.5668e-10	5.2774e-10	-3.8e-13	3.1908e-07	-3.1918e-07	-1.9979e-09	2.1686e-09	9.5e-13	3.1902e-07	-3.1904e-07	-7.4414e-09	7.6106e-09	4.35e-12	3.1894e-07	-3.1924e-07	-2.60668e-08	2.63054e-08	2.7e-12	3.1896e-07	-3.1908e-07
0.11	2.1144e-10	-2.942e-11	-3.23e-12	3.1908e-07	-3.1916e-07	1.7366e-10	4.05e-12	1.72e-12	3.1894e-07	-3.1912e-07	6.477e-11	1.0507e-10	-1.61e-12	3.1896e-07	-3.1908e-07	-3.2811e-10	5.014e-10	2.17e-12	3.1912e-07	-3.1926e-07	-1.8883e-09	2.0725e-09	1.28e-12	3.1898e-07	-3.1916e-07	-7.1052e-09	7.289e-09	3.97e-12	3.1904e-07	-3.1916e-07	-2.49268e-08	2.51648e-08	2.2e-13	3.1896e-07	-3.1916e-07
0.115	2.2333e-10	-3.219e-11	-2.05e-12	3.1908e-07	-3.1918e-07	1.9135e-10	7.79e-12	-1.75e-12	3.1902e-07	-3.192e-07	8.162e-11	9.588e-11	-1.35e-12	3.1898e-07	-3.1908e-07	-2.9021e-10	4.7692e-10	2.25e-12	3.1908e-07	-3.1922e-07	-1.7906e-09	1.9842e-09	5.6e-13	3.1898e-07	-3.191e-07	-6.8257e-09	7.0102e-09	3.94e-12	3.1906e-07	-3.1918e-07	-2.38576e-08	2.41156e-08	-2.28e-12	3.1908e-07	-3.1926e-07
0.12	2.3726e-10	-3.338e-11	-4e-12	3.1904e-07	-3.1922e-07	2.0191e-10	5.42e-12	1e-13	3.1898e-07	-3.192e-07	9.991e-11	9.166e-11	-6.3e-13	3.1892e-07	-3.1902e-07	-2.5484e-10	4.5394e-10	5.5e-13	3.1914e-07	-3.1932e-07	-1.6935e-09	1.8943e-09	7.9e-13	3.1898e-07	-3.191e-07	-6.5224e-09	6.7395e-09	-5.2e-13	3.1896e-07	-3.1924e-07	-2.28416e-08	2.30938e-08	2.18e-12	3.1908e-07	-3.192e-07
0.125	2.4882e-10	-3.314e-11	-3.26e-12	3.1908e-07	-3.1926e-07	2.1107e-10	3.25e-12	-1.92e-12	3.1902e-07	-3.1924e-07	1.16e-10	8.514e-11	3.1e-13	3.1898e-07	-3.1908e-07	-2.2128e-10	4.3529e-10	-5.3e-13	3.1916e-07	-3.193e-07	-1.5975e-09	1.8111e-09	2e-14	3.19e-07	-3.1918e-07	-6.249e-09	6.4652e-09	-1.15e-12	3.1902e-07	-3.1922e-07	-2.18714e-08	2.21632e-08	-1.63e-12	3.1898e-07	-3.1922e-07
0.13	2.6236e-10	-3.893e-11	-4.14e-12	3.1902e-07	-3.1914e-07	2.1873e-10	2.55e-12	-4.58e-12	3.1902e-07	-3.1928e-07	1.3276e-10	7.778e-11	-2.6e-13	3.1886e-07	-3.1904e-07	-1.8889e-10	4.161e-10	-1.74e-12	3.1916e-07	-3.1924e-07	-1.5081e-09	1.7281e-09	-2.7e-12	3.189e-07	-3.191e-07	-5.9764e-09	6.2073e-09	-2.29e-12	3.1902e-07	-3.192e-07	-2.09294e-08	2.12134e-08	-3.23e-12	3.1908e-07	-3.1922e-07
0.135	2.7415e-10	-3.729e-11	-1.08e-12	3.1908e-07	-3.1932e-07	2.2867e-10	3.59e-12	-1.29e-12	3.1906e-07	-3.1926e-07	1.4751e-10	7.038e-11	-1.38e-12	3.1894e-07	-3.1914e-07	-1.6216e-10	3.9262e-10	-3.74e-12	3.1908e-07	-3.1936e-07	-1.4154e-09	1.6516e-09	7.7e-13	3.1894e-07	-3.192e-07	-5.7162e-09	5.9568e-09	-4.15e-12	3.1904e-07	-3.192e-07	-2.0051e-08	2.03402e-08	3.86e-12	3.1896e-07	-3.1924e-07
0.14	2.9104e-10	-4.302e-11	-1.42e-12	3.1904e-07	-3.1922e-07	2.4549e-10	7.7e-13	-2.03e-12	3.19e-07	-3.1922e-07	1.6614e-10	6.648e-11	2e-14	3.1894e-07	-3.1914e-07	-1.2628e-10	3.7283e-10	-3.02e-12	3.191e-07	-3.193e-07	-1.3281e-09	1.5749e-09	-3.1e-13	3.1898e-07	-3.1916e-07	-5.4616e-09	5.7123e-09	-3.18e-12	3.1902e-07	-3.1926e-07	-1.91872e-08	1.95058e-08	-4.38e-12	3.1904e-07	-3.1924e-07
0.145	3.0594e-10	-4.612e-11	1.9e-12	3.1904e-07	-3.1934e-07	2.5616e-10	1.73e-12	1.04e-12	3.1904e-07	-3.1922e-07	1.8306e-10	5.996e-11	1e-13	3.1894e-07	-3.1918e-07	-9.578e-11	3.566e-10	-3.81e-12	3.191e-07	-3.1934e-07	-1.247e-09	1.5042e-09	-1.67e-12	3.1898e-07	-3.1928e-07	-5.2219e-09	5.482e-09	-2.46e-12	3.1896e-07	-3.1922e-07	-1.83716e-08	1.86906e-08	-2.1e-13	3.1902e-07	-3.1928e-07
0.15	3.2416e-10	-4.802e-11	1.03e-12	3.1902e-07	-3.1926e-07	2.7136e-10	1.23e-12	6e-13	3.19e-07	-3.1924e-07	2.007e-10	5.269e-11	3.6e-13	3.1896e-07	-3.1916e-07	-6.811e-11	3.4063e-10	-1.87e-12	3.1908e-07	-3.1932e-07	-1.1683e-09	1.436e-09	-3.6e-12	3.1902e-07	-3.192e-07	-4.9926e-09	5.2549e-09	-2e-13	3.19e-07	-3.1928e-07	-1.75738e-08	1.79144e-08	3.72e-12	3.1906e-07	-3.1926e-07
0.155	3.3612e-10	-5.046e-11	7e-14	3.19e-07	-3.1932e-07	2.8181e-10	-2.49e-12	2.3e-12	3.1888e-07	-3.192e-07	2.1839e-10	5.072e-11	6.6e-13	3.189e-07	-3.1918e-07	-3.951e-11	3.2376e-10	-2.41e-12	3.1904e-07	-3.1928e-07	-1.0909e-09	1.3712e-09	-2.21e-12	3.1898e-07	-3.1922e-07	-4.7656e-09	5.0394e-09	1.56e-12	3.1896e-07	-3.1928e-07	-1.685e-08	1.71872e-08	-3.02e-12	3.1898e-07	-3.1928e-07
0.16	3.5511e-10	-5.505e-11	3.9e-13	3.1906e-07	-3.1928e-07	2.9489e-10	-1.96e-12	1.43e-12	3.1892e-07	-3.1918e-07	2.3545e-10	4.668e-11	1.49e-12	3.1892e-07	-3.1918e-07	-1.302e-11	3.1281e-10	2.09e-12	3.1902e-07	-3.1922e-07	-1.0122e-09	1.3079e-09	-4.29e-12	3.1898e-07	-3.1922e-07	-4.5456e-09	4.8345e-09	4.06e-12	3.1896e-07	-3.1928e-07	-1.61358e-08	1.64938e-08	1.5e-13	3.1906e-07	-3.1926e-07
0.165	3.7432e-10	-5.655e-11	-2.03e-12	3.191e-07	-3.1938e-07	3.0921e-10	-4.98e-12	2.67e-12	3.1898e-07	-3.192e-07	2.5427e-10	4.356e-11	2.56e-12	3.1892e-07	-3.192e-07	1.509e-11	2.9366e-10	3.27e-12	3.1898e-07	-3.1936e-07	-9.3643e-10	1.2436e-09	2.56e-12	3.1904e-07	-3.1926e-07	-4.3312e-09	4.6373e-09	2.21e-12	3.1892e-07	-3.1922e-07	-1.5457e-08	1.58328e-08	2.01e-12	3.19e-07	-3.1928e-07
0.17	3.9064e-10	-5.757e-11	-8e-13	3.1912e-07	-3.194e-07	3.286e-10	-1.68e-12	2.85e-12	3.1892e-07	-3.1922e-07	2.7029e-10	3.957e-11	-6e-13	3.1898e-07	-3.1926e-07	3.796e-11	2.7909e-10	3.57e-12	3.1898e-07	-3.1934e-07	-8.6312e-10	1.1853e-09	-4.4e-13	3.1902e-07	-3.1926e-07	-4.1308e-09	4.4451e-09	3.19e-12	3.1898e-07	-3.1926e-07	-1.48036e-08	1.51928e-08	-5.57e-12	3.19e-07	-3.1928e-07
0.175	4.0922e-10	-6.522e-11	-4.05e-12	3.1904e-07	-3.1932e-07	3.4992e-10	-5.43e-12	1.48e-12	3.1896e-07	-3.1924e-07	2.85e-10	3.793e-11	-2.8e-13	3.1896e-07	-3.1926e-07	6.691e-11	2.6407e-10	4.95e-12	3.1898e-07	-3.1932e-07	-7.9643e-10	1.1303e-09	-1.47e-12	3.1898e-07	-3.1922e-07	-3.926e-09	4.2678e-09	1.5e-13	3.1894e-07	-3.1922e-07	-1.4144e-08	1.45352e-08	4.34e-12	3.1902e-07	-3.1934e-07
0.18	4.2185e-10	-6.44e-11	-2.85e-12	3.1902e-07	-3.1938e-07	3.6018e-10	-6.4e-12	9.3e-13	3.1896e-07	-3.1932e-07	2.9854e-10	3.275e-11	-2.98e-12	3.1894e-07	-3.1922e-07	9.673e-11	2.5739e-10	1.63e-12	3.191e-07	-3.1946e-07	-7.2817e-10	1.0793e-09	-3.25e-12	3.1898e-07	-3.1932e-07	-3.7357e-09	4.0921e-09	-8.1e-13	3.1898e-07	-3.1916e-07	-1.35804e-08	1.39826e-08	-5.6e-13	3.1904e-07	-3.1932e-07
0.185	4.3914e-10	-7.215e-11	-3.35e-12	3.191e-07	-3.1938e-07	3.7177e-10	-5.36e-12	-2e-12	3.1896e-07	-3.1932e-07	3.1116e-10	3.1e-11	-1.11e-12	3.1886e-07	-3.192e-07	1.212e-10	2.4467e-10	-5.9e-13	3.1908e-07	-3.1944e-07	-6.6403e-10	1.029e-09	-4.09e-12	3.1902e-07	-3.1936e-07	-3.5527e-09	3.9255e-09	2.6e-13	3.1904e-07	-3.1932e-07	-1.2992e-08	1.34154e-08	-2.31e-12	3.19e-07	-3.1936e-07
0.19	4.5759e-10	-7.272e-11	-1.03e-12	3.191e-07	-3.1946e-07	3.8801e-10	-9.45e-12	1.29e-12	3.1888e-07	-3.1928e-07	3.3177e-10	2.857e-11	7.4e-13	3.1892e-07	-3.1926e-07	1.4869e-10	2.3302e-10	-2.85e-12	3.191e-07	-3.1938e-07	-6.0493e-10	9.7468e-10	2.32e-12	3.1904e-07	-3.1938e-07	-3.3809e-09	3.7606e-09	1.56e-12	3.1898e-07	-3.1932e-07	-1.24384e-08	1.2873e-08	3.8e-12	3.1902e-07	-3.1938e-07
0.195	4.7809e-10	-7.763e-11	6e-13	3.1908e-07	-3.1946e-07	4.0483e-10	-6.8e-12	5e-14	3.1894e-07	-3.1942e-07	3.4681e-10	2.538e-11	-6.5e-13	3.1886e-07	-3.1916e-07	1.715e-10	2.2171e-10	-1.73e-12	3.19e-07	-3.1946e-07	-5.3433e-10	9.3187e-10	-3.3e-13	3.191e-07	-3.1934e-07	-3.204e-09	3.6e-09	1.84e-12	3.1906e-07	-3.1934e-07	-1.19046e-08	1.23504e-08	-3.54e-12	3.1908e-07	-3.1938e-07
0.2	4.9676e-10	-8.356e-11	-1.95e-12	3.191e-07	-3.1948e-07	4.2046e-10	-7.99e-12	-1.23e-12	3.1904e-07	-3.193e-07	3.6271e-10	2.286e-11	3.01e-12	3.1896e-07	-3.1926e-07	2.0292e-10	2.098e-10	-3.14e-12	3.1904e-07	-3.1938e-07	-4.877e-10	8.8656e-10	-1.4e-12	3.1904e-07	-3.1936e-07	-3.0457e-09	3.4536e-09	1.79e-12	3.1896e-07	-3.1938e-07	-1.1388e-08	1.18532e-08	-2e-14	3.1902e-07	-3.1938e-07
0.205	5.1885e-10	-8.797e-11	1.73e-12	3.1902e-07	-3.195e-07	4.4308e-10	-7.29e-12	-2.34e-12	3.1896e-07	-3.1938e-07	3.8641e-10	2.155e-11	6.8e-13	3.189e-07	-3.1932e-07	2.2474e-10	1.9725e-10	-1.7e-12	3.1904e-07	-3.1938e-07	-4.3037e-10	8.4291e-10	-3e-12	3.1902e-07	-3.1942e-07	-2.884e-09	3.3067e-09	1.69e-12	3.1898e-07	-3.194e-07	-1.09028e-08	1.1384e-08	1.74e-12	3.1902e-07	-3.1944e-07
0.21	5.3909e-10	-9.219e-11	-3.9e-13	3.191e-07	-3.195e-07	4.5511e-10	-9.89e-12	-3.2e-13	3.1892e-07	-3.194e-07	3.9975e-10	2.245e-11	6.5e-13	3.1886e-07	-3.1932e-07	2.497e-10	1.8995e-10	1.2e-13	3.19e-07	-3.1942e-07	-3.8046e-10	8.0165e-10	-9.4e-13	3.1902e-07	-3.1948e-07	-2.7292e-09	3.1673e-09	-5.4e-13	3.1898e-07	-3.1944e-07	-1.04314e-08	1.09318e-08	-1.78e-12	3.1904e-07	-3.1944e-07
0.215	5.6466e-10	-1.0161e-10	1.84e-12	3.1904e-07	-3.1956e-07	4.7015e-10	-1.168e-11	-2.8e-13	3.1902e-07	-3.1938e-07	4.1866e-10	1.652e-11	-5.5e-13	3.1898e-07	-3.1934e-07	2.7674e-10	1.803e-10	-8.3e-13	3.1896e-07	-3.1944e-07	-3.2459e-10	7.6393e-10	9e-14	3.1902e-07	-3.1952e-07	-2.5785e-09	3.0395e-09	-1.69e-12	3.1898e-07	-3.1944e-07	-9.9776e-09	1.04976e-08	-3.06e-12	3.1902e-07	-3.1946e-07
0.22	5.8791e-10	-1.019e-10	-1.41e-12	3.1908e-07	-3.1952e-07	4.8813e-10	-1.334e-11	2.28e-12	3.1898e-07	-3.1948e-07	4.417e-10	1.848e-11	-1.23e-12	3.189e-07	-3.1936e-07	3.0344e-10	1.7096e-10	-1.29e-12	3.19e-07	-3.195e-07	-2.6836e-10	7.2513e-10	2.5e-13	3.1904e-07	-3.1944e-07	-2.4349e-09	2.9043e-09	-1.3e-13	3.1902e-07	-3.195e-07	-9.5811e-09	1.008e-08	-3.97e-12	3.1902e-07	-3.194e-07
0.225	6.1695e-10	-1.072e-10	-1.07e-12	3.1914e-07	-3.195e-07	5.1062e-10	-1.448e-11	2.39e-12	3.1902e-07	-3.195e-07	4.5734e-10	1.594e-11	-2.01e-12	3.1892e-07	-3.1936e-07	3.3315e-10	1.5988e-10	-1.95e-12	3.1892e-07	-3.194e-07	-2.1851e-10	6.8946e-10	2e-14	3.1904e-07	-3.1938e-07	-2.2875e-09	2.7774e-09	-3e-14	3.19e-07	-3.1948e-07	-9.1431e-09	9.6399e-09	8.6e-13	3.1902e-07	-3.194e-07
