vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
-0.3	1.7072e-10	-1.7228e-09	-9.6e-13	3.1898e-07	-3.1732e-07	8.0233e-10	-2.0591e-09	4e-13	3.1864e-07	-3.1732e-07	1.8518e-09	-2.6407e-09	-2.83e-12	3.1864e-07	-3.1776e-07	3.8346e-09	-3.6206e-09	-1.48e-12	3.1856e-07	-3.1866e-07	7.2009e-09	-5.1088e-09	-9.2e-13	3.1858e-07	-3.2064e-07	1.27988e-08	-7.246e-09	-1e-14	3.1852e-07	-3.24e-07	2.3369e-08	-1.01912e-08	-1.58e-12	3.1852e-07	-3.3164e-07
-0.295	1.655e-10	-1.5636e-09	-1.6e-13	3.1898e-07	-3.1746e-07	7.8754e-10	-1.8865e-09	-1e-14	3.1864e-07	-3.1748e-07	1.8083e-09	-2.4485e-09	-3.84e-12	3.186e-07	-3.1792e-07	3.7811e-09	-3.4215e-09	-1.77e-12	3.1852e-07	-3.189e-07	7.1748e-09	-4.8884e-09	-1e-14	3.1856e-07	-3.2094e-07	1.27922e-08	-7.0012e-09	4.59e-12	3.1854e-07	-3.2414e-07	2.32954e-08	-9.9132e-09	-1.12e-12	3.1856e-07	-3.3154e-07
-0.29	1.5423e-10	-1.4208e-09	-1.5e-12	3.1892e-07	-3.1764e-07	7.7356e-10	-1.7348e-09	5.9e-13	3.1856e-07	-3.1764e-07	1.7858e-09	-2.293e-09	-3.06e-12	3.1852e-07	-3.1808e-07	3.7075e-09	-3.2425e-09	-1.93e-12	3.1864e-07	-3.191e-07	7.0837e-09	-4.6915e-09	-2.57e-12	3.1854e-07	-3.2086e-07	1.2663e-08	-6.7775e-09	2.87e-12	3.1854e-07	-3.243e-07	2.30844e-08	-9.6524e-09	3.3e-13	3.1854e-07	-3.3152e-07
-0.285	1.4373e-10	-1.2859e-09	-9.5e-13	3.1898e-07	-3.1778e-07	7.5539e-10	-1.5944e-09	-1.27e-12	3.1852e-07	-3.1778e-07	1.759e-09	-2.1436e-09	-7.2e-13	3.1854e-07	-3.1824e-07	3.6595e-09	-3.0759e-09	-2.85e-12	3.1862e-07	-3.1916e-07	6.9702e-09	-4.502e-09	-4.8e-13	3.1862e-07	-3.21e-07	1.2634e-08	-6.5655e-09	6.2e-13	3.1856e-07	-3.2452e-07	2.27366e-08	-9.4214e-09	-6.3e-13	3.185e-07	-3.3198e-07
-0.28	1.3302e-10	-1.1672e-09	-1.23e-12	3.1896e-07	-3.179e-07	7.3978e-10	-1.4696e-09	-2.48e-12	3.1864e-07	-3.179e-07	1.7408e-09	-2.0081e-09	3.3e-13	3.1856e-07	-3.1826e-07	3.644e-09	-2.9211e-09	-1.39e-12	3.1856e-07	-3.1924e-07	7.0434e-09	-4.3325e-09	3.1e-13	3.1858e-07	-3.2114e-07	1.23556e-08	-6.3665e-09	1.45e-12	3.1852e-07	-3.2476e-07	2.25524e-08	-9.1987e-09	1.7e-12	3.1856e-07	-3.3198e-07
-0.275	1.2527e-10	-1.0565e-09	-7.8e-13	3.1896e-07	-3.1798e-07	7.2576e-10	-1.3545e-09	-2.2e-13	3.1862e-07	-3.1796e-07	1.7127e-09	-1.8816e-09	2.71e-12	3.1866e-07	-3.1844e-07	3.5987e-09	-2.7805e-09	-1.4e-12	3.1848e-07	-3.1942e-07	6.9124e-09	-4.1697e-09	1.54e-12	3.186e-07	-3.2134e-07	1.22072e-08	-6.1809e-09	3.9e-13	3.186e-07	-3.2462e-07	2.19598e-08	-8.9735e-09	3.37e-12	3.1854e-07	-3.314e-07
-0.27	1.2005e-10	-9.627e-10	-2.5e-13	3.1886e-07	-3.1798e-07	7.1478e-10	-1.2507e-09	8.8e-13	3.187e-07	-3.1808e-07	1.6935e-09	-1.7684e-09	3.38e-12	3.1862e-07	-3.185e-07	3.5629e-09	-2.6512e-09	6.2e-13	3.1864e-07	-3.1946e-07	6.7522e-09	-4.0209e-09	1.15e-12	3.1852e-07	-3.2126e-07	1.22154e-08	-6.0066e-09	2.66e-12	3.1854e-07	-3.2496e-07	2.1841e-08	-8.7706e-09	4.56e-12	3.1854e-07	-3.3194e-07
-0.265	1.1578e-10	-8.7031e-10	-3.1e-13	3.1884e-07	-3.1808e-07	7.0352e-10	-1.1591e-09	6.5e-13	3.186e-07	-3.1814e-07	1.6708e-09	-1.6618e-09	1.6e-12	3.185e-07	-3.185e-07	3.5045e-09	-2.5193e-09	-3.4e-13	3.1862e-07	-3.1952e-07	6.6871e-09	-3.8768e-09	1.09e-12	3.1856e-07	-3.2148e-07	1.21336e-08	-5.8383e-09	2.45e-12	3.1866e-07	-3.2496e-07	2.164e-08	-8.5722e-09	9e-13	3.1858e-07	-3.3138e-07
-0.26	1.0915e-10	-7.9019e-10	-2.69e-12	3.1884e-07	-3.1814e-07	6.9603e-10	-1.0718e-09	1.98e-12	3.1862e-07	-3.1822e-07	1.6495e-09	-1.5648e-09	7.3e-13	3.1852e-07	-3.1856e-07	3.48e-09	-2.4151e-09	5.7e-13	3.186e-07	-3.1966e-07	6.6862e-09	-3.7476e-09	-1.82e-12	3.1854e-07	-3.2158e-07	1.20012e-08	-5.6842e-09	1.98e-12	3.186e-07	-3.2514e-07	2.15862e-08	-8.3872e-09	-1.77e-12	3.1858e-07	-3.3126e-07
-0.255	9.763e-11	-7.1623e-10	-8.7e-13	3.1878e-07	-3.182e-07	6.8333e-10	-9.928e-10	-6.2e-13	3.186e-07	-3.1824e-07	1.6317e-09	-1.4735e-09	8.5e-13	3.186e-07	-3.1876e-07	3.4297e-09	-2.3138e-09	-1.74e-12	3.1852e-07	-3.1966e-07	6.6383e-09	-3.6244e-09	-5.3e-13	3.1866e-07	-3.2154e-07	1.1994e-08	-5.539e-09	1.1e-12	3.187e-07	-3.2514e-07	2.13968e-08	-8.2178e-09	-2.03e-12	3.1856e-07	-3.3178e-07
-0.25	8.921e-11	-6.5156e-10	-5.32e-12	3.188e-07	-3.1816e-07	6.4827e-10	-9.2268e-10	-4.9e-13	3.1868e-07	-3.184e-07	1.6025e-09	-1.3925e-09	-1.1e-12	3.1856e-07	-3.1874e-07	3.3884e-09	-2.2171e-09	1.4e-13	3.1866e-07	-3.1976e-07	6.507e-09	-3.5083e-09	-2.67e-12	3.1862e-07	-3.2154e-07	1.17044e-08	-5.3965e-09	-4.31e-12	3.1866e-07	-3.2484e-07	2.0938e-08	-8.0395e-09	7.2e-13	3.1852e-07	-3.3114e-07
-0.245	7.597e-11	-5.9284e-10	3.5e-13	3.1876e-07	-3.1826e-07	6.4362e-10	-8.5723e-10	3.94e-12	3.1864e-07	-3.1842e-07	1.5785e-09	-1.3178e-09	-5.1e-13	3.1856e-07	-3.1886e-07	3.3577e-09	-2.1257e-09	-1.64e-12	3.1866e-07	-3.1988e-07	6.4392e-09	-3.4e-09	2.68e-12	3.1862e-07	-3.2158e-07	1.1811e-08	-5.2632e-09	-2.55e-12	3.1858e-07	-3.2522e-07	2.05356e-08	-7.8749e-09	2.67e-12	3.1866e-07	-3.3142e-07
-0.24	7.613e-11	-5.386e-10	-1.33e-12	3.1874e-07	-3.183e-07	6.2924e-10	-7.9875e-10	2.05e-12	3.1864e-07	-3.1844e-07	1.5515e-09	-1.2456e-09	1.61e-12	3.1852e-07	-3.1886e-07	3.3176e-09	-2.0433e-09	9e-14	3.1868e-07	-3.1988e-07	6.4989e-09	-3.2998e-09	-2.4e-13	3.1856e-07	-3.216e-07	1.1929e-08	-5.1392e-09	-4.33e-12	3.1846e-07	-3.2504e-07	2.06274e-08	-7.7223e-09	-2.9e-13	3.1856e-07	-3.3114e-07
