Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	4.312984e-05	0.00262186	0.02554934	0.0181444	0.0195992	0.01726
0.005	4.054456e-05	0.00247777333333333	0.0273462266666667	0.0469604	0.0619720666666667	0.0690086666666667
0.01	3.5942936e-05	0.002238564	0.026997736	0.0571606	0.07786256	0.0888336
0.015	3.1927568e-05	0.002021732	0.026637268	0.06638872	0.09225072	0.1067956
0.02	2.7669292e-05	0.001786313	0.025657667	0.0703823	0.09925792	0.1158022
0.025	2.36964e-05	0.00156742	0.0240008	0.06668536	0.09513732	0.1113264
0.03	2.03376e-05	0.00137684	0.0223808	0.0628112	0.0907468	0.106514
0.035	1.7624e-05	0.00121078	0.021024	0.061351	0.089902	0.105944
0.04	1.53216e-05	0.00106482	0.0196996	0.059836	0.08894	0.105298
0.045	1.33142e-05	0.00093908	0.0184308	0.05832	0.0879	0.104646
0.05	1.1678e-05	0.00083308	0.0172464	0.05683	0.086902	0.104042
0.055	1.0318e-05	0.00074094	0.0161206	0.055336	0.085894	0.103444
0.06	9.0922e-06	0.0006612	0.0150492	0.053844	0.084862	0.102842
0.065	8.001e-06	0.00059488	0.0140502	0.052398	0.083882	0.10229
0.07	7.109e-06	0.00053718	0.0130978	0.050944	0.082914	0.101734
0.075	6.397e-06	0.00048452	0.01219	0.049434	0.081864	0.101086
0.08	5.845e-06	0.0004392	0.011356	0.047934	0.080766	0.100388
0.085	5.443e-06	0.00040086	0.010562	0.046446	0.07964	0.099688
0.09	5.163e-06	0.00036868	0.009824	0.044948	0.078522	0.098992
0.095	4.958e-06	0.00034182	0.009168	0.043412	0.077324	0.098188
0.1	4.698e-06	0.0003193	0.008546	0.041918	0.076068	0.097492
0.105	4.351e-06	0.00030028	0.007948	0.040486	0.074886	0.096998
0.11	4.092e-06	0.00028368	0.00741	0.039048	0.073726	0.09635
0.115	3.999e-06	0.00026814	0.006926	0.037626	0.07253	0.09557
0.12	3.854e-06	0.00025574	0.006484	0.036278	0.071368	0.0948359999999999
0.125	3.683e-06	0.00024732	0.006084	0.034958	0.070212	0.093886
0.13	3.687e-06	0.00023778	0.005734	0.033614	0.069068	0.092766
0.135	3.65e-06	0.0002297	0.00543	0.032296	0.068022	0.09178
0.14	3.451e-06	0.000226	0.00513399999999999	0.031016	0.066874	0.09082
0.145	3.315e-06	0.0002219	0.004852	0.029768	0.065562	0.08984
0.15	3.277e-06	0.00021864	0.0046	0.028506	0.064172	0.0889
0.155	3.251e-06	0.00022014	0.004356	0.02728	0.06263	0.088
0.16	3.279e-06	0.00022124	0.00412400000000001	0.026156	0.061004	0.08706
0.165	3.29200000000001e-06	0.00022	0.00394000000000001	0.025046	0.0596	0.08612
0.17	3.275e-06	0.00021696	0.00377600000000001	0.023946	0.05834	0.08528
0.175	3.306e-06	0.00020908	0.00362	0.022954	0.05704	0.08438
0.18	3.278e-06	0.0002017	0.003498	0.022002	0.0558200000000001	0.08332
0.185	3.215e-06	0.000199	0.003378	0.02102	0.05462	0.0823199999999999
0.19	3.204e-06	0.0001964	0.003246	0.020096	0.0533	0.0813199999999999
0.195	3.23e-06	0.000195	0.003148	0.01921	0.05194	0.08016
0.2	3.278e-06	0.000198	0.003076	0.018344	0.05064	0.07906
0.205	3.246e-06	0.0002008	0.002986	0.017526	0.04932	0.078
0.21	3.147e-06	0.0001992	0.002916	0.016722	0.04798	0.0768800000000001
0.215	3.11e-06	0.0001982	0.00286999999999999	0.01597	0.04664	0.0757800000000001
0.22	3.09999999999999e-06	0.0002008	0.002812	0.015326	0.0454	0.0747000000000001
0.225	3.14299999999999e-06	0.0002008	0.002748	0.014704	0.04422	0.07364
0.23	3.297e-06	0.0001978	0.002686	0.014088	0.04292	0.0726
0.235	3.392e-06	0.0001972	0.00263	0.013536	0.0416	0.07148
0.24	3.389e-06	0.0001974	0.002594	0.012964	0.04038	0.0703
0.245	3.419e-06	0.0001944	0.002558	0.012366	0.03914	0.0692199999999999
0.25	3.356e-06	0.0001912	0.002514	0.01184	0.03786	0.06808
0.255	3.215e-06	0.0001918	0.00249799999999999	0.011398	0.0367	0.06678
0.26	3.21799999999999e-06	0.0001948	0.00248399999999999	0.011008	0.03558	0.06554
0.265	3.27e-06	0.0001958	0.00244399999999999	0.010682	0.0344399999999999	0.06438
0.27	3.242e-06	0.0001944	0.00241	0.010366	0.0333	0.06316
0.275	3.3e-06	0.0001944	0.002394	0.00999000000000001	0.03218	0.06192
0.28	3.39000000000001e-06	0.0001958	0.00237400000000001	0.00960599999999998	0.0311000000000001	0.06076
0.285	3.36100000000001e-06	0.000195800000000001	0.00234800000000002	0.00927399999999998	0.0300800000000001	0.05962
0.29	3.40800000000001e-06	0.0001962	0.00232000000000001	0.008976	0.0291000000000001	0.0584600000000001
0.295	3.502e-06	0.0001992	0.002304	0.008708	0.02814	0.0573
0.3	3.483e-06	0.0002006	0.002308	0.00849	0.02728	0.05616
0.305	3.494e-06	0.000198	0.002296	0.00825800000000001	0.0264199999999999	0.055
0.31	3.551e-06	0.000197	0.00227399999999999	0.00801799999999999	0.02544	0.05378
0.315	3.492e-06	0.000198	0.00226399999999999	0.00780999999999998	0.02446	0.05252
0.32	3.452e-06	0.0001976	0.002248	0.00756799999999998	0.0236199999999999	0.0512599999999999
0.325	3.465e-06	0.0001982	0.002222	0.00734399999999997	0.0228	0.0500399999999999
0.33	3.428e-06	0.0002	0.00221	0.00722999999999998	0.022	0.04888
0.335	3.466e-06	0.0002002	0.002218	0.00712000000000002	0.02132	0.0478
0.34	3.57e-06	0.0001982	0.002228	0.00698000000000005	0.02064	0.04674
0.345	3.61800000000001e-06	0.0001978	0.002212	0.00687800000000005	0.0199000000000001	0.0456200000000001
0.35	3.69400000000001e-06	0.0002006	0.002174	0.00674400000000003	0.0191800000000001	0.0444800000000001
0.355	3.78900000000001e-06	0.000202	0.002166	0.00656800000000001	0.0185	0.04334
0.36	3.748e-06	0.0002026	0.002168	0.00642599999999998	0.01786	0.04214
0.365	3.663e-06	0.0002056	0.002148	0.00628999999999995	0.0173	0.041
0.37	3.71e-06	0.000206	0.002146	0.00616999999999996	0.01676	0.04
0.375	3.758e-06	0.0002036	0.002162	0.00612399999999997	0.01628	0.03898
0.38	3.70299999999999e-06	0.0002034	0.002146	0.006096	0.01586	0.0378999999999999
0.385	3.77599999999999e-06	0.0002016	0.002132	0.00603400000000003	0.01538	0.0368799999999999
0.39	3.93999999999999e-06	0.0001978	0.002144	0.00595400000000004	0.01486	0.0359399999999999
0.395	3.856e-06	0.000198	0.00212	0.00590800000000003	0.01436	0.03496
0.4	3.73200000000001e-06	0.0002016	0.00209000000000001	0.00588200000000003	0.01388	0.03394
0.405	3.82100000000001e-06	0.0002042	0.00209800000000001	0.00578000000000003	0.01346	0.0329800000000001
0.41	3.83900000000001e-06	0.0002062	0.00209800000000001	0.00566599999999999	0.01312	0.0320400000000001
0.415	3.80500000000001e-06	0.0002084	0.002078	0.00563599999999998	0.01278	0.0310800000000001
0.42	3.942e-06	0.0002086	0.00209199999999999	0.005602	0.01248	0.03014
0.425	4.02399999999999e-06	0.0002086	0.00211399999999999	0.005514	0.01224	0.0292200000000001
0.43	3.97199999999999e-06	0.0002092	0.002094	0.00545599999999998	0.01194	0.02838
0.435	4.04799999999999e-06	0.0002066	0.00208	0.005424	0.01156	0.0276399999999999
0.44	4.139e-06	0.0002046	0.002088	0.005382	0.01124	0.0268199999999999
