vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	1.6909e-10	-4.63e-12	-3.308e-10	5.9056e-07	-5.9054e-07	2.47708e-08	2.807e-11	-2.62806e-08	5.9102e-07	-5.9076e-07	-1.0413e-06	1.3696e-10	1.0537e-06	5.9136e-07	-5.9096e-07	-1.17267e-05	5.4021e-10	1.15004e-05	5.9132e-07	-5.9114e-07	-1.4518e-05	1.9216e-09	2.0124e-05	5.922e-07	-5.9194e-07	-1.4968e-05	6.7909e-09	2.6012e-05	5.9368e-07	-5.9364e-07	-1.614e-05	2.61132e-08	2.874e-05	5.9566e-07	-5.9524e-07
0.005	3.2085e-09	-4.93e-12	-3.2846e-09	5.9064e-07	-5.904e-07	2.4042e-07	2.713e-11	-2.4018e-07	5.9126e-07	-5.9126e-07	1.2068e-05	1.3316e-10	-1.206e-05	5.9116e-07	-5.91e-07	0.00011602	5.2644e-10	-0.00013668	5.9156e-07	-5.9118e-07	7.6204e-05	1.8823e-09	-0.00032122	5.9226e-07	-5.9188e-07	8.3028e-05	6.6197e-09	-0.00043638	5.9346e-07	-5.9334e-07	7.016e-05	2.53836e-08	-0.00050076	5.9494e-07	-5.9516e-07
0.01	5.8282e-09	-6.39e-12	-5.7582e-09	5.9084e-07	-5.9104e-07	4.2344e-07	2.666e-11	-4.2482e-07	5.913e-07	-5.9132e-07	2.3306e-05	1.321e-10	-2.334e-05	5.9114e-07	-5.9122e-07	0.00027746	5.1049e-10	-0.0002772	5.9128e-07	-5.914e-07	0.00066128	1.8364e-09	-0.00066004	5.9198e-07	-5.921e-07	0.00090432	6.4606e-09	-0.00090416	5.9334e-07	-5.932e-07	0.0010392	2.47142e-08	-0.00103962	5.9498e-07	-5.9514e-07
0.015	8.1332e-09	8.1e-13	-7.923e-09	5.9074e-07	-5.911e-07	5.8186e-07	2.417e-11	-5.8336e-07	5.9148e-07	-5.9138e-07	3.3384e-05	1.2562e-10	-3.3334e-05	5.9132e-07	-5.9162e-07	0.00041194	5.0251e-10	-0.00041226	5.9116e-07	-5.9146e-07	0.0009979	1.7922e-09	-0.0009987	5.9226e-07	-5.9214e-07	0.0013748	6.3027e-09	-0.0013732	5.9318e-07	-5.9304e-07	0.0015822	2.40324e-08	-0.0015846	5.9476e-07	-5.9498e-07
0.02	1.00701e-08	-1.74e-12	-9.7265e-09	5.9086e-07	-5.9102e-07	7.1168e-07	2.326e-11	-7.1292e-07	5.9108e-07	-5.9132e-07	4.2058e-05	1.2439e-10	-4.2038e-05	5.9144e-07	-5.915e-07	0.00053672	4.887e-10	-0.00053696	5.9132e-07	-5.9122e-07	0.0013244	1.755e-09	-0.0013242	5.9176e-07	-5.9222e-07	0.001833	6.1496e-09	-0.001833	5.9294e-07	-5.9358e-07	0.0021174	2.33976e-08	-0.0021156	5.9476e-07	-5.9506e-07
0.025	1.18066e-08	-8.16e-12	-1.13734e-08	5.9078e-07	-5.9124e-07	8.2556e-07	2.502e-11	-8.3302e-07	5.9108e-07	-5.9152e-07	4.9754e-05	1.2593e-10	-4.9784e-05	5.9128e-07	-5.916e-07	0.0006565	4.7891e-10	-0.00065668	5.9142e-07	-5.917e-07	0.0016484	1.7104e-09	-0.001648	5.9192e-07	-5.9196e-07	0.0022936	5.9996e-09	-0.0022944	5.933e-07	-5.9336e-07	0.0026566	2.27666e-08	-0.0026566	5.9466e-07	-5.9508e-07
0.03	1.33038e-08	-8.67e-12	-1.271e-08	5.9092e-07	-5.9108e-07	9.2904e-07	2.356e-11	-9.2232e-07	5.9092e-07	-5.9172e-07	5.6442e-05	1.2114e-10	-5.6406e-05	5.9126e-07	-5.917e-07	0.0007671	4.7019e-10	-0.00076772	5.9116e-07	-5.921e-07	0.0019596	1.6755e-09	-0.0019602	5.9198e-07	-5.9222e-07	0.002745	5.8654e-09	-0.002745	5.9296e-07	-5.9352e-07	0.0031844	2.21936e-08	-0.0031856	5.9444e-07	-5.948e-07
0.035	1.45912e-08	-7.05e-12	-1.39426e-08	5.9082e-07	-5.9138e-07	1.01234e-06	2.28e-11	-1.00924e-06	5.908e-07	-5.916e-07	6.2394e-05	1.1765e-10	-6.2432e-05	5.9116e-07	-5.9194e-07	0.00087284	4.5903e-10	-0.00087292	5.9128e-07	-5.9168e-07	0.0022698	1.6371e-09	-0.0022672	5.917e-07	-5.9256e-07	0.0031976	5.721e-09	-0.0031984	5.9286e-07	-5.9342e-07	0.0037182	2.1592e-08	-0.0037182	5.944e-07	-5.9474e-07
0.04	1.57254e-08	-7.87e-12	-1.49822e-08	5.9094e-07	-5.9158e-07	1.08508e-06	2.099e-11	-1.08202e-06	5.9104e-07	-5.9172e-07	6.7576e-05	1.1505e-10	-6.7634e-05	5.9126e-07	-5.9196e-07	0.00097018	4.5005e-10	-0.00096994	5.9128e-07	-5.9198e-07	0.002566	1.6078e-09	-0.002565	5.918e-07	-5.9264e-07	0.00364	5.6012e-09	-0.0036398	5.9304e-07	-5.935e-07	0.0042426	2.10552e-08	-0.0042394	5.9432e-07	-5.953e-07
0.045	1.67148e-08	-4.75e-12	-1.59332e-08	5.906e-07	-5.9162e-07	1.1501e-06	2.242e-11	-1.14678e-06	5.9098e-07	-5.9184e-07	7.227e-05	1.1554e-10	-7.2224e-05	5.912e-07	-5.9192e-07	0.00106294	4.4403e-10	-0.0010623	5.915e-07	-5.9202e-07	0.0028608	1.5736e-09	-0.0028596	5.9162e-07	-5.923e-07	0.004084	5.4644e-09	-0.0040846	5.9282e-07	-5.9354e-07	0.004769	2.04936e-08	-0.0047698	5.9418e-07	-5.9488e-07
