Vgs	Gm_Vds=0.15V	Gm_Vds=0.3V	Gm_Vds=0.45V	Gm_Vds=0.6V	Gm_Vds=0.75V	Gm_Vds=0.9V
-0.3	3.02000000000001e-09	5.8999999999999e-09	4.88000000000017e-09	1.8399999999999e-09	1.132e-08	3.12000000000003e-08
-0.295	2.96833333333335e-09	6.52333333333327e-09	5.94000000000008e-09	3.76333333333331e-09	1.21966666666666e-08	3.49733333333334e-08
-0.29	2.90800000000002e-09	6.68299999999998e-09	6.59300000000005e-09	8.11200000000002e-09	1.118e-08	3.36820000000001e-08
-0.285	3.11600000000002e-09	6.694e-09	6.56700000000002e-09	1.118e-08	1.2874e-08	3.29900000000001e-08
-0.28	3.35000000000001e-09	6.05100000000002e-09	7.41000000000003e-09	1.4086e-08	1.4306e-08	3.0364e-08
-0.275	3.64400000000001e-09	5.36700000000001e-09	8.55600000000004e-09	1.4712e-08	1.5534e-08	2.87820000000001e-08
-0.27	3.94500000000001e-09	5.189e-09	9.18300000000002e-09	1.3726e-08	1.87639999999999e-08	2.87400000000001e-08
-0.265	3.941e-09	5.167e-09	9.73800000000001e-09	1.3458e-08	2.0548e-08	2.8334e-08
-0.26	3.79900000000001e-09	5.37299999999999e-09	1.0696e-08	1.3308e-08	1.916e-08	2.9014e-08
-0.255	3.74400000000001e-09	5.93199999999999e-09	1.072e-08	1.3478e-08	1.8992e-08	3.165e-08
-0.25	3.62000000000001e-09	6.621e-09	9.16399999999998e-09	1.6e-08	2.0234e-08	3.32479999999999e-08
-0.245	3.51700000000001e-09	7.087e-09	8.37399999999999e-09	1.8922e-08	2.1134e-08	3.51779999999999e-08
-0.24	3.966e-09	7.057e-09	9.81700000000001e-09	2.0484e-08	2.3628e-08	4.0158e-08
-0.235	4.39799999999999e-09	6.805e-09	1.0656e-08	2.1676e-08	2.7784e-08	4.366e-08
-0.23	4.52699999999998e-09	7.02400000000002e-09	1.0223e-08	2.1696e-08	3.1812e-08	4.235e-08
-0.225	4.88899999999998e-09	7.64500000000001e-09	1.139e-08	2.0512e-08	3.3292e-08	4.11620000000001e-08
-0.22	5.07499999999999e-09	7.51199999999999e-09	1.2891e-08	1.9446e-08	3.2742e-08	4.06640000000001e-08
-0.215	4.777e-09	7.32899999999999e-09	1.2331e-08	1.8686e-08	3.2798e-08	3.86620000000001e-08
-0.21	4.58400000000002e-09	8.68499999999999e-09	1.2274e-08	1.8284e-08	3.2772e-08	3.88700000000001e-08
