Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	2.752e-09	7.676e-09	2.416e-08	6.91600000000002e-08	1.5884e-07	6.6804e-07
0.005	2.15616666666667e-09	6.728e-09	2.3005e-08	6.69116666666668e-08	1.89463333333334e-07	7.04066666666667e-07
0.01	1.6259e-09	5.9219e-09	2.1714e-08	6.38200000000001e-08	1.58174e-07	7.24342e-07
0.015	1.2455e-09	5.2347e-09	2.0643e-08	6.1367e-08	1.67516e-07	7.00062e-07
0.02	9.455e-10	4.6848e-09	1.9361e-08	5.8763e-08	1.82464e-07	6.70726e-07
0.025	8.167e-10	4.352e-09	1.8373e-08	5.642e-08	1.74602e-07	6.48298e-07
0.03	7.69e-10	4.094e-09	1.7637e-08	5.446e-08	1.605e-07	6.18644e-07
0.035	6.969e-10	3.8654e-09	1.6844e-08	5.2554e-08	1.61446e-07	5.81384e-07
0.04	6.266e-10	3.6482e-09	1.6173e-08	5.0567e-08	1.652e-07	5.53566e-07
0.045	5.716e-10	3.4183e-09	1.5585e-08	4.8566e-08	1.5447e-07	5.40384e-07
0.05	5.155e-10	3.204e-09	1.4969e-08	4.6659e-08	1.36072e-07	5.23872e-07
0.055	4.896e-10	3.0226e-09	1.4375e-08	4.5076e-08	1.3132e-07	4.91112e-07
0.06	4.856e-10	2.862e-09	1.3729e-08	4.3583e-08	1.39134e-07	4.56904e-07
0.065	4.595e-10	2.6568e-09	1.30293e-08	4.1838e-08	1.38526e-07	4.40952e-07
0.07	4.201e-10	2.4616e-09	1.23705e-08	4.0323e-08	1.22316e-07	4.36106e-07
0.075	3.773e-10	2.2919e-09	1.1861e-08	3.9122e-08	1.08546e-07	4.1882e-07
0.08	3.447e-10	2.1287e-09	1.14182e-08	3.7702e-08	1.1376e-07	3.87612e-07
0.085	2.917e-10	2.0103e-09	1.09201e-08	3.6174e-08	1.23058e-07	3.65688e-07
0.09	2.487e-10	1.9276e-09	1.04027e-08	3.4945e-08	1.13516e-07	3.62162e-07
0.095	2.648e-10	1.8088e-09	9.9089e-09	3.3876e-08	9.34e-08	3.5538e-07
0.1	2.678e-10	1.661e-09	9.4087e-09	3.2647e-08	8.9154e-08	3.30036e-07
0.105	2.297e-10	1.5768e-09	8.9291e-09	3.136e-08	1.00174e-07	3.0273e-07
0.11	2.5e-10	1.5051e-09	8.4506e-09	3.0224e-08	8.9572e-08	2.94854e-07
0.115	3.169e-10	1.3856e-09	7.9695e-09	2.9097e-08	6.8082e-08	2.96748e-07
0.12	2.934e-10	1.3038e-09	7.6559e-09	2.7905e-08	7.4056e-08	2.8504e-07
0.125	2.79e-10	1.2547e-09	7.394e-09	2.6698e-08	7.889e-08	2.61116e-07
0.13	3.168e-10	1.1255e-09	6.9847e-09	2.5594e-08	7.4626e-08	2.46194e-07
0.135	2.822e-10	9.833e-10	6.6228e-09	2.4783e-08	9.10080000000001e-08	2.46136e-07
0.14	2.12e-10	9.37e-10	6.3617e-09	2.409e-08	1.0407e-07	2.42742e-07
0.145	2.061e-10	8.93e-10	6.0047e-09	2.3278e-08	9.92960000000001e-08	2.21894e-07
0.15	2.177e-10	7.886e-10	5.6001e-09	2.2425e-08	1.02326e-07	1.98466e-07
0.155	1.855e-10	7.192e-10	5.2924e-09	2.16e-08	8.84100000000001e-08	1.98336e-07
0.16	1.963e-10	7.185e-10	4.9758e-09	2.058e-08	4.7474e-08	2.1027e-07
0.165	2.231e-10	7e-10	4.6333e-09	1.957e-08	2.2569e-08	2.0315e-07
0.17	2.598e-10	6.657e-10	4.4381e-09	1.888e-08	1.6709e-08	1.80726e-07
0.175	2.922e-10	6.721e-10	4.2852e-09	1.8238e-08	1.3817e-08	1.6899e-07
