Coefficente_Inversione	Guadagno_Intrinseco
0.000902872340425532	0.438413361169102
0.000906446808510638	0.663592622293504
0.000916021276595745	0.643636363636363
0.000922085106382979	0.654400606980273
0.000925085106382979	0.718539616778871
0.000930382978723404	0.738408037094281
0.000935744680851064	0.713345150671056
0.000948	0.68796711509716
0.000950808510638298	0.707392706524436
0.000955531914893617	0.678447849728126
0.000958276595744681	0.601194921583271
0.000970851063829787	0.597439024390244
0.000966702127659574	0.637836490528415
0.000981063829787234	0.561294929778624
0.000980553191489362	0.534795393285959
0.000986872340425532	0.529219995170249
0.000988978723404255	0.535765895953757
0.000994723404255319	0.598849748382459
0.00100014893617021	0.661508704061896
0.00100902127659574	0.64159604519774
0.0010171914893617	0.710819596006501
0.00101629787234043	0.844565217391304
0.00102574468085106	0.815764254911356
0.00104106382978723	0.770585544373285
0.00104495744680851	0.83843537414966
0.00104929787234043	0.80018395033341
0.00105951063829787	0.711547186932849
0.00106455319148936	0.794701986754967
0.00106831914893617	0.818683847215831
0.00108510638297872	0.673043478260869
0.00108982978723404	0.725077536552946
0.00108970212765957	0.813632346442775
0.0010953829787234	0.74527027027027
0.00111574468085106	0.670302375809935
0.00111612765957447	0.792023096663815
0.00112117021276596	0.88630463003029
0.00112806382978723	0.824378849012529
0.00114491489361702	0.82898757384396
0.00115263829787234	0.91644426195853
0.001158	0.828479614380398
0.00117370212765957	0.697840301169011
0.00117108510638298	0.673768447308252
0.00118187234042553	0.670010235414534
0.00118557446808511	0.732859789993823
0.00119310638297872	0.812271062271062
0.00120982978723404	0.900237529691211
0.0012151914893617	0.998916683080559
0.0012273829787234	0.998508353221957
0.00124397872340426	0.897779043280182
0.00124659574468085	0.899181765049678
0.00125808510638298	0.892434988179669
0.00126644680851064	0.946400778210116
0.00127302127659574	1.10435712896324
0.00129421276595745	1.18044335900808
0.00130748936170213	1.24266365688488
0.00132765957446808	1.25271989673612
0.00133378723404255	1.31749906120916
0.00134987234042553	1.38450987564009
0.00136225531914894	1.52888354008517
0.00139314893617021	1.5840662183135
0.00141044680851064	1.76588541666667
0.00143393617021277	1.87185197875621
0.00145768085106383	1.96335341365462
0.00147931914893617	2.19857502095557
0.00151614893617021	2.42470472440945
0.00154665957446809	2.59633027522936
0.00159657446808511	2.72785779957095
0.00162517021276596	3.05492569327409
0.00166812765957447	3.31112292964595
0.00172857446808511	3.43215972520395
0.00178148936170213	3.87860169491525
0.00184174468085106	4.46118101229625
0.00192044680851064	4.77879366812227
0.00200093617021277	5.35917848541611
0.00209540425531915	5.86799080342317
0.0022051914893617	6.48489538194874
0.00233195744680851	7.18752240946576
0.00247123404255319	7.95285943959577
0.00263802127659574	8.64120143650017
0.00282951063829787	9.33040935672514
0.00304685106382979	9.83397737983035
0.00329342553191489	10.6335616438356
0.00357657446808511	11.4961697112552
0.0039058085106383	12.0586172344689
0.00427551063829787	12.8695745595187
0.00469825531914894	13.7526389631213
0.005202	14.3797672718411
0.0057541914893617	15.3983989098961
0.00640155319148936	16.1754882609599
0.00715021276595745	16.6480749558263
0.00799404255319149	17.63807056607
0.00898723404255319	18.0883297030838
0.0101234042553191	18.7122417355372
0.0114063829787234	19.3243494423792
0.0129140425531915	20.5969505178366
0.0145851063829787	20.3094648166501
0.0165855319148936	32.3581780538302
0.0188017021276596	21.0228873239437
0.021331914893617	21.5548161120841
0.0242885106382979	21.84549689441
0.0276421276595745	22.2450248756219
0.0314706382978723	22.5680480627759
0.0358404255319149	22.8326086956522
0.0408651063829787	23.0930030840401
0.0465089361702128	23.3964542651593
0.0530553191489362	23.7189642041127
0.0603868085106383	23.9341147938561
0.0688404255319149	24.1877914623939
0.0784723404255319	23.9407133173428
0.0894765957446808	24.3467696629213
0.101668085106383	24.3172456575682
0.115570212765957	24.414764359352
0.131157446808511	24.5763157894737
0.148863829787234	24.6400937866354
0.168548936170213	24.5928050052138
0.191055319148936	24.6531468531469
0.215476595744681	24.8283676038607
0.243395744680851	24.7252623688156
0.274531914893617	24.7292789757413
0.308514893617021	24.8783165599268
0.346876595744681	24.9259718775848
0.38851914893617	24.9009728111749
0.435753191489362	24.7817710680487
