vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-1.0936e-07	1.52404e-08	1.096e-09	1.2291e-06	-1.1348e-06	-6.20098e-08	1.49962e-08	8.0295e-10	1.2739e-06	-1.2256e-06	-3.49866e-08	1.4014e-08	6.9135e-10	1.2481e-06	-1.2251e-06	-1.88728e-08	1.3402e-08	6.0978e-10	1.2354e-06	-1.2275e-06	-7.6595e-09	1.27564e-08	5.4533e-10	1.2185e-06	-1.2224e-06	9.656e-11	1.2407e-08	4.7039e-10	1.2078e-06	-1.2177e-06	5.4872e-09	1.2174e-08	3.6854e-10	1.1987e-06	-1.2143e-06
1.195	-1.0908e-07	1.41342e-08	1.0915e-09	1.2324e-06	-1.1353e-06	-6.12022e-08	1.357e-08	8.0455e-10	1.2719e-06	-1.223e-06	-3.46722e-08	1.26562e-08	6.9544e-10	1.2479e-06	-1.2242e-06	-1.87582e-08	1.2107e-08	6.1839e-10	1.2345e-06	-1.2257e-06	-7.6391e-09	1.15306e-08	5.4853e-10	1.219e-06	-1.2211e-06	1.0555e-10	1.1245e-08	4.7273e-10	1.2082e-06	-1.2186e-06	5.4927e-09	1.10352e-08	3.7231e-10	1.2e-06	-1.2147e-06
1.19	-1.0838e-07	1.307e-08	1.0989e-09	1.2323e-06	-1.1362e-06	-6.08808e-08	1.24376e-08	8.0904e-10	1.271e-06	-1.2211e-06	-3.45198e-08	1.15622e-08	6.9834e-10	1.2469e-06	-1.2229e-06	-1.86684e-08	1.10076e-08	6.1418e-10	1.2346e-06	-1.2253e-06	-7.6147e-09	1.04644e-08	5.5296e-10	1.2195e-06	-1.2206e-06	1.3105e-10	1.01666e-08	4.7711e-10	1.2084e-06	-1.2181e-06	5.5e-09	9.9666e-09	3.7611e-10	1.2006e-06	-1.2137e-06
1.185	-1.0752e-07	1.21528e-08	1.0995e-09	1.2334e-06	-1.136e-06	-6.05956e-08	1.14608e-08	8.1218e-10	1.2694e-06	-1.2189e-06	-3.4442e-08	1.05834e-08	7.0148e-10	1.2469e-06	-1.2213e-06	-1.8625e-08	1.00118e-08	6.2986e-10	1.2343e-06	-1.2242e-06	-7.6081e-09	9.4711e-09	5.5646e-10	1.2195e-06	-1.2199e-06	1.3862e-10	9.2107e-09	4.7827e-10	1.2094e-06	-1.2167e-06	5.5115e-09	9.0191e-09	3.8134e-10	1.2021e-06	-1.2144e-06
1.18	-1.0716e-07	1.12998e-08	1.0996e-09	1.2344e-06	-1.1372e-06	-6.0335e-08	1.05562e-08	8.1613e-10	1.2692e-06	-1.2176e-06	-3.43258e-08	9.708e-09	7.0557e-10	1.2458e-06	-1.2188e-06	-1.8576e-08	9.1036e-09	6.3092e-10	1.2335e-06	-1.2223e-06	-7.5837e-09	8.6256e-09	5.5941e-10	1.219e-06	-1.2188e-06	1.3792e-10	8.3503e-09	4.83e-10	1.2097e-06	-1.217e-06	5.5167e-09	8.1572e-09	3.8533e-10	1.202e-06	-1.2139e-06
1.175	-1.065e-07	1.0551e-08	1.1013e-09	1.2354e-06	-1.1383e-06	-6.01404e-08	9.7344e-09	8.1924e-10	1.2664e-06	-1.2149e-06	-3.4327e-08	8.8845e-09	7.0627e-10	1.2447e-06	-1.2176e-06	-1.85432e-08	8.3244e-09	6.3423e-10	1.2323e-06	-1.2206e-06	-7.5476e-09	7.8417e-09	5.6506e-10	1.2194e-06	-1.2176e-06	1.5438e-10	7.5966e-09	4.8713e-10	1.21e-06	-1.2162e-06	5.5195e-09	7.3856e-09	3.8997e-10	1.2023e-06	-1.2139e-06
1.17	-1.0578e-07	9.8432e-09	1.1035e-09	1.2362e-06	-1.1394e-06	-5.98126e-08	8.9782e-09	8.2171e-10	1.2647e-06	-1.2124e-06	-3.4163e-08	8.19e-09	7.0943e-10	1.2431e-06	-1.2159e-06	-1.84892e-08	7.6133e-09	6.3233e-10	1.2311e-06	-1.2189e-06	-7.5268e-09	7.1481e-09	5.6655e-10	1.2192e-06	-1.2171e-06	1.5956e-10	6.8817e-09	4.9213e-10	1.2106e-06	-1.2156e-06	5.5151e-09	6.7251e-09	3.937e-10	1.2034e-06	-1.2134e-06
1.165	-1.053e-07	9.2026e-09	1.1056e-09	1.2373e-06	-1.1405e-06	-5.94974e-08	8.3227e-09	8.2421e-10	1.263e-06	-1.21e-06	-3.40676e-08	7.5246e-09	7.1516e-10	1.2433e-06	-1.2149e-06	-1.84248e-08	6.9706e-09	6.3537e-10	1.2312e-06	-1.2178e-06	-7.503e-09	6.5448e-09	5.7031e-10	1.2181e-06	-1.2157e-06	1.5838e-10	6.2781e-09	4.9707e-10	1.2111e-06	-1.2158e-06	5.5242e-09	6.1132e-09	3.959e-10	1.2047e-06	-1.2138e-06
1.16	-1.047e-07	8.6382e-09	1.1074e-09	1.239e-06	-1.1415e-06	-5.92558e-08	7.7372e-09	8.2881e-10	1.2621e-06	-1.2093e-06	-3.39694e-08	6.9331e-09	7.1581e-10	1.2421e-06	-1.2139e-06	-1.83974e-08	6.3932e-09	6.3925e-10	1.2306e-06	-1.2168e-06	-7.48e-09	5.9555e-09	5.7314e-10	1.2184e-06	-1.2149e-06	1.7758e-10	5.7195e-09	4.9934e-10	1.2114e-06	-1.2149e-06	5.5243e-09	5.5489e-09	3.9948e-10	1.205e-06	-1.2143e-06
1.155	-1.0438e-07	8.1239e-09	1.1108e-09	1.2401e-06	-1.1427e-06	-5.90574e-08	7.1899e-09	8.3176e-10	1.2606e-06	-1.2075e-06	-3.38396e-08	6.4307e-09	7.1844e-10	1.2409e-06	-1.2124e-06	-1.83116e-08	5.8702e-09	6.3908e-10	1.23e-06	-1.2159e-06	-7.4613e-09	5.457e-09	5.8038e-10	1.219e-06	-1.2149e-06	1.7762e-10	5.2254e-09	5.0452e-10	1.2114e-06	-1.2149e-06	5.5403e-09	5.048e-09	4.002e-10	1.2059e-06	-1.2136e-06
1.15	-1.0374e-07	7.6568e-09	1.1127e-09	1.2403e-06	-1.143e-06	-5.88468e-08	6.7416e-09	8.3587e-10	1.2591e-06	-1.2055e-06	-3.36884e-08	5.9497e-09	7.2238e-10	1.2408e-06	-1.2108e-06	-1.82782e-08	5.3842e-09	6.4722e-10	1.2297e-06	-1.2154e-06	-7.4501e-09	4.9984e-09	5.8302e-10	1.2182e-06	-1.214e-06	1.8469e-10	4.7682e-09	5.0638e-10	1.2113e-06	-1.2149e-06	5.5394e-09	4.6032e-09	4.0555e-10	1.2059e-06	-1.2136e-06
1.145	-1.0302e-07	7.2245e-09	1.1127e-09	1.2407e-06	-1.1444e-06	-5.86882e-08	6.2959e-09	8.4021e-10	1.2585e-06	-1.2044e-06	-3.36272e-08	5.5243e-09	7.2649e-10	1.2402e-06	-1.2105e-06	-1.82394e-08	4.9702e-09	6.504e-10	1.2296e-06	-1.2141e-06	-7.4237e-09	4.5881e-09	5.8599e-10	1.2181e-06	-1.2138e-06	1.9505e-10	4.3449e-09	5.118e-10	1.2116e-06	-1.2146e-06	5.5527e-09	4.1978e-09	4.0802e-10	1.2054e-06	-1.2139e-06
