vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.01V	ig_vd = 0.01V	is_vd = 0.01V	iavdd_vd = 0.01V	ignd_vd = 0.01V	id_vd = 0.02V	ig_vd = 0.02V	is_vd = 0.02V	iavdd_vd = 0.02V	ignd_vd = 0.02V	id_vd = 0.03V	ig_vd = 0.03V	is_vd = 0.03V	iavdd_vd = 0.03V	ignd_vd = 0.03V	id_vd = 0.04V	ig_vd = 0.04V	is_vd = 0.04V	iavdd_vd = 0.04V	ignd_vd = 0.04V	id_vd = 0.05V	ig_vd = 0.05V	is_vd = 0.05V	iavdd_vd = 0.05V	ignd_vd = 0.05V	id_vd = 0.06V	ig_vd = 0.06V	is_vd = 0.06V	iavdd_vd = 0.06V	ignd_vd = 0.06V	id_vd = 0.07V	ig_vd = 0.07V	is_vd = 0.07V	iavdd_vd = 0.07V	ignd_vd = 0.07V	id_vd = 0.08V	ig_vd = 0.08V	is_vd = 0.08V	iavdd_vd = 0.08V	ignd_vd = 0.08V	id_vd = 0.09V	ig_vd = 0.09V	is_vd = 0.09V	iavdd_vd = 0.09V	ignd_vd = 0.09V	id_vd = 0.1V	ig_vd = 0.1V	is_vd = 0.1V	iavdd_vd = 0.1V	ignd_vd = 0.1V
1.2	-4.0246e-07	1.13e-12	4.114e-07	8.5458e-07	-8.5552e-07	-4.8024e-07	1.22e-12	4.8316e-07	8.7864e-07	-8.7902e-07	-4.809e-07	2.7e-13	4.8022e-07	8.8318e-07	-8.8408e-07	-4.5828e-07	1.44e-12	4.6364e-07	8.867e-07	-8.8778e-07	-4.2806e-07	1.1e-13	4.317e-07	8.8856e-07	-8.8994e-07	-3.8736e-07	1.13e-12	3.8978e-07	8.9086e-07	-8.928e-07	-3.3504e-07	1.17e-12	3.4008e-07	8.9222e-07	-8.943e-07	-2.8198e-07	-9e-14	2.8394e-07	8.939e-07	-8.9614e-07	-2.0416e-07	-1.02e-12	2.083e-07	8.9468e-07	-8.9722e-07	-1.1798e-07	1.11e-12	1.2086e-07	8.9552e-07	-8.9842e-07	-1.0557e-08	1.8e-13	1.39584e-08	8.9678e-07	-9.0016e-07
1.195	-4.1064e-07	4.2e-13	4.1214e-07	8.5596e-07	-8.5608e-07	-4.8328e-07	-1.02e-12	4.847e-07	8.7862e-07	-8.7912e-07	-4.804e-07	6.5e-13	4.834e-07	8.8344e-07	-8.8444e-07	-4.57e-07	-4.4e-13	4.582e-07	8.8678e-07	-8.8818e-07	-4.3236e-07	2e-12	4.3192e-07	8.8862e-07	-8.9008e-07	-3.8938e-07	-8.6e-13	3.885e-07	8.911e-07	-8.9258e-07	-3.4186e-07	7e-13	3.4428e-07	8.9228e-07	-8.942e-07	-2.8052e-07	4.7e-13	2.8442e-07	8.94e-07	-8.9618e-07	-2.0532e-07	2.6e-12	2.0738e-07	8.9468e-07	-8.9732e-07	-1.1728e-07	8e-13	1.2128e-07	8.9578e-07	-8.9876e-07	-1.05706e-08	-4.4e-13	1.41564e-08	8.9712e-07	-9.004e-07
1.19	-4.1848e-07	-4.5e-13	4.1948e-07	8.5656e-07	-8.5662e-07	-4.843e-07	8.3e-13	4.848e-07	8.784e-07	-8.7886e-07	-4.8086e-07	2.7e-13	4.7982e-07	8.8348e-07	-8.8426e-07	-4.573e-07	5.7e-13	4.6038e-07	8.8666e-07	-8.8788e-07	-4.285e-07	-1.44e-12	4.3078e-07	8.8866e-07	-8.9014e-07	-3.89e-07	7.8e-13	3.8958e-07	8.9112e-07	-8.9298e-07	-3.3918e-07	-1.59e-12	3.405e-07	8.9224e-07	-8.9444e-07	-2.8012e-07	-2.9e-13	2.8404e-07	8.9374e-07	-8.9622e-07	-2.0698e-07	1.14e-12	2.0944e-07	8.9506e-07	-8.9758e-07	-1.1822e-07	1.74e-12	1.2044e-07	8.956e-07	-8.9864e-07	-1.05582e-08	2.46e-12	1.4014e-08	8.9684e-07	-9.0054e-07
1.185	-4.24e-07	-1.41e-12	4.2276e-07	8.5696e-07	-8.5702e-07	-4.8466e-07	1.06e-12	4.8312e-07	8.7878e-07	-8.7918e-07	-4.7928e-07	-7.5e-13	4.8096e-07	8.8364e-07	-8.8438e-07	-4.6146e-07	-1.08e-12	4.597e-07	8.868e-07	-8.8774e-07	-4.2924e-07	-5.9e-13	4.3008e-07	8.8886e-07	-8.905e-07	-3.8936e-07	2.72e-12	3.9134e-07	8.9164e-07	-8.9302e-07	-3.3664e-07	-3.3e-13	3.3924e-07	8.9218e-07	-8.944e-07	-2.8132e-07	6e-14	2.829e-07	8.9396e-07	-8.9614e-07	-2.0672e-07	-5.5e-13	2.0852e-07	8.9488e-07	-8.9746e-07	-1.1834e-07	2.49e-12	1.2156e-07	8.9594e-07	-8.9868e-07	-1.0623e-08	3.1e-13	1.38716e-08	8.9694e-07	-9.0038e-07
1.18	-4.2302e-07	2.49e-12	4.2218e-07	8.5756e-07	-8.5764e-07	-4.8748e-07	-6.4e-13	4.8588e-07	8.785e-07	-8.7896e-07	-4.7922e-07	-5.1e-13	4.8274e-07	8.8372e-07	-8.845e-07	-4.6014e-07	2.9e-13	4.599e-07	8.8668e-07	-8.8792e-07	-4.302e-07	3.16e-12	4.3266e-07	8.8854e-07	-8.8998e-07	-3.8756e-07	3.6e-13	3.8724e-07	8.9124e-07	-8.929e-07	-3.3864e-07	2.83e-12	3.404e-07	8.924e-07	-8.9412e-07	-2.797e-07	1.67e-12	2.8198e-07	8.9398e-07	-8.9644e-07	-2.0672e-07	6.6e-13	2.0786e-07	8.9494e-07	-8.9764e-07	-1.1806e-07	1e-14	1.2046e-07	8.9594e-07	-8.987e-07	-1.0664e-08	-1.06e-12	1.40642e-08	8.9706e-07	-9.0018e-07
1.175	-4.2366e-07	9e-13	4.2818e-07	8.578e-07	-8.5776e-07	-4.8446e-07	1.08e-12	4.8578e-07	8.789e-07	-8.792e-07	-4.7688e-07	6e-14	4.8034e-07	8.8344e-07	-8.8422e-07	-4.6394e-07	1.43e-12	4.625e-07	8.8668e-07	-8.8762e-07	-4.3142e-07	-9.7e-13	4.289e-07	8.888e-07	-8.8986e-07	-3.8598e-07	3.6e-13	3.8936e-07	8.9134e-07	-8.9298e-07	-3.3602e-07	-6.4e-13	3.3914e-07	8.9278e-07	-8.9456e-07	-2.8192e-07	7.7e-13	2.8404e-07	8.9392e-07	-8.964e-07	-2.0494e-07	-9.8e-13	2.0788e-07	8.9474e-07	-8.973e-07	-1.1784e-07	-1.1e-13	1.199e-07	8.9552e-07	-8.9846e-07	-1.04786e-08	2.28e-12	1.38414e-08	8.9682e-07	-9.0038e-07
1.17	-4.2452e-07	-9.2e-13	4.2758e-07	8.5858e-07	-8.5884e-07	-4.8956e-07	2.08e-12	4.9012e-07	8.7864e-07	-8.7886e-07	-4.847e-07	-1.22e-12	4.8082e-07	8.835e-07	-8.845e-07	-4.6246e-07	-5.1e-13	4.6196e-07	8.8644e-07	-8.8762e-07	-4.2744e-07	1.08e-12	4.274e-07	8.8852e-07	-8.9018e-07	-3.8652e-07	4.4e-13	3.8916e-07	8.9122e-07	-8.9296e-07	-3.3548e-07	2.6e-13	3.3726e-07	8.9252e-07	-8.9448e-07	-2.8062e-07	1.3e-13	2.8482e-07	8.9394e-07	-8.9634e-07	-2.0506e-07	5.1e-13	2.072e-07	8.9476e-07	-8.9748e-07	-1.1738e-07	1.36e-12	1.207e-07	8.9564e-07	-8.986e-07	-1.05406e-08	-2.16e-12	1.3919e-08	8.97e-07	-9.003e-07
1.165	-4.2466e-07	1.19e-12	4.2514e-07	8.593e-07	-8.5942e-07	-4.8732e-07	6.8e-13	4.8746e-07	8.791e-07	-8.7932e-07	-4.789e-07	4.1e-13	4.8194e-07	8.8386e-07	-8.8474e-07	-4.6008e-07	-1.25e-12	4.6094e-07	8.8652e-07	-8.8762e-07	-4.255e-07	2.45e-12	4.2616e-07	8.8882e-07	-8.9016e-07	-3.9248e-07	-1.1e-13	3.941e-07	8.9122e-07	-8.9276e-07	-3.3702e-07	5.9e-13	3.3908e-07	8.9238e-07	-8.9446e-07	-2.847e-07	7.9e-13	2.8574e-07	8.9418e-07	-8.9632e-07	-2.0476e-07	9.8e-13	2.0798e-07	8.9474e-07	-8.9772e-07	-1.178e-07	-1.07e-12	1.2156e-07	8.9572e-07	-8.9878e-07	-1.06326e-08	-1.9e-13	1.37648e-08	8.9708e-07	-9.0036e-07
1.16	-4.3436e-07	-3e-14	4.3376e-07	8.5932e-07	-8.5966e-07	-4.8546e-07	6e-14	4.834e-07	8.7868e-07	-8.7924e-07	-4.7806e-07	4.5e-13	4.7974e-07	8.837e-07	-8.844e-07	-4.6284e-07	1.16e-12	4.6286e-07	8.867e-07	-8.8782e-07	-4.2588e-07	-1.54e-12	4.2742e-07	8.8838e-07	-8.8984e-07	-3.9094e-07	1e-13	3.8922e-07	8.91e-07	-8.9282e-07	-3.3904e-07	6e-14	3.3944e-07	8.925e-07	-8.9436e-07	-2.8308e-07	6e-13	2.844e-07	8.9418e-07	-8.9652e-07	-2.0582e-07	1.5e-13	2.0816e-07	8.9506e-07	-8.9762e-07	-1.1858e-07	-9.6e-13	1.2136e-07	8.9564e-07	-8.9846e-07	-1.06142e-08	2.74e-12	1.39218e-08	8.9702e-07	-9.0056e-07
1.155	-4.3312e-07	3.6e-13	4.339e-07	8.5996e-07	-8.6004e-07	-4.8358e-07	1e-13	4.8402e-07	8.7894e-07	-8.7948e-07	-4.787e-07	-4.4e-13	4.7962e-07	8.8354e-07	-8.845e-07	-4.6026e-07	4e-13	4.6322e-07	8.8698e-07	-8.8806e-07	-4.2844e-07	1.11e-12	4.2912e-07	8.8858e-07	-8.8994e-07	-3.899e-07	4.4e-13	3.91e-07	8.9104e-07	-8.928e-07	-3.3632e-07	8e-14	3.3848e-07	8.9254e-07	-8.9474e-07	-2.8178e-07	1.14e-12	2.8386e-07	8.9424e-07	-8.963e-07	-2.0502e-07	1.55e-12	2.078e-07	8.9484e-07	-8.9758e-07	-1.1898e-07	1.21e-12	1.2156e-07	8.9536e-07	-8.985e-07	-1.04476e-08	-4.2e-13	1.37276e-08	8.97e-07	-9.0034e-07
