|Vgs|	Gm_|Vds|=0.01V	Gm_|Vds|=0.02V	Gm_|Vds|=0.03V	Gm_|Vds|=0.04V	Gm_|Vds|=0.05V	Gm_|Vds|=0.06V	Gm_|Vds|=0.07V	Gm_|Vds|=0.08V	Gm_|Vds|=0.09V	Gm_|Vds|=0.1V
-0.3	-1.40000000000003e-07	2.32000000000003e-07	-2.91999999999999e-07	1.36400000000003e-06	4.04000000000011e-07	8.60000000000019e-07	-2.5600000000001e-07	-1.0000000000001e-07	6.08000000000004e-07	1.63600000000003e-06
-0.295	-4.4333333333334e-08	2.33333333333333e-07	-1.94666666666664e-07	7.33000000000004e-07	2.56333333333336e-07	3.92666666666671e-07	-8.63333333333359e-08	-7.00000000000056e-08	4.62333333333328e-07	1.57466666666667e-06
-0.29	-2.42000000000003e-08	1.31e-07	-1.11199999999999e-07	3.70600000000003e-07	9.10000000000018e-08	2.60200000000002e-07	7.43999999999985e-08	-1.10000000000002e-07	3.52799999999998e-07	1.1658e-06
-0.285	-7.99999999999975e-09	5.01999999999997e-08	-3.75999999999985e-08	5.99999999999966e-08	-3.40000000000003e-08	8.23999999999983e-08	1.73600000000001e-07	-5.92000000000002e-08	2.49999999999998e-07	8.50199999999995e-07
-0.28	-3.60000000000011e-09	-1.95999999999995e-08	4.71999999999995e-08	-1.39400000000001e-07	-3.62000000000002e-08	-9.47999999999994e-08	1.93600000000001e-07	2.62e-08	1.98000000000001e-07	5.514e-07
-0.275	-5.00000000000011e-09	-5.59999999999997e-08	1.102e-07	-8.30000000000003e-08	5.67999999999993e-08	-1.428e-07	1.24e-07	-8.4e-09	1.31200000000001e-07	3.65999999999999e-07
-0.27	9.79999999999985e-09	-5.71999999999997e-08	1.01800000000001e-07	3.19999999999991e-09	8.97999999999996e-08	-1.148e-07	5.65999999999995e-08	-4.92000000000007e-08	7.2000000000018e-09	3.69999999999999e-07
-0.265	3.89999999999999e-08	-4.47999999999999e-08	8.60000000000006e-08	1.39999999999994e-08	1.164e-07	-1.10999999999999e-07	-5.99999999999622e-10	4.45999999999986e-08	-7.43999999999996e-08	4.116e-07
-0.26	7.34000000000001e-08	-2.96000000000005e-08	1.116e-07	8.85999999999998e-08	1.40799999999999e-07	-8.75999999999992e-08	-3.80000000000002e-08	9.65999999999993e-08	1.63999999999985e-08	3.914e-07
-0.255	8.08000000000002e-08	-1.12000000000003e-08	9.94000000000004e-08	1.58600000000001e-07	4.17999999999997e-08	4.12000000000001e-08	-1.92000000000006e-08	4.40000000000001e-08	1.57799999999999e-07	3.726e-07
-0.25	5.08000000000003e-08	7.20000000000022e-09	4.34000000000005e-08	1.20000000000001e-07	-1.02e-07	1.364e-07	-1.41999999999997e-08	5.36000000000004e-08	1.664e-07	3.302e-07
-0.245	6.20000000000027e-09	1.00000000000002e-08	3.51999999999997e-08	6.32000000000007e-08	-1.476e-07	6.36000000000006e-08	-7.87999999999998e-08	6.72000000000009e-08	1.508e-07	2.318e-07
-0.24	-5.89999999999999e-08	2.04000000000003e-08	3.5599999999999e-08	6.10000000000003e-08	-1.032e-07	3.60000000000038e-09	-1.07000000000001e-07	-5.31999999999994e-08	1.80400000000001e-07	2.024e-07
-0.235	-1.03200000000001e-07	3.50000000000004e-08	9.99999999999949e-09	3.37999999999999e-08	-5.35999999999987e-08	2.46000000000001e-08	-4.15999999999983e-08	-2.42600000000003e-07	4.38000000000014e-08	2.256e-07
-0.23	-9.04000000000007e-08	2.54000000000001e-08	-2.34000000000002e-08	-2.68000000000005e-08	-4.55999999999986e-08	1.02000000000002e-08	5.02000000000025e-08	-2.58600000000002e-07	-2.31e-07	1.96e-07
-0.225	-8.12000000000005e-08	1.08e-08	-7.86000000000003e-08	-4.20000000000003e-08	-8.15999999999986e-08	2.3000000000001e-08	1.47600000000002e-07	-1.23800000000001e-07	-2.49800000000001e-07	1.306e-07
-0.22	-7.58000000000003e-08	-3.79999999999991e-09	-8.74000000000002e-08	-4.14000000000001e-08	-1.31799999999998e-07	7.98000000000008e-08	2.78400000000002e-07	-4.84000000000021e-08	-7.32000000000009e-08	5.46000000000003e-08
-0.215	-1.10000000000002e-08	-3.20000000000002e-09	-5.69999999999997e-08	-5.56000000000003e-08	-1.49199999999998e-07	7.06000000000009e-08	3.49600000000001e-07	8.39999999999815e-09	-4.00000000000194e-09	2.23999999999998e-08
-0.21	4.06000000000003e-08	3.81999999999999e-08	-4.65999999999999e-08	-5.62000000000002e-08	-9.05999999999994e-08	4.10000000000009e-08	2.85199999999999e-07	9.36000000000007e-08	3.21999999999984e-08	8.71999999999993e-08
-0.205	2.96000000000003e-08	7.55999999999999e-08	-1.94000000000003e-08	-4.55999999999998e-08	-1.59999999999996e-08	4.86000000000005e-08	1.56599999999999e-07	1.076e-07	1.214e-07	1.56e-07
-0.2	3.56000000000001e-08	6.59999999999999e-08	4.67999999999996e-08	3.63999999999994e-08	3.38000000000002e-08	2.23999999999994e-08	2.95999999999997e-08	8.47999999999992e-08	1.178e-07	1.674e-07
-0.195	6.05999999999998e-08	4.03999999999997e-08	6.97999999999997e-08	1.68799999999999e-07	1.292e-07	4.79999999999961e-09	-8.73999999999995e-08	6.56000000000002e-08	-4.40000000000001e-08	1.85e-07
-0.19	3.55999999999998e-08	1.17999999999999e-08	6.39999999999985e-09	2.146e-07	1.72399999999999e-07	3.19999999999997e-08	-1.66999999999999e-07	2.04000000000009e-08	-1.71799999999999e-07	1.724e-07
-0.185	-1.00000000000001e-08	-1.45999999999999e-08	-5.57999999999997e-08	1.874e-07	9.91999999999996e-08	-9.40000000000113e-09	-1.80799999999999e-07	4.40000000000001e-08	-1.71399999999999e-07	8.74000000000001e-08
-0.18	-8.00000000000019e-09	-1.45999999999999e-08	-3.53999999999994e-08	1.35399999999999e-07	7.69999999999999e-08	-2.98000000000009e-08	-1.49599999999999e-07	6.93999999999992e-08	-1.35e-07	7.40000000000002e-08
